match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_totalContest,stat_onTargetScoringAttempt,captain,stat_wonContest,stat_accurateCross,stat_totalOffside,player_sofascoreId,stat_goals
11396440,home,Borussia M'gladbach,Moritz Nicolas,moritz-nicolas,M. Nicolas,G,33,193,411,M,578166,EUR,877392000,G,33,33,False,27.0,17.0,17.0,7.0,13.0,14.0,4.0,13.0,1.0,1.0,10.0,1.0,2.0,3.0,90.0,35.0,7.0,11.0,0.0,0.0,0.00095499,0,-0.4391,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396440,home,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,70.0,56.0,11.0,3.0,37.0,46.0,19.0,24.0,3.0,,7.0,,,,90.0,85.0,7.0,15.0,0.1788,0.0,0.013467,3,,2.0,4.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11396440,home,Borussia M'gladbach,Ko Itakura,ko-itakura,K. Itakura,D,4,189,3073,M,790989,EUR,854323200,D,3,3,False,54.0,51.0,2.0,1.0,38.0,40.0,13.0,14.0,4.0,1.0,3.0,,,,90.0,72.0,7.2,4.0,0.0309,0.0,0.0113304,1,,1.0,3.0,7.0,,1.0,,3.0,,1.0,,,,3.0,1.0,3.0,2.0,1.0,2.0,,,,,,,,,
11396440,home,Borussia M'gladbach,Maximilian Wöber,maximilian-wober,M. Wöber,D,39,188,659,M,794962,EUR,886550400,D,39,39,False,56.0,45.0,8.0,4.0,26.0,29.0,19.0,28.0,7.0,2.0,10.0,,,,90.0,72.0,7.1,14.0,0.1227,0.0,0.0239217,2,,1.0,2.0,3.0,1.0,2.0,,2.0,2.0,,,,,3.0,,1.0,1.0,,3.0,1.0,,,,,,,,
11396440,home,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,M,29,29,False,26.0,17.0,4.0,1.0,11.0,14.0,6.0,13.0,8.0,1.0,1.0,,,,79.0,46.0,6.1,16.0,0.0,0.0,0.00140922,0,,3.0,3.0,4.0,1.0,,,1.0,,,,,,,,1.0,1.0,3.0,3.0,1.0,1.0,,,,,,,
11396440,home,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,False,16.0,8.0,4.0,3.0,2.0,3.0,6.0,15.0,4.0,1.0,6.0,,,,79.0,35.0,7.3,13.0,0.1977,0.2914,0.0084886,4,,2.0,1.0,6.0,,1.0,2.0,,,3.0,,,,,,2.0,1.0,1.0,,2.0,1.0,1.0,,,,,,
11396440,home,Borussia M'gladbach,Julian Weigl,julian-weigl,J. Weigl,M,5,186,1190,M,237068,EUR,810518400,M,8,8,False,41.0,37.0,4.0,4.0,24.0,26.0,13.0,15.0,5.0,1.0,3.0,,,,90.0,50.0,6.8,4.0,0.1899,0.0,0.0134741,2,,2.0,,1.0,,1.0,1.0,1.0,,,,,,2.0,,,,,2.0,,1.0,,True,1.0,,,,
11396440,home,Borussia M'gladbach,Manu Koné,manu-kone,M. Koné,M,17,186,6974,M,974087,EUR,990057600,M,17,17,False,21.0,18.0,,,12.0,12.0,6.0,9.0,9.0,1.0,9.0,,,,80.0,40.0,6.4,12.0,0.0,0.0,0.0070645,0,,,1.0,7.0,5.0,,,,,2.0,1.0,,,1.0,,2.0,2.0,2.0,1.0,,4.0,,,2.0,,,,
11396440,home,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,M,20,20,False,39.0,30.0,5.0,,15.0,18.0,15.0,22.0,,,8.0,,,,90.0,56.0,7.0,11.0,0.0,0.0,0.0196971,0,,,,4.0,,,,1.0,,,,,,1.0,,1.0,,1.0,,1.0,3.0,,,3.0,,,,
11396440,home,Borussia M'gladbach,Franck Honorat,franck-honorat,F. Honorat,M,9,180,718,M,280453,EUR,839721600,F,9,9,False,18.0,12.0,3.0,2.0,3.0,6.0,14.0,20.0,3.0,,3.0,,,,64.0,31.0,7.2,12.0,0.0,0.0,0.444131,0,,1.0,,,,,,1.0,,,6.0,,,,,,,,,8.0,2.0,,,,5.0,2.0,,
