match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_dispossessed,stat_challengeLost,stat_blockedScoringAttempt,stat_hitWoodwork,captain,stat_penaltyWon,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_goalsPrevented,stat_clearanceOffLine
12765217,home,FC København,Nathan Trott,,,nathan-trott,N. Trott,G,13,184.0,161,M,885907,EUR,911606400,G,1,1,False,31.0,24.0,9.0,3.0,0.0,23.0,25.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,90.0,33.0,6.7,7.0,0.0001994,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765217,home,FC København,Kevin Diks,,,kevin-diks,K. Diks,D,4,186.0,14796,M,583806,EUR,844560000,D,2,2,False,72.0,67.0,8.0,7.0,0.0,39.0,40.0,30.0,35.0,1.0,8.0,,,,90.0,96.0,8.8,7.0,0.250951,1,KevinDiks_,3.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,3.0,0.7884,0.9242,1.0,,,,,,,,,,,,,,,,,
12765217,home,FC København,Gabriel Pereira,,,gabriel-pereira,G. Pereira,D,5,188.0,599,M,992652,EUR,957657600,D,5,5,False,117.0,109.0,7.0,5.0,0.0,80.0,85.0,29.0,32.0,2.0,3.0,2.0,5.0,,90.0,124.0,7.3,9.0,0.0286278,1,,,,1.0,3.0,,,,,,1.0,1.0,,0.277,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
12765217,home,FC København,Pantelis Hatzidiakos,,,hatzidiakos-pantelis,P. Hatzidiakos,D,6,185.0,762,M,822163,EUR,853545600,D,6,6,False,121.0,114.0,17.0,13.0,0.0,79.0,82.0,35.0,39.0,3.0,4.0,3.0,7.0,,90.0,127.0,7.8,7.0,0.0143759,0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
12765217,home,FC København,Marcos López,,,marcos-lopez,M. López,D,15,176.0,2887,M,883745,EUR,943056000,D,15,15,False,88.0,76.0,8.0,5.0,0.0,32.0,36.0,45.0,56.0,3.0,11.0,1.0,8.0,5.0,89.0,116.0,7.9,20.0,0.161639,0,,4.0,1.0,,3.0,2.0,2.0,1.0,,,2.0,1.0,1.0,,,1.0,,,3.0,1.0,,2.0,,,,,,,,,,,
12765217,home,FC København,William Clem,William Clem,,william-clem,W. Clem,M,36,191.0,263,M,1083413,EUR,1087689600,M,36,36,False,50.0,48.0,1.0,1.0,0.0,19.0,19.0,29.0,31.0,,1.0,,4.0,1.0,81.0,55.0,7.3,2.0,0.136496,1,,,,,2.0,,,,1.0,,,,,0.0222,0.0327,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,
12765217,home,FC København,Thomas Delaney,,,thomas-delaney,T. Delaney,M,27,182.0,1295,M,66477,EUR,683856000,M,27,27,False,74.0,67.0,2.0,2.0,0.0,33.0,36.0,34.0,39.0,7.0,13.0,2.0,17.0,2.0,90.0,95.0,8.0,9.0,0.0868492,2,,1.0,,2.0,4.0,1.0,1.0,,1.0,,5.0,3.0,2.0,0.432,0.1402,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,
12765217,home,FC København,Mohamed Elyounoussi,,,mohamed-elyounoussi,M. Elyounoussi,M,10,176.0,2069,M,119151,EUR,775958400,M,10,10,False,40.0,35.0,,,0.0,7.0,7.0,30.0,40.0,1.0,6.0,,5.0,,90.0,69.0,7.5,16.0,0.445244,5,,7.0,2.0,1.0,6.0,6.0,3.0,1.0,2.0,,,2.0,1.0,1.2642,0.2287,2.0,2.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,
12765217,home,FC København,Viktor Claesson,,,viktor-claesson,V. Claesson,M,7,183.0,501,M,137661,EUR,694310400,M,7,7,False,34.0,26.0,2.0,1.0,0.0,7.0,7.0,19.0,27.0,3.0,4.0,1.0,1.0,1.0,87.0,45.0,7.2,10.0,0.474681,1,,,,2.0,5.0,1.0,,1.0,,,1.0,,,0.1128,,4.0,,1.0,1.0,,,,2.0,,,True,,,,,,,
12765217,home,FC København,Robert,Robert,,robert,Robert,M,16,174.0,1184,M,1500254,EUR,1113350400,M,16,16,False,31.0,25.0,,,0.0,9.0,9.0,16.0,23.0,,4.0,1.0,5.0,1.0,82.0,54.0,6.9,15.0,0.0318292,5,,1.0,,4.0,12.0,6.0,2.0,,1.0,,1.0,1.0,1.0,0.2383,0.1488,,,,1.0,2.0,,2.0,,4.0,,,,,,,,,
