match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,player_sofascoreId,stat_penaltyWon,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_errorLeadToAShot,stat_totalOffside,stat_bigChanceMissed,stat_penaltyFaced,stat_lastManTackle,stat_penaltyConceded,stat_hitWoodwork
14025114,home,Sunderland,Robin Roefs,robin-roefs,R. Roefs,G,22,193,2150,M,1012928,EUR,1042761600,G,22,22,False,33.0,24.0,12.0,4.0,0.0,19.0,22.0,5.0,11.0,1.0,1.0,1.0,8.0,2.0,4.0,4.0,1.0,90.0,46.0,8.5,10.0,0.0211588,56.500657898688,8.0,45.885,11.13,1.0739,0,0.9543,0.2,0.02,-0.14,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025114,home,Sunderland,Nordi Mukiele,nordi-mukiele,N. Mukiele,D,20,185,6353,M,780014,EUR,878342400,D,20,20,False,28.0,16.0,4.0,,0.0,7.0,13.0,9.0,15.0,3.0,11.0,2.0,8.0,,,,,90.0,58.0,6.3,21.0,0.00387185,75.207456487791,9.0,71.505,24.045,,0,,0.01,0.15,-0.5,,,,2.0,3.0,5.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14025114,home,Sunderland,Daniel Ballard,ballard-daniel,D. Ballard,D,5,187,4682,M,958878,EUR,937958400,D,5,5,False,49.0,37.0,10.0,4.0,0.0,27.0,28.0,10.0,21.0,4.0,5.0,5.0,3.0,,,,,90.0,62.0,7.0,12.0,0.00325416,177.53184787472,18.0,114.03,23.415,,1,,-0.15,0.13,0.39,,,,,1.0,2.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,3.0,0.0729,-0.52,,,,,,,,,,,,,,,,,
14025114,home,Sunderland,Omar Alderete,omar-alderete,O. Alderete,D,15,187,5163,M,805137,EUR,851558400,D,15,15,False,21.0,16.0,5.0,2.0,0.0,13.0,14.0,3.0,7.0,3.0,4.0,7.0,2.0,,,,,90.0,34.0,6.1,6.0,0.00124681,89.193734013917,6.0,80.115,22.995,,0,,0.1,-0.52,-0.3,,,,,,4.0,1.0,,,1.0,1.0,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
14025114,home,Sunderland,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,831424,EUR,759110400,D,17,17,False,17.0,12.0,4.0,,0.0,9.0,11.0,3.0,6.0,1.0,6.0,2.0,8.0,,,,,90.0,35.0,6.8,10.0,0.00624465,86.818791793821,9.0,66.57,15.96,,1,,0.02,0.23,-0.15,,,,2.0,2.0,6.0,,3.0,1.0,,2.0,,,1.0,2.0,2.0,,1.0,1.0,0.0305,-0.19,,ReinildoMandava,1.0,,,,,,,,,,,,,,
14025114,home,Sunderland,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15717,M,117777,EUR,717552000,M,34,34,False,56.0,44.0,7.0,1.0,1.0,18.0,19.0,26.0,37.0,3.0,5.0,1.0,5.0,,,,,90.0,76.0,7.0,22.0,0.0868812,144.70973999838,10.0,68.775,20.475,,0,,0.41,0.07,-0.08,,,,7.0,2.0,7.0,1.0,4.0,,,,,,1.0,2.0,1.0,2.0,,,,,,Granit_Xhaka,,True,3.0,,,,,,,,,,,,
14025114,home,Sunderland,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173,15416,M,1171539,EUR,1103241600,M,27,27,False,27.0,21.0,,,0.0,9.0,10.0,12.0,17.0,,2.0,,2.0,,,,,90.0,35.0,6.3,11.0,0.00864094,70.872088746903,8.0,30.87,11.655,,0,,-0.16,0.03,-0.21,,,,,,3.0,,2.0,1.0,1.0,,,,4.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
14025114,home,Sunderland,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180,34194,M,218160,EUR,810345600,M,25,25,False,24.0,18.0,,,0.0,5.0,5.0,13.0,19.0,,5.0,,6.0,,,,,63.0,46.0,7.9,16.0,0.0659449,148.21763601955,15.0,34.23,19.95,,3,,0.38,0.28,-0.13,,,,2.0,1.0,8.0,2.0,6.0,2.0,,2.0,1.0,,2.0,1.0,,2.0,,,0.0733,0.53,1.0,bertrandtraore10,,,,2.0,1.0,1.0,0.1332,,,,,,,,
14025114,home,Sunderland,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,M,28,28,False,34.0,26.0,,,1.0,6.0,9.0,20.0,25.0,,2.0,,6.0,,,,,86.0,51.0,7.5,13.0,0.194402,108.77875664697,10.0,49.665,21.525,,2,,0.28,0.27,-0.2,,,,5.0,1.0,3.0,,1.0,,2.0,1.0,1.0,,,1.0,1.0,3.0,1.0,,0.8085,0.31,,,,,1.0,1.0,,1.0,0.9861,1.0,1.0,,,,,,
14025114,home,Sunderland,Chemsdine Talbi,chemsdine-talbi,C. Talbi,M,7,175,12477,M,1142675,EUR,1115596800,M,7,7,False,14.0,8.0,2.0,1.0,0.0,,1.0,8.0,13.0,,3.0,,2.0,,,,,63.0,20.0,5.9,7.0,0.0189687,96.756792409372,8.0,77.385,24.885,,2,,-0.3,0.28,-0.46,,,,,1.0,2.0,,4.0,3.0,,,,1.0,,,,,1.0,,0.1363,-0.43,,,,,,,1.0,,,,,,,,,,
