match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_wonContest,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_challengeLost,stat_shotOffTarget,stat_goals,stat_goalAssist,stat_bigChanceMissed,captain,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11450147,home,Fenerbahçe,Dominik Livaković,dominik-livakovic,D. Livaković,G,40,186.0,12815,M,Livakovic40,190419,EUR,789609600,G,40,40,False,29.0,25.0,7.0,3.0,24.0,25.0,1.0,4.0,1.0,1.0,9.0,2.0,3.0,90.0,39.0,6.9,4.0,0.00033197,0,-0.6528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450147,home,Fenerbahçe,Mert Müldür,mert-muldur,M. Müldür,D,18,184.0,2870,M,,836683,EUR,923097600,D,16,16,False,37.0,31.0,9.0,6.0,12.0,14.0,20.0,25.0,,2.0,6.0,,,90.0,60.0,7.1,10.0,0.313284,0,,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11450147,home,Fenerbahçe,Leonardo Bonucci,leonardo-bonucci,L. Bonucci,D,19,190.0,2802,M,bonuccileo,15444,EUR,546825600,D,19,19,False,74.0,61.0,16.0,9.0,42.0,44.0,19.0,30.0,1.0,2.0,8.0,,,90.0,81.0,6.9,14.0,0.0300767,0,,,,1.0,1.0,,4.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11450147,home,Fenerbahçe,Jayden Oosterwolde,jayden-oosterwolde,J. Oosterwolde,D,24,189.0,3123,M,,1048324,EUR,988243200,D,24,24,False,68.0,59.0,10.0,6.0,36.0,40.0,24.0,29.0,,5.0,2.0,,,90.0,84.0,7.1,12.0,0.0934192,1,,1.0,1.0,4.0,3.0,,2.0,,1.0,,1.0,,2.0,2.0,1.0,Jayden Oosterwolde,,1.0,1.0,3.0,0.0259,0.0679,,,,,,,,,,,,,
11450147,home,Fenerbahçe,Ferdi Kadıoğlu,ferdi-kadioglu,F. Kadıoğlu,D,24,174.0,20994,M,ferdikadioglu,825844,EUR,939254400,D,7,7,False,65.0,59.0,10.0,8.0,26.0,29.0,33.0,40.0,1.0,8.0,11.0,,,90.0,95.0,7.7,15.0,0.0790421,1,,4.0,,3.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,4.0,,,1.0,,2.0,0.0228,0.1774,1.0,,,,,,,,,,,,
11450147,home,Fenerbahçe,İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,5,183.0,3147,M,,952600,EUR,917308800,M,5,5,False,74.0,60.0,5.0,2.0,32.0,38.0,29.0,38.0,3.0,11.0,8.0,,,90.0,101.0,7.3,20.0,0.0529405,2,,2.0,1.0,7.0,2.0,,1.0,3.0,5.0,2.0,3.0,2.0,1.0,3.0,1.0,,,,1.0,2.0,0.029,,1.0,2.0,1.0,,,,,,,,,,
11450147,home,Fenerbahçe,Fred,fred,Fred,M,7,169.0,11619,M,fred08,243623,EUR,731289600,M,35,35,False,55.0,45.0,5.0,2.0,15.0,17.0,30.0,39.0,,5.0,9.0,,,87.0,71.0,7.0,16.0,0.221519,2,,1.0,,5.0,3.0,,,1.0,1.0,,2.0,,1.0,1.0,1.0,,,,,3.0,0.101,,1.0,1.0,,1.0,1.0,,,,,,,,
11450147,home,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180.0,4224,M,irfankahveci,226986,EUR,805766400,M,17,17,False,27.0,20.0,3.0,2.0,6.0,8.0,15.0,22.0,1.0,2.0,7.0,,,69.0,42.0,7.8,13.0,0.323237,3,,3.0,1.0,2.0,,,,2.0,1.0,1.0,2.0,,1.0,1.0,,,,1.0,,1.0,0.3975,0.9793,,,,1.0,2.0,1.0,,,,,,,
11450147,home,Fenerbahçe,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174.0,10874,M,szymanski_11,847983,EUR,926294400,M,53,53,False,27.0,21.0,3.0,3.0,7.0,7.0,17.0,28.0,,6.0,4.0,,,80.0,46.0,7.6,13.0,0.0976721,2,,8.0,3.0,4.0,1.0,,,,5.0,3.0,1.0,2.0,3.0,1.0,,,,1.0,,1.0,0.0649,0.3046,,,,,1.0,,,,,,,,
11450147,home,Fenerbahçe,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181.0,12216,M,dusantadic,38560,EUR,595987200,M,10,10,False,35.0,24.0,1.0,,4.0,6.0,23.0,34.0,2.0,4.0,1.0,,,70.0,50.0,7.8,16.0,0.643449,2,,5.0,3.0,3.0,1.0,2.0,,1.0,1.0,,1.0,1.0,5.0,,,,,,,1.0,0.5884,,1.0,,,,2.0,,1.0,1.0,,,,,
11450147,home,Fenerbahçe,Edin Džeko,edin-dzeko,E. Džeko,F,10,193.0,23278,M,EDzeko,14990,EUR,511401600,F,9,9,False,26.0,18.0,3.0,1.0,8.0,10.0,10.0,16.0,3.0,4.0,1.0,,,70.0,39.0,6.6,13.0,0.0242392,5,,,,5.0,1.0,,,,,,1.0,,1.0,1.0,,,,2.0,,1.0,0.7019,0.8822,3.0,1.0,,,2.0,,,1.0,True,2.0,,,
11450147,home,Fenerbahçe,Cengiz Ünder,cengiz-under,C. Ünder,F,11,173.0,4739,M,cengizunder,758876,EUR,868838400,F,20,20,True,7.0,6.0,2.0,2.0,1.0,1.0,5.0,9.0,,,1.0,,,21.0,17.0,6.2,7.0,0.0474875,2,,3.0,,2.0,2.0,,,,,,,,,,,,,,,,0.4012,,,1.0,,,1.0,,,1.0,,,,,
11450147,home,Fenerbahçe,Joshua King,joshua-king,J. King,F,7,180.0,2230,M,,100621,EUR,695433600,F,15,15,True,6.0,5.0,,,2.0,2.0,3.0,4.0,3.0,3.0,1.0,,,20.0,9.0,7.0,2.0,0.00468037,1,,,,2.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,0.0352,,,,,,1.0,,,,,,,,
11450147,home,Fenerbahçe,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185.0,6844,M,mbatshuayi,147745,EUR,749520000,F,23,23,True,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,,20.0,8.0,6.6,3.0,5.331e-05,2,,,,2.0,,,,,,,,,,,,,,1.0,,,0.1105,0.1977,2.0,,,,1.0,,,,,1.0,,,
11450147,home,Fenerbahçe,Emre Mor,emre-mor,E. Mor,M,99,169.0,2594,M,,826258,EUR,869702400,M,99,99,True,11.0,9.0,1.0,,2.0,2.0,9.0,12.0,,,,,,10.0,16.0,6.6,4.0,0.073042,0,,3.0,2.0,1.0,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,
11450147,home,Fenerbahçe,Rade Krunić,rade-krunic,R. Krunić,M,33,184.0,2497,M,,155449,EUR,749952000,M,33,33,True,6.0,6.0,,,1.0,1.0,5.0,5.0,,,1.0,,,10.0,7.0,6.8,,0.00659821,1,,,,,,,,,,,,,1.0,,,,,,,,0.0621,,,,,,1.0,,,,,,,,
11450147,home,Fenerbahçe,İrfan Can Eğribayat,irfan-can-egribayat,İ. C. Eğribayat,G,71,193.0,1983,M,,594618,EUR,891216000,G,70,70,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450147,home,Fenerbahçe,Serdar Aziz,serdar-aziz,S. Aziz,D,,183.0,609,M,,43528,EUR,656640000,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450147,home,Fenerbahçe,Lincoln,lincoln,Lincoln,M,18,177.0,846,M,,794928,EUR,910396800,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450147,home,Fenerbahçe,Mert Hakan Yandaş,mert-hakan-yandas,M. H. Yandaş,M,8,174.0,1764,M,,856849,EUR,777254400,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450147,home,Fenerbahçe,Bartuğ Elmaz,bartug-elmaz,B. Elmaz,M,6,179.0,1215,M,,997165,EUR,1045612800,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450147,away,Samsunspor,Okan Kocuk,okan-kocuk,O. Koçuk,G,1,187.0,289,M,,190179,EUR,806803200,G,1,1,False,32.0,15.0,32.0,15.0,1.0,3.0,14.0,29.0,,,10.0,5.0,6.0,90.0,42.0,7.9,17.0,0.0048795,0,1.6091,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
11450147,away,Samsunspor,Zeki Yavru,zeki-yavru,Z. Yavru,D,18,178.0,204,M,,140735,EUR,684028800,D,18,18,False,34.0,23.0,7.0,2.0,9.0,14.0,14.0,22.0,1.0,6.0,4.0,,,89.0,62.0,6.5,15.0,0.0126293,0,,2.0,,7.0,1.0,,2.0,2.0,4.0,2.0,,1.0,,1.0,,,,,,1.0,,,1.0,,,3.0,,,,,True,,,,
11450147,away,Samsunspor,Ľubomír Šatka,ubomir-satka,Ľ. Šatka,D,37,185.0,293,M,,187231,EUR,817862400,D,37,37,False,19.0,12.0,5.0,1.0,10.0,14.0,2.0,5.0,,,3.0,,,90.0,26.0,6.4,7.0,0.00346471,0,,,,4.0,,,3.0,1.0,,,,2.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,
11450147,away,Samsunspor,Alim Öztürk,alim-ozturk,A. Öztürk,D,5,190.0,29,M,,151074,EUR,721958400,D,5,5,False,26.0,18.0,10.0,3.0,13.0,15.0,5.0,11.0,1.0,3.0,5.0,,,90.0,39.0,7.0,8.0,0.00293959,0,,,,2.0,,,8.0,2.0,2.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,
11450147,away,Samsunspor,Marc Bola,marc-bola,M. Bola,D,16,185.0,264,M,,862083,EUR,881625600,D,16,16,False,20.0,13.0,5.0,1.0,6.0,8.0,7.0,13.0,1.0,3.0,4.0,,,90.0,50.0,6.7,19.0,0.00490481,0,,1.0,,3.0,3.0,,3.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
11450147,away,Samsunspor,Youssef Aït Bennasser,youssef-ait-bennasser,Y. A. Bennasser,M,15,184.0,425,M,,802850,EUR,836697600,M,6,6,False,37.0,29.0,8.0,4.0,20.0,20.0,9.0,17.0,1.0,3.0,6.0,,,90.0,48.0,6.7,8.0,0.0022596,0,,,,3.0,,,4.0,2.0,1.0,1.0,,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11450147,away,Samsunspor,Carlo Holse,carlo-holse,C. Holse,M,21,177.0,633,M,,837012,EUR,928281600,M,21,21,False,29.0,23.0,1.0,,12.0,14.0,11.0,16.0,,7.0,6.0,,,90.0,45.0,7.3,8.0,0.0100525,2,,1.0,,5.0,,,1.0,1.0,6.0,4.0,,,1.0,2.0,,,,1.0,,1.0,0.1774,0.0297,1.0,,,2.0,1.0,,,,,,,,
