match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_keyPass,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_goalAssist,stat_outfielderBlock,stat_penaltyConceded
10534171,home,Udinese,Gerard Deulofeu,gerard-deulofeu,G. Deulofeu,F,,174.0,1479,M,96372,EUR,763516800,F,10,10,False,44.0,35.0,1.0,,2.0,2.0,36.0,48.0,1.0,,,90.0,64.0,7.6,19.0,3,,,,5.0,2.0,3.0,,4.0,1.0,,,1.0,1.0,,,,6.0,3.0,2.0,,2.0,,2.0,1.0,1.0,,1.0,1.0,,,,,,,,
10534171,home,Udinese,Bram Nuytinck,bram-nuytinck,B. Nuytinck,D,17,190.0,134,M,70930,EUR,641779200,D,17,17,True,12.0,11.0,1.0,1.0,9.0,10.0,2.0,2.0,1.0,,,17.0,14.0,6.6,1.0,0,,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
10534171,home,Udinese,Ilija Nestorovski,ilija-nestorovski,I. Nestorovski,F,90,182.0,251,M,55314,EUR,637200000,F,30,30,True,8.0,4.0,,,1.0,3.0,3.0,5.0,2.0,,,11.0,13.0,6.2,5.0,2,Ilija,Nestorovski,,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,
10534171,home,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183.0,4808,M,980624,EUR,1014508800,M,24,24,True,10.0,7.0,2.0,1.0,2.0,3.0,5.0,9.0,1.0,,,8.0,13.0,6.7,5.0,0,,,,,1.0,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,lakisamar10,,,,,,
10534171,home,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,93,191.0,191,M,2899,EUR,499046400,G,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10534171,home,Udinese,Edoardo Piana,edoardo-piana,E. Piana,G,22,197.0,79,M,1001017,EUR,1064793600,G,99,99,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10534171,home,Udinese,Festy Ebosele,festy-ebosele,F. Ebosele,D,36,180.0,588,M,983059,EUR,1028246400,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10534171,home,Udinese,James Abankwah,james-abankwah,J. Abankwah,D,25,188.0,425,M,1127232,EUR,1074211200,D,14,14,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10534171,home,Udinese,Axel Guessand,axel-guessand,A. Guessand,D,19,192.0,126,M,1136819,EUR,1099699200,D,67,67,True,,,,,,,,,,,,,,,,0,Axel Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10534171,home,Udinese,Filip Benković,filip-benkovic,F. Benković,D,32,194.0,532,M,357588,EUR,868752000,D,28,28,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10534171,home,Udinese,Martin Palumbo,martin-palumbo,M. Palumbo,M,20,183.0,310,M,1001033,EUR,1015286400,M,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10534171,home,Udinese,Simone Pafundi,simone-pafundi,S. Pafundi,M,20,164.0,2130,M,1133119,EUR,1142294400,M,80,80,True,,,,,,,,,,,,,,,,0,Simone,Pafundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10534171,home,Udinese,Beto,beto,Beto,F,9,194.0,3386,M,987489,EUR,886204800,F,9,9,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10534171,away,Feralpisalò,Semuel Pizzignacco,semuel-pizzignacco,S. Pizzignacco,G,1,185.0,175,M,923820,EUR,999302400,G,1,1,False,24.0,16.0,15.0,7.0,14.0,18.0,2.0,6.0,4.0,,,90.0,28.0,6.1,8.0,0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
10534171,away,Feralpisalò,Emmanuele Salines,salines-emmanuele,E. Salines,D,31,187.0,28,M,962639,EUR,973641600,D,31,31,False,30.0,17.0,8.0,4.0,11.0,16.0,6.0,14.0,3.0,,,90.0,57.0,7.0,19.0,0,,,1.0,5.0,6.0,1.0,1.0,2.0,2.0,1.0,,5.0,3.0,2.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,1.0,,
10534171,away,Feralpisalò,Alessandro Pilati,alessandro-pilati,A. Pilati,D,38,180.0,27,M,928871,EUR,954028800,D,19,19,False,34.0,31.0,5.0,3.0,29.0,32.0,2.0,2.0,3.0,,,90.0,47.0,6.9,3.0,0,,,1.0,2.0,4.0,,2.0,,,1.0,1.0,,,5.0,3.0,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0
10534171,away,Feralpisalò,Loris Bacchetti,loris-bacchetti,L. Bacchetti,D,13,194.0,14,M,184593,EUR,728956800,D,6,6,False,33.0,33.0,2.0,2.0,30.0,30.0,3.0,3.0,3.0,,,90.0,46.0,6.7,1.0,0,,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,
10534171,away,Feralpisalò,Federico Bergonzi,federico-bergonzi,F. Bergonzi,M,66,174.0,36,M,982194,EUR,979257600,D,2,2,False,40.0,32.0,4.0,2.0,22.0,25.0,10.0,15.0,2.0,,,83.0,56.0,6.5,11.0,0,,,,2.0,2.0,,3.0,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10534171,away,Feralpisalò,Luca Siligardi,luca-siligardi,L. Siligardi,M,10,179.0,24,M,43903,EUR,570153600,M,26,26,False,24.0,21.0,1.0,1.0,14.0,16.0,7.0,9.0,4.0,,,83.0,37.0,7.7,8.0,2,,,1.0,3.0,3.0,1.0,3.0,1.0,,,,1.0,1.0,,2.0,,1.0,,1.0,,1.0,,,2.0,1.0,,1.0,,,,,,,,,
10534171,away,Feralpisalò,Davide Di Molfetta,davide-di-molfetta,D. D. Molfetta,M,7,180.0,45,M,284373,EUR,835488000,M,10,10,False,32.0,30.0,,,22.0,23.0,9.0,10.0,8.0,,,76.0,52.0,6.8,7.0,0,,,1.0,6.0,8.0,2.0,,2.0,2.0,,1.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,
10534171,away,Feralpisalò,Elia Legati,elia-legati,E. Legati,D,47,187.0,3,,39055,EUR,505094400,M,13,13,False,36.0,23.0,3.0,1.0,19.0,27.0,4.0,9.0,6.0,,,70.0,43.0,6.4,15.0,0,,,,4.0,3.0,,,,,2.0,,2.0,1.0,2.0,2.0,2.0,,,,True,1.0,,,,,,,,,,,,,,,
10534171,away,Feralpisalò,Davide Balestrero,davide-balestrero,D. Balestrero,M,8,187.0,39,M,849267,EUR,812937600,M,8,8,False,30.0,16.0,,,11.0,15.0,5.0,15.0,6.0,,,90.0,43.0,6.7,16.0,2,,,,4.0,4.0,2.0,4.0,2.0,1.0,2.0,3.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,
10534171,away,Feralpisalò,Simone Guerra,simone-guerra,S. Guerra,F,17,178.0,129,M,787634,EUR,620438400,M,17,17,False,31.0,22.0,4.0,2.0,14.0,16.0,8.0,15.0,2.0,,,90.0,45.0,6.5,13.0,1,,,1.0,6.0,3.0,2.0,1.0,3.0,2.0,2.0,,,,,1.0,1.0,,,,,1.0,,,1.0,,,,3.0,,,,,,,,
10534171,away,Feralpisalò,Iacopo Cernigoi,iacopo-cernigoi,I. Cernigoi,F,32,192.0,34,M,788308,EUR,789177600,F,9,9,False,14.0,10.0,1.0,1.0,7.0,8.0,3.0,6.0,3.0,,,83.0,33.0,6.7,11.0,2,Iacopo,Cernigoi,,4.0,7.0,,1.0,5.0,5.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,,,2.0,,,,1.0,1.0,,,,,,1.0,
10534171,away,Feralpisalò,Mattia Zennaro,zennaro-mattia,M. Zennaro,M,20,180.0,24,M,936166,EUR,965260800,M,25,25,True,7.0,5.0,1.0,,2.0,3.0,3.0,5.0,1.0,,,20.0,10.0,6.7,3.0,0,,,,,2.0,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10534171,away,Feralpisalò,Filippo Pittarello,pittarello-filippo,F. Pittarello,F,8,185.0,76,M,915098,EUR,844819200,F,11,11,True,3.0,3.0,,,,,3.0,3.0,1.0,,,14.0,4.0,6.6,,0,,,,1.0,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
10534171,away,Feralpisalò,Mattia Tonetto,mattia-tonetto,M. Tonetto,D,21,179.0,11,M,993549,EUR,985564800,D,3,3,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,12.0,8.0,6.5,3.0,0,,,1.0,3.0,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
10534171,away,Feralpisalò,Mauro Verzelletti,mauro-verzelletti,M. Verzelletti,D,63,185.0,6,M,1168556,EUR,1063065600,D,24,24,True,,,,,,,,,,,,12.0,1.0,6.2,,0,,,,3.0,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10534171,away,Feralpisalò,Alessandro Pietrelli,alessandro-pietrelli,A. Pietrelli,M,99,192.0,220,M,1068666,EUR,1041724800,M,30,30,True,4.0,,1.0,,,2.0,,2.0,3.0,,,12.0,8.0,6.4,6.0,0,,,,2.0,1.0,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
10534171,away,Feralpisalò,Paolo Venturelli,venturelli-paolo,P. Venturelli,G,,185.0,1,M,1168554,EUR,1084233600,G,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10534171,away,Feralpisalò,Samuele Zanini,samuele-zanini,S. Zanini,D,,186.0,4,M,1139437,EUR,1081728000,D,14,14,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10534171,away,Feralpisalò,Matteo Gualandris,matteo-gualandris,M. Gualandris,M,16,,15,M,1168555,EUR,1081209600,M,28,28,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10534171,away,Feralpisalò,Federico Carraro,federico-carraro,F. Carraro,M,21,178.0,13,M,102626,EUR,709257600,M,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10534171,away,Feralpisalò,Mattia Musatti,mattia-musatti,M. Musatti,M,,181.0,7,M,1175160,EUR,1064880000,M,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
