match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_unsuccessfulTouch,player_firstName,player_lastName,player_sofascoreId,captain,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalOffside
13981611,home,Torino,Alberto Paleari,alberto-paleari,A. Paleari,G,1,192,344,M,259281,EUR,715046400,G,1,1,False,31.0,23.0,20.0,12.0,0.0,15.0,17.0,8.0,14.0,1.0,1.0,2.0,10.0,1.0,2.0,2.0,1.0,1.0,90.0,42.0,6.7,9.0,0.00842555,50.25191356659,8.0,23.1,7.77,0.262,0,-0.4699,0.09,0.01,-0.08,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981611,home,Torino,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,44,188,1151,M,840414,EUR,844041600,D,44,44,False,37.0,32.0,7.0,3.0,0.0,25.0,26.0,7.0,11.0,5.0,1.0,8.0,3.0,,,,,,77.0,53.0,6.8,6.0,0.00199664,51.921722772135,8.0,2.31,6.51,,0,,0.07,0.08,-0.03,,1.0,1.0,2.0,6.0,1.0,1.0,1.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
13981611,home,Torino,Guillermo Maripán,guillermo-maripan,G. Maripán,D,13,193,2139,M,339909,EUR,768182400,D,13,13,False,62.0,50.0,10.0,7.0,0.0,29.0,34.0,21.0,28.0,2.0,2.0,1.0,3.0,,,,,,90.0,71.0,7.1,12.0,0.206422,122.462802003,17.0,67.305,9.765,,0,,0.31,0.06,-0.33,,,,3.0,8.0,,,1.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
13981611,home,Torino,Saúl Coco,saul-coco,S. Coco,D,23,188,1248,M,1089453,EUR,918518400,D,23,23,False,57.0,45.0,8.0,4.0,0.0,30.0,34.0,15.0,23.0,3.0,1.0,5.0,2.0,,,,,,90.0,72.0,6.9,13.0,0.0276314,135.50752565893,17.0,73.92,22.995,,0,,0.1,0.1,-0.07,,1.0,1.0,5.0,7.0,,,,,,2.0,1.0,2.0,43.189393123433,2.0,1.0,,,,,,,,,,,,,,,,,
13981611,home,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,M,20,20,False,36.0,28.0,8.0,4.0,1.0,14.0,15.0,14.0,21.0,2.0,1.0,1.0,5.0,,,,,,90.0,59.0,7.4,18.0,0.490247,94.018727725619,11.0,65.1,30.975,,0,,0.63,0.11,-0.17,,11.0,,1.0,1.0,,,2.0,,,1.0,,,31.712625640271,1.0,2.0,4.0,2.0,2.0,,,,,,,,,,,,,,
13981611,home,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5477,M,357596,EUR,875923200,M,10,10,False,35.0,29.0,2.0,1.0,0.0,11.0,13.0,18.0,22.0,1.0,,2.0,5.0,,,,,,90.0,45.0,6.6,8.0,0.115159,79.960715320086,11.0,8.4,17.745,,2,,0.22,0.04,-0.09,,3.0,1.0,2.0,3.0,,,1.0,,,2.0,,1.0,,,1.0,1.0,,,,,niksivlasic_,True,2.0,0.1397,-0.51,,,,,,,
13981611,home,Torino,Emirhan İlkhan,emirhan-ilkhan,E. İlkhan,M,6,175,995,M,1142612,EUR,1086048000,M,6,6,False,29.0,20.0,6.0,5.0,0.0,7.0,10.0,13.0,19.0,2.0,1.0,1.0,2.0,,,,,,66.0,40.0,6.9,10.0,0.0109699,83.735744732497,8.0,7.35,18.165,,0,,0.24,0.05,-0.07,,,,,3.0,1.0,1.0,1.0,2.0,2.0,,,,34.110915910074,2.0,,,,,,,,,,,,1.0,,,,,,
13981611,home,Torino,Cesare Casadei,cesare-casadei,C. Casadei,M,22,192,6575,M,1016788,EUR,1042156800,M,22,22,False,40.0,29.0,5.0,4.0,0.0,7.0,9.0,22.0,31.0,9.0,,,5.0,,,,,,90.0,58.0,8.0,15.0,0.0334653,167.71890443131,14.0,83.79,29.085,,3,,0.11,0.15,-0.05,,,4.0,8.0,12.0,2.0,2.0,2.0,2.0,1.0,6.0,,,44.030659486818,2.0,1.0,,,3.0,,,cesarecasadei,,1.0,0.2792,0.57,1.0,1.0,2.0,1.0,0.9228,,
13981611,home,Torino,Zakaria Aboukhlal,zakaria-aboukhlal,Z. Aboukhlal,F,7,179,8018,M,856737,EUR,950832000,M,7,7,False,25.0,22.0,1.0,1.0,0.0,8.0,8.0,14.0,17.0,8.0,2.0,1.0,6.0,,,,,,66.0,52.0,6.8,15.0,0.157751,148.5478518273,13.0,118.125,28.035,,1,,0.33,0.27,-0.1,,5.0,2.0,,5.0,5.0,2.0,,2.0,1.0,1.0,,1.0,72.366591592606,3.0,1.0,1.0,1.0,2.0,,,zakariaaboukhlal,,1.0,0.0308,-0.03,,,,,,,
13981611,home,Torino,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9782,M,341143,EUR,804902400,F,18,18,False,12.0,9.0,,,0.0,5.0,5.0,4.0,7.0,7.0,,,2.0,,,,,,66.0,25.0,6.1,10.0,0.0169222,23.189594237255,4.0,0.94500000000001,4.62,,1,,-0.24,0.13,0.0,,,6.0,,2.0,,,,1.0,1.0,,,1.0,,,,,,6.0,,,simeonegiovanni,,,0.1675,-0.24,1.0,,1.0,,0.1475,,
