match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_keyPass,stat_outfielderBlock,stat_totalContest,stat_blockedScoringAttempt,stat_hitWoodwork,stat_penaltyConceded,stat_fouls,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,captain,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed
10389993,home,Olympique Lyonnais,Rémy Riou,,,remy-riou,R. Riou,G,1,189,112,M,13906,EUR,555206400,G,35,35,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389993,home,Olympique Lyonnais,Damien Da Silva,,,damien-da-silva,D. D. Silva,D,3,184,102,M,74083,EUR,579830400,D,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389993,home,Olympique Lyonnais,Saël Kumbedi,,,sael-kumbedi,S. Kumbedi,D,26,175,827,M,1155226,EUR,1111795200,D,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389993,home,Olympique Lyonnais,Henrique,Henrique,,henrique,Henrique,D,3,173,390,M,336851,EUR,767232000,D,12,12,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389993,home,Olympique Lyonnais,Bradley Barcola,,,barcola-bradley,B. Barcola,F,29,182,37510,M,996952,EUR,1030924800,F,26,26,True,,,,,,,,,,,,,,,,,,,0.0,,0,,bradley_b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389993,away,Nice,Kasper Schmeichel,,,kasper-schmeichel,K. Schmeichel,G,1,189,3913,M,1076,EUR,531532800,G,1,1,False,30.0,19.0,22.0,11.0,14.0,17.0,5.0,13.0,10.0,2.0,1.0,1.0,2.0,90.0,37.0,6.5,11.0,0.0,0.0,0.00201297,0,-0.0211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389993,away,Nice,Youcef Atal,,,youcef-atal,Y. Atal,D,20,176,9879,M,894238,EUR,832291200,D,20,20,False,34.0,27.0,4.0,2.0,18.0,23.0,9.0,11.0,2.0,,,,,90.0,53.0,6.5,11.0,0.0732,0.2006,0.0026431,1,,youcefatal,,2.0,6.0,5.0,1.0,1.0,,4.0,2.0,1.0,,,1.0,,,3.0,,,,,,,,,,1.0,,,,,
10389993,away,Nice,Jean-Clair Todibo,,,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,945217,EUR,946512000,D,25,25,False,40.0,31.0,6.0,2.0,26.0,32.0,5.0,8.0,5.0,,,,,90.0,54.0,6.2,10.0,0.0,0.0,0.00156961,0,,,,1.0,4.0,3.0,1.0,5.0,1.0,1.0,,,1.0,,1.0,,,1.0,,,1.0,2.0,,,,,1.0,,,,,,
10389993,away,Nice,Dante,,,dante,Dante,D,4,188,1257,M,3577,EUR,435283200,D,4,4,False,38.0,33.0,7.0,4.0,24.0,26.0,9.0,12.0,6.0,,,,,90.0,53.0,7.1,6.0,0.0,0.0,0.00570745,0,,,,,,1.0,,4.0,4.0,,,,1.0,,1.0,,2.0,,,,,,,,,True,,,,,,,
10389993,away,Nice,Jordan Lotomba,,,jordan-lotomba,J. Lotomba,D,30,177,509,M,796279,EUR,907027200,D,23,23,False,30.0,27.0,1.0,,12.0,14.0,16.0,17.0,1.0,,,,,90.0,50.0,7.2,6.0,0.0,0.0,0.0795845,0,,,1.0,1.0,1.0,6.0,,3.0,,4.0,2.0,1.0,1.0,,2.0,1.0,,,,,,,1.0,,,,,,,,,,
10389993,away,Nice,Hicham Boudaoui,,,hicham-boudaoui,H. Boudaoui,M,6,176,11417,M,985923,EUR,938044800,M,28,28,False,37.0,27.0,3.0,1.0,19.0,24.0,8.0,14.0,9.0,,,,,90.0,56.0,7.0,15.0,0.0,0.0,0.175892,0,,hicham_boudaoui,1.0,1.0,2.0,6.0,,1.0,1.0,3.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,
10389993,away,Nice,Mario Lemina,,,mario-lemina,M. Lemina,M,99,184,8756,M,307284,EUR,746841600,M,99,99,False,8.0,7.0,,,5.0,5.0,2.0,3.0,1.0,,,,,22.0,18.0,7.2,2.0,0.0,0.0,0.00156992,0,,,,,,5.0,,1.0,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
10389993,away,Nice,Aaron Ramsey,,,aaron-ramsey,A. Ramsey,M,10,182,2882,M,23571,EUR,662169600,M,16,16,False,43.0,39.0,6.0,5.0,21.0,22.0,18.0,21.0,7.0,,,,,90.0,58.0,6.6,9.0,0.0436,0.0,0.104255,1,,,,1.0,9.0,3.0,3.0,1.0,1.0,2.0,1.0,,,,,2.0,,2.0,1.0,,,,,4.0,,,1.0,,,,1.0,1.0,
10389993,away,Nice,Sofiane Diop,,,sofiane-diop,S. Diop,M,10,175,3842,M,944164,EUR,960508800,M,10,10,False,25.0,20.0,,,8.0,10.0,13.0,17.0,8.0,,,,,62.0,44.0,7.1,10.0,0.1419,0.0,0.0795514,1,,,2.0,1.0,3.0,5.0,,1.0,2.0,4.0,3.0,,,,2.0,,1.0,1.0,,,,,1.0,2.0,1.0,,1.0,,,,,,1.0
10389993,away,Nice,Nicolas Pépé,,,nicolas-pepe,N. Pépé,F,19,183,12582,M,593526,EUR,801705600,F,29,29,False,25.0,17.0,,,10.0,12.0,8.0,14.0,3.0,,,,,89.0,45.0,7.0,15.0,0.978,1.0339,0.0403205,4,,nicolas_pepe19,1.0,1.0,7.0,1.0,1.0,,,,,1.0,,,2.0,1.0,,1.0,1.0,,,,1.0,4.0,1.0,,,2.0,1.0,,,1.0,
10389993,away,Nice,Gaëtan Laborde,,,gaetan-laborde,G. Laborde,F,9,181,848,M,149730,EUR,767923200,F,24,24,False,36.0,24.0,3.0,2.0,10.0,14.0,14.0,26.0,3.0,,,,,90.0,54.0,7.1,21.0,0.1402,0.0,0.122964,2,,,4.0,4.0,7.0,6.0,,,,1.0,,,3.0,,2.0,3.0,,3.0,1.0,,,1.0,,1.0,1.0,,2.0,,,,,1.0,
10389993,away,Nice,Khéphren Thuram,,,khephren-thuram,K. Thuram,M,19,191,11655,M,904832,EUR,985564800,M,19,19,True,27.0,24.0,,,17.0,19.0,7.0,8.0,6.0,,,,,68.0,45.0,6.7,8.0,0.0428,0.0,0.00182898,1,,k_thuram,,1.0,8.0,4.0,1.0,2.0,4.0,4.0,2.0,,,,,,,1.0,,,,2.0,,3.0,1.0,,,,,,,,
10389993,away,Nice,Ross Barkley,,,ross-barkley,R. Barkley,M,6,188,2411,M,98435,EUR,755049600,M,11,11,True,7.0,7.0,1.0,1.0,6.0,6.0,1.0,1.0,3.0,,,,,28.0,16.0,6.7,3.0,0.2923,0.0,0.00844141,3,,,,,3.0,,,1.0,1.0,,,,,,2.0,1.0,,,1.0,,,2.0,,1.0,2.0,,,,,,,,
10389993,away,Nice,Billal Brahimi,,,billal-brahimi,B. Brahimi,F,26,183,3117,M,948250,EUR,952992000,F,14,14,True,4.0,4.0,,,1.0,1.0,4.0,4.0,,,,,,1.0,7.0,,1.0,0.0,0.0,0.0350895,0,,,1.0,,1.0,1.0,,,,,,,,,,,,2.0,,,,,1.0,,,,1.0,,,,,,
10389993,away,Nice,Teddy Boulhendi,,,teddy-boulhendi,T. Boulhendi,G,77,185,873,M,1035770,EUR,986688000,G,77,77,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389993,away,Nice,Melvin Bard,,,melvin-bard,M. Bard,D,26,173,502,M,906075,EUR,973468800,D,26,26,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389993,away,Nice,Mattia Viti,,,mattia-viti,M. Viti,D,2,190,528,M,1009268,EUR,1011830400,D,42,42,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389993,away,Nice,Joe Bryan,,,joe-bryan,J. Bryan,D,23,170,92,M,205028,EUR,748224000,D,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389993,away,Nice,Pablo Rosario,,,pablo-rosario,P. Rosario,M,13,188,1208,M,804472,EUR,852595200,M,8,8,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389993,away,Nice,Alexis Beka Beka,,,beka-beka-alexis,A. B. Beka,M,6,175,378,M,1001456,EUR,985824000,M,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
