match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_lastManTackle,stat_wonTackle,stat_expectedGoals,stat_outfielderBlock,stat_wasFouled,stat_totalContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_wonContest,stat_totalOffside,player_sofascoreId,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_errorLeadToAGoal
12514213,home,FC Arouca,Nico Mantl,,,nico-mantl,N. Mantl,G,58,193,162,M,888592,EUR,949795200,G,58,58,False,16.0,12.0,6.0,2.0,0.0,11.0,12.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,90.0,21.0,6.9,4.0,7.86e-05,0,0.0336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514213,home,FC Arouca,Tiago Esgaio,,,tiago-esgaio,T. Esgaio,D,28,175,68,M,863637,EUR,807235200,D,28,28,False,34.0,27.0,3.0,,0.0,12.0,15.0,16.0,22.0,3.0,,,,,90.0,62.0,6.8,15.0,0.102728,0,,3.0,1.0,1.0,1.0,7.0,3.0,3.0,2.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
12514213,home,FC Arouca,Chico Lamba,,,lamba-chico,C. Lamba,D,15,187,378,M,1153110,EUR,1047254400,D,73,73,False,59.0,50.0,10.0,5.0,0.0,33.0,35.0,17.0,24.0,7.0,6.0,,,,90.0,74.0,7.8,11.0,0.00783801,1,,,,2.0,3.0,2.0,8.0,,,5.0,1.0,1.0,1.0,1.0,4.0,0.007,,,,,,,,,,,,,,,,,
12514213,home,FC Arouca,Jose Fontán,,,jose-fontan,J. Fontán,D,3,182,67,M,964609,EUR,950227200,D,3,3,False,62.0,57.0,5.0,2.0,0.0,46.0,49.0,11.0,13.0,4.0,4.0,,,,90.0,70.0,6.9,6.0,0.00276711,0,,,,1.0,2.0,5.0,3.0,3.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
12514213,home,FC Arouca,Weverson,,,weverson,Weverson,D,36,185,168,M,905452,EUR,962755200,D,26,26,False,37.0,27.0,8.0,1.0,0.0,9.0,14.0,19.0,27.0,4.0,,,,,90.0,82.0,8.0,24.0,0.0417046,1,,4.0,1.0,1.0,1.0,2.0,11.0,,3.0,7.0,1.0,,,,3.0,0.0612,,3.0,1.0,1.0,0.1784,3.0,,,,,,,,,,,
12514213,home,FC Arouca,David Simão,,,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,5,5,False,49.0,39.0,9.0,4.0,0.0,19.0,19.0,21.0,37.0,1.0,6.0,,,,90.0,69.0,6.7,19.0,0.0520834,1,,7.0,1.0,,1.0,9.0,2.0,3.0,3.0,1.0,,3.0,,,,0.0248,,,,,,1.0,True,3.0,1.0,,,,,,,,
12514213,home,FC Arouca,Taichi Fukui,,,taichi-fukui,T. Fukui,M,21,177,1092,M,1105857,EUR,1089849600,M,21,21,False,43.0,38.0,2.0,,1.0,14.0,14.0,24.0,29.0,3.0,8.0,,,,81.0,59.0,7.2,10.0,0.17598,1,,,,4.0,1.0,9.0,5.0,1.0,,2.0,2.0,1.0,,,1.0,0.053,,2.0,1.0,,,2.0,,2.0,1.0,1.0,,,,,,,
12514213,home,FC Arouca,Alfonso Trezza,,,alfonso-trezza,A. Trezza,M,19,166,267,M,973517,EUR,930009600,M,19,19,False,17.0,11.0,1.0,,0.0,3.0,3.0,9.0,18.0,1.0,3.0,,,,67.0,34.0,6.8,12.0,0.214364,1,,4.0,1.0,,1.0,5.0,5.0,1.0,,4.0,2.0,3.0,1.0,,2.0,0.0184,,,1.0,,,2.0,,,,,,,,,,,
12514213,home,FC Arouca,Pablo Gozálbez,,,pablo-gozalbez,P. Gozálbez,M,10,170,61,M,996932,EUR,988588800,M,22,22,False,24.0,19.0,2.0,,0.0,3.0,3.0,17.0,24.0,,4.0,,,,81.0,42.0,7.4,10.0,0.117133,2,,3.0,1.0,3.0,,8.0,8.0,,,3.0,1.0,3.0,,,2.0,0.0412,,1.0,5.0,2.0,0.3127,1.0,,1.0,,,4.0,1.0,,,,,
12514213,home,FC Arouca,Morlaye Sylla,,,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,False,40.0,33.0,1.0,1.0,0.0,12.0,13.0,21.0,29.0,1.0,4.0,,,,89.0,60.0,6.7,14.0,0.0251462,5,,2.0,,,,3.0,,,,,2.0,1.0,1.0,,,0.1353,,,2.0,,,,,,4.0,,,,morlayesylla2,,,,
12514213,home,FC Arouca,Henrique Araújo,,,henrique-araujo,H. Araújo,F,39,183,1642,M,998870,EUR,1011398400,F,39,39,False,12.0,10.0,,,0.0,,,10.0,12.0,,,,,,67.0,17.0,6.5,5.0,0.0228309,2,,,,1.0,,5.0,,,,,1.0,2.0,1.0,,,0.0493,,,1.0,,,,,1.0,1.0,,,1.0,,,,,
12514213,home,FC Arouca,Jason,,,jason,Jason,M,23,179,253,M,330677,EUR,773452800,M,10,10,True,8.0,6.0,1.0,,0.0,4.0,4.0,2.0,7.0,1.0,1.0,,,,23.0,21.0,7.2,9.0,0.255316,1,,3.0,,,1.0,2.0,3.0,,,,1.0,,,,,0.1958,,1.0,3.0,1.0,0.5147,,,,,,1.0,,,1.0,,,
