match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_shotOffTarget,stat_wasFouled,stat_goalAssist,stat_bigChanceCreated,stat_wonContest,captain,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_goodHighClaim
11369864,home,Cercle Brugge,Kévin Denkey,,,kevin-denkey,K. Denkey,F,9,181.0,3511,M,862470,EUR,975542400,F,9,9,False,21.0,16.0,,,2.0,2.0,14.0,19.0,,2.0,,,,,90.0,40.0,9.6,13.0,0.6971,1.7069,0.13777,5,,,,5.0,2.0,7.0,6.0,,,,1.0,,5.0,,2.0,2.0,1.0,,1.0,2.0,,,1.0,,4.0,1.0,3.0,2.0,
11369864,home,Cercle Brugge,Flávio Nazinho,,,nazinho-flavio,F. Nazinho,D,20,180.0,637,M,1006113,EUR,1058659200,F,20,20,True,6.0,3.0,,,1.0,1.0,2.0,7.0,,1.0,,,,,28.0,19.0,6.5,8.0,0.0,0.0,0.00246538,0,,2.0,,2.0,1.0,3.0,4.0,,,,1.0,,2.0,,,,2.0,,,1.0,,,1.0,,,,,,
11369864,home,Cercle Brugge,Jesper Daland,,,jesper-daland,J. Daland,D,2,188.0,224,M,958915,EUR,947116800,D,4,4,True,12.0,8.0,2.0,1.0,1.0,1.0,7.0,11.0,2.0,1.0,,,,,19.0,16.0,6.8,4.0,0.0,0.0,0.0138214,0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11369864,home,Cercle Brugge,Félix Lemaréchal,,,felix-lemarechal,F. Lemaréchal,M,80,181.0,808,M,1130942,EUR,1060214400,M,6,6,True,8.0,7.0,,,1.0,1.0,7.0,10.0,1.0,,,,,,19.0,14.0,6.6,5.0,0.0,0.0,0.102615,0,,3.0,1.0,1.0,,2.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,
11369864,home,Cercle Brugge,Nils De Wilde,,,de-wilde-nils,N. D. Wilde,M,27,182.0,74,M,1101701,EUR,1043625600,M,27,27,True,5.0,4.0,1.0,,1.0,1.0,3.0,4.0,,,,,,,18.0,6.0,6.3,1.0,0.0,0.0,0.0054763,0,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,
11369864,home,Cercle Brugge,Maxime Delanghe,,,maxime-delanghe,M. Delanghe,G,21,189.0,144,M,909953,EUR,990576000,G,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369864,home,Cercle Brugge,Jordan Semedo Varela,Jordan,Semedo Varela,jordan-varela,J. Semedo Varela,D,20,175.0,96,M,1158020,EUR,1042588800,D,77,77,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369864,home,Cercle Brugge,Romaric Etonde,,,etonde-romaric,R. Etonde,F,17,,50,M,1415437,EUR,1114819200,F,32,32,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369864,away,Oud-Heverlee Leuven,Maxence Prévot,,,maxence-prevot,M. Prévot,G,16,184.0,55,M,785520,EUR,860544000,G,16,16,False,34.0,25.0,14.0,5.0,24.0,27.0,1.0,7.0,1.0,13.0,4.0,4.0,,,90.0,50.0,6.9,10.0,0.0,0.0,0.00028486,0,-0.5622,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
11369864,away,Oud-Heverlee Leuven,Joel Schingtienne,Joel Schingtienne,,schingtienne-joel,J. Schingtienne,D,3,188.0,255,M,1388438,EUR,1029283200,D,23,23,False,38.0,32.0,2.0,2.0,26.0,32.0,6.0,6.0,7.0,11.0,,,,,90.0,58.0,7.2,11.0,0.0,0.0,0.034233,0,,,,1.0,5.0,5.0,9.0,1.0,2.0,,2.0,1.0,4.0,2.0,1.0,1.0,2.0,,,,,,2.0,,,,,,
11369864,away,Oud-Heverlee Leuven,Ewoud Pletinckx,,,ewoud-pletinckx,E. Pletinckx,D,28,190.0,193,M,949101,EUR,971136000,D,28,28,False,30.0,21.0,5.0,,20.0,25.0,1.0,5.0,4.0,2.0,,,,,90.0,44.0,6.2,10.0,0.0,0.0,0.00033262,0,,,,2.0,2.0,4.0,4.0,,1.0,1.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,
11369864,away,Oud-Heverlee Leuven,Raz Shlomo,Raz,Shlomo,raz-shlomo,R. Shlomo,D,13,188.0,104,M,861825,EUR,934502400,D,3,3,False,29.0,18.0,8.0,2.0,16.0,21.0,2.0,8.0,3.0,7.0,,,,,90.0,37.0,6.9,12.0,0.2244,0.3187,0.00173344,1,,,,2.0,3.0,2.0,4.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,
11369864,away,Oud-Heverlee Leuven,Thibault Vlietinck,,,thibault-vlietinck,T. Vlietinck,D,77,178.0,57,M,823046,EUR,871948800,M,77,77,False,17.0,11.0,2.0,1.0,5.0,8.0,7.0,12.0,1.0,2.0,,,,,69.0,33.0,6.1,12.0,0.0,0.0,0.0544105,0,,3.0,1.0,2.0,,6.0,1.0,,,,,,1.0,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,,
11369864,away,Oud-Heverlee Leuven,Siebe Schrijvers,,,siebe-schrijvers,S. Schrijvers,M,8,178.0,212,M,190413,EUR,837648000,M,8,8,False,45.0,23.0,19.0,7.0,16.0,23.0,7.0,22.0,4.0,7.0,,,,,82.0,68.0,6.5,28.0,0.0,0.0,0.00386566,0,,,,1.0,2.0,4.0,8.0,1.0,,3.0,4.0,1.0,3.0,1.0,,1.0,1.0,,,1.0,,,1.0,True,,,,,
11369864,away,Oud-Heverlee Leuven,Kento Misao,,,kento-misao,K. Misao,M,6,180.0,91,M,358988,EUR,829612800,M,17,17,False,42.0,27.0,7.0,2.0,16.0,26.0,11.0,16.0,4.0,6.0,,,,,90.0,61.0,6.6,20.0,0.0356,0.0,0.00962469,2,,,,1.0,6.0,5.0,6.0,1.0,,4.0,,,3.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,
11369864,away,Oud-Heverlee Leuven,Hamza Mendyl,,,hamza-mendyl,H. Mendyl,D,37,179.0,703,M,846447,EUR,877392000,M,20,20,False,34.0,19.0,9.0,2.0,6.0,12.0,14.0,25.0,3.0,5.0,,,,,90.0,76.0,7.1,25.0,0.3842,0.4456,0.0749462,4,,3.0,1.0,,,6.0,6.0,1.0,,,1.0,,3.0,,1.0,,9.0,1.0,,1.0,,,4.0,,3.0,,,,
11369864,away,Oud-Heverlee Leuven,Youssef Maziz,,,youssef-maziz,Y. Maziz,M,10,175.0,445,M,862821,EUR,898646400,F,88,88,False,27.0,18.0,3.0,3.0,5.0,8.0,15.0,26.0,,5.0,,,,,90.0,43.0,7.0,16.0,0.0699,0.0,0.389414,1,,7.0,2.0,4.0,,5.0,2.0,,,,,,1.0,,2.0,,3.0,,1.0,,,,2.0,,,,,,
11369864,away,Oud-Heverlee Leuven,Jón Dagur Þórsteinsson,,,jon-dagur-thorsteinsson,J. D. Þórsteinsson,F,16,177.0,285,M,862449,EUR,912038400,F,7,7,False,15.0,7.0,2.0,1.0,2.0,5.0,6.0,11.0,,2.0,,,,,37.0,25.0,6.9,10.0,0.0,0.0,0.290845,0,,1.0,1.0,2.0,,4.0,4.0,,,,,,,,2.0,1.0,3.0,,,2.0,1.0,,2.0,,,,,1.0,
11369864,away,Oud-Heverlee Leuven,Nachon Nsingi,Nachon Nsingi,,nachon-nsingi,N. Nsingi,F,27,169.0,104,M,1388434,EUR,988070400,F,43,43,False,13.0,9.0,,,6.0,8.0,3.0,5.0,,2.0,,,,,70.0,29.0,7.1,9.0,0.0613,0.0,0.125466,1,,,,2.0,1.0,4.0,8.0,,,,2.0,1.0,3.0,1.0,1.0,,4.0,,1.0,2.0,,,3.0,,,,,,
11369864,away,Oud-Heverlee Leuven,Ezechiel Banzuzi,Ezechiel Banzuzi,,ezechiel-banzuzi,E. Banzuzi,M,6,191.0,1087,M,1155383,EUR,1108512000,M,11,11,True,23.0,15.0,5.0,2.0,8.0,10.0,7.0,13.0,1.0,5.0,,,,,53.0,33.0,7.2,11.0,0.5195,0.9737,0.017811,1,,,,4.0,3.0,8.0,6.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,2.0,,,1.0,,,1.0,,1.0,,1.0,,
11369864,away,Oud-Heverlee Leuven,Joren Dom,,,joren-dom,J. Dom,D,,177.0,26,M,804233,EUR,628300800,D,6,6,True,12.0,8.0,3.0,1.0,4.0,7.0,4.0,5.0,,2.0,,,,,21.0,17.0,6.6,5.0,0.1687,0.0,0.00285228,3,,,,,1.0,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,
11369864,away,Oud-Heverlee Leuven,Jonatan Braut Brunes,,,jonatan-braut-brunes,J. B. Brunes,F,18,188.0,722,M,840521,EUR,965606400,F,9,9,True,7.0,6.0,3.0,2.0,2.0,3.0,4.0,4.0,,2.0,,,,,20.0,12.0,6.6,4.0,0.0,0.0,0.00222198,0,,,,,,1.0,1.0,,,,,,2.0,,,1.0,,,,1.0,,,,,,,,,
11369864,away,Oud-Heverlee Leuven,Sofian Kiyine,,,kiyine-sofian,S. Kiyine,M,,182.0,320,M,862372,EUR,875750400,M,13,13,True,5.0,5.0,1.0,1.0,3.0,3.0,2.0,2.0,,,,,,,8.0,9.0,6.3,1.0,0.0,0.0,0.00250073,0,,,,,1.0,2.0,2.0,,,,,,,1.0,,,2.0,,,,,,1.0,,,,,,
11369864,away,Oud-Heverlee Leuven,Tobe Leysen,,,tobe-leysen,T. Leysen,G,1,187.0,289,M,996979,EUR,1015632000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369864,away,Oud-Heverlee Leuven,Florian Miguel,,,florian-miguel,F. Miguel,D,12,179.0,53,M,777067,EUR,841536000,D,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369864,away,Oud-Heverlee Leuven,Konan N'Dri,,,ndri-konan,K. N'Dri,F,11,174.0,435,M,978327,EUR,972604800,F,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
