match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_bigChanceMissed,stat_hitWoodwork,captain,stat_blockedScoringAttempt,stat_totalOffside
10382213,home,Fortuna Sittard,Ivor Pandur,ivor-pandur,I. Pandur,G,1,187,669,M,943212,EUR,953942400,G,31,31,False,36.0,26.0,29.0,19.0,11.0,12.0,15.0,24.0,11.0,1.0,2.0,2.0,90.0,42.0,7.3,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382213,home,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184,113,M,78730,EUR,631670400,D,12,12,False,44.0,33.0,8.0,3.0,13.0,16.0,22.0,33.0,6.0,,,,90.0,65.0,7.3,17.0,0,5.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
10382213,home,Fortuna Sittard,Rodrigo Guth,rodrigo-guth,R. Guth,D,14,191,291,M,905458,EUR,973814400,D,14,14,False,40.0,35.0,4.0,2.0,23.0,25.0,12.0,15.0,4.0,,,,90.0,57.0,7.1,7.0,1,,,,3.0,4.0,,6.0,1.0,,1.0,,Rodrigo,Guth,4.0,1.0,1.0,1.0,3.0,,,,,,,,,,,
10382213,home,Fortuna Sittard,Dimitrios Siovas,dimitrios-siovas,D. Siovas,D,,191,184,M,41165,EUR,590284800,D,33,33,False,52.0,39.0,8.0,,25.0,28.0,14.0,24.0,7.0,,,,90.0,69.0,7.9,13.0,1,,,1.0,1.0,11.0,,2.0,,,,2.0,Dimitrios,Siovas,8.0,,,,7.0,1.0,3.0,2.0,,,,,,,,
10382213,home,Fortuna Sittard,George Cox,george-cox,G. Cox,M,,171,91,M,920556,EUR,884736000,D,5,5,False,41.0,32.0,6.0,2.0,19.0,21.0,13.0,21.0,11.0,,,,90.0,54.0,6.7,13.0,0,1.0,,2.0,6.0,4.0,,,2.0,,2.0,,George,Cox,3.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,
10382213,home,Fortuna Sittard,Kristijan Bistrović,kristijan-bistrovic,K. Bistrović,M,23,182,365,M,796658,EUR,892080000,M,8,8,False,43.0,31.0,3.0,3.0,10.0,18.0,23.0,27.0,15.0,,,,90.0,56.0,7.3,15.0,3,2.0,2.0,1.0,4.0,2.0,,,1.0,,,1.0,,,1.0,1.0,,2.0,3.0,1.0,1.0,1.0,2.0,,,,,,,
10382213,home,Fortuna Sittard,Arianit Ferati,arianit-ferati,A. Ferati,M,10,168,71,M,548088,EUR,873590400,M,19,19,False,25.0,22.0,3.0,1.0,11.0,12.0,11.0,15.0,4.0,,,,45.0,32.0,7.0,5.0,0,2.0,,2.0,2.0,4.0,,,,,,,,,1.0,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,
10382213,home,Fortuna Sittard,Íñigo Cordoba,inigo-cordoba,I. Cordoba,M,21,178,215,M,605650,EUR,858211200,M,7,7,False,33.0,25.0,1.0,,5.0,6.0,20.0,35.0,5.0,,,,83.0,62.0,7.2,19.0,3,8.0,,1.0,4.0,8.0,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,3.0,3.0,2.0,4.0,3.0,,1.0,,,,
10382213,home,Fortuna Sittard,Oğuzhan Özyakup,oguzhan-ozyakup,O. Özyakup,M,,180,252,M,137642,EUR,717206400,M,15,15,False,20.0,14.0,1.0,,4.0,4.0,10.0,17.0,1.0,,,,65.0,28.0,6.6,8.0,1,1.0,,,2.0,2.0,,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,
10382213,home,Fortuna Sittard,Úmaro Embaló,umaro-embalo,Ú. Embaló,M,,170,335,M,901857,EUR,989107200,M,85,85,False,17.0,13.0,1.0,,3.0,5.0,10.0,13.0,5.0,,,,64.0,27.0,6.7,8.0,1,1.0,,1.0,4.0,4.0,,,,1.0,,,,,,,1.0,,,1.0,2.0,2.0,3.0,1.0,,,,,,
