match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_dispossessed,stat_bigChanceCreated,stat_interceptionWon,stat_challengeLost,captain,stat_wonContest,stat_fouls,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_punches,stat_outfielderBlock,stat_totalOffside,stat_errorLeadToAShot
14083106,home,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2498,M,,605672,EUR,842486400,F,11,11,False,27.0,20.0,2.0,2.0,0.0,7.0,9.0,13.0,18.0,3.0,5.0,,3.0,1.0,,,,,,84.0,44.0,6.6,14.0,0.0752935,,5,,-0.02,0.16,-0.06,,,,3.0,8.0,4.0,3.0,,,3.0,0.4988,4.0,-0.51,,,1.0,2.0,,1.0,,1.0,,1.0,2.0,1.0,0.0125,,,,,
14083106,home,Athletic Club,Unai Gómez,unai-gomez,U. Gómez,M,20,183,803,M,,1391375,EUR,1053820800,M,20,20,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,,,,26.0,6.0,6.4,4.0,0.00025915,,0,,-0.02,-0.26,0.0,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
14083106,home,Athletic Club,Alejandro Rego,rego-mora-alejandro,A. R. Mora,M,30,192,517,M,,2110897,EUR,1055289600,M,30,30,True,14.0,10.0,1.0,,0.0,6.0,7.0,4.0,7.0,,2.0,,1.0,,,,,,,18.0,18.0,6.6,5.0,0.00617062,,1,,0.01,0.12,0.13,,,,,,,1.0,2.0,2.0,1.0,0.0354,,-0.23,,,,,,,,,,,,,,,,,,
14083106,home,Athletic Club,Robert Navarro,robert-navarro,R. Navarro,M,23,178,940,M,,944165,EUR,1018569600,M,23,23,True,8.0,8.0,,,0.0,2.0,2.0,6.0,6.0,,2.0,,,,,,,,,18.0,11.0,6.8,,0.0405429,,1,,0.08,0.22,0.0,,,,1.0,2.0,2.0,,,,,0.038,1.0,-0.17,,,,,,,,2.0,1.0,,,1.0,0.0729,,,,,
14083106,home,Athletic Club,Mikel Vesga,mikel-vesga,M. Vesga,M,6,191,504,M,,359742,EUR,734227200,M,6,6,True,2.0,,,,0.0,,,,2.0,,1.0,,1.0,,,,,,,9.0,3.0,6.6,2.0,,,0,,-0.03,-0.06,-0.05,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
14083106,home,Athletic Club,Nico Serrano,nico-serrano,N. Serrano,M,22,178,446,M,,1019318,EUR,1046822400,F,22,22,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,9.0,2.0,6.5,,0.00255168,,0,,0.05,0.03,0.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
14083106,home,Athletic Club,Alex Padilla,padilla-alex,Á. Padilla,G,27,190,1431,M,,1155116,EUR,1062374400,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Álex Padilla,,,,,,,,,,,,,,,,,
14083106,home,Athletic Club,Adama Boiro,adama-boiro,A. Boiro,D,19,182,1918,M,,1398511,EUR,1024704000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Adama Boiro,,,,,,,,,,,,,,,,,
14083106,home,Athletic Club,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,,910267,EUR,930873600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083106,home,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186,1132,M,,959872,EUR,956966400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083106,home,Athletic Club,Asier Hierro,asier-hierro,A. Hierro,F,31,190,65,M,,1550822,EUR,1115337600,F,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083106,home,Athletic Club,Urko Izeta,urko-izeta,U. Izeta,F,25,175,415,M,,1430667,EUR,938563200,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Urko Izeta,,,,,,,,,,,,,,,,,
14083106,away,Real Oviedo,Aarón Escandell,aaron-escandell,A. Escandell,G,13,188,1011,M,,368922,EUR,812160000,G,13,13,False,55.0,42.0,16.0,3.0,0.0,40.0,47.0,2.0,8.0,,,2.0,8.0,,,5.0,7.0,1.0,1.0,90.0,67.0,7.8,13.0,0.00060577,0.8722,0,0.1832,-0.05,0.03,0.14,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
14083106,away,Real Oviedo,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,,844752,EUR,790905600,D,22,22,False,45.0,35.0,8.0,3.0,0.0,25.0,29.0,10.0,16.0,,7.0,2.0,1.0,3.0,,,,,,90.0,74.0,6.6,15.0,0.0725737,,0,,-0.05,0.03,-0.25,,3.0,,2.0,6.0,2.0,,3.0,3.0,1.0,,,,,,,,3.0,3.0,,1.0,,,,,,,,,,
14083106,away,Real Oviedo,David Costas,david-costas,D. Costas,D,4,183,276,M,,345333,EUR,796176000,D,4,4,False,72.0,69.0,6.0,5.0,0.0,62.0,64.0,7.0,8.0,2.0,5.0,9.0,1.0,,,,,,,90.0,87.0,7.6,4.0,0.0350443,,0,,0.12,0.18,0.42,,,,1.0,3.0,1.0,,2.0,1.0,,,1.0,,,,,1.0,,1.0,True,1.0,1.0,,,,,,,1.0,1.0,
14083106,away,Real Oviedo,David Carmo,david-carmo,D. Carmo,D,16,196,2256,M,,892235,EUR,932342400,D,16,16,False,78.0,68.0,18.0,9.0,0.0,58.0,61.0,10.0,17.0,3.0,6.0,7.0,1.0,,,,,,,90.0,93.0,7.7,10.0,0.00429412,,1,,0.26,0.06,-0.01,,,,,1.0,2.0,,1.0,1.0,,0.0349,,0.23,,,,,1.0,1.0,,2.0,,,,1.0,0.3704,,,1.0,,
14083106,away,Real Oviedo,Javi López,lopez-javi,J. López,D,25,183,401,M,,945404,EUR,1009843200,D,25,25,False,44.0,30.0,7.0,1.0,0.0,22.0,31.0,8.0,13.0,1.0,2.0,2.0,4.0,1.0,,,,,,90.0,69.0,6.1,18.0,0.0111363,,0,,-0.12,0.02,-0.12,,3.0,1.0,4.0,4.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,
14083106,away,Real Oviedo,Leander Dendoncker,leander-dendoncker,L. Dendoncker,M,20,188,1679,M,,190405,EUR,797904000,M,20,20,False,42.0,34.0,2.0,1.0,0.0,19.0,23.0,15.0,19.0,3.0,5.0,1.0,6.0,,,,,,,85.0,55.0,6.5,13.0,0.0124971,,1,,-0.12,0.1,-0.14,,,,1.0,4.0,,,2.0,1.0,2.0,0.106,,-0.02,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,0.148,,,,,1.0
14083106,away,Real Oviedo,Santiago Colombatto,santiago-colombatto,S. Colombatto,M,11,180,597,M,,822379,EUR,853459200,M,11,11,False,43.0,34.0,5.0,3.0,0.0,18.0,22.0,16.0,21.0,,3.0,3.0,5.0,1.0,,,,,,85.0,62.0,6.3,18.0,0.0317277,,0,,-0.16,0.03,-0.24,,4.0,,,3.0,1.0,,1.0,,3.0,,,,,,1.0,,2.0,2.0,,1.0,,,,,,,,,,1.0
14083106,away,Real Oviedo,Federico Viñas,federico-vinas,F. Viñas,F,9,180,1135,M,,976104,EUR,899164800,M,9,9,False,18.0,14.0,1.0,1.0,0.0,8.0,8.0,6.0,10.0,2.0,9.0,2.0,5.0,2.0,,,,,,90.0,34.0,6.7,9.0,0.0152692,,0,,-0.01,0.31,0.21,,,,6.0,9.0,4.0,,2.0,1.0,3.0,,,,,,1.0,,1.0,,,3.0,2.0,,,,,,,,1.0,
14083106,away,Real Oviedo,Alberto Reina,alberto-reina-campos,A. Reina,M,5,179,337,M,,882475,EUR,873763200,M,5,5,False,23.0,20.0,3.0,3.0,0.0,12.0,12.0,8.0,11.0,,5.0,,1.0,4.0,,,,,,72.0,37.0,6.7,7.0,0.0748906,,0,,0.1,0.06,-0.07,,1.0,,,4.0,1.0,,,,1.0,,1.0,,,,2.0,,2.0,,,1.0,2.0,,,,,,,,,
14083106,away,Real Oviedo,Ilyas Chaira,ilyas-chaira,I. Chaira,M,7,179,2481,M,,1008037,EUR,981072000,M,7,7,False,11.0,6.0,,,0.0,4.0,7.0,2.0,4.0,,3.0,,4.0,,,,,,,53.0,22.0,6.1,11.0,0.0020315,,0,,-0.07,0.04,-0.2,,1.0,,2.0,8.0,2.0,,3.0,3.0,3.0,,,,,,,,,3.0,,,1.0,,,,,,,,1.0,
14083106,away,Real Oviedo,Salomón Rondón,salomon-rondon,S. Rondón,F,23,189,12917,M,salorondon23,35532,EUR,621907200,F,23,23,False,12.0,8.0,,,0.0,6.0,6.0,2.0,6.0,2.0,3.0,3.0,2.0,,,,,,,72.0,22.0,6.4,7.0,0.00154817,,1,,-0.21,,0.21,,,,2.0,3.0,,1.0,1.0,,2.0,0.075,,-0.38,,,1.0,,,,,,,,,,,,,,1.0,
14083106,away,Real Oviedo,Haissem Hassan,haissem-hassan,H. Hassan,M,10,173,5683,M,,942836,EUR,1013126400,F,10,10,True,14.0,12.0,,,0.0,6.0,7.0,6.0,7.0,,1.0,,1.0,,,,,,,37.0,23.0,6.5,5.0,0.00811458,,0,,-0.03,-0.12,-0.02,,1.0,,,1.0,1.0,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,
14083106,away,Real Oviedo,Luka Ilić,luka-ilic,L. Ilić,M,21,182,1075,M,,885664,EUR,930873600,M,21,21,True,11.0,11.0,,,0.0,8.0,8.0,3.0,3.0,,,,3.0,,,,,,,18.0,14.0,6.4,2.0,0.00245779,,0,,-0.06,-0.17,-0.05,,1.0,,,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
14083106,away,Real Oviedo,Pablo Agudín,pablo-agudin,P. Agudín,M,27,178,43,M,,1587199,EUR,1194480000,M,27,27,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,,,,18.0,7.0,6.5,4.0,1.473e-05,,1,,-0.08,0.15,0.15,,,,,2.0,,1.0,,,1.0,0.009,,-0.04,,,2.0,,,,,,,,,,,,,,,
14083106,away,Real Oviedo,Kwasi Sibo,kwasi-sibo,K. Sibo,M,6,182,4457,M,,905639,EUR,898646400,M,6,6,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,,,,,8.0,6.0,6.3,2.0,3.428e-05,,0,,0.0,,-0.1,,,,1.0,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0
14083106,away,Real Oviedo,Álex Forés,alex-fores,Á. Forés,F,19,180,170,M,,1086128,EUR,987033600,F,19,19,True,,,,,0.0,,,,,,,,,,,,,,,8.0,,6.4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083106,away,Real Oviedo,Horațiu Moldovan,horatiu-moldovan,H. Moldovan,G,1,186,2538,M,,857065,EUR,885254400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083106,away,Real Oviedo,Oier Luengo,oier-luengo-redondo,O. Luengo,D,3,185,126,M,,857229,EUR,879206400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083106,away,Real Oviedo,Lucas Ahijado,lucas-ahijado,L. Ahijado,D,24,173,119,M,,597876,EUR,791424000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083106,away,Real Oviedo,Abdel Rahim,abdel-rahim-alhassane,A. R. Alhassane,D,3,184,3785,M,,1120504,EUR,1009843200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083106,away,Real Oviedo,Dani Calvo,dani-calvo,D. Calvo,D,12,190,179,M,,560756,EUR,765158400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083106,away,Real Oviedo,Eric Bailly,eric-bailly,E. Bailly,D,2,187,4273,M,ericbailly,606346,EUR,766108800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083106,away,Real Oviedo,Brandon Domingues,brandon-domingues,B. Domingues,M,11,172,231,M,,1035697,EUR,960249600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
