match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_blockedScoringAttempt,player_sofascoreId,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12437723,home,Sevilla,Ørjan Nyland,,,orjan-nyland,Ø. Nyland,G,13,192.0,1050,M,22209,EUR,652924800,G,13,13,False,47.0,18.0,35.0,6.0,0.0,14.0,18.0,4.0,29.0,1.0,2.0,11.0,1.0,1.0,4.0,90.0,55.0,7.5,29.0,0.0154654,2.0,0,0.4158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437723,home,Sevilla,José Ángel Carmona,,,jose-angel-carmona,J. Á. Carmona,D,2,183.0,1021,M,1015240,EUR,1012262400,D,32,32,False,50.0,42.0,4.0,2.0,0.0,20.0,24.0,22.0,27.0,1.0,1.0,4.0,,,,90.0,72.0,7.6,10.0,0.00996061,1.0,1,,1.0,2.0,1.0,5.0,8.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,0.014,,,,,,,,,,,,,,,
12437723,home,Sevilla,Tanguy Nianzou,,,tanguy-nianzou,T. Nianzou,D,5,192.0,1231,M,1003007,EUR,1023408000,D,24,24,False,37.0,30.0,4.0,1.0,0.0,27.0,31.0,3.0,6.0,,6.0,2.0,,,,90.0,47.0,7.0,7.0,0.00115555,,0,,,,2.0,1.0,4.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12437723,home,Sevilla,Marcão,,,marcao,Marcão,D,23,185.0,1053,M,840951,EUR,833932800,D,23,23,False,44.0,39.0,3.0,2.0,0.0,24.0,26.0,15.0,18.0,,4.0,2.0,,,,80.0,64.0,7.0,10.0,0.0033884,,0,,,1.0,6.0,5.0,11.0,2.0,1.0,,,,3.0,1.0,2.0,1.0,,,2.0,1.0,2.0,,,,,,,,,,,,
12437723,home,Sevilla,Jesús Navas,,,jesus-navas,J. Navas,D,16,170.0,1580,M,11869,EUR,501379200,M,16,16,False,34.0,29.0,3.0,1.0,0.0,13.0,14.0,17.0,23.0,,1.0,4.0,,,,67.0,47.0,7.2,9.0,0.0282696,,2,,3.0,2.0,,4.0,2.0,2.0,,,,1.0,2.0,1.0,,,,0.5079,,,,True,1.0,1.0,2.0,1.0,0.333,,,,,,
12437723,home,Sevilla,Nemanja Gudelj,,,nemanja-gudelj,N. Gudelj,M,6,187.0,1647,M,68332,EUR,690249600,M,6,6,False,54.0,47.0,4.0,,0.0,17.0,22.0,30.0,32.0,,2.0,1.0,,,,90.0,64.0,6.9,9.0,0.0110532,,0,,,3.0,2.0,5.0,6.0,1.0,1.0,1.0,,,3.0,2.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,
12437723,home,Sevilla,Djibril Sow,,,djibril-sow,D. Sow,M,20,184.0,1941,M,799054,EUR,855187200,M,20,20,False,46.0,44.0,5.0,5.0,0.0,13.0,14.0,31.0,32.0,,,3.0,,,,89.0,52.0,6.9,4.0,0.0230033,,0,,,,1.0,5.0,5.0,1.0,,,,,1.0,1.0,3.0,2.0,,,,,1.0,,,,,,,2.0,,,,,
12437723,home,Sevilla,Adrià Pedrosa,,,adria-pedrosa,A. Pedrosa,D,3,176.0,847,M,928672,EUR,895017600,M,3,3,False,35.0,25.0,4.0,,1.0,11.0,12.0,17.0,26.0,,2.0,5.0,,,,90.0,65.0,7.5,13.0,0.0697477,1.0,1,,3.0,2.0,,5.0,6.0,1.0,3.0,2.0,,1.0,2.0,,2.0,1.0,,0.1311,1.0,,1.0,,3.0,,,,,,1.0,,,,
12437723,home,Sevilla,Peque Fernández,,,peque-fernandez,P. Fernández,M,14,168.0,904,M,997033,EUR,1033689600,F,14,14,False,20.0,19.0,,,0.0,1.0,1.0,18.0,19.0,,,5.0,,,,76.0,36.0,6.5,7.0,0.0740764,1.0,0,,,4.0,,11.0,3.0,3.0,1.0,,,,1.0,,2.0,4.0,,,,,1.0,,,,,,,,,,,,
12437723,home,Sevilla,Isaac Romero,,,romero-isaac,I. Romero,F,7,184.0,1472,M,1018190,EUR,958608000,F,7,7,False,19.0,17.0,1.0,1.0,0.0,4.0,5.0,13.0,15.0,,1.0,6.0,,,,89.0,45.0,6.7,13.0,0.026335,,4,,1.0,3.0,2.0,13.0,5.0,4.0,4.0,2.0,2.0,,1.0,,,4.0,,0.3134,1.0,,3.0,,,1.0,2.0,,0.798,,,,,,
