match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalTackle,stat_wonTackle,stat_clearanceOffLine,stat_totalCross,stat_wonContest,stat_lastManTackle,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_accurateCross,stat_penaltyWon,stat_keyPass,captain,stat_goals,stat_bigChanceMissed,stat_shotOffTarget,stat_bigChanceCreated,stat_penaltyFaced,stat_penaltyConceded
12530749,home,Adana Demirspor,Deniz Eren Dönmezer,donmezer-deniz-eren,D. E. Donmezer,G,27,190,590,M,1550760,EUR,1221955200,G,27,27,False,16.0,4.0,13.0,1.0,0.0,3.0,4.0,1.0,12.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,45.0,26.0,6.8,12.0,6.068e-05,0,0.3226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530749,home,Adana Demirspor,Arda Kurtulan,arda-kurtulan,A. Kurtulan,D,2,183,386,M,1063395,EUR,1037664000,D,99,99,False,19.0,13.0,4.0,2.0,0.0,9.0,10.0,4.0,9.0,2.0,14.0,3.0,2.0,12.0,5.0,1.0,,,,90.0,60.0,6.5,16.0,0.00757994,0,,Arda Kurtulan,,7.0,3.0,1.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12530749,home,Adana Demirspor,Burhan Ersoy,burhan-ersoy,B. Ersoy,D,24,187,41,M,1640309,EUR,1055462400,D,24,24,False,17.0,12.0,4.0,2.0,0.0,8.0,9.0,4.0,8.0,,2.0,1.0,,7.0,2.0,,,,,90.0,30.0,7.1,6.0,0.00213823,0,,,,1.0,,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12530749,home,Adana Demirspor,Tolga Kalender,tolga-kalender,T. Kalender,D,5,191,42,M,903851,EUR,998006400,D,55,55,False,28.0,22.0,3.0,1.0,0.0,14.0,17.0,8.0,11.0,2.0,4.0,5.0,,6.0,2.0,1.0,,,,90.0,49.0,8.0,7.0,0.00194226,0,,,,2.0,1.0,,3.0,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12530749,home,Adana Demirspor,Abdulsamet Burak,abdulsamet-burak,A. Burak,D,3,182,40,M,900798,EUR,831945600,D,23,23,False,37.0,26.0,7.0,2.0,0.0,5.0,9.0,21.0,30.0,4.0,4.0,10.0,,4.0,6.0,1.0,,,,90.0,65.0,7.2,19.0,0.0234192,0,,,,1.0,,4.0,,2.0,1.0,1.0,3.0,2.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,
12530749,home,Adana Demirspor,İzzet Çelik,celik-izzet,İ. Çelik,M,6,166,68,M,826836,EUR,1087689600,M,16,16,False,29.0,21.0,4.0,1.0,0.0,12.0,14.0,9.0,15.0,1.0,8.0,5.0,1.0,,6.0,3.0,,,,89.0,41.0,6.3,13.0,0.00642416,0,,,,4.0,3.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
12530749,home,Adana Demirspor,Maestro,maestro,Maestro,M,58,173,1198,M,1002146,EUR,1059955200,M,58,58,False,34.0,30.0,,,0.0,22.0,24.0,8.0,11.0,4.0,6.0,7.0,2.0,3.0,9.0,1.0,,,,90.0,48.0,7.3,6.0,0.00981134,2,,,,2.0,,1.0,,2.0,1.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,0.0503,0.0138,,,,,,,,,,,
12530749,home,Adana Demirspor,Ozan Demirbağ,ozan-demirbag,O. Demirbağ,F,99,178,189,M,1654166,EUR,1202774400,M,60,60,False,5.0,3.0,,,0.0,,1.0,3.0,4.0,1.0,5.0,2.0,1.0,,1.0,,,,,45.0,9.0,6.4,4.0,0.00301494,1,,Ozan Demirbag,,2.0,,1.0,,,2.0,2.0,,,,,1.0,,1.0,,0.2145,0.7154,1.0,,,,,,,,,,
12530749,home,Adana Demirspor,Tayfun Aydoğan,tayfun-aydogan,T. Aydoğan,M,8,175,43,M,816435,EUR,833328000,M,8,8,False,23.0,18.0,,,0.0,7.0,7.0,12.0,18.0,,2.0,2.0,,,2.0,1.0,,,,73.0,32.0,7.0,8.0,0.0136403,0,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,
12530749,home,Adana Demirspor,Ali Yavuz Kol,ali-yavuz-kol,A. Y. Kol,M,11,175,109,M,910091,EUR,980726400,M,80,80,False,16.0,9.0,1.0,,0.0,5.0,6.0,4.0,11.0,,8.0,4.0,1.0,,4.0,,,,,62.0,33.0,6.5,18.0,0.00806736,0,,,,,2.0,4.0,,,6.0,3.0,2.0,1.0,,1.0,2.0,,,,,,,,,1.0,,,,,,,
12530749,home,Adana Demirspor,Nabil Alioui,alioui-nabil,N. Alioui,F,10,175,374,M,873049,EUR,919296000,F,10,10,False,19.0,11.0,4.0,,0.0,7.0,8.0,4.0,14.0,1.0,13.0,3.0,,,5.0,,,,,90.0,43.0,6.4,23.0,0.0022117,1,,,,2.0,3.0,7.0,,,3.0,3.0,,,,3.0,2.0,,1.0,,0.7884,0.734,,,,,True,1.0,,,,,
12530749,home,Adana Demirspor,Vedat Karakuş,vedat-karakus,V. Karakuş,G,1,185,49,M,847353,EUR,888624000,G,39,39,True,18.0,7.0,16.0,5.0,0.0,2.0,2.0,5.0,16.0,,,,,,7.0,,2.0,3.0,3.0,45.0,23.0,7.4,11.0,0.00267373,0,1.0074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530749,home,Adana Demirspor,Yusuf Barası,yusuf-barasi,Y. Barası,F,9,182,285,M,1000187,EUR,1049068800,F,11,11,True,10.0,9.0,,,0.0,2.0,2.0,7.0,9.0,2.0,3.0,3.0,,1.0,1.0,1.0,,,,45.0,19.0,6.5,5.0,0.00322052,0,,,,1.0,,1.0,,1.0,2.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,
12530749,home,Adana Demirspor,Abat Aimbetov,abat-aimbetov,A. Aimbetov,F,,184,999,M,189193,EUR,807753600,F,17,17,True,5.0,1.0,,,0.0,,,1.0,5.0,1.0,5.0,1.0,1.0,,,,,,,28.0,8.0,6.0,6.0,0.00018635,1,,,,1.0,1.0,,,,1.0,2.0,,,,,,,,,0.2178,,,,,,,,1.0,1.0,,,
12530749,home,Adana Demirspor,Aksel Aktaş,aksel-aktas,A. Aktaş,M,,177,26,M,863172,EUR,931996800,M,22,22,True,9.0,9.0,1.0,1.0,0.0,7.0,7.0,2.0,2.0,,2.0,1.0,,1.0,2.0,,,,,17.0,13.0,6.6,1.0,0.00051724,0,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12530749,home,Adana Demirspor,Osman Kaynak,osman-kaynak,O. Kaynak,D,77,175,21,M,1170288,EUR,1147651200,F,87,87,True,1.0,,,,0.0,,,1.0,2.0,,,,,,,,,,,10.0,3.0,6.8,2.0,0.25619,0,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,,
12530749,home,Adana Demirspor,Murat Uğur Eser,murat-ugur-eser,M. U. Eser,G,25,191,34,M,1550761,EUR,1117843200,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Murat Ugur Eser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530749,home,Adana Demirspor,Yucel Gurol,gurol-yucel,Y. Gurol,D,30,171,9,M,1106437,EUR,1117411200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530749,home,Adana Demirspor,Ahmet Yilmaz,ahmet-yilmaz,A. Yilmaz,M,80,177,20,M,1983995,EUR,1146787200,M,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Ahmet Yilmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530749,home,Adana Demirspor,Salih Kavrazlı,salih-kavrazli,S. Kavrazlı,F,28,178,109,M,964233,EUR,1016236800,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530749,away,Antalyaspor,Kenan Pirić,kenan-piric,K. Pirić,G,13,193,309,M,840898,EUR,773539200,G,13,13,False,27.0,11.0,22.0,6.0,0.0,5.0,5.0,6.0,22.0,,,,,,6.0,,1.0,1.0,2.0,90.0,35.0,6.7,16.0,0.00162189,0,0.4632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12530749,away,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,7,180,128,M,967214,EUR,959731200,D,7,7,False,17.0,14.0,3.0,1.0,0.0,11.0,12.0,3.0,5.0,1.0,2.0,1.0,1.0,2.0,3.0,,,,,45.0,28.0,6.0,4.0,0.00222476,0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0
12530749,away,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185,109,M,98276,EUR,585792000,D,89,89,False,65.0,56.0,15.0,9.0,0.0,38.0,40.0,18.0,25.0,,1.0,8.0,,7.0,6.0,1.0,,,,90.0,84.0,7.7,9.0,0.0139779,0,,,,1.0,,,,2.0,,,7.0,5.0,,,,,,,,,,,,,True,,,,,,
12530749,away,Antalyaspor,Bahadır Öztürk,bahadir-ozturk,B. Öztürk,D,5,185,36,M,790783,EUR,812505600,D,3,3,False,54.0,50.0,1.0,,0.0,43.0,45.0,7.0,9.0,2.0,1.0,14.0,,3.0,3.0,6.0,,,,90.0,75.0,7.8,6.0,0.00362601,1,,,,,,1.0,1.0,2.0,,,6.0,3.0,,,,,,,0.0127,,,,,,,,,1.0,,,
12530749,away,Antalyaspor,Güray Vural,guray-vural,G. Vural,D,77,177,69,M,43559,EUR,581990400,D,11,11,False,47.0,42.0,2.0,1.0,0.0,22.0,24.0,20.0,29.0,1.0,1.0,5.0,,,7.0,1.0,,,,90.0,73.0,6.9,14.0,0.0148921,0,,,,,,1.0,,,,1.0,2.0,1.0,,6.0,1.0,,,,,,1.0,,,,,,,,,,
12530749,away,Antalyaspor,Ramzi Safuri,ramzi-safuri,R. Safuri,M,8,184,208,M,186949,EUR,814233600,M,8,8,False,28.0,20.0,,,0.0,11.0,12.0,10.0,19.0,1.0,6.0,5.0,1.0,,5.0,2.0,,,,83.0,45.0,6.6,20.0,0.329832,0,,,,2.0,2.0,,,,8.0,1.0,2.0,2.0,,3.0,,,,,,,,1.0,,1.0,,,,,1.0,,
12530749,away,Antalyaspor,Jakub Kałuziński,jakub-kaluzinski,J. Kałuziński,M,18,185,896,M,1019026,EUR,1036022400,M,18,18,False,50.0,40.0,6.0,4.0,0.0,20.0,26.0,26.0,37.0,3.0,1.0,5.0,1.0,2.0,7.0,2.0,,,,90.0,75.0,7.8,19.0,0.419027,2,,,,,,1.0,,,,1.0,,,,13.0,1.0,,,1.0,0.1246,,,6.0,,5.0,,,,1.0,1.0,,
12530749,away,Antalyaspor,Erdal Rakip,erdal-rakip,E. Rakip,M,,179,73,M,319871,EUR,824169600,M,6,6,False,13.0,7.0,2.0,,0.0,3.0,4.0,4.0,10.0,2.0,5.0,4.0,2.0,,2.0,,,,,63.0,26.0,6.3,9.0,0.00383392,2,,,,1.0,,1.0,,1.0,2.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,0.2914,0.128,1.0,,,,,,1.0,,,,
12530749,away,Antalyaspor,Sander van de Streek,sander-van-de-streek,S. v. d. Streek,M,22,180,186,M,220155,EUR,732931200,F,22,22,False,30.0,19.0,,,0.0,10.0,10.0,11.0,23.0,,11.0,5.0,1.0,1.0,3.0,2.0,,,,84.0,52.0,7.7,17.0,0.635789,2,,,,5.0,,3.0,,,,4.0,2.0,2.0,,3.0,1.0,,2.0,,0.1551,0.2054,,2.0,,3.0,,,1.0,,2.0,,
12530749,away,Antalyaspor,Sam Larsson,sam-larsson,S. Larsson,M,23,179,231,M,229800,EUR,734400000,F,10,10,False,34.0,24.0,1.0,1.0,0.0,7.0,8.0,17.0,27.0,1.0,6.0,8.0,,,7.0,2.0,,,,90.0,61.0,8.1,21.0,0.521072,2,,,,2.0,1.0,5.0,,2.0,6.0,,3.0,2.0,,1.0,2.0,,2.0,,0.8124,1.1946,1.0,,,2.0,,1.0,1.0,,1.0,,
12530749,away,Antalyaspor,Braian Samudio,braian-samudio,B. Samudio,F,18,180,162,M,892933,EUR,819676800,F,81,81,False,27.0,17.0,2.0,1.0,0.0,6.0,7.0,11.0,20.0,9.0,5.0,11.0,2.0,,4.0,,,,,62.0,36.0,6.5,12.0,0.0232721,5,,,,3.0,,1.0,,,2.0,,1.0,,,,1.0,,2.0,3.0,0.5677,0.5243,,,,,,,2.0,,,,
12530749,away,Antalyaspor,Thalisson Kelven,thalisson-kelven,T. Kelven,D,2,184,112,M,863277,EUR,894499200,D,2,2,True,19.0,15.0,2.0,1.0,0.0,12.0,14.0,3.0,5.0,1.0,2.0,2.0,,3.0,3.0,1.0,,,,45.0,25.0,6.5,4.0,0.00070277,2,,,,1.0,,,,,,1.0,,,,,,,1.0,,0.2786,0.2777,,,,,,,2.0,1.0,,,
12530749,away,Antalyaspor,Adolfo Gaich,adolfo-gaich,A. Gaich,F,19,189,842,M,940692,EUR,919987200,F,9,9,True,2.0,2.0,,,0.0,,,2.0,2.0,2.0,5.0,2.0,,,,,,,,28.0,6.0,6.1,2.0,0.00260502,1,,,,3.0,1.0,1.0,,,,,,,,,,,,,0.4832,,3.0,,,,,,1.0,1.0,,,
12530749,away,Antalyaspor,Moussa Djenepo,moussa-djenepo,M. Djenepo,F,12,177,2119,M,869910,EUR,897868800,F,12,12,True,9.0,5.0,,,0.0,2.0,3.0,3.0,6.0,1.0,2.0,7.0,1.0,,1.0,2.0,,,,27.0,20.0,6.9,8.0,0.00220098,0,,,,,,2.0,,,3.0,1.0,2.0,1.0,,,2.0,,,,,,1.0,,,,,,,,,,
12530749,away,Antalyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179,82,M,847782,EUR,746841600,M,5,5,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,16.0,5.0,6.5,,0.00075049,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530749,away,Antalyaspor,Andros Townsend,andros-townsend,A. Townsend,F,30,181,595,M,47992,EUR,679622400,F,25,25,True,4.0,4.0,2.0,2.0,0.0,2.0,2.0,2.0,4.0,,,,,,2.0,,,,,15.0,6.0,6.6,2.0,0.00145829,0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
12530749,away,Antalyaspor,Abdullah Yiğiter,abdullah-yigiter,A. Yiğiter,G,21,189,39,M,827515,EUR,951004800,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530749,away,Antalyaspor,Abdurrahim Dursun,abdurrahim-dursun,A. Dursun,D,77,176,46,M,883275,EUR,912470400,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530749,away,Antalyaspor,Emrecan Uzunhan,emrecan-uzunhan,E. Uzunhan,D,24,189,228,M,997684,EUR,983145600,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530749,away,Antalyaspor,Mert Yilmaz,mert-yilmaz,M. Yilmaz,D,27,174,32,M,881966,EUR,920851200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530749,away,Antalyaspor,Oleksandr Petrusenko,oleksandr-petrusenko,O. Petrusenko,M,16,181,116,M,906673,EUR,890870400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Oleksandr,Petrusenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,
