match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_totalClearance,stat_errorLeadToAShot,stat_fouls,player_firstName,player_lastName,stat_accurateCross,captain,stat_penaltyWon,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_penaltyConceded,stat_bigChanceMissed
12499648,home,Holstein Kiel,Shuto Machino,shuto-machino,S. Machino,F,18,185,1746,M,925910,EUR,938649600,F,18,18,False,33.0,26.0,4.0,4.0,0.0,12.0,14.0,14.0,20.0,,,,78.0,43.0,8.5,9.0,0.0550566,3,,1.0,1.0,,2.0,2.0,,1.0,1.0,,,,1.0,,,,1.0,0.8309,1.0,1.0,1.0,,,,,,,,3.0,1.1569,2.0,1.0,,,,,,,,,
12499648,home,Holstein Kiel,Nicolai Remberg,nicolai-remberg,N. Remberg,M,21,187,305,M,1064305,EUR,961372800,M,22,22,True,15.0,10.0,1.0,1.0,0.0,2.0,4.0,8.0,11.0,,,,30.0,19.0,6.4,5.0,0.0312947,1,,,2.0,2.0,2.0,2.0,,,,,1.0,,,,,,,0.067,,,,,1.0,,,,,,,,,,,,,,,,,,
12499648,home,Holstein Kiel,Steven Skrzybski,steven-skrzybski,S. Skrzybski,F,7,173,278,M,122573,EUR,722044800,F,7,7,True,6.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,6.0,2.0,,,23.0,11.0,6.7,3.0,0.00316324,0,,1.0,,,2.0,2.0,,2.0,1.0,,,,,,,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,
12499648,home,Holstein Kiel,Tymoteusz Puchacz,tymoteusz-puchacz,T. Puchacz,M,27,180,3583,M,867493,EUR,917049600,D,27,27,True,15.0,11.0,2.0,1.0,0.0,5.0,6.0,6.0,16.0,2.0,,,12.0,26.0,7.0,12.0,0.00466372,0,,7.0,,,,2.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,puszka.27,,,,,,,,
12499648,home,Holstein Kiel,Fiete Arp,jann-fiete-arp,F. Arp,F,7,186,976,M,877837,EUR,947116800,F,20,20,True,2.0,,,,0.0,,,,2.0,,,,12.0,7.0,6.6,4.0,,0,,,,,1.0,2.0,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12499648,home,Holstein Kiel,Thomas Dähne,thomas-dahne,T. Dähne,G,21,193,74,M,126346,EUR,757641600,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499648,home,Holstein Kiel,Marco Komenda,marco-komenda,M. Komenda,D,3,187,42,M,579260,EUR,848966400,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499648,home,Holstein Kiel,Dominik Javorček,dominik-javorcek,D. Javorček,D,37,183,151,M,964152,EUR,1036195200,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499648,home,Holstein Kiel,Marko Ivezić,marko-ivezic,M. Ivezić,D,6,191,161,M,1105869,EUR,1007251200,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499648,home,Holstein Kiel,Marvin Schulz,marvin-schulz,M. Schulz,M,10,186,43,M,254445,EUR,790128000,M,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499648,away,Eintracht Frankfurt,Kauã Santos,kaua-dos-santos,Kauã,G,40,196,2816,M,1134203,EUR,1050019200,G,40,40,False,29.0,20.0,12.0,3.0,0.0,18.0,18.0,2.0,11.0,11.0,1.0,3.0,90.0,45.0,7.0,9.0,0.00132177,0,-0.7772,,,2.0,,3.0,,,,,,,,,,,2.0,,,,3.0,,,,,,,,,,,,,2.0,1.0,1.0,2.0,2.0,,,
12499648,away,Eintracht Frankfurt,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1615,M,921789,EUR,868579200,D,13,13,False,52.0,42.0,8.0,4.0,0.0,13.0,19.0,29.0,35.0,5.0,,,90.0,76.0,7.1,18.0,0.326444,0,,2.0,1.0,1.0,6.0,7.0,1.0,,,,,1.0,1.0,4.0,1.0,5.0,2.0,,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,1.0,,
12499648,away,Eintracht Frankfurt,Aurèle Amenda,aurele-amenda,A. Amenda,D,5,194,696,M,999276,EUR,1059609600,D,5,5,False,29.0,25.0,4.0,2.0,0.0,17.0,18.0,8.0,11.0,1.0,,,45.0,34.0,6.4,4.0,0.0154836,0,,,1.0,1.0,3.0,3.0,,1.0,1.0,,,,,,,,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,
12499648,away,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,64.0,59.0,9.0,6.0,0.0,46.0,48.0,13.0,16.0,7.0,,,90.0,70.0,6.3,6.0,0.0220123,1,,,,3.0,3.0,3.0,,,,,1.0,,,,,1.0,,0.0746,,1.0,2.0,,2.0,,,,True,,,,,,,,,,,,,1.0,
12499648,away,Eintracht Frankfurt,Arthur Theate,arthur-theate,A. Theate,D,3,186,2196,M,965778,EUR,959212800,D,3,3,False,44.0,36.0,10.0,4.0,0.0,22.0,24.0,14.0,21.0,1.0,,,90.0,64.0,6.9,10.0,0.00852669,2,,1.0,3.0,1.0,4.0,3.0,1.0,,,,1.0,,3.0,1.0,1.0,,1.0,0.0498,,,4.0,,,,,,,,1.0,0.0094,,,,,,,,,,,
12499648,away,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,M,35,35,False,53.0,53.0,2.0,2.0,1.0,35.0,35.0,18.0,18.0,10.0,,,90.0,70.0,8.2,2.0,0.0880373,1,,,2.0,,4.0,5.0,,3.0,2.0,,,,,1.0,,1.0,2.0,0.2298,1.0,,5.0,,1.0,,,,,,1.0,0.591,1.0,,,,,,,,,,
12499648,away,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,False,27.0,23.0,3.0,1.0,0.0,11.0,12.0,12.0,16.0,,,,86.0,38.0,6.3,6.0,0.0285943,2,,1.0,,1.0,3.0,1.0,1.0,,,,1.0,1.0,,,,,,0.6655,,,1.0,,2.0,Hugo Larsson,,,,,1.0,0.3206,,,,,,,,,,,1.0
12499648,away,Eintracht Frankfurt,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17688,M,1192318,EUR,1038441600,M,8,8,False,32.0,28.0,,,0.0,9.0,9.0,20.0,33.0,,,,83.0,56.0,7.1,15.0,0.120566,1,,10.0,3.0,4.0,3.0,7.0,,2.0,2.0,,1.0,,,1.0,,1.0,,0.379,2.0,,3.0,,,,,1.0,,,,,,,fareschaibi28,,,,,,1.0,,1.0
12499648,away,Eintracht Frankfurt,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196340,M,873554,EUR,918345600,M,7,7,False,15.0,13.0,,,2.0,1.0,1.0,16.0,26.0,2.0,,,90.0,51.0,9.6,19.0,0.516859,7,,12.0,1.0,1.0,5.0,5.0,2.0,3.0,2.0,,1.0,1.0,,,,5.0,2.0,0.5295,5.0,1.0,,,,,,4.0,,,6.0,0.8461,2.0,1.0,OMarmoush,,,,,,2.0,,4.0
12499648,away,Eintracht Frankfurt,Junior Dina Ebimbe,junior-dina-ebimbe,J. D. Ebimbe,M,7,183,2059,M,904994,EUR,974764800,M,26,26,False,20.0,11.0,,,0.0,4.0,6.0,7.0,18.0,2.0,,,68.0,45.0,7.0,19.0,0.539622,3,,4.0,1.0,2.0,7.0,4.0,2.0,3.0,1.0,1.0,2.0,,1.0,,,2.0,1.0,0.1129,2.0,1.0,3.0,,2.0,,,,,,,,,,,,,,,,2.0,,
12499648,away,Eintracht Frankfurt,Igor Matanović,igor-matanovic,I. Matanović,F,31,197,3237,M,1019321,EUR,1049068800,F,9,9,False,10.0,7.0,1.0,1.0,0.0,4.0,5.0,3.0,5.0,1.0,,,68.0,20.0,6.9,8.0,0.0184364,3,,,2.0,2.0,5.0,3.0,2.0,,,2.0,,,,1.0,,3.0,,0.3128,,,,,1.0,,,,,,1.0,0.0356,1.0,,,,,,,,,,1.0
12499648,away,Eintracht Frankfurt,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,341589,EUR,820454400,M,18,18,True,23.0,20.0,3.0,2.0,0.0,6.0,8.0,14.0,16.0,1.0,,,45.0,26.0,6.6,4.0,0.00985656,0,,1.0,,1.0,1.0,2.0,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
12499648,away,Eintracht Frankfurt,Can Uzun,can-uzun,C. Uzun,M,42,186,10657,M,1440948,EUR,1131667200,M,20,20,True,7.0,7.0,,,0.0,,,7.0,7.0,,,,22.0,8.0,6.5,1.0,0.00639154,0,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,Can Uzun,,,,,,,,,can.uzun10,,,,,,,,
12499648,away,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,M,27,27,True,13.0,11.0,1.0,,0.0,4.0,5.0,7.0,8.0,2.0,,,22.0,16.0,6.5,3.0,0.00477114,0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,MarioGotze,,,,,,,,
12499648,away,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,F,36,36,True,1.0,,1.0,,0.0,,,,1.0,,,,13.0,5.0,6.2,4.0,,0,,,,,2.0,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12499648,away,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,15,15,True,2.0,2.0,,,0.0,2.0,2.0,,,2.0,,,10.0,6.0,6.5,1.0,7.68e-06,0,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,2.0,,,,,,,,,,,,ellyes_skhiri,,,,,,,,
12499648,away,Eintracht Frankfurt,Jens Grahl,jens-grahl,J. Grahl,G,33,193,154,M,27214,EUR,590889600,G,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499648,away,Eintracht Frankfurt,Nnamdi Collins,nnamdi-collins,N. Collins,D,34,191,1316,M,1048569,EUR,1073692800,D,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Nnamdi Collins,,,,,,,,,,,,,,,,,
12499648,away,Eintracht Frankfurt,Nathaniel Brown,nathaniel-brown,N. Brown,D,21,179,1784,M,1159759,EUR,1055721600,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499648,away,Eintracht Frankfurt,Timothy Chandler,timothy-chandler,T. Chandler,M,22,186,267,M,40239,EUR,638668800,M,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
