match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_errorLeadToAShot,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_totalClearance,stat_keyPass,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_wonContest,stat_unsuccessfulTouch,stat_outfielderBlock,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_punches
12513677,home,Benfica,Anatoliy Trubin,anatoliy-trubin,A. Trubin,G,1,200,9533,M,anatoliytrubin81,966616,EUR,996624000,G,1,1,False,21.0,19.0,6.0,4.0,0.0,17.0,18.0,2.0,3.0,1.0,11.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,90.0,35.0,7.1,2.0,0.00044542,0,0.2533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513677,home,Benfica,Tomás Araújo,tomas-araujo,T. Araújo,D,44,186,2711,M,,983542,EUR,1021507200,D,44,44,False,34.0,27.0,6.0,4.0,0.0,14.0,16.0,13.0,20.0,8.0,6.0,,,,,,,,71.0,53.0,6.9,12.0,0.0323859,0,,2.0,3.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12513677,home,Benfica,António Silva,antonio-silva,A. Silva,D,4,187,8155,M,antoniosilva.66,1006069,EUR,1067472000,D,4,4,False,44.0,42.0,4.0,4.0,0.0,27.0,28.0,15.0,16.0,5.0,6.0,,1.0,,,,,,90.0,54.0,7.0,2.0,0.0799625,0,,,2.0,5.0,,,1.0,2.0,1.0,2.0,,,2.0,1.0,6.0,1.0,,,,,,,,,,,,,,,,
12513677,home,Benfica,Nicolás Otamendi,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,Notamendi30,74915,EUR,571622400,D,30,30,False,61.0,57.0,6.0,3.0,0.0,33.0,33.0,24.0,28.0,10.0,6.0,,1.0,,,,,,90.0,78.0,7.1,5.0,0.0133166,2,,,5.0,5.0,,1.0,3.0,4.0,1.0,4.0,,,1.0,,3.0,,True,1.0,1.0,0.1093,,,,,,,,,,,,
12513677,home,Benfica,Álvaro Carreras,alvaro-carreras,Á. Carreras,D,18,186,79899,M,,1085081,EUR,1048377600,D,3,3,False,35.0,28.0,2.0,1.0,0.0,5.0,5.0,23.0,31.0,8.0,7.0,,2.0,,,,,,83.0,56.0,7.1,12.0,0.12127,0,,1.0,1.0,2.0,,2.0,,4.0,1.0,,,,,1.0,1.0,1.0,,,,,1.0,3.0,,,,,,,,,,
12513677,home,Benfica,Fredrik Aursnes,fredrik-aursnes,F. Aursnes,M,8,179,3950,M,,228364,EUR,818553600,M,8,8,False,54.0,44.0,2.0,1.0,0.0,21.0,24.0,23.0,34.0,5.0,6.0,,,,,,,,90.0,79.0,6.5,19.0,0.0324202,1,,4.0,2.0,5.0,,4.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,,1.0,0.0978,1.0,2.0,,,,,,,,,,
12513677,home,Benfica,Florentino Luís,florentino-luis,F. Luís,M,16,184,3615,M,,855845,EUR,935020800,M,61,61,False,56.0,49.0,9.0,8.0,0.0,23.0,25.0,26.0,32.0,6.0,5.0,,,,,,,,90.0,72.0,7.4,10.0,0.0503479,0,,1.0,,6.0,,1.0,2.0,5.0,4.0,1.0,,,5.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,
12513677,home,Benfica,Orkun Kökçü,orkun-kokcu,O. Kökçü,M,10,175,12817,M,orkunkokcu,907461,EUR,978048000,M,10,10,False,63.0,49.0,10.0,2.0,0.0,14.0,16.0,37.0,52.0,5.0,6.0,,4.0,,,,,,90.0,78.0,6.8,18.0,0.285361,3,,5.0,,8.0,1.0,,,1.0,,3.0,,,2.0,2.0,,3.0,,1.0,2.0,0.1309,,,,2.0,,,,,,,,
12513677,home,Benfica,Ángel Di María,angel-di-maria,Á. Di María,F,11,180,84815,M,ÁDiMaría,30027,EUR,571795200,F,11,11,False,20.0,14.0,2.0,,0.0,3.0,3.0,12.0,25.0,3.0,2.0,,1.0,,,,,,45.0,41.0,6.7,19.0,0.0726237,2,,8.0,,7.0,2.0,5.0,,,,2.0,,,,,,1.0,,2.0,,0.1612,2.0,1.0,,1.0,,,,,,,,
12513677,home,Benfica,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15120,M,vangelis_pavlidis,795236,EUR,911606400,F,14,14,False,26.0,16.0,,,1.0,3.0,3.0,13.0,23.0,8.0,4.0,,,,,,,,89.0,52.0,7.3,22.0,1.17253,2,,,2.0,13.0,1.0,11.0,,1.0,,4.0,,,2.0,,,3.0,,1.0,1.0,0.335,5.0,4.0,,,1.0,1.0,1.0,1.0,,,,
