match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_wasFouled,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_accurateCross,stat_goals,stat_outfielderBlock,stat_keyPass,stat_dispossessed,stat_totalOffside,stat_goalAssist,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot
10913457,home,Damac FC,Abdulaziz Al-Shahrani,abdulaziz-al-shahrani,A. Al-Shahrani,F,80,173.0,20,M,975862,EUR,783388800.0,F,14,14,False,20.0,17.0,,,2.0,2.0,15.0,18.0,,,3.0,,,,57.0,29.0,6.8,7.0,2,,2.0,1.0,5.0,3.0,1.0,2.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,,1.0,,
10913457,home,Damac FC,Abdulaziz Makin,abdulaziz-makeen,A. Making,M,12,169.0,12,M,1141407,EUR,993772800.0,D,12,12,True,5.0,4.0,,,1.0,1.0,3.0,4.0,,2.0,1.0,,,,33.0,12.0,7.1,3.0,0,,,,2.0,4.0,,2.0,,1.0,,,,,2.0,1.0,1.0,Abdulaziz Makin,,,,,1.0,,1.0,,1.0,1.0,,,
10913457,home,Damac FC,Bruno Duarte,bruno-duarte,B. Duarte,F,17,182.0,1525,M,878830,EUR,827625600.0,F,9,9,True,4.0,2.0,,,1.0,1.0,1.0,3.0,,3.0,1.0,,,,33.0,14.0,6.7,6.0,3,,5.0,1.0,9.0,4.0,1.0,1.0,,,,1.0,3.0,,3.0,3.0,1.0,,,,,,,1.0,,,,,,,
10913457,home,Damac FC,Abdullah Al-Hawsawi,abdullah-al-hawsawi,A. Al-Hawsawi,D,24,176.0,23,M,1127819,EUR,823132800.0,D,19,19,True,7.0,4.0,1.0,,,3.0,4.0,4.0,,2.0,2.0,,,,24.0,17.0,6.4,9.0,0,,,,7.0,4.0,1.0,5.0,,,,,,,1.0,,2.0,Abdullah Al-Hawsawi,,,,,1.0,2.0,,,3.0,,,,
10913457,home,Damac FC,Ryan Al-Mousa,ryan-al-mousa,R. Al-Mousa,M,,174.0,6,M,817914,EUR,775008000.0,M,8,8,True,5.0,2.0,3.0,,1.0,1.0,1.0,4.0,,3.0,1.0,,,,24.0,9.0,6.2,4.0,1,,,,2.0,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,
10913457,home,Damac FC,Dhari Al-Enezi,dhari-al-enezi,D. Al-Enezi,D,20,170.0,42,M,1214301,EUR,957571200.0,D,20,20,True,5.0,,3.0,,,2.0,,3.0,,1.0,,,,,17.0,9.0,6.6,7.0,0,,,,1.0,2.0,,,,,,,,,2.0,1.0,1.0,Dhari Al-Enezi,,,,,,,,,,,,,
10913457,home,Damac FC,Abdulbasit Hawsawi,abdulbasit-hawsawi,A. Hawsawi,G,22,186.0,17,M,948594,EUR,851126400.0,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913457,home,Damac FC,Hassan Alshammrani,hassan-alshammrani,H. Alshammrani,D,,184.0,3,M,923016,EUR,679536000.0,D,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913457,home,Damac FC,Waleed Hizam,waleed-hizam,W. Hizam,M,8,168.0,1,M,847475,EUR,761616000.0,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Waleed,Hizam,,,,,,,,,,,,
10913457,home,Damac FC,Rian Mansour,rian-mansour,R. Mansour,M,99,,1,M,1134303,EUR,,F,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Rian Mansour,,,,,,,,,,,,,
10913457,away,Al Batin,Martín Campaña,martin-campana,M. Campaña,G,25,186.0,179,M,243045,EUR,612403200.0,G,25,25,False,38.0,22.0,21.0,6.0,17.0,21.0,5.0,17.0,1.0,10.0,,,7.0,,90.0,48.0,8.1,16.0,0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,5.0,
10913457,away,Al Batin,Bassam Al-Hurayji,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,1085357,EUR,954288000.0,D,6,6,False,57.0,46.0,4.0,1.0,30.0,35.0,16.0,25.0,2.0,7.0,,,,,90.0,81.0,6.3,19.0,1,3.0,,1.0,6.0,6.0,1.0,3.0,,3.0,,,,,1.0,1.0,1.0,Mohammed Bassam Alhurayji,,,,,,2.0,,,1.0,,1.0,,
10913457,away,Al Batin,Mohammed Naji,mohammed-naji,M. Naji,D,4,170.0,4,M,893173,EUR,751939200.0,D,3,3,False,58.0,54.0,5.0,3.0,38.0,38.0,16.0,20.0,2.0,7.0,2.0,,,,90.0,72.0,6.9,7.0,0,,4.0,4.0,5.0,9.0,,,,2.0,,,,1.0,3.0,2.0,,Mohammed,Naji,,,,1.0,1.0,,,,,,,1.0
10913457,away,Al Batin,Maurício Antônio,mauricio-antonio,M. Antônio,D,13,183.0,71,M,583824,EUR,697334400.0,D,4,4,False,35.0,30.0,5.0,3.0,24.0,25.0,6.0,10.0,2.0,3.0,,,,,45.0,38.0,6.5,5.0,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10913457,away,Al Batin,Abdullah Al Yousif,abdullah-al-yousif,A. A. Yousif,D,13,175.0,9,M,892897,EUR,878083200.0,D,13,13,False,27.0,24.0,1.0,,15.0,15.0,9.0,14.0,,5.0,2.0,,,,64.0,41.0,6.1,8.0,0,2.0,1.0,,3.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,1.0
10913457,away,Al Batin,André Bukia,andre-bukia,A. Bukia,M,95,173.0,95,M,798904,EUR,794188800.0,M,11,11,False,29.0,22.0,3.0,1.0,6.0,7.0,17.0,25.0,,4.0,,,,,90.0,52.0,6.7,14.0,1,3.0,1.0,,4.0,7.0,,4.0,1.0,5.0,,,,1.0,,,,,,1.0,,,1.0,1.0,,,2.0,,,,
10913457,away,Al Batin,Juan Pedroza,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600.0,M,8,8,False,60.0,54.0,8.0,6.0,26.0,29.0,28.0,33.0,1.0,7.0,1.0,,,,90.0,82.0,7.2,10.0,3,2.0,,,4.0,10.0,3.0,4.0,1.0,4.0,,,1.0,1.0,2.0,2.0,1.0,,,,,1.0,,,,,4.0,,1.0,,
10913457,away,Al Batin,Yahya Al-Qarani,yahya-al-qarani,Y. Al-Qarani,M,15,162.0,1,M,949221,EUR,894240000.0,M,17,17,False,16.0,13.0,1.0,,10.0,12.0,3.0,4.0,,,,,,,33.0,18.0,6.5,3.0,0,,,,,2.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,
10913457,away,Al Batin,Yousef Al-Shammari,yousef-al-shammari,Y. Al-Shammari,F,7,170.0,52,M,917232,EUR,881625600.0,M,7,7,False,17.0,11.0,1.0,1.0,4.0,4.0,7.0,13.0,1.0,2.0,4.0,,,,90.0,28.0,6.6,10.0,2,,3.0,3.0,3.0,4.0,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,
10913457,away,Al Batin,Mudasiru Salifu,mudasiru-salifu,M. Salifu,M,,177.0,195,M,1392856,EUR,859852800.0,F,90,90,False,8.0,7.0,,,5.0,5.0,2.0,3.0,1.0,3.0,1.0,,,,33.0,19.0,6.6,5.0,1,,2.0,2.0,6.0,4.0,,2.0,,,,,,,2.0,,1.0,Mudasiru,Salifu,,,1.0,,1.0,,,,,1.0,,
10913457,away,Al Batin,Abdullah Al-Barrih,abdullah-al-barrih,A. Al-Barrih,M,10,178.0,1,M,1084261,EUR,868838400.0,F,21,21,False,9.0,7.0,1.0,,2.0,2.0,5.0,7.0,,3.0,2.0,,,,64.0,16.0,6.5,7.0,1,,1.0,1.0,3.0,2.0,,,,1.0,,,,,,,,Abdullah Al-Barrih,,,,,,2.0,,,,,1.0,,
10913457,away,Al Batin,Nawaf Al-Sehimai,nawaf-al-sehimai,N. Al-Sehimai,M,94,169.0,1,M,923013,EUR,783993600.0,M,94,94,True,43.0,37.0,6.0,2.0,19.0,21.0,18.0,22.0,,6.0,3.0,,,,57.0,64.0,6.9,13.0,0,,,1.0,6.0,10.0,1.0,5.0,,4.0,,,,1.0,4.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,
10913457,away,Al Batin,Rakan Shamlan,rakan-shamlan,R. Shamlan,M,70,175.0,13,M,948599,EUR,900374400.0,F,70,70,True,30.0,23.0,1.0,,4.0,4.0,19.0,31.0,,2.0,4.0,,,,57.0,55.0,6.8,19.0,1,5.0,,,4.0,9.0,1.0,7.0,1.0,4.0,,,,,,,,,,,,,,1.0,,,5.0,,,,
10913457,away,Al Batin,Bader Alhwidy Alshammary,bader-alhwidy-alshammary,B. A. Alshammary,D,29,,2,M,1085356,EUR,,D,29,29,True,15.0,11.0,1.0,,4.0,5.0,8.0,12.0,1.0,4.0,,,,,45.0,29.0,6.6,8.0,0,2.0,,,3.0,1.0,,2.0,,1.0,,,,1.0,,,1.0,Bader Alhwidy Alshammary,,1.0,,,2.0,,1.0,,,,,,
10913457,away,Al Batin,Abdulrahman Saad Al Dhafiri,abdulrahman-saad-al-dhafiri,A. S. A. Dhafiri,F,15,,2,M,1134413,EUR,,F,19,19,True,8.0,6.0,1.0,,2.0,2.0,4.0,7.0,,3.0,1.0,,,,26.0,16.0,6.7,5.0,1,1.0,,,1.0,3.0,,,,3.0,,,,,,,1.0,Abdulrahman Saad,,,,,,,,,,,1.0,,
10913457,away,Al Batin,Yousef Fawaz,yousef-fawaz,Y. Fawaz,M,77,173.0,9,M,1214204,EUR,1013644800.0,F,77,77,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,,,,26.0,6.0,6.5,3.0,0,,1.0,,3.0,,,2.0,,,,,,,,,,Yousef Fawaz,,,,,,,,,,,,,
10913457,away,Al Batin,Meshaal Huriss,meshaal-huriss,M. Huriss,G,1,185.0,2,M,1085983,EUR,846892800.0,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Meshaal Huriss,,,,,,,,,,,,,
10913457,away,Al Batin,Faisal Othman,faysal-omar,F. Othman,D,33,186.0,94,M,989762,EUR,858211200.0,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913457,away,Al Batin,Tariq Al Mutairi,tariq-al-mutairi,T. A. Mutairi,M,20,172.0,3,M,1168579,EUR,988243200.0,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Tariq Al Mutairi,,,,,,,,,,,,,
10913457,away,Al Batin,Hassan Ghazwani,hassan-ghazwani,H. Ghazwani,M,,168.0,1,M,849662,EUR,767750400.0,M,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Hassan,Ghazwani,,,,,,,,,,,,
