match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalCross,stat_shotOffTarget,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_punches
10913520,home,Al Adalah,Milan Mijatović,,,milan-mijatovic,M. Mijatović,G,1,192,102,M,55655,EUR,554256000,G,1,1,False,True,39.0,21.0,25.0,8.0,14.0,20.0,7.0,19.0,1.0,1.0,13.0,1.0,2.0,3.0,90.0,51.0,7.5,19.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913520,home,Al Adalah,Abdulaziz Aljamman,Abdulaziz,Aljamman,abdulaziz-aljamman,A. Aljamman,D,29,176,2,M,880822,EUR,823132800,D,11,11,False,,10.0,9.0,1.0,1.0,4.0,5.0,5.0,5.0,,6.0,3.0,,,,57.0,33.0,6.5,10.0,0,1.0,5.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10913520,home,Al Adalah,Boris Godál,,,boris-godal,B. Godál,D,,188,10,M,63215,EUR,549072000,D,33,33,False,,35.0,28.0,4.0,4.0,23.0,27.0,5.0,8.0,3.0,6.0,4.0,,,,90.0,51.0,7.8,7.0,0,6.0,8.0,,,2.0,2.0,,1.0,3.0,1.0,9.0,1.0,1.0,1.0,,,,,,,,,,,,,
10913520,home,Al Adalah,Ali Al-Salem,,,ali-al-salem,A. Al-Salem,D,2,181,21,M,990189,EUR,903052800,D,49,49,False,,25.0,20.0,3.0,2.0,16.0,19.0,4.0,6.0,,6.0,5.0,,,,81.0,38.0,7.5,5.0,0,1.0,2.0,,,5.0,2.0,,1.0,1.0,,3.0,2.0,,,,,,,,,,,,,,,
10913520,home,Al Adalah,Mohammed Al Oufi,Mohammed Al Oufi,,mohammed-al-oufi,M. A. Oufi,D,23,168,14,M,1050350,EUR,1028764800,D,23,23,False,,37.0,26.0,4.0,2.0,13.0,18.0,13.0,19.0,3.0,7.0,5.0,,,,90.0,64.0,7.2,16.0,0,,5.0,,,4.0,3.0,3.0,,,,7.0,,4.0,1.0,4.0,1.0,,,,,,,,,,,
10913520,home,Al Adalah,David Tijanič,,,david-tijanic,D. Tijanič,F,43,174,389,M,827369,EUR,869011200,M,43,43,False,,31.0,26.0,4.0,2.0,12.0,13.0,14.0,18.0,1.0,3.0,6.0,,,,90.0,44.0,6.6,9.0,1,,4.0,3.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,3.0,,1.0,,1.0,,,,,,,,,,
10913520,home,Al Adalah,Khaled Al-Hamdhi,Khaled Al-Hamdhi,,khaled-al-hamdhi,K. Al-Hamdhi,M,16,173,3,M,1914878,EUR,682387200,M,16,16,False,,33.0,26.0,2.0,,17.0,20.0,9.0,13.0,3.0,8.0,6.0,,,,90.0,49.0,6.9,9.0,0,,4.0,,,4.0,2.0,1.0,1.0,2.0,,4.0,,1.0,,2.0,,,,,,,,,,,,
10913520,home,Al Adalah,Christofer Gonzáles,,,christofer-gonzales,C. Gonzáles,M,10,176,434,M,345779,EUR,718848000,M,17,17,False,,40.0,36.0,,,20.0,21.0,16.0,24.0,1.0,11.0,1.0,,,,89.0,66.0,7.4,14.0,2,4.0,11.0,4.0,4.0,2.0,1.0,1.0,4.0,3.0,,1.0,,1.0,1.0,1.0,3.0,1.0,5.0,1.0,,,,,,,,
10913520,home,Al Adalah,Reinaldo Lenis,,,reinaldo-lenis,R. Lenis,F,,180,49,,325679,EUR,711590400,F,10,10,False,,13.0,5.0,,,2.0,4.0,4.0,11.0,,4.0,2.0,,,,90.0,35.0,7.1,17.0,2,1.0,7.0,5.0,2.0,2.0,2.0,,,1.0,,,,,,2.0,,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,
10913520,home,Al Adalah,Marcus Antonsson,,,marcus-antonsson,M. Antonsson,F,14,183,206,M,139794,EUR,673660800,F,12,12,False,,10.0,6.0,,,3.0,4.0,3.0,6.0,2.0,9.0,1.0,,,,90.0,28.0,7.2,7.0,2,,1.0,1.0,1.0,,,1.0,6.0,,,5.0,1.0,,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,
10913520,home,Al Adalah,Pedro Eugénio,,,pedro-eugenio,P. Eugénio,M,,172,27,,252373,EUR,646358400,F,90,90,False,,12.0,9.0,1.0,1.0,3.0,5.0,7.0,11.0,,4.0,4.0,,,,90.0,35.0,7.2,15.0,2,1.0,6.0,1.0,,,,7.0,4.0,1.0,1.0,3.0,,,1.0,2.0,1.0,1.0,4.0,,1.0,,,,2.0,1.0,,
10913520,home,Al Adalah,Arif Al-Haydar,Arif Al-Haydar,,arif-al-haydar,A. Al-Haydar,D,25,172,6,M,1084262,EUR,866764800,D,7,7,True,,3.0,2.0,2.0,1.0,2.0,3.0,,1.0,,1.0,1.0,,,,33.0,8.0,6.5,4.0,0,1.0,3.0,1.0,1.0,,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,
10913520,home,Al Adalah,Fahd Mohammed Al-Harbi,,,fahd-mohammed-al-harbi,F. M. Al-Harbi,D,12,182,14,M,974013,EUR,856828800,D,3,3,True,,,,,,,,,,,,,,,,9.0,2.0,6.6,,0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
10913520,home,Al Adalah,Hassan Al-Habib,,,hassan-al-habib,H. Al-Habib,M,15,183,6,M,847228,EUR,779500800,M,24,24,True,,2.0,2.0,,,,,2.0,2.0,1.0,1.0,,,,,1.0,2.0,,,0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,
10913520,home,Al Adalah,Ali Al-Amri,,,ali-al-amri,A. Al-Amri,G,22,178,1,M,847381,EUR,777427200,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913520,home,Al Adalah,Mohammed Abo Abd,Mohammed Abo Abd,,mohammed-abo-abd,M. A. Abd,D,21,163,15,M,1398850,EUR,1009324800,F,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913520,home,Al Adalah,Murtadh Al-Barrih,Murtadh,Al-Barrih,murtadh-al-barrih,M. Al-Barrih,D,5,180,1,M,847232,EUR,647568000,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913520,home,Al Adalah,Abdulaziz Al-Alawi,Abdulaziz,Al-Alawi,abdulaziz-al-alawi,A. Al-Alawi,D,12,174,8,M,1013847,EUR,857001600,D,50,50,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913520,home,Al Adalah,Ahmed Al-Sultan,,,ahmed-al-sultan,A. Al-Sultan,M,,166,1,M,818610,EUR,743299200,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913520,home,Al Adalah,Abdularahman Al Hurib,,,abdularahman-al-hurib,A. A. Hurib,M,4,174,1,M,818876,EUR,697248000,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913520,away,Al-Khaleej,Douglas Friedrich,,,douglas-friedrich,D. Friedrich,G,36,193,156,M,838439,EUR,597888000,G,1,1,False,,23.0,18.0,11.0,7.0,13.0,15.0,5.0,8.0,1.0,1.0,5.0,1.0,3.0,4.0,90.0,35.0,6.9,6.0,0,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,1.0,2.0
