match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,captain,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_shotValueNormalized,stat_dispossessed,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_keyPass,stat_goals,stat_goalkeeperValueNormalized,stat_blockedScoringAttempt,stat_totalOffside
14425841,home,Wigan Athletic,Sam Tickle,Sam Tickle,,tickle-sam,S. Tickle,G,1,188.0,179,M,1064266,EUR,1017532800,G,1,1,False,30.0,23.0,8.0,2.0,0.0,23.0,25.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,90.0,34.0,6.6,7.0,0.0,0,0.0,-0.02,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425841,home,Wigan Athletic,Will Aimson,,,will-aimson,W. Aimson,D,4,179.0,29,M,247349,EUR,757382400,D,4,4,False,73.0,58.0,10.0,4.0,0.0,38.0,44.0,29.0,1.0,2.0,2.0,,,,,,90.0,94.0,7.2,18.0,,0,0.18,0.15,0.23,20.0,1.0,2.0,1.0,7.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14425841,home,Wigan Athletic,Jason Kerr,,,jason-kerr,J. Kerr,D,15,180.0,36,M,606222,EUR,855187200,D,15,15,False,89.0,79.0,11.0,5.0,0.0,65.0,67.0,22.0,2.0,4.0,,,,,,,90.0,98.0,7.3,10.0,,0,0.1,0.07,0.32,14.0,1.0,2.0,,6.0,,,True,2.0,1.0,,,,,,,,,,,,,,,,,,
14425841,home,Wigan Athletic,Steven Sessegnon,,,steven-sessegnon,S. Sessegnon,D,5,173.0,143,M,877997,EUR,958608000,D,5,5,False,60.0,55.0,9.0,6.0,0.0,36.0,37.0,23.0,,1.0,3.0,,,,,,90.0,73.0,7.1,5.0,,2,0.19,0.09,-0.04,19.0,,2.0,2.0,2.0,,1.0,,,,1.0,1.0,-0.14,,,,,,,,,,,,,,,
14425841,home,Wigan Athletic,Matthew Smith,,,matthew-smith,M. Smith,M,17,175.0,158,M,991582,EUR,970704000,M,17,17,False,25.0,17.0,6.0,2.0,0.0,11.0,12.0,13.0,1.0,8.0,5.0,,,,,,75.0,41.0,7.1,11.0,,0,-0.05,0.08,0.36,6.0,,6.0,2.0,,1.0,6.0,,1.0,3.0,,,,1.0,2.0,2.0,2.0,,,,,,,,,,,
14425841,home,Wigan Athletic,Callum McManaman,,,callum-mcmanaman,C. McManaman,M,20,174.0,36,M,53783,EUR,672537600,M,20,20,False,18.0,14.0,1.0,1.0,0.0,7.0,9.0,9.0,1.0,3.0,1.0,,,,,,62.0,32.0,6.8,7.0,,0,0.07,-0.02,-0.04,7.0,1.0,4.0,2.0,3.0,1.0,,,2.0,,,,,,1.0,,,3.0,1.0,1.0,,,,,,,,
14425841,home,Wigan Athletic,Tobias Brenan,Tobias Brenan,,tobias-brenan,T. Brenan,M,38,188.0,10,M,2206721,EUR,1153008000,M,27,27,False,23.0,21.0,1.0,,0.0,14.0,14.0,9.0,,5.0,5.0,,,,,,90.0,37.0,7.1,4.0,,1,0.17,0.28,-0.07,7.0,1.0,5.0,2.0,2.0,,2.0,,1.0,2.0,,1.0,0.18,,,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,
14425841,home,Wigan Athletic,Babajide Adeeko,Babajide Adeeko,,babajide-adeeko,B. Adeeko,M,16,175.0,81,M,1138396,EUR,1049328000,M,16,16,False,22.0,19.0,,,0.0,11.0,12.0,10.0,,4.0,2.0,,,,,,90.0,34.0,6.7,3.0,,0,-0.09,-0.15,0.13,8.0,,1.0,1.0,2.0,,2.0,,1.0,,,,,,,1.0,,,,1.0,1.0,,,2.0,,,,
14425841,home,Wigan Athletic,Jonny Smith,,,jonny-smith,J. Smith,M,17,178.0,19,M,914889,EUR,870048000,M,18,18,False,26.0,21.0,2.0,1.0,0.0,10.0,10.0,16.0,,1.0,3.0,,,,,,63.0,36.0,7.1,6.0,,0,0.38,0.15,0.2,11.0,,2.0,,3.0,,,,,1.0,,,,,,,,1.0,1.0,2.0,1.0,,,1.0,,,,
14425841,home,Wigan Athletic,Paul Mullin,,,paul-mullin,P. Mullin,F,14,178.0,1140,M,583192,EUR,784080000,F,10,10,False,11.0,9.0,1.0,1.0,0.0,3.0,3.0,8.0,1.0,2.0,1.0,,,,,,74.0,21.0,6.5,7.0,,0,-0.02,0.01,0.13,6.0,2.0,4.0,,1.0,,,,,1.0,,,,,,,2.0,1.0,,2.0,1.0,,,,,,,
14425841,home,Wigan Athletic,Maleace Asamoah,Maleace Asamoah,,maleace-asamoah,M. Asamoah,F,37,183.0,42,M,1445530,EUR,1037318400,F,37,37,False,7.0,4.0,1.0,1.0,0.0,3.0,4.0,3.0,,2.0,3.0,,,,,,75.0,18.0,6.0,10.0,,2,-0.13,0.16,-0.03,1.0,2.0,8.0,1.0,,,,,2.0,1.0,2.0,,-0.56,1.0,,,2.0,,,3.0,,,1.0,,,,,
14425841,home,Wigan Athletic,Fraser Murray,,,fraser-murray,F. Murray,M,7,183.0,67,M,837843,EUR,926035200,M,7,7,True,8.0,7.0,,,0.0,3.0,3.0,5.0,1.0,4.0,,,,,,,28.0,28.0,8.1,4.0,,1,-0.01,0.14,0.21,4.0,,,,3.0,,2.0,,1.0,,,1.0,0.51,,1.0,1.0,,3.0,,,,,,,1.0,,,
14425841,home,Wigan Athletic,Joseph Hungbo,,,hungbo-joseph,J. Hungbo,M,44,173.0,55,M,1013992,EUR,947894400,F,44,44,True,11.0,6.0,3.0,1.0,0.0,2.0,5.0,6.0,,1.0,2.0,,,,,,27.0,15.0,6.3,7.0,,0,-0.05,0.03,-0.02,4.0,1.0,2.0,,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,
14425841,home,Wigan Athletic,Dara Costelloe,,,costelloe-dara,D. Costelloe,F,11,175.0,133,M,981805,EUR,1039564800,F,11,11,True,2.0,2.0,,,0.0,,,2.0,,,1.0,,,,,,16.0,7.0,6.1,4.0,,0,0.09,0.05,0.13,2.0,4.0,7.0,,,,,,,,,,,3.0,,,1.0,,,,,,,,,,,
14425841,home,Wigan Athletic,Callum Wright,,,callum-wright,C. Wright,M,8,182.0,80,M,970398,EUR,957225600,M,8,8,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,,,,,,,,,15.0,6.0,6.9,2.0,,0,0.29,0.01,0.0,3.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,
14425841,home,Wigan Athletic,Christian Saydee,,,christian-saydee,C. Saydee,F,9,181.0,137,M,1008656,EUR,1020988800,F,9,9,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,15.0,9.0,6.9,4.0,,0,0.28,0.0,0.13,1.0,1.0,4.0,,,,,,1.0,1.0,,,,2.0,,,1.0,1.0,1.0,,,1.0,,1.0,,,,
14425841,home,Wigan Athletic,Tom Watson,,,watson-tom,T. Watson,G,12,,21,M,1492718,EUR,1093564800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425841,home,Wigan Athletic,Leo Graham,Leo,Graham,leo-graham,L. Graham,M,28,,12,M,1797602,EUR,1140134400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425841,home,Wigan Athletic,Jensen Weir,,,jensen-weir,Weir,M,6,184.0,84,M,1514742,EUR,1012435200,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425841,home,Wigan Athletic,Jack Rogers,Jack Rogers,,jack-rogers,J. Rogers,M,48,,2,M,2219635,EUR,1035590400,M,48,48,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425841,away,Stockport County,Ben Hinchliffe,Ben,Hinchliffe,ben-hinchliffe,B. Hinchliffe,G,1,178.0,21,M,860349,EUR,592358400,G,1,1,False,32.0,28.0,13.0,9.0,0.0,25.0,25.0,7.0,,1.0,6.0,,1.0,2.0,4.0,4.0,90.0,41.0,7.7,4.0,0.4991,0,0.17,0.0,-0.01,3.0,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,0.42,,
14425841,away,Stockport County,Jay Mingi,,,jay-mingi,J. Mingi,D,4,185.0,13,M,1063040,EUR,972172800,D,17,17,False,44.0,37.0,5.0,1.0,0.0,18.0,20.0,24.0,1.0,2.0,,,,,,,66.0,52.0,6.7,9.0,,1,0.02,0.08,0.16,19.0,1.0,1.0,,2.0,,1.0,,,,1.0,,-0.08,,,1.0,1.0,,,,,,,1.0,,,,
