match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_errorLeadToAGoal,stat_keyPass,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_totalOffside,stat_dispossessed,stat_goals,captain,stat_outfielderBlock,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated
10388350,home,1. FSV Mainz 05,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,False,34.0,28.0,11.0,5.0,25.0,25.0,3.0,9.0,1.0,10.0,1.0,1.0,2.0,90.0,45.0,5.7,6.0,0.0,0.0,0.00065762,0,-2.0208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388350,home,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,False,52.0,38.0,6.0,1.0,33.0,37.0,5.0,15.0,3.0,5.0,,,,86.0,59.0,6.2,14.0,0.0,0.0,0.0027274,0,,1.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10388350,home,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,D,31,31,False,53.0,47.0,7.0,2.0,41.0,42.0,6.0,11.0,2.0,4.0,,,,90.0,64.0,5.8,6.0,0.0738,0.0,0.024838,1,,2.0,4.0,6.0,,,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10388350,home,1. FSV Mainz 05,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,345,M,330099,EUR,829526400,D,20,20,False,53.0,45.0,8.0,5.0,36.0,40.0,11.0,18.0,4.0,9.0,,,,90.0,70.0,6.5,12.0,0.0688,0.0978,0.14112,2,,,4.0,1.0,,,,,1.0,3.0,,1.0,,,1.0,,2.0,,,5.0,2.0,1.0,1.0,,,,,,,,,
10388350,home,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,M,21,21,False,37.0,26.0,6.0,1.0,13.0,15.0,13.0,22.0,1.0,1.0,,,,90.0,57.0,6.3,16.0,0.0,0.0,0.0400889,0,,1.0,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,4.0,1.0,,,,,,,
10388350,home,1. FSV Mainz 05,Anton Stach,anton-stach,A. Stach,M,18,192,1470,M,889861,EUR,911088000,M,6,6,False,49.0,40.0,2.0,1.0,23.0,26.0,17.0,23.0,,12.0,,,,90.0,68.0,6.8,14.0,0.1393,0.0909,0.0374542,3,,1.0,3.0,6.0,1.0,,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,,1.0,,,,,,1.0,2.0,,1.0,,,,,,
10388350,home,1. FSV Mainz 05,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2537,M,906800,EUR,946857600,M,8,8,False,20.0,15.0,1.0,,5.0,6.0,10.0,14.0,,3.0,,,,90.0,31.0,6.3,8.0,0.0,0.0,0.161739,0,,1.0,8.0,4.0,1.0,,2.0,1.0,1.0,1.0,5.0,,,,,,2.0,,,,,,,2.0,,1.0,,,,,,
10388350,home,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,M,19,19,False,31.0,21.0,6.0,2.0,11.0,12.0,10.0,21.0,,1.0,,,,86.0,55.0,6.7,15.0,0.0,0.0,0.00462555,0,,1.0,5.0,8.0,1.0,,6.0,5.0,1.0,2.0,1.0,1.0,1.0,,,,,,,2.0,,,,1.0,,1.0,,,,,,
10388350,home,1. FSV Mainz 05,Aymen Barkok,aymen-barkok,A. Barkok,M,6,188,1379,M,856594,EUR,895708800,F,4,4,False,21.0,15.0,,,8.0,9.0,7.0,12.0,,3.0,,,,65.0,25.0,6.6,6.0,0.0,0.0,0.00926001,0,,1.0,2.0,3.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
10388350,home,1. FSV Mainz 05,Marcus Ingvartsen,marcus-ingvartsen,M. Ingvartsen,F,7,182,364,M,280721,EUR,820713600,F,11,11,False,21.0,12.0,1.0,,3.0,5.0,9.0,16.0,,2.0,,,,72.0,27.0,7.2,11.0,0.8099,0.9604,0.0201429,1,,1.0,5.0,3.0,,,,,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,1.0,2.0,,,1.0,,,,,
