match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_totalOffside,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_penaltyWon,stat_goals,captain,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_penaltyConceded
12618493,home,Al-Ittihad,Karim Benzema,karim-benzema,K. Benzema,F,90,184.0,194410,M,3306,EUR,566870400,F,9,9,False,26.0,24.0,1.0,1.0,0.0,4.0,4.0,20.0,23.0,1.0,2.0,,,,,,89.0,39.0,7.1,10.0,3,1.0,2.0,,1.0,,1.0,,,2.0,1.0,1.0,,1.0,,,4.0,,,,,KBenz9,1.0,,2.0,,1.0,True,,,,,,
12618493,home,Al-Ittihad,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,11,184.0,1112,M,818779,EUR,752112000,F,21,21,True,5.0,4.0,,,0.0,,,4.0,5.0,,3.0,,,,,,24.0,13.0,6.9,4.0,1,,3.0,,,1.0,,,1.0,,1.0,,,,3.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,
12618493,home,Al-Ittihad,Muath Faqeehi,muath-faqeehi,M. Faqeehi,D,42,188.0,464,M,1457521,EUR,1022716800,D,42,42,True,12.0,11.0,1.0,,0.0,6.0,7.0,6.0,8.0,,3.0,,,1.0,,,23.0,23.0,6.8,4.0,0,3.0,1.0,,1.0,1.0,,1.0,,,,,,,2.0,1.0,1.0,,Muath Muath,,,,,,,,,,,,,,,
12618493,home,Al-Ittihad,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,22,172.0,241,M,791417,EUR,763344000,F,22,22,True,,,,,0.0,,,,1.0,,,,,,,,11.0,5.0,6.3,4.0,0,1.0,2.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
12618493,home,Al-Ittihad,Mohammed Al-Mahasneh,mohammed-al-mahasneh,M. Al-Mahasneh,G,33,180.0,55,M,1018709,EUR,862185600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12618493,home,Al-Ittihad,Yaseen Khalid,yaseen-khalid,Y. Khalid,M,87,,3,M,1921224,EUR,1146355200,M,87,87,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Yaseen Khalid,,,,,,,,,,,,,,,
12618493,home,Al-Ittihad,Mohammed Fallatah,mohammed-fallatah,M. Fallatah,M,41,184.0,107,M,1916738,EUR,1184284800,M,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Mohammed Fallatah,,,,,,,,,,,,,,,
12618493,home,Al-Ittihad,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12618493,home,Al-Ittihad,Ahmed Al-Ghamdi,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12618493,home,Al-Ittihad,Abduleallah Hawsawi,abduleallah-hawsawi,A. Hawsawi,M,77,170.0,210,M,1533745,EUR,991440000,M,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Abduleallah Hawsawi,,,,,,,,,,,,,,,
12618493,away,Al-Taawoun,Mailson,mailson,Mailson,G,1,198.0,587,M,883367,EUR,840499200,G,1,1,False,15.0,10.0,8.0,4.0,0.0,7.0,10.0,3.0,5.0,,,1.0,4.0,,3.0,4.0,90.0,25.0,7.4,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,
12618493,away,Al-Taawoun,Fahad Bin Jumayah,fahad-bin-jumayah,F. B. Jumayah,D,14,170.0,22,M,893514,EUR,800064000,D,14,14,False,35.0,30.0,2.0,2.0,0.0,4.0,6.0,27.0,33.0,1.0,5.0,2.0,3.0,,,,89.0,56.0,7.2,12.0,0,4.0,7.0,,1.0,3.0,,1.0,1.0,,2.0,1.0,,,3.0,2.0,3.0,4.0,,,3.0,,,,,,,,,,,,,
12618493,away,Al-Taawoun,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186.0,274,M,794836,EUR,698284800,D,3,3,False,55.0,44.0,7.0,1.0,0.0,16.0,18.0,28.0,37.0,2.0,2.0,4.0,,,,,90.0,63.0,6.3,13.0,0,,3.0,,,,,,3.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,
12618493,away,Al-Taawoun,Awn Al Saluli,awn-al-saluli,A. A. Saluli,D,93,194.0,64,M,881830,EUR,904694400,D,93,93,False,21.0,19.0,1.0,,0.0,15.0,16.0,4.0,5.0,,2.0,3.0,2.0,,,,90.0,29.0,5.8,4.0,0,,4.0,1.0,,2.0,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,1.0
12618493,away,Al-Taawoun,Muteb Al-Mufarrij,muteb-almufarrij,M. Al-Mufarrij,D,32,181.0,105,M,847379,EUR,840412800,D,32,32,False,44.0,39.0,4.0,2.0,0.0,27.0,28.0,12.0,16.0,2.0,6.0,2.0,7.0,2.0,,,90.0,59.0,6.8,7.0,1,,,,2.0,,,,,,,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,
12618493,away,Al-Taawoun,Saad Fahad Al Nasser,saad-fahad-al-nasser,S. F. A. Nasser,D,96,172.0,581,M,1118494,EUR,978912000,D,8,8,False,32.0,25.0,1.0,,1.0,8.0,10.0,18.0,26.0,,2.0,3.0,4.0,2.0,,,73.0,53.0,7.1,12.0,0,4.0,1.0,,3.0,1.0,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
12618493,away,Al-Taawoun,Flávio,flavio,Flávio,M,8,177.0,261,M,839521,EUR,823910400,M,24,24,False,48.0,47.0,2.0,2.0,0.0,20.0,20.0,28.0,31.0,,4.0,1.0,3.0,1.0,,,90.0,67.0,6.7,6.0,0,3.0,8.0,,,1.0,,1.0,2.0,3.0,,,,,3.0,3.0,,,,,2.0,,,,,,,,,,,,,
12618493,away,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183.0,1641,M,788348,EUR,832896000,M,18,18,False,92.0,84.0,6.0,3.0,0.0,38.0,40.0,46.0,52.0,,3.0,2.0,8.0,2.0,,,90.0,107.0,7.2,10.0,2,,3.0,,4.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,,,,True,,,,,,
12618493,away,Al-Taawoun,Fayçal Fajr,faycal-fajr,F. Fajr,M,76,178.0,1037,M,143786,EUR,586396800,M,76,76,False,71.0,67.0,10.0,10.0,0.0,35.0,37.0,33.0,38.0,,,1.0,4.0,,,,90.0,83.0,7.2,8.0,0,4.0,2.0,,1.0,2.0,,1.0,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,
12618493,away,Al-Taawoun,Musa Barrow,musa-barrow,M. Barrow,F,99,183.0,3277,M,916680,EUR,911001600,F,99,99,False,29.0,25.0,,,0.0,10.0,13.0,15.0,16.0,,5.0,,7.0,1.0,,,81.0,50.0,7.3,10.0,6,,6.0,,,1.0,,,2.0,2.0,1.0,1.0,,3.0,3.0,,4.0,,,,1.0,,,1.0,2.0,,1.0,,,,,,,
12618493,away,Al-Taawoun,Joao Pedro,joao-pedro,J. Pedro,F,9,182.0,429,M,351734,EUR,735436800,F,11,11,False,28.0,23.0,1.0,1.0,0.0,9.0,9.0,14.0,19.0,2.0,8.0,,3.0,,,,81.0,47.0,7.4,12.0,2,,2.0,1.0,,1.0,,,,,5.0,3.0,,1.0,3.0,3.0,5.0,1.0,,,,,,,1.0,,,,,,,,,
12618493,away,Al-Taawoun,Fahad Al Abdulrazzaq,fahad-al-abdulrazzaq,F. A. Abdulrazzaq,D,19,170.0,23,M,1521216,EUR,956534400,D,21,21,True,15.0,12.0,2.0,,0.0,7.0,7.0,5.0,8.0,,3.0,,3.0,2.0,,,17.0,21.0,6.3,5.0,0,,3.0,,,1.0,,,1.0,,1.0,,,,1.0,,,,Fahad Al Abdulrazzaq,,,,,,,,,,,,,,,
12618493,away,Al-Taawoun,Abdulfattah Adam Mohammed,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180.0,85,M,952442,EUR,788918400,F,9,9,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,1.0,,,,9.0,10.0,6.4,3.0,0,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
12618493,away,Al-Taawoun,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175.0,362,M,818568,EUR,782352000,F,27,27,True,12.0,11.0,,,0.0,6.0,6.0,5.0,7.0,,1.0,,2.0,,,,9.0,19.0,6.7,5.0,2,1.0,3.0,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,
12618493,away,Al-Taawoun,Sultan Farhan,sultan-farhan,S. Farhan,M,5,180.0,54,M,908619,EUR,843609600,M,6,6,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,,,1.0,,,,11.0,9.0,6.1,3.0,0,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12618493,away,Al-Taawoun,Mohammed Aldhulayfi,mohammed-aldhulayfi,M. Aldhulayfi,G,27,184.0,13,M,992982,EUR,958089600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12618493,away,Al-Taawoun,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,925459,EUR,857174400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12618493,away,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170.0,41,M,1113791,EUR,981676800,M,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Ahmed Bahusayn,,,,,,,,,,,,,,,
12618493,away,Al-Taawoun,Mohammed Baker,mohammed-baker,M. Baker,M,,178.0,6,M,1548478,EUR,1016236800,M,67,67,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Mohammed Baker,,,,,,,,,,,,,,,
12618493,away,Al-Taawoun,Turki Sheafan,sheafan-turki,T. Sheafan,M,,178.0,11,M,1923541,EUR,1112745600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
