match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_duelLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_keyPass,stat_totalCross,stat_aerialLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_totalContest,stat_blockedScoringAttempt,stat_wonTackle,stat_accurateCross,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_wonContest,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11540884,home,Gaziantep FK,Max Gradel,max-gradel,M. Gradel,M,177,1287,M,16590,EUR,565228800,F,10,10,False,25.0,12.0,5.0,2.0,0.0,5.0,10.0,10.0,21.0,,3.0,3.0,4.0,1.0,,,,,90.0,45.0,6.8,21.0,0.296876,0,,,,,7.0,1.0,1.0,2.0,1.0,6.0,2.0,,,,,,,,,,,1.0,,1.0,3.0,,3.0,3.0,,,,,
11540884,home,Gaziantep FK,Ömürcan Artan,omurcan-artan,Ö. Artan,D,179,17,M,1016384,EUR,933033600,D,27,27,True,16.0,14.0,2.0,1.0,0.0,7.0,8.0,8.0,13.0,1.0,3.0,2.0,,,,,,,48.0,34.0,6.5,11.0,0.00422213,0,,,,2,2.0,,,2.0,,5.0,,1.0,,,,,,,,,,1.0,,2.0,1.0,,2.0,1.0,,,,,
11540884,home,Gaziantep FK,Jamiro Monteiro,monteiro-jamiro,J. Monteiro,M,175,308,M,815080,EUR,754444800,M,23,23,True,9.0,8.0,2.0,2.0,0.0,5.0,5.0,3.0,4.0,1.0,1.0,,,,,,,,22.0,14.0,7.1,4.0,0.00265047,2,,Jamiro,Monteiro,35,5.0,1.0,,,,,1.0,1.0,1.0,1.0,,0.3973,0.6675,,,1.0,,1.0,,,,,1.0,1.0,,,,,
11540884,home,Gaziantep FK,Deian Sorescu,deian-sorescu,D. Sorescu,M,175,703,M,797602,EUR,872812800,M,18,18,True,9.0,7.0,,,1.0,,,8.0,13.0,,2.0,,1.0,,,,,,21.0,22.0,7.5,8.0,0.476929,1,,,,18,3.0,1.0,,1.0,2.0,4.0,1.0,,,,,0.1024,,,,1.0,,2.0,,,1.0,2.0,1.0,,,1.0,,,
11540884,home,Gaziantep FK,Marko Jevtović,marko-jevtovic,M. Jevtović,M,194,134,M,310068,EUR,743472000,M,8,8,True,3.0,1.0,1.0,,0.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,11.0,4.0,7.3,2.0,7.44e-05,1,,,,16,,,,,,,,,1.0,1.0,,0.0812,0.1815,,,,,,,,,,,,,,,,
11540884,home,Gaziantep FK,İlker Karakaş,ilker-karakas,İ. Karakaş,F,187,26,M,921406,EUR,916012800,F,9,9,True,3.0,2.0,,,1.0,,1.0,2.0,2.0,,,,1.0,,,,,,11.0,3.0,7.0,1.0,0.0952699,0,,,,61,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11540884,home,Gaziantep FK,Batuhan Şen,batuhan-ahmet-sen,B. A. Şen,G,192,1076,M,867595,EUR,918000000,G,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540884,home,Gaziantep FK,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,187,127,M,904228,EUR,908409600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540884,home,Gaziantep FK,Bahadır Gölgeli,bahadir-golgeli,B. Gölgeli,M,185,12,M,1121262,EUR,1057017600,M,91,91,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Bahadir Golgeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540884,home,Gaziantep FK,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,175,70,M,226992,EUR,802915200,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540884,home,Gaziantep FK,Mirza Cihan,mirza-cihan,M. Cihan,M,175,29,M,909289,EUR,972518400,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540884,away,Fatih Karagümrük,Salvatore Sirigu,salvatore-sirigu,S. Sirigu,G,192,499,M,18954,EUR,537408000,G,31,31,False,29.0,22.0,14.0,7.0,0.0,18.0,18.0,4.0,11.0,,,3.0,4.0,,,,1.0,2.0,90.0,35.0,6.0,8.0,0.00401629,0,-1.6721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
11540884,away,Fatih Karagümrük,Davide Biraschi,davide-biraschi,D. Biraschi,D,182,102,M,233252,EUR,773107200,D,4,4,False,36.0,25.0,6.0,,0.0,16.0,19.0,9.0,17.0,4.0,8.0,1.0,3.0,3.0,,,,,90.0,51.0,6.3,13.0,0.00845986,0,,,,4,4.0,,1.0,1.0,,,2.0,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,
11540884,away,Fatih Karagümrük,Koray Günter,koray-gunter,K. Günter,D,185,219,M,138165,EUR,776995200,D,25,25,False,57.0,46.0,11.0,6.0,0.0,25.0,26.0,21.0,31.0,3.0,6.0,6.0,3.0,1.0,,,,,90.0,70.0,6.8,12.0,0.0255941,1,,,,22,5.0,,1.0,2.0,,,2.0,1.0,,,,0.0134,,,,1.0,,1.0,,2.0,,,,1.0,,,,,
11540884,away,Fatih Karagümrük,Federico Ceccherini,federico-ceccherini,F. Ceccherini,D,187,130,M,139410,EUR,705542400,D,26,26,False,31.0,24.0,3.0,1.0,0.0,17.0,18.0,7.0,13.0,4.0,5.0,5.0,1.0,,,,,,55.0,39.0,5.8,8.0,0.00263064,1,,,,23,3.0,,,1.0,,,1.0,,,,,0.1905,,,1.0,1.0,,,,1.0,,,1.0,2.0,,,,,
11540884,away,Fatih Karagümrük,Levent Mercan,munir-levent-mercan,L. Mercan,D,176,1693,M,1085938,EUR,976406400,D,18,18,False,37.0,30.0,5.0,3.0,0.0,9.0,12.0,21.0,28.0,1.0,5.0,2.0,5.0,1.0,,,,,90.0,61.0,6.5,12.0,0.0460281,0,,,,22,4.0,,,3.0,1.0,3.0,1.0,1.0,,,,,,True,,,,2.0,,3.0,,,,,,,,,
11540884,away,Fatih Karagümrük,Dimitrios Kourbelis,dimitrios-kourbelis,D. Kourbelis,M,182,579,M,128089,EUR,752198400,M,21,21,False,45.0,39.0,3.0,1.0,0.0,18.0,18.0,21.0,28.0,1.0,1.0,4.0,3.0,,,,,,79.0,56.0,6.5,8.0,0.0102151,1,,,,21,6.0,1.0,3.0,,,1.0,4.0,1.0,,,,0.0082,,,,,,,1.0,,,,,1.0,,,,,
11540884,away,Fatih Karagümrük,Can Keleş,can-keles,C. Keleş,F,180,519,M,918408,EUR,999388800,M,7,7,False,8.0,5.0,,,0.0,2.0,2.0,3.0,10.0,,1.0,,,1.0,,,,,59.0,15.0,6.5,8.0,0.00148555,1,,,,70,3.0,,,,,4.0,2.0,,1.0,,,0.0562,0.0922,,,,,1.0,,,,,,,,,,,
11540884,away,Fatih Karagümrük,Marcus Rohdén,marcus-rohden,M. Rohdén,M,182,77,M,209082,EUR,673920000,M,6,6,False,29.0,25.0,3.0,2.0,0.0,10.0,11.0,16.0,20.0,1.0,3.0,2.0,6.0,1.0,,,,,89.0,42.0,7.2,8.0,0.0357943,1,,,,8,,,1.0,1.0,2.0,2.0,,,,,,0.0118,,,,1.0,,1.0,,1.0,1.0,,3.0,,,1.0,,,
11540884,away,Fatih Karagümrük,Valentin Eysseric,valentin-eysseric,V. Eysseric,M,181,141,M,139798,EUR,701481600,M,9,9,False,25.0,22.0,1.0,1.0,0.0,8.0,10.0,15.0,23.0,,,,2.0,,,,,,59.0,34.0,6.8,11.0,0.118078,0,,,,,2.0,,,,1.0,8.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,
11540884,away,Fatih Karagümrük,Ryan Mendes,ryan-mendes,R. Mendes,M,175,536,M,52797,EUR,631756800,M,20,20,False,35.0,26.0,,,0.0,11.0,11.0,15.0,32.0,,9.0,1.0,5.0,1.0,,,,,90.0,63.0,6.7,24.0,0.00956985,0,,,,20,9.0,2.0,2.0,5.0,,8.0,1.0,1.0,,,,,,,,,,7.0,,3.0,,,,1.0,,3.0,,,
11540884,away,Fatih Karagümrük,Marcão,marcao,Marcão,F,196,737,M,870717,EUR,771811200,F,70,70,False,11.0,7.0,,,0.0,1.0,1.0,6.0,11.0,2.0,3.0,,2.0,,,,,,89.0,19.0,6.9,9.0,0.00526389,1,,,,9,6.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,0.0162,0.4546,,,,,2.0,,,,,1.0,1.0,,,,,
11540884,away,Fatih Karagümrük,Nazım Sangaré,nazim-sangare,N. Sangaré,M,180,168,M,169425,EUR,770256000,D,30,30,True,13.0,7.0,2.0,,0.0,3.0,4.0,4.0,9.0,,4.0,3.0,2.0,2.0,,,,,31.0,26.0,6.6,8.0,0.00268221,0,,,,30,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11540884,away,Fatih Karagümrük,Güven Yalçın,guven-yalcin,G. Yalçın,F,184,385,M,826162,EUR,916617600,F,10,10,True,9.0,8.0,,,0.0,1.0,1.0,7.0,8.0,,1.0,,2.0,,,,,,31.0,17.0,6.4,7.0,0.0381395,0,,,,10,5.0,2.0,,,,,2.0,,,,,,,,,,,2.0,,,,,1.0,,,1.0,,,
11540884,away,Fatih Karagümrük,Andrea Bertolacci,andrea-bertolacci,A. Bertolacci,M,179,98,M,47568,EUR,663552000,M,91,91,True,13.0,8.0,3.0,,0.0,1.0,1.0,9.0,15.0,1.0,2.0,,,1.0,,,,,11.0,18.0,6.5,7.0,0.0600736,0,,,,,1.0,,,,,3.0,,,,,,,,,,,,1.0,,,2.0,,,,,,,,
11540884,away,Fatih Karagümrük,Flavio Paoletti,paoletti-flavio,F. Paoletti,M,178,72,M,1069011,EUR,1042675200,M,97,97,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,,,,2.0,,,,,,8.0,4.0,6.5,,0.0155947,0,,,,36,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11540884,away,Fatih Karagümrük,Kevin Lasagna,kevin-lasagna,K. Lasagna,F,181,319,M,587962,EUR,713404800,F,15,15,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,8.0,5.0,6.5,1.0,0.00653778,0,,,,15,3.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
11540884,away,Fatih Karagümrük,Emre Bilgin,emre-bilgin,E. Bilgin,G,188,495,M,1050730,EUR,1077753600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Emre Bilgin,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540884,away,Fatih Karagümrük,Emir Tintiş,emir-tintis,E. Tintiş,D,187,27,M,1210418,EUR,1073865600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540884,away,Fatih Karagümrük,Salih Dursun,salih-dursun,S. Dursun,D,188,33,M,179189,EUR,679276800,D,54,54,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540884,away,Fatih Karagümrük,Adnan Uğur,adnan-ugur,A. Uğur,M,174,53,M,987539,EUR,993686400,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540884,away,Fatih Karagümrük,Tonio Teklić,tonio-teklic,T. Teklić,F,182,575,M,904669,EUR,936835200,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
