match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_challengeLost,stat_fouls,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_errorLeadToAShot
12513984,home,Benfica,Anatoliy Trubin,anatoliy-trubin,A. Trubin,G,1,200,9533,M,anatoliytrubin81,966616,EUR,996624000,G,1,1,False,13.0,11.0,4.0,2.0,0.0,9.0,9.0,2.0,4.0,1.0,5.0,1.0,1.0,90.0,18.0,7.0,2.0,0.00021498,0,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513984,home,Benfica,Alexander Bah,alexander-bah,A. Bah,D,6,183,2276,M,,850976,EUR,881625600,D,6,6,False,60.0,51.0,4.0,1.0,0.0,17.0,20.0,36.0,44.0,14.0,9.0,5.0,,90.0,98.0,8.2,16.0,0.131381,3,,,,4.0,2.0,3.0,4.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,0.1954,2.0,,,,,,,,,,,,,,
12513984,home,Benfica,Tomás Araújo,tomas-araujo,T. Araújo,D,44,186,2711,M,,983542,EUR,1021507200,D,44,44,False,58.0,53.0,2.0,1.0,0.0,21.0,22.0,32.0,37.0,4.0,2.0,,,85.0,71.0,7.3,6.0,0.040379,0,,,,1.0,,1.0,3.0,1.0,,,,,8.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12513984,home,Benfica,António Silva,antonio-silva,A. Silva,D,4,187,8155,M,antoniosilva.66,1006069,EUR,1067472000,D,4,4,False,51.0,48.0,4.0,2.0,0.0,26.0,28.0,22.0,23.0,6.0,6.0,,,90.0,63.0,7.7,3.0,0.0355203,1,,,,,,,3.0,,1.0,1.0,1.0,,3.0,1.0,2.0,1.0,,0.0379,1.0,1.0,,,,,,,,,,,,,
12513984,home,Benfica,Jan-Niklas Beste,jan-niklas-beste,J. Beste,D,19,177,1031,M,,836711,EUR,915408000,D,37,37,False,10.0,9.0,,,0.0,5.0,5.0,6.0,8.0,1.0,1.0,,,20.0,14.0,6.9,2.0,0.123154,0,,,,3.0,2.0,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,
12513984,home,Benfica,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2462,M,,906800,EUR,946857600,M,18,18,False,43.0,41.0,1.0,1.0,0.0,14.0,14.0,27.0,29.0,5.0,2.0,1.0,,65.0,50.0,7.2,3.0,0.319098,0,,,,,,2.0,1.0,2.0,,,,,,,3.0,3.0,1.0,,,,,,,,,,,,,,,,
12513984,home,Benfica,Florentino Luís,florentino-luis,F. Luís,M,16,184,3615,M,,855845,EUR,935020800,M,61,61,False,67.0,58.0,5.0,5.0,0.0,15.0,17.0,43.0,50.0,5.0,7.0,2.0,,90.0,83.0,7.4,10.0,0.0558294,0,,,,,,,1.0,2.0,,,,,2.0,2.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,
12513984,home,Benfica,João Mário,joao-mario,J. Mário,M,10,179,3804,M,JoaoMario,97001,EUR,727401600,M,20,20,False,33.0,30.0,1.0,1.0,0.0,4.0,4.0,29.0,37.0,2.0,2.0,2.0,,65.0,56.0,7.1,16.0,0.136753,2,,,,8.0,3.0,,,6.0,2.0,,,1.0,,,,,2.0,0.0449,4.0,,,,True,4.0,1.0,0.0566,,,,,,,
12513984,home,Benfica,Gianluca Prestianni,gianluca-prestianni,G. Prestianni,M,25,165,7794,M,,1201395,EUR,1138665600,M,25,25,False,30.0,27.0,,,0.0,4.0,4.0,23.0,27.0,2.0,2.0,1.0,,65.0,58.0,6.6,15.0,0.0682687,5,,Gianluca Prestianni,,1.0,,2.0,,13.0,5.0,1.0,4.0,,1.0,,,,3.0,0.2807,1.0,,2.0,2.0,,3.0,1.0,0.2358,,,,,,,
12513984,home,Benfica,Fredrik Aursnes,fredrik-aursnes,F. Aursnes,M,8,179,3950,M,,228364,EUR,818553600,M,8,8,False,42.0,33.0,3.0,2.0,1.0,4.0,6.0,32.0,41.0,2.0,1.0,,,90.0,61.0,8.7,14.0,0.452941,4,,,,5.0,3.0,2.0,1.0,3.0,,,1.0,2.0,,,1.0,1.0,2.0,0.3057,3.0,1.0,,,,1.0,1.0,0.7677,1.0,1.0,,,,,
12513984,home,Benfica,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15120,M,vangelis_pavlidis,795236,EUR,911606400,F,14,14,False,29.0,23.0,1.0,1.0,0.0,5.0,6.0,18.0,23.0,3.0,3.0,,,90.0,47.0,7.8,15.0,0.115854,5,,,,,,2.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,,1.0,1.0,5.0,0.9014,4.0,,1.0,1.0,,3.0,2.0,0.9294,1.0,1.0,1.0,,,,
