match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_unsuccessfulTouch,stat_outfielderBlock,captain,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_goalAssist,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_punches,stat_errorLeadToAShot
10411511,home,Salernitana,Guillermo Ochoa,,,guillermo-ochoa,G. Ochoa,G,13,185,4425,M,GuiOchoa,15497,EUR,490060800,G,13,13,False,39.0,24.0,24.0,10.0,19.0,24.0,5.0,15.0,1.0,7.0,1.0,2.0,3.0,90.0,47.0,7.5,15.0,0.0,0.0,0.00090038,0,0.4771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411511,home,Salernitana,Flavius Daniliuc,,,flavius-daniliuc,F. Daniliuc,D,24,186,441,M,,901885,EUR,988329600,D,5,5,False,55.0,51.0,2.0,2.0,37.0,37.0,14.0,18.0,1.0,6.0,,,,90.0,62.0,7.2,4.0,0.0219,0.0433,0.0481399,1,,2.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10411511,home,Salernitana,Matteo Lovato,,,lovato-matteo,M. Lovato,D,20,188,274,M,,982601,EUR,950486400,D,66,66,False,30.0,24.0,5.0,2.0,23.0,24.0,1.0,6.0,3.0,10.0,,,,90.0,38.0,6.8,7.0,0.0,0.0,0.0002678,0,,,3.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
10411511,home,Salernitana,Lorenzo Pirola,,,lorenzo-pirola,L. Pirola,D,5,185,996,M,,965014,EUR,1014163200,D,98,98,False,58.0,47.0,5.0,,40.0,43.0,7.0,15.0,3.0,8.0,,,,90.0,70.0,7.2,13.0,0.0,0.0,0.00226456,0,,1.0,1.0,2.0,,,,1.0,1.0,1.0,,1.0,,,2.0,2.0,,,,,,,,,,,,,,
10411511,home,Salernitana,Pasquale Mazzocchi,,,pasquale-mazzocchi,P. Mazzocchi,M,30,183,1368,M,,377512,EUR,806803200,M,30,30,False,36.0,30.0,3.0,1.0,19.0,23.0,11.0,15.0,1.0,4.0,,,,66.0,58.0,6.6,16.0,0.0376,0.0454,0.00381408,1,,,4.0,2.0,,,1.0,,,,,1.0,,1.0,4.0,,True,2.0,2.0,2.0,2.0,,,,,,,,,
10411511,home,Salernitana,Lassana Coulibaly,,,coulibaly-lassana,L. Coulibaly,M,29,183,2761,M,,804621,EUR,829094400,M,18,18,False,49.0,41.0,2.0,1.0,16.0,17.0,25.0,32.0,3.0,8.0,,,,90.0,72.0,7.1,14.0,0.0,0.0,0.0237024,0,,,7.0,10.0,1.0,,,1.0,6.0,4.0,1.0,2.0,,2.0,4.0,,,,,5.0,3.0,,,,,,,,,
10411511,home,Salernitana,Tonny Vilhena,,,tonny-vilhena,T. Vilhena,M,52,175,505,M,,149659,EUR,789091200,M,10,10,False,46.0,39.0,5.0,1.0,14.0,15.0,26.0,34.0,,3.0,,,,89.0,57.0,6.7,12.0,0.0183,0.0652,0.0858963,1,,,3.0,3.0,1.0,,1.0,,1.0,,2.0,1.0,,,2.0,,,3.0,,1.0,,1.0,,,,,,,,
10411511,home,Salernitana,Domagoj Bradarić,,,domagoj-bradaric,D. Bradarić,M,12,178,1470,M,,897594,EUR,944784000,M,3,3,False,55.0,41.0,5.0,3.0,24.0,29.0,17.0,28.0,,9.0,,,,90.0,80.0,7.0,21.0,0.0,0.0,0.00719105,0,,1.0,3.0,6.0,,,,1.0,,,3.0,,,3.0,1.0,,,2.0,,2.0,2.0,,,,,,,,,
10411511,home,Salernitana,Erik Botheim,,,erik-botheim,E. Botheim,F,20,187,1101,M,,844292,EUR,947462400,F,11,11,False,21.0,16.0,1.0,1.0,7.0,9.0,9.0,13.0,1.0,,,,,80.0,28.0,6.6,9.0,0.0,0.0,0.00841884,0,,1.0,1.0,3.0,,,,,,,2.0,,,1.0,3.0,,,1.0,,,,,,,,,,,,
10411511,home,Salernitana,Boulaye Dia,,,dia-boulaye,B. Dia,F,19,180,11046,M,boulaye_dia,960080,EUR,848102400,F,29,29,False,22.0,17.0,1.0,,9.0,11.0,8.0,11.0,,5.0,,,,90.0,46.0,6.4,16.0,0.2385,0.0,0.0124756,1,,1.0,11.0,8.0,,,,1.0,1.0,,4.0,1.0,1.0,2.0,3.0,,,,6.0,4.0,2.0,,1.0,1.0,,,,,,
