match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_blockedScoringAttempt,stat_challengeLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_penaltyWon,stat_hitWoodwork,stat_penaltyFaced,stat_errorLeadToAGoal,stat_penaltyConceded
12437845,home,Real Madrid,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178.0,1731608,M,KMbappé,826643,EUR,914112000,F,9,9,False,35.0,30.0,4.0,4.0,0.0,7.0,7.0,30.0,1.0,,,,,90.0,58.0,10.0,14.0,0.926411,6,,,,,24.0,2.0,1.0,,5.0,4.0,2.0,,1.0,,2.0,,,1.0,1.0,1.3104,5.0,,4.0,2.0,,,,,2.0,5.0,2.0,2.6033,2.0,,2.0,,,
12437845,home,Real Madrid,David Alaba,david-alaba,D. Alaba,D,4,180.0,93395,M,DAlaba,66492,EUR,709344000,D,4,4,True,15.0,14.0,3.0,2.0,0.0,9.0,9.0,6.0,,,,,,14.0,16.0,6.6,2.0,0.00544223,0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437845,home,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176.0,399381,M,AGüler,1091116,EUR,1109289600,M,15,15,True,14.0,13.0,2.0,2.0,0.0,7.0,7.0,7.0,1.0,,,,,14.0,19.0,6.5,4.0,0.0560858,0,,Arda Guler,,,6.0,,,,3.0,1.0,,,,,1.0,,,2.0,1.0,,,,1.0,,,,,,2.0,,,,,,,,,
12437845,home,Real Madrid,Chema Andrés,chema-andres,C. Andrés,M,30,193.0,8504,M,,1464641,EUR,1114387200,M,36,36,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,10.0,2.0,6.5,,2.17e-06,0,,Chema Andrés,,,,,,1.0,2.0,1.0,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,
12437845,home,Real Madrid,Endrick,endrick,Endrick,F,9,173.0,411797,M,Endrick,1174937,EUR,1153440000,F,16,16,True,3.0,3.0,,,0.0,1.0,1.0,2.0,,,,,,9.0,6.0,6.6,,0.00094218,1,,,,,2.0,,,,1.0,,,,,2.0,,,,,,0.1201,1.0,,,,,1.0,1.0,,,,,,,,,,,
12437845,home,Real Madrid,Lorenzo Aguado,lorenzo-aguado-herrera,L. Aguado,D,2,177.0,2022,M,,1526535,EUR,1032393600,D,39,39,True,,,,,0.0,,,,,,,,,3.0,2.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
12437845,home,Real Madrid,Fran González,gonzalez-fran,F. González,G,26,199.0,17417,M,_franglez1,1493226,EUR,1119571200,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437845,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191.0,79229,M,ALunin,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437845,home,Real Madrid,Ferland Mendy,ferland-mendy,F. Mendy,D,23,178.0,70735,M,FerMendy,792073,EUR,802569600,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437845,home,Real Madrid,Jesús Vallejo,jesus-vallejo,J. Vallejo,D,24,184.0,19861,M,jesusvallejo1997,355048,EUR,852422400,D,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437845,home,Real Madrid,Jacobo Ramón,jacobo-naveros,J. Ramón,D,14,196.0,13079,M,,1403348,EUR,1104969600,D,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437845,away,Las Palmas,Jasper Cillessen,jasper-cillessen,J. Cillessen,G,22,185.0,1502,M,,123865,EUR,609206400,G,1,1,False,33.0,22.0,17.0,6.0,0.0,18.0,19.0,14.0,14.0,6.0,9.0,,,90.0,52.0,8.3,11.0,0.0007096,0,1.4674,,,,4.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,
12437845,away,Las Palmas,Alex Suárez,alex-suarez,A. Suárez,D,4,179.0,259,M,,914848,EUR,725846400,D,4,4,False,23.0,19.0,5.0,3.0,0.0,17.0,19.0,4.0,2.0,,,,,90.0,46.0,6.4,6.0,0.00071587,0,,,,,2.0,,,,4.0,5.0,,,,1.0,2.0,1.0,3.0,3.0,,,,1.0,,,4.0,,1.0,1.0,,,,,,,,,,
12437845,away,Las Palmas,Juanma Herzog,juanma-herzog,J. Herzog,D,15,186.0,242,M,,1513451,EUR,1084406400,D,28,28,False,14.0,11.0,3.0,2.0,0.0,10.0,12.0,2.0,,,,,,45.0,20.0,6.5,3.0,0.00045793,0,,,,,1.0,,,,,2.0,,,,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12437845,away,Las Palmas,Scott McKenna,scott-mckenna,S. McKenna,D,26,188.0,973,M,,358108,EUR,847756800,D,15,15,False,34.0,30.0,4.0,1.0,0.0,29.0,29.0,5.0,2.0,,,,,90.0,44.0,6.5,4.0,0.00034492,0,,,,,1.0,,,1.0,1.0,3.0,,,,1.0,2.0,1.0,,,,,,1.0,,,5.0,,,2.0,,,,,,,,,,
12437845,away,Las Palmas,Álex Muñoz,alex-munoz,Á. Muñoz,D,3,185.0,176,M,,273227,EUR,775526400,D,23,23,False,22.0,19.0,1.0,1.0,0.0,12.0,13.0,10.0,2.0,,,,,58.0,29.0,5.9,4.0,0.00201242,0,,,,,7.0,1.0,,2.0,3.0,2.0,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,
12437845,away,Las Palmas,Sandro Ramírez,sandro-ramirez,S. Ramírez,M,19,175.0,945,M,,188407,EUR,805248000,M,19,19,False,11.0,7.0,1.0,1.0,1.0,5.0,7.0,9.0,2.0,,,,,80.0,27.0,5.7,12.0,0.578413,1,,,,,3.0,5.0,1.0,,7.0,3.0,1.0,,,1.0,,,2.0,3.0,,0.0277,1.0,,2.0,1.0,1.0,1.0,,,,,,,3.0,,,,1.0,1.0
12437845,away,Las Palmas,Javier Muñoz,javier-munoz,J. Muñoz,M,14,179.0,313,M,,353154,EUR,793929600,M,5,5,False,31.0,21.0,3.0,,0.0,10.0,13.0,18.0,4.0,,,,,90.0,41.0,6.2,12.0,0.00703775,1,,,,,11.0,,,1.0,5.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,0.0285,,,1.0,,1.0,,2.0,,1.0,,,,,,,,,
12437845,away,Las Palmas,Mika Mármol,mika-marmol,M. Mármol,D,3,181.0,783,M,,979146,EUR,993945600,M,3,3,False,33.0,28.0,2.0,1.0,0.0,11.0,12.0,21.0,1.0,,,,,90.0,41.0,6.2,6.0,0.00943896,0,,,,,17.0,,,1.0,5.0,,,,,2.0,,,,2.0,,,,,,,2.0,,1.0,,,,,,1.0,,,,,
12437845,away,Las Palmas,Kirian Rodríguez,kirian-rodriguez,K. Rodríguez,M,20,180.0,441,M,,964985,EUR,825984000,M,20,20,False,70.0,62.0,3.0,2.0,0.0,28.0,32.0,38.0,4.0,,,,,90.0,81.0,6.5,11.0,0.0280957,0,,,,True,34.0,,,,3.0,2.0,,,,1.0,1.0,,1.0,,,,1.0,,,,2.0,,1.0,,1.0,,,,2.0,,,,,
12437845,away,Las Palmas,Alberto Moleiro,alberto-moleiro,A. Moleiro,M,20,172.0,3634,M,,1012444,EUR,1064880000,M,10,10,False,21.0,19.0,2.0,1.0,0.0,3.0,3.0,18.0,2.0,,,,,58.0,29.0,6.6,4.0,0.133748,0,,,,,16.0,,,,4.0,3.0,1.0,,,,,,1.0,1.0,,,2.0,,4.0,2.0,,,1.0,,,,,,,,,,,
12437845,away,Las Palmas,Fábio Silva,fabio-silva,F. Silva,F,21,185.0,5306,M,fabio.silva,954076,EUR,1027036800,F,37,37,False,13.0,12.0,,,0.0,6.0,6.0,7.0,1.0,,,,,69.0,20.0,6.8,4.0,0.0102299,3,,,,,6.0,,,1.0,5.0,1.0,,1.0,2.0,,,,,1.0,,1.0778,,1.0,1.0,,,,,,,1.0,1.0,0.9879,2.0,,,,,
12437845,away,Las Palmas,Benito Ramírez,benito-ramirez,B. Ramírez,M,21,180.0,82,M,,868223,EUR,805420800,M,11,11,True,5.0,5.0,,,0.0,3.0,3.0,2.0,,,,,,19.0,11.0,4.8,2.0,0.00539015,0,,,,,2.0,,,,3.0,1.0,,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,
12437845,away,Las Palmas,Enzo Loiodice,loiodice-enzo,E. Loiodice,M,12,176.0,327,M,,933426,EUR,975283200,M,12,12,True,16.0,12.0,1.0,1.0,0.0,10.0,13.0,3.0,1.0,,,,,32.0,21.0,6.4,7.0,0.00098254,0,,,,,2.0,,,,2.0,2.0,,,,,,,1.0,,,,,,2.0,1.0,,,,,1.0,,,,1.0,,,,,
12437845,away,Las Palmas,Manuel Fuster,manuel-fuster,M. Fuster,M,14,169.0,223,M,,916654,EUR,877478400,M,14,14,True,18.0,18.0,1.0,1.0,0.0,10.0,10.0,8.0,1.0,,,,,32.0,26.0,6.5,6.0,0.00778846,1,,,,,8.0,,,,5.0,1.0,,,,,,,1.0,1.0,,0.03,1.0,,,,,,,,2.0,1.0,,0.0312,4.0,,,,,
12437845,away,Las Palmas,Oliver McBurnie,oliver-mcburnie,O. McBurnie,F,9,188.0,1008,M,,367228,EUR,833846400,F,16,16,True,8.0,4.0,,,0.0,2.0,3.0,5.0,1.0,,,,,21.0,10.0,6.6,5.0,0.00226838,0,,,,,2.0,,,1.0,1.0,2.0,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,
12437845,away,Las Palmas,Marc Cardona,marc-cardona,M. Cardona,F,22,182.0,195,M,,841854,EUR,805161600,F,9,9,True,4.0,3.0,,,0.0,1.0,2.0,2.0,,,,,,10.0,5.0,6.4,2.0,0.00188196,0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
12437845,away,Las Palmas,Israel Mora,israel-mora,I. Mora,G,35,,13,M,,2026397,EUR,1113868800,G,35,35,True,,,,,,,,,,,,,,,,,,,0,,Israel Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437845,away,Las Palmas,Dinko Horkaš,dinko-horkas,D. Horkaš,G,1,189.0,377,M,,855922,EUR,921024000,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437845,away,Las Palmas,Valentin Pezzolesi,valentin-pezzolesi,V. Pezzolesi,D,27,,94,M,,1893819,EUR,1176681600,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437845,away,Las Palmas,Adnan Januzaj,adnan-januzaj,A. Januzaj,M,24,186.0,1621,M,,328145,EUR,791942400,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437845,away,Las Palmas,Sergio Vieira,sergio-vieira,S. Vieira,M,28,,8,M,,1983195,EUR,1115510400,M,33,33,True,,,,,,,,,,,,,,,,,,,0,,Sergio Vieira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437845,away,Las Palmas,Jaime Mata,jaime-mata,J. Mata,F,17,185.0,448,M,,351140,EUR,593654400,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
