match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_clearanceOffLine,stat_outfielderBlock,stat_fouls,stat_totalOffside,player_firstName,player_lastName,stat_aerialWon,stat_interceptionWon,stat_wasFouled,stat_totalContest,stat_wonContest,captain,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_unsuccessfulTouch,stat_keyPass,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_shotOffTarget,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
12528076,home,Eyüpspor,Mame Thiam,mame-thiam,M. Thiam,F,17,185.0,1076,M,180981,EUR,718588800,F,9,9,False,9.0,9.0,,,0.0,5.0,5.0,4.0,4.0,2.0,,1.0,1.0,,,,57.0,17.0,7.3,1.0,0.00443622,4,,,,,,,,,,,1.0,,,,,,,,,1.0,,,3.0,1.0,0.7292,1.896,1.0,1.0,,,,,
12528076,home,Eyüpspor,Emre Akbaba,emre-akbaba,E. Akbaba,M,8,180.0,414,M,343527,EUR,718156800,M,8,8,True,10.0,9.0,1.0,1.0,0.0,5.0,5.0,4.0,5.0,3.0,,,1.0,1.0,,,34.0,16.0,6.6,4.0,0.00524367,0,,,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,
12528076,home,Eyüpspor,Hüseyin Maldar,huseyin-maldar,H. Maldar,D,21,175.0,63,M,1618510,EUR,1169769600,F,17,17,True,11.0,10.0,1.0,1.0,0.0,3.0,3.0,7.0,8.0,,,2.0,,,,,33.0,15.0,6.5,4.0,0.00833436,0,,1.0,2.0,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
12528076,home,Eyüpspor,Rúben Vezo,ruben-vezo,R. Vezo,D,21,183.0,435,M,233180,EUR,767232000,D,14,14,True,21.0,19.0,,,0.0,13.0,14.0,6.0,7.0,2.0,2.0,1.0,,,,,33.0,26.0,6.6,2.0,0.00541163,0,,1.0,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
12528076,home,Eyüpspor,Hamza Akman,hamza-akman,H. Akman,M,18,170.0,348,M,1394720,EUR,1096243200,M,81,81,True,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,2.0,,1.0,,,,,18.0,14.0,5.0,5.0,0.00335192,0,,,2.0,,,,1.0,,,,,,2.0,,,,,,1.0,2.0,,,,,,,,,1.0,,,,
12528076,home,Eyüpspor,Erdem Çalık,erdem-calik,E. Çalık,M,17,,25,M,2049797,EUR,1149465600,M,22,22,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,,1.0,,,,,9.0,5.0,6.4,1.0,0.00247391,0,,,1.0,,,,,,Erdem Çalık,,,,,,,,,,1.0,,,,,,,,,,,,,,
12528076,home,Eyüpspor,Cengiz Alp Köseer,alp-koseer-cengiz,C. A. Köseer,G,,185.0,18,M,947937,EUR,1041379200,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528076,home,Eyüpspor,Berke Özer,berke-ozer,B. Özer,G,1,191.0,3020,M,847494,EUR,959212800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528076,home,Eyüpspor,Dorukhan Toköz,dorukhan-tokoz,D. Toköz,M,24,180.0,156,M,796133,EUR,832636800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528076,home,Eyüpspor,Taşkın Ilter,taskin-ilter,T. Ilter,M,28,185.0,82,M,171911,EUR,773366400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528076,home,Eyüpspor,Recep Niyaz,recep-niyaz,R. Niyaz,M,20,165.0,36,M,116944,EUR,807321600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528076,away,Antalyaspor,Abdullah Yiğiter,abdullah-yigiter,A. Yiğiter,G,21,189.0,39,M,827515,EUR,951004800,G,21,21,False,37.0,30.0,14.0,7.0,0.0,26.0,28.0,4.0,9.0,,,8.0,,,,3.0,90.0,45.0,6.7,8.0,0.00282822,0,0.2998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,
12528076,away,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185.0,109,M,98276,EUR,585792000,D,89,89,False,46.0,37.0,7.0,1.0,0.0,28.0,29.0,9.0,18.0,1.0,1.0,5.0,1.0,1.0,,,90.0,57.0,6.0,13.0,0.00682735,1,,2.0,7.0,1.0,,,3.0,,,,,1.0,,1.0,,True,1.0,,,,,,,,0.0459,,,,,,,,1.0
12528076,away,Antalyaspor,Bahadır Öztürk,bahadir-ozturk,B. Öztürk,D,5,185.0,36,M,790783,EUR,812505600,D,3,3,False,15.0,14.0,1.0,1.0,0.0,13.0,13.0,1.0,2.0,,2.0,2.0,,,,,45.0,19.0,6.4,2.0,0.00022737,0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
12528076,away,Antalyaspor,Thalisson Kelven,thalisson-kelven,T. Kelven,D,2,184.0,112,M,863277,EUR,894499200,D,2,2,False,45.0,43.0,6.0,4.0,0.0,32.0,32.0,11.0,13.0,1.0,3.0,1.0,,,,,90.0,51.0,6.4,2.0,0.00320855,0,,3.0,4.0,,,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
12528076,away,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,7,180.0,128,M,967214,EUR,959731200,M,7,7,False,32.0,24.0,1.0,,0.0,14.0,19.0,10.0,14.0,2.0,1.0,3.0,2.0,1.0,,,76.0,48.0,6.5,11.0,0.0359957,0,,,3.0,1.0,,,1.0,,,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,
12528076,away,Antalyaspor,Jakub Kałuziński,jakub-kaluzinski,J. Kałuziński,M,18,185.0,896,M,1019026,EUR,1036022400,M,18,18,False,50.0,43.0,8.0,7.0,0.0,27.0,29.0,17.0,22.0,2.0,,5.0,1.0,,,,90.0,57.0,7.0,7.0,0.269975,3,,,5.0,,,,5.0,,,,,,1.0,,,,1.0,1.0,,,2.0,,,,0.1089,,,2.0,,,,,1.0
12528076,away,Antalyaspor,Erdal Rakip,erdal-rakip,E. Rakip,M,,179.0,73,M,319871,EUR,824169600,M,6,6,False,14.0,10.0,,,0.0,6.0,9.0,4.0,5.0,5.0,,6.0,3.0,1.0,,,76.0,27.0,6.3,8.0,0.00757211,0,,,6.0,2.0,,,2.0,,,,,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,
12528076,away,Antalyaspor,Güray Vural,guray-vural,G. Vural,D,77,177.0,69,M,43559,EUR,581990400,M,11,11,False,32.0,29.0,5.0,2.0,0.0,17.0,19.0,13.0,16.0,1.0,1.0,3.0,1.0,1.0,,,90.0,50.0,6.6,9.0,0.0253202,1,,,2.0,1.0,,,,,,,,1.0,,1.0,,,3.0,1.0,,,1.0,,,,0.0145,,,1.0,,,,,
12528076,away,Antalyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179.0,82,M,847782,EUR,746841600,F,5,5,False,15.0,11.0,,,0.0,6.0,10.0,5.0,9.0,,,2.0,,,,,54.0,23.0,6.6,9.0,0.0139658,0,,,3.0,,,,1.0,,,,,,,,,,4.0,,2.0,,1.0,,,,,,,,,,,,
12528076,away,Antalyaspor,Ramzi Safuri,ramzi-safuri,R. Safuri,M,8,184.0,208,M,186949,EUR,814233600,F,8,8,False,27.0,20.0,3.0,1.0,0.0,11.0,11.0,11.0,24.0,3.0,,2.0,1.0,1.0,,,90.0,48.0,7.5,17.0,0.285892,3,,,3.0,1.0,,,1.0,1.0,,,,,2.0,,,,8.0,2.0,1.0,2.0,3.0,1.0,2.0,,0.1264,0.1428,,1.0,,,,,
12528076,away,Antalyaspor,Braian Samudio,braian-samudio,B. Samudio,F,18,180.0,162,M,892933,EUR,819676800,F,81,81,False,20.0,13.0,,,0.0,4.0,6.0,9.0,15.0,9.0,1.0,2.0,1.0,1.0,,,85.0,37.0,6.4,17.0,0.0283261,2,,,9.0,1.0,,,2.0,1.0,,,5.0,,2.0,4.0,1.0,,1.0,,3.0,5.0,,,1.0,,0.2194,,1.0,,,,,,1.0
12528076,away,Antalyaspor,Adolfo Gaich,adolfo-gaich,A. Gaich,F,19,189.0,842,M,940692,EUR,919987200,F,9,9,True,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,1.0,,1.0,,,,,45.0,6.0,7.2,2.0,0.00027976,1,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,0.4673,0.9005,,,,,,,
12528076,away,Antalyaspor,Hasan Yakub İlçin,hasan-yakub-ilcin,H. Y. İlçin,M,20,,186,M,2031279,EUR,1237852800,M,23,23,True,10.0,10.0,3.0,3.0,0.0,4.0,4.0,6.0,6.0,2.0,,3.0,1.0,,,,36.0,13.0,6.8,1.0,0.00846097,0,,,1.0,1.0,,,,,Hasan Yakub İlçin,,,,1.0,,,,,,,,,,,,,,,,,,,,
12528076,away,Antalyaspor,Mert Yilmaz,mert-yilmaz,M. Yilmaz,D,27,174.0,32,M,881966,EUR,920851200,D,27,27,True,10.0,9.0,1.0,,0.0,4.0,4.0,5.0,6.0,3.0,,3.0,1.0,,,,14.0,18.0,6.7,2.0,0.008915,1,,,1.0,,,,,,,,,,,3.0,2.0,,,,,,,,,,0.0759,,,1.0,,,,,
12528076,away,Antalyaspor,Amar Gerxhaliu,amar-gerxhaliu,A. Gerxhaliu,D,4,193.0,60,M,1123371,EUR,1019779200,D,4,4,True,8.0,6.0,1.0,,0.0,5.0,6.0,1.0,2.0,1.0,,,,,,,14.0,9.0,6.6,2.0,0.0003982,0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12528076,away,Antalyaspor,Taha Özmert,taha-ozmert,T. Özmert,F,88,178.0,16,M,1979695,EUR,1147132800,M,88,88,True,,,,,0.0,,,,,,,,,,,,10.0,1.0,6.5,1.0,,0,,,,,,,,,Taha Özmert,,,,,,,,,,,1.0,,,,,,,,,,,,,
12528076,away,Antalyaspor,Doğukan Özkan,dogukan-ozkan,D. Özkan,G,13,187.0,16,M,902045,EUR,949622400,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528076,away,Antalyaspor,Emrecan Uzunhan,emrecan-uzunhan,E. Uzunhan,D,24,189.0,228,M,997684,EUR,983145600,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528076,away,Antalyaspor,Abdurrahim Dursun,abdurrahim-dursun,A. Dursun,D,77,176.0,46,M,883275,EUR,912470400,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528076,away,Antalyaspor,Berkay Topdemir,berkay-topdemir,B. Topdemir,F,33,179.0,19,M,1961825,EUR,1167609600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Berkay Topdemir,,,,,,,,,,,,,,,,,,,,,,,,
12528076,away,Antalyaspor,Arda Altun,arda-altun,A. Altun,F,81,179.0,9,M,2161943,EUR,1171411200,F,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
