match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,player_sofascoreId,captain,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goalAssist,stat_challengeLost,stat_punches,stat_lastManTackle,stat_totalOffside
11396280,home,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,138491,EUR,671500800,G,33,33,False,35.0,30.0,10.0,5.0,29.0,30.0,1.0,5.0,10.0,2.0,2.0,2.0,90.0,43.0,6.4,5.0,0.00032087,0,-1.3947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396280,home,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,D,26,26,False,72.0,69.0,2.0,,35.0,36.0,34.0,37.0,6.0,,,,79.0,88.0,6.5,7.0,0.0326151,0,,1.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396280,home,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,138156,EUR,758332800,D,23,23,False,103.0,91.0,6.0,4.0,53.0,58.0,38.0,45.0,7.0,,,,90.0,115.0,6.5,12.0,0.0343699,1,,,,5.0,,,5.0,,,,,,,emrecan23,True,2.0,1.0,1.0,1.0,3.0,3.0,1.0,0.14,1.0,,,,,,,,,,,,,,
11396280,home,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,940871,EUR,944006400,D,4,4,False,101.0,92.0,11.0,4.0,48.0,52.0,44.0,49.0,6.0,,,,90.0,118.0,7.9,9.0,0.126351,2,,,3.0,9.0,,,2.0,,,,1.0,,,nico.schlotterbeck,,4.0,,1.0,1.0,4.0,3.0,1.0,0.4836,1.0,2.0,1.0,1.0,1.0,0.9194,,,,,,,,,
11396280,home,Borussia Dortmund,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178,5460,M,976263,EUR,1015718400,D,22,22,False,54.0,46.0,3.0,2.0,21.0,22.0,25.0,33.0,3.0,,,,75.0,69.0,6.7,9.0,0.0553983,1,,1.0,3.0,2.0,1.0,1.0,,,,,,,,maatsen_,,,,1.0,,1.0,1.0,,0.038,,3.0,,,,,,,,,,,,,
11396280,home,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,226978,EUR,830995200,M,19,19,False,86.0,79.0,4.0,4.0,32.0,34.0,49.0,61.0,4.0,,,,90.0,103.0,7.4,17.0,0.327007,0,,9.0,3.0,1.0,1.0,1.0,1.0,,,1.0,,,,julianbrandt,,,,,,,,,,5.0,1.0,,,,,2.0,2.0,1.0,,,,,,
11396280,home,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,133908,EUR,763862400,M,20,20,False,68.0,61.0,8.0,5.0,21.0,22.0,40.0,47.0,8.0,,,,90.0,87.0,7.4,10.0,0.39304,6,,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,marcel7sabitzer,,,,,,,,,0.1613,2.0,,2.0,,1.0,0.1065,,1.0,1.0,4.0,,,,,
11396280,home,Borussia Dortmund,Jadon Sancho,sancho-jadon,J. Sancho,M,19,180,67931,M,851100,EUR,953942400,M,10,10,False,42.0,37.0,,,5.0,6.0,32.0,37.0,3.0,,,,75.0,60.0,7.3,10.0,0.210458,0,,1.0,1.0,5.0,5.0,4.0,1.0,,,2.0,1.0,,,JSancho,,,,,,,,,,3.0,,,,,,,,,,,,,,
11396280,home,Borussia Dortmund,Marco Reus,marco-reus,M. Reus,M,18,180,21759,M,37092,EUR,612576000,M,11,11,False,49.0,44.0,,,19.0,21.0,26.0,30.0,2.0,,,,87.0,63.0,8.5,7.0,0.987525,3,,2.0,1.0,4.0,,,1.0,1.0,,1.0,3.0,,,Reus11,,,,1.0,,1.0,,,0.1936,4.0,,1.0,,,0.1541,1.0,,2.0,1.0,2.0,1.0,,,
11396280,home,Borussia Dortmund,Donyell Malen,donyell-malen,D. Malen,F,14,176,12595,M,803039,EUR,916704000,M,21,21,False,27.0,19.0,,,4.0,6.0,15.0,23.0,3.0,,,,90.0,41.0,7.0,16.0,0.0438311,4,,2.0,7.0,2.0,2.0,1.0,,,,2.0,1.0,,,donyellmalen,,,1.0,,,,,,0.6534,1.0,1.0,2.0,1.0,2.0,1.4441,,3.0,1.0,2.0,,,,,
11396280,home,Borussia Dortmund,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,9,188,9884,M,132645,EUR,729216000,F,14,14,False,14.0,9.0,1.0,,3.0,4.0,6.0,10.0,,,,,75.0,26.0,6.4,8.0,0.0237193,3,,,4.0,4.0,,,1.0,,,,,,,niclas.fuellkrug24,,2.0,1.0,1.0,,2.0,,,0.242,,1.0,1.0,,,0.1042,,3.0,,1.0,,,,,
11396280,home,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,1140599,EUR,1091923200,F,43,43,True,9.0,9.0,,,4.0,4.0,5.0,7.0,1.0,,,,15.0,16.0,6.5,5.0,0.0307624,0,,2.0,4.0,1.0,2.0,,,,,,,,,jbgittens,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,1.0,,,
11396280,home,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,940054,EUR,1011312000,F,27,27,True,11.0,6.0,1.0,,3.0,5.0,3.0,8.0,2.0,,,,15.0,18.0,6.9,7.0,0.00230706,1,,2.0,2.0,4.0,1.0,1.0,1.0,,,,,,,karim_adeyemi,,3.0,,1.0,,,,,0.0329,,1.0,,,1.0,,,,,,,,,,
