match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_wasFouled,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_unsuccessfulTouch,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goalAssist,stat_blockedScoringAttempt,stat_punches,stat_bigChanceMissed,stat_bigChanceCreated
10385565,home,Chelsea,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,Sterling7,138534,EUR,786844800,F,17,17,False,,12.0,10.0,,,6.0,7.0,4.0,5.0,1.0,1.0,1.0,,,1.0,,,,,,,57.0,15.0,6.6,3.0,0.0415079,0,,1.0,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
10385565,home,Chelsea,Hakim Ziyech,hakim-ziyech,H. Ziyech,M,30,181,60999,M,HZiyech,249437,EUR,732499200,M,22,22,True,,12.0,9.0,,,5.0,5.0,5.0,9.0,,,1.0,,,3.0,,,,,,,34.0,21.0,6.5,7.0,0.0794461,0,,,2.0,,,,,1.0,,,2.0,1.0,,,,,1.0,,2.0,,,,,,,,,,
10385565,home,Chelsea,Reece James,reece-james,R. James,D,24,180,49594,M,ReeceJ,885908,EUR,944611200,D,24,24,True,,20.0,18.0,,,15.0,15.0,3.0,6.0,,1.0,1.0,,,2.0,,,,,,,33.0,36.0,6.4,6.0,0.00216369,0,,,3.0,,2.0,1.0,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,
10385565,home,Chelsea,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33708,M,Kova8,136710,EUR,768182400,M,8,8,True,,31.0,28.0,1.0,1.0,16.0,19.0,12.0,12.0,,3.0,2.0,2.0,,4.0,,,,,,,33.0,39.0,6.6,4.0,0.0153284,1,,,3.0,2.0,1.0,,,,,,,,1.0,1.0,,0.0861,,,,,,,,,,1.0,,,
10385565,home,Chelsea,João Félix,joao-felix,J. Félix,F,79,181,127180,M,JFélix,851671,EUR,942192000,F,11,11,True,,7.0,5.0,,,1.0,1.0,4.0,6.0,,1.0,2.0,,,,,,,,,,33.0,10.0,6.3,4.0,0.00263523,0,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10385565,home,Chelsea,Mason Mount,mason-mount,M. Mount,M,7,181,41304,M,MMount,836694,EUR,915926400,M,19,19,True,,9.0,6.0,,,2.0,2.0,4.0,7.0,,2.0,,,,,,,,,,,16.0,13.0,6.7,4.0,0.011302,1,,,1.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,0.0465,,,,,,,,,,,,,
10385565,home,Chelsea,Edouard Mendy,edouard-mendy,E. Mendy,G,16,195,19994,M,edou_mendy,845074,EUR,699408000,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385565,home,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,cucurella3,794939,EUR,901065600,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385565,home,Chelsea,César Azpilicueta,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,Dave,21555,EUR,620265600,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385565,home,Chelsea,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187,49773,M,Auba,51498,EUR,614131200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385565,away,Brighton & Hove Albion,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,RS1,920546,EUR,879811200,G,1,1,False,,28.0,28.0,4.0,4.0,25.0,25.0,3.0,3.0,1.0,1.0,,,2.0,6.0,,,1.0,1.0,,,90.0,36.0,6.5,,0.00046145,0,-0.8486,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
10385565,away,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184,1147,M,,219572,EUR,695433600,D,34,34,False,,17.0,14.0,3.0,1.0,7.0,9.0,7.0,8.0,,3.0,,,,1.0,,,,,,,28.0,26.0,6.3,4.0,0.00446825,0,,,2.0,,,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,
10385565,away,Brighton & Hove Albion,Adam Webster,adam-webster,A. Webster,D,4,191,505,M,,216308,EUR,789177600,D,4,4,False,,69.0,61.0,4.0,1.0,41.0,46.0,20.0,23.0,,,,,3.0,5.0,,,,,,,87.0,74.0,6.5,8.0,0.0107997,1,,2.0,3.0,,,,,1.0,,,,,,,1.0,0.0338,,,,,,,,,,,,,
10385565,away,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,,115365,EUR,690681600,D,5,5,False,True,94.0,82.0,6.0,2.0,52.0,56.0,30.0,38.0,1.0,6.0,,,1.0,8.0,,,,,,,90.0,101.0,7.0,12.0,0.0142523,0,,1.0,1.0,,,3.0,2.0,,,,,,2.0,,,,,1.0,,,,,,,,,,,
10385565,away,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,pervisestupinan,805465,EUR,885340800,D,30,30,False,,48.0,39.0,1.0,1.0,16.0,21.0,23.0,29.0,1.0,7.0,1.0,1.0,1.0,6.0,,,,,,,90.0,72.0,6.9,13.0,0.0224437,3,,1.0,5.0,2.0,3.0,4.0,1.0,2.0,,,2.0,,1.0,,1.0,0.165,1.0,,1.0,,1.0,,,0.24,,1.0,,1.0,
10385565,away,Brighton & Hove Albion,Pascal Groß,pascal-gross,P. Groß,M,30,181,4733,M,pascalgross65,48480,EUR,676944000,M,13,13,False,,52.0,44.0,5.0,2.0,25.0,29.0,22.0,28.0,,2.0,1.0,1.0,,3.0,,,,,,,90.0,69.0,7.0,10.0,0.193764,1,,,4.0,2.0,,1.0,1.0,2.0,,,5.0,3.0,,,,0.0915,2.0,,,,1.0,,,0.1718,1.0,,,,
10385565,away,Brighton & Hove Albion,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,False,,65.0,60.0,4.0,3.0,26.0,29.0,34.0,36.0,1.0,12.0,1.0,,,9.0,,,,,,,90.0,83.0,7.6,8.0,0.0393359,0,,,4.0,1.0,1.0,9.0,7.0,2.0,,,,,2.0,,,,1.0,,2.0,,,,,,,,,,
10385565,away,Brighton & Hove Albion,Solly March,solly-march,S. March,M,7,180,1255,M,,301288,EUR,774662400,M,7,7,False,,35.0,28.0,3.0,3.0,6.0,6.0,23.0,36.0,1.0,9.0,4.0,3.0,1.0,6.0,,,,,,,90.0,60.0,7.7,16.0,0.0509296,2,,,5.0,2.0,1.0,3.0,2.0,2.0,,,7.0,1.0,2.0,,1.0,0.0987,3.0,,1.0,,,,,,1.0,1.0,,,
10385565,away,Brighton & Hove Albion,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,Macca10,895324,EUR,914457600,M,10,10,False,,58.0,48.0,,,19.0,21.0,29.0,37.0,,3.0,2.0,2.0,,6.0,,,,,,,90.0,75.0,6.8,14.0,0.0718186,5,,,2.0,1.0,1.0,,,,,,,,1.0,1.0,3.0,0.5737,2.0,,3.0,,,,,,,2.0,,1.0,
10385565,away,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178,20820,M,KaoruM,936849,EUR,864086400,M,22,22,False,,28.0,25.0,1.0,1.0,3.0,3.0,22.0,25.0,1.0,5.0,7.0,2.0,1.0,5.0,,,,,,,90.0,46.0,6.8,10.0,0.106798,2,,3.0,9.0,,,2.0,,,,,,,,1.0,1.0,0.1705,3.0,,1.0,,1.0,,,0.1346,,,,,
10385565,away,Brighton & Hove Albion,Evan Ferguson,evan-ferguson,E. Ferguson,F,11,188,8346,M,EvanFerguson9,999231,EUR,1098144000,F,28,28,False,,13.0,11.0,2.0,1.0,4.0,4.0,7.0,9.0,,,,,,1.0,,,,,,,39.0,17.0,6.7,3.0,0.0388688,2,,1.0,1.0,,,,,,,,,,,,,0.2356,1.0,,1.0,1.0,2.0,,,0.6376,,,,1.0,
10385565,away,Brighton & Hove Albion,Julio Enciso,julio-enciso,J. Enciso,M,19,173,12907,M,julioenciso.33,973556,EUR,1074816000,F,20,20,True,,29.0,18.0,1.0,,6.0,9.0,12.0,20.0,,5.0,8.0,5.0,1.0,2.0,,,,,,,62.0,46.0,7.7,16.0,0.217323,4,,1.0,6.0,1.0,,,,,,,,,,1.0,1.0,0.2836,2.0,,1.0,1.0,3.0,1.0,1.0,0.4648,,,,1.0,1.0
10385565,away,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185,4510,M,,33902,EUR,659577600,F,18,18,True,,17.0,16.0,,,2.0,2.0,14.0,15.0,2.0,6.0,3.0,2.0,1.0,3.0,,,,,,,51.0,38.0,7.6,6.0,0.110421,6,,,5.0,,,1.0,,1.0,,,,,1.0,3.0,2.0,1.4315,2.0,,1.0,,2.0,1.0,,0.5604,,2.0,,1.0,
10385565,away,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3186,M,,962012,EUR,960422400,D,29,29,True,,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,12.0,2.0,6.5,1.0,1.03e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385565,away,Brighton & Hove Albion,Tom McGill,tom-mcgill,T. McGill,G,38,185,456,M,,1007073,EUR,953942400,G,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385565,away,Brighton & Hove Albion,Odeluga Offiah,odeluga-offiah,O. Offiah,D,42,187,118,M,,1069627,EUR,1035590400,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Odeluga Offiah,,,,,,,,,,,,,,,,,,,,
10385565,away,Brighton & Hove Albion,Andrew Moran,moran-andrew,A. Moran,M,23,177,504,M,,1005706,EUR,1066176000,M,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385565,away,Brighton & Hove Albion,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174,18092,M,facubuonanotte_,1117025,EUR,1103760000,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Facundo Buonanotte,,,,,,,,,,,,,,,,,,,,
10385565,away,Brighton & Hove Albion,Billy Gilmour,gilmour-billy,B. Gilmour,M,6,169,4342,M,billygilmour,907668,EUR,992217600,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385565,away,Brighton & Hove Albion,Deniz Undav,deniz-undav,D. Undav,F,26,179,7434,M,denizundav,794298,EUR,837734400,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
