match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_blockedScoringAttempt,stat_hitWoodwork,stat_keyPass,stat_onTargetScoringAttempt,player_firstName,player_lastName,player_sofascoreId,stat_totalOffside,captain,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed
11409159,home,SC Farense,Ricardo Velho,ricardo-velho,R. Velho,G,24,188,499,M,845792,EUR,903571200,G,33,33,False,28.0,18.0,18.0,8.0,12.0,12.0,6.0,16.0,1.0,8.0,3.0,5.0,90.0,40.0,8.1,10.0,0.0,0.0,0.0029378,0,1.4088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409159,home,SC Farense,Pastor,pastor,Pastor,D,2,176,138,M,1046354,EUR,951004800,D,28,28,False,27.0,18.0,3.0,2.0,9.0,12.0,10.0,17.0,2.0,6.0,,,90.0,47.0,7.4,12.0,0.0,0.0,0.12997,0,,2.0,1.0,3.0,1.0,5.0,6.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11409159,home,SC Farense,Artur Jorge,artur-jorge,A. Jorge,D,44,186,53,M,310800,EUR,776822400,D,4,4,False,26.0,18.0,5.0,2.0,15.0,16.0,3.0,10.0,6.0,2.0,,,90.0,38.0,7.3,9.0,0.1075,0.0,0.00489734,1,,,,2.0,3.0,2.0,4.0,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,
11409159,home,SC Farense,Igor Rossi,igor-rossi,I. Rossi,D,,189,32,M,147732,EUR,605491200,D,3,3,False,40.0,32.0,4.0,3.0,27.0,32.0,5.0,8.0,11.0,1.0,,,90.0,58.0,7.6,9.0,0.0,0.0,0.00381014,0,,,,5.0,8.0,7.0,11.0,,,,,1.0,1.0,,2.0,,1.0,1.0,2.0,,,,,,,,,,,,
11409159,home,SC Farense,Talocha,talocha,Talocha,D,31,180,43,M,778216,EUR,620438400,D,31,31,False,29.0,24.0,7.0,3.0,12.0,13.0,14.0,21.0,3.0,5.0,,,90.0,58.0,7.4,14.0,0.0878,0.0,0.0733845,3,,5.0,2.0,1.0,,4.0,1.0,,,,,2.0,,,1.0,2.0,,,3.0,1.0,1.0,2.0,,,,,,,,,
11409159,home,SC Farense,Claudio Falcão,claudio-falcao,C. Falcão,D,29,187,132,M,845699,EUR,773193600,M,29,29,False,32.0,20.0,8.0,4.0,9.0,11.0,11.0,22.0,5.0,12.0,,,90.0,51.0,7.3,15.0,0.1942,0.0454,0.013029,3,,1.0,,5.0,3.0,10.0,7.0,1.0,2.0,,,,4.0,1.0,,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,,,,,
11409159,home,SC Farense,Mohamed Belloumi,mohamed-belloumi,M. Belloumi,F,10,174,4940,M,1125839,EUR,1022889600,M,62,62,False,23.0,12.0,5.0,1.0,3.0,4.0,10.0,23.0,,7.0,,,85.0,35.0,7.0,15.0,0.0568,0.0728,0.136181,2,,4.0,1.0,,,3.0,2.0,1.0,,1.0,1.0,,,,1.0,,,1.0,2.0,1.0,,2.0,1.0,,,b.m.belooumi.10,1.0,,,,
11409159,home,SC Farense,Fabrício Isidoro,fabricio-isidoro,F. Isidoro,M,14,172,31,M,915638,EUR,696556800,M,14,14,False,26.0,20.0,3.0,1.0,7.0,8.0,13.0,18.0,,5.0,,,85.0,36.0,7.0,7.0,0.0179,0.1277,0.0154358,1,,,,2.0,3.0,7.0,8.0,2.0,,2.0,2.0,1.0,,,3.0,,1.0,1.0,3.0,,,,1.0,,,,,True,,,
11409159,home,SC Farense,Mattheus,mattheus,Mattheus,M,,182,151,M,243575,EUR,773539200,M,27,27,False,34.0,26.0,3.0,1.0,12.0,14.0,16.0,30.0,2.0,6.0,,,89.0,57.0,7.4,17.0,0.014,0.0,0.263538,1,,10.0,2.0,2.0,5.0,8.0,8.0,3.0,,1.0,,,3.0,3.0,,,,,2.0,1.0,,5.0,,,,,,,,,
11409159,home,SC Farense,Marco Matias,marco-matias,M. Matias,F,77,177,35,M,77929,EUR,610761600,M,77,77,False,7.0,6.0,,,2.0,2.0,4.0,10.0,,3.0,,,58.0,32.0,7.1,14.0,0.3303,0.2463,0.00758385,5,,5.0,,2.0,,7.0,3.0,1.0,2.0,2.0,,,2.0,1.0,1.0,3.0,,4.0,,,,1.0,2.0,,,,,,,,
