match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_fouls,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_interceptionWon,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
10433869,home,Hatayspor,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186,1621,M,1382235,EUR,1026432000,F,99,99,False,7.0,2.0,,,1.0,4.0,1.0,3.0,1.0,,,,34.0,10.0,7.2,5.0,1,Bertug Yildirim,,,,,2.0,4.0,,,,,,,,1.0,3.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,
10433869,home,Hatayspor,Zé Luís,ze-luis,Z. Luís,F,,185,233,M,101973,EUR,664675200,F,29,29,True,15.0,12.0,1.0,1.0,4.0,4.0,8.0,11.0,1.0,,,,56.0,34.0,8.2,8.0,5,,,,,5.0,8.0,3.0,1.0,3.0,1.0,,,,3.0,,2.0,,,,1.0,,,1.0,1.0,3.0,1.0,,1.0,1.0,1.0,,,,,
10433869,home,Hatayspor,Saba Lobjanidze,saba-lobjanidze,S. Lobjanidze,M,9,175,886,M,286923,EUR,787708800,M,11,11,True,7.0,4.0,,,,,5.0,9.0,,,,,26.0,14.0,6.7,7.0,0,,,,2.0,,2.0,1.0,,3.0,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,
10433869,home,Hatayspor,Mehdi Boudjemaa,mehdi-boudjemaa,M. Boudjemaa,M,4,182,595,M,960088,EUR,891907200,M,8,8,True,11.0,9.0,2.0,1.0,3.0,3.0,6.0,8.0,,2.0,,,26.0,13.0,6.4,2.0,0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10433869,home,Hatayspor,Abdullah Yiğiter,abdullah-yigiter,A. Yiğiter,G,21,189,39,M,827515,EUR,951004800,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433869,home,Hatayspor,Kerim Alıcı,kerim-alici,K. Alıcı,D,27,183,22,M,758870,EUR,867110400,D,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433869,home,Hatayspor,Musa Çağıran,musa-cagiran,M. Çağıran,D,35,185,36,M,60363,EUR,721958400,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433869,home,Hatayspor,Simon Falette,simon-falette,S. Falette,D,3,184,230,M,201918,EUR,698457600,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433869,home,Hatayspor,Recep Burak Yılmaz,recep-burak-yilmaz,R. B. Yılmaz,D,15,185,31,M,904172,EUR,817430400,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433869,home,Hatayspor,Muhammed Mert,muhammed-mert,M. Mert,M,25,171,13,M,227468,EUR,792288000,M,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433869,home,Hatayspor,Kevin Varga,kevin-varga,K. Varga,M,21,178,216,M,602730,EUR,828144000,M,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433869,away,Başakşehir FK,Volkan Babacan,volkan-babacan,V. Babacan,G,1,192,197,M,30143,EUR,587260800,G,1,1,False,20.0,19.0,1.0,,19.0,19.0,,1.0,1.0,8.0,2.0,2.0,90.0,34.0,5.6,2.0,0,,,True,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,
10433869,away,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175,88,M,103912,EUR,694310400,D,42,42,False,39.0,29.0,8.0,5.0,12.0,14.0,17.0,27.0,1.0,6.0,,,45.0,54.0,6.0,15.0,1,,,,2.0,1.0,2.0,2.0,,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,
10433869,away,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183,505,M,839982,EUR,837561600,D,5,5,False,106.0,97.0,9.0,6.0,46.0,48.0,51.0,58.0,5.0,1.0,,,90.0,118.0,6.6,9.0,0,,,,,3.0,5.0,6.0,1.0,,,,2.0,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,
10433869,away,Başakşehir FK,Ahmed Touba,ahmed-touba,A. Touba,D,5,190,4977,M,856216,EUR,889747200,D,59,59,False,51.0,49.0,3.0,2.0,31.0,31.0,18.0,20.0,1.0,4.0,,,45.0,56.0,6.4,3.0,0,,,,,1.0,3.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,Toubaahmed59,,,,,,,,,,,,,
10433869,away,Başakşehir FK,Hasan Ali Kaldırım,hasan-ali-kaldirim,H. A. Kaldırım,D,3,182,94,M,39847,EUR,629164800,D,3,3,False,66.0,62.0,1.0,1.0,33.0,34.0,29.0,33.0,2.0,1.0,,,90.0,84.0,6.1,7.0,1,,,,1.0,5.0,8.0,3.0,,1.0,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,
10433869,away,Başakşehir FK,Youssouf Ndayishimiye,youssouf-ndayishimiye,Y. Ndayishimiye,D,55,183,1812,M,985934,EUR,909446400,M,55,55,False,87.0,84.0,3.0,2.0,49.0,50.0,35.0,37.0,3.0,14.0,,,90.0,96.0,6.8,3.0,1,,,,,2.0,4.0,3.0,,1.0,1.0,1.0,1.0,,,,1.0,2.0,,,,1.0,,,1.0,,,,,,,,,,,
10433869,away,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,M,23,23,False,34.0,31.0,6.0,4.0,8.0,8.0,24.0,38.0,1.0,1.0,,,84.0,56.0,6.5,17.0,0,,,,12.0,,3.0,2.0,1.0,,,,2.0,,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,,,,,,,,
10433869,away,Başakşehir FK,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182,137,M,45377,EUR,672969600,M,8,8,False,35.0,34.0,5.0,5.0,14.0,14.0,20.0,21.0,,2.0,,,90.0,43.0,7.4,5.0,1,,,,,,6.0,1.0,2.0,1.0,,,,,1.0,1.0,,1.0,,2.0,3.0,,,,,1.0,1.0,,1.0,,,,,,,
10433869,away,Başakşehir FK,Berkay Özcan,berkay-ozcan,B. Özcan,M,8,178,161,M,806964,EUR,887500800,M,19,19,False,25.0,23.0,4.0,4.0,12.0,12.0,11.0,15.0,,4.0,,,90.0,41.0,6.7,8.0,1,,,,2.0,,1.0,5.0,,2.0,1.0,,2.0,1.0,3.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,
10433869,away,Başakşehir FK,Mounir Chouiar,mounir-chouiar,M. Chouiar,M,23,178,1621,M,845274,EUR,917049600,M,11,11,False,37.0,30.0,2.0,,12.0,16.0,18.0,21.0,,8.0,,,72.0,58.0,6.2,17.0,3,,,,,,9.0,4.0,1.0,6.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0
10433869,away,Başakşehir FK,Stefano Okaka,stefano-okaka,S. Okaka,F,7,186,329,M,13148,EUR,618624000,F,77,77,False,13.0,10.0,,,3.0,3.0,7.0,10.0,,,,,72.0,20.0,6.9,7.0,0,,,,,1.0,3.0,2.0,,,,,,,2.0,2.0,,,,2.0,1.0,,,,,,,,,1.0,,,,,,
10433869,away,Başakşehir FK,Junior Caiçara,junior-caicara,J. Caiçara,D,5,173,99,M,128440,EUR,609638400,D,80,80,True,44.0,41.0,2.0,1.0,8.0,9.0,33.0,35.0,,,,,45.0,53.0,6.3,3.0,0,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
10433869,away,Başakşehir FK,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180,34499,M,218160,EUR,810345600,F,9,9,True,36.0,31.0,4.0,3.0,5.0,5.0,26.0,34.0,,4.0,,,45.0,49.0,7.4,12.0,1,,,,3.0,,2.0,3.0,,2.0,,,2.0,,1.0,1.0,,,,,,,bertrandtraore10,,,1.0,1.0,,,,,,,,,
10433869,away,Başakşehir FK,Serdar Gürler,serdar-gurler,S. Gürler,M,7,176,112,M,96520,EUR,684806400,M,7,7,True,10.0,10.0,1.0,1.0,5.0,5.0,5.0,5.0,,1.0,,,18.0,14.0,6.9,2.0,1,,,,,,2.0,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,
10433869,away,Başakşehir FK,Philippe Keny,philippe-keny,P. P. Keny,F,19,186,355,M,988909,EUR,926985600,F,17,17,True,8.0,5.0,,,3.0,3.0,2.0,6.0,,1.0,,,18.0,12.0,6.7,4.0,0,,,,1.0,,,3.0,,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
10433869,away,Başakşehir FK,Patryk Szysz,patryk-szysz,P. Szysz,M,21,177,284,M,831930,EUR,891388800,M,18,18,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,11.0,5.0,7.0,1.0,1,Patryk,Szysz,,,,,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,
10433869,away,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185,464,M,827418,EUR,852422400,G,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433869,away,Başakşehir FK,Lucas Lima,lucas-lima,L. Lima,D,3,178,140,M,248529,EUR,687052800,D,60,60,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433869,away,Başakşehir FK,Şener Özbayraklı,sener-ozbayrakli,Ş. Özbayraklı,D,,172,44,,129992,EUR,632966400,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433869,away,Başakşehir FK,Alexandru Epureanu,alexandru-epureanu,A. Epureanu,D,6,187,54,,18577,EUR,528163200,D,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433869,away,Başakşehir FK,Batuhan Çelik,batuhan-celik,B. Çelik,F,9,186,43,M,1148977,EUR,1105488000,F,15,15,True,,,,,,,,,,,,,,,,,0,Batuhan Celik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
