match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_aerialWon,stat_challengeLost,player_sofascoreId,stat_blockedScoringAttempt,stat_interceptionWon,stat_keyPass,stat_goalAssist,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalOffside,player_firstName,player_lastName,captain,stat_bigChanceMissed,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_goodHighClaim,stat_penaltyWon
11201842,home,VfB Stuttgart,Silas,silas-katompa-mvumpa,S. K. Mvumpa,M,26,189,7747,M,949062,EUR,907632000,F,14,14,False,20.0,16.0,,,4.0,4.0,12.0,17.0,10.0,7.0,,4.0,,,,,,90.0,49.0,6.8,16.0,1,7.0,,,,6.0,2.0,4.0,,,silas,,,,,1.0,1.0,7.0,5.0,,1.0,,,,,,,,,,,
11201842,home,VfB Stuttgart,Dan-Axel Zagadou,dan-axel-zagadou,D. Zagadou,D,23,196,1087,M,826205,EUR,928368000,D,23,23,True,61.0,50.0,6.0,3.0,31.0,37.0,19.0,24.0,3.0,8.0,,,,,,,,58.0,73.0,6.2,12.0,0,6.0,5.0,1.0,1.0,,,,4.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
11201842,home,VfB Stuttgart,Tanguy Coulibaly,tanguy-coulibaly,T. Coulibaly,M,70,180,476,M,954060,EUR,982454400,M,7,7,True,8.0,6.0,,,3.0,3.0,3.0,7.0,3.0,1.0,,,,,,,,27.0,18.0,6.3,6.0,1,1.0,,,,,,1.0,1.0,,,,,1.0,,2.0,1.0,1.0,,1.0,,,2.0,,,,,,,,,
11201842,home,VfB Stuttgart,Enzo Millot,millot-enzo,E. Millot,M,10,175,4909,M,957889,EUR,1026864000,M,8,8,True,11.0,8.0,1.0,,2.0,4.0,6.0,8.0,4.0,2.0,,1.0,,,,,,27.0,20.0,6.9,7.0,1,2.0,,,,1.0,,,,1.0,,,,,,1.0,1.0,3.0,2.0,,1.0,,,,,,,,,1.0,,
11201842,home,VfB Stuttgart,Chris Führich,chris-fuhrich,C. Führich,M,10,178,1567,M,891510,EUR,884304000,M,22,22,True,10.0,10.0,,,,,10.0,11.0,,,,,,,,,,12.0,13.0,6.6,2.0,1,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,
11201842,home,VfB Stuttgart,Florian Müller,florian-muller,F. Müller,G,21,190,203,M,842858,EUR,879379200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11201842,home,VfB Stuttgart,Pascal Stenzel,pascal-stenzel,P. Stenzel,D,15,184,265,M,352562,EUR,827280000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11201842,home,VfB Stuttgart,Genki Haraguchi,genki-haraguchi,G. Haraguchi,M,78,177,396,M,48243,EUR,673747200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11201842,home,VfB Stuttgart,Nikolas Nartey,nartey-nikolas,N. Nartey,M,28,185,694,M,861981,EUR,951177600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11201842,home,VfB Stuttgart,Juan José Perea,juan-jose-perea,J. J. Perea,F,9,184,381,M,945145,EUR,951264000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11201842,away,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1779,M,38440,EUR,647395200,G,1,1,False,21.0,9.0,13.0,1.0,8.0,9.0,1.0,12.0,1.0,7.0,,,2.0,,5.0,,,90.0,33.0,6.7,12.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
11201842,away,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1084,M,964191,EUR,931046400,D,35,35,False,47.0,42.0,7.0,5.0,30.0,33.0,12.0,14.0,2.0,5.0,,,,,,,,90.0,58.0,6.7,7.0,0,4.0,4.0,1.0,1.0,1.0,,,3.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,
11201842,away,Eintracht Frankfurt,Makoto Hasebe,makoto-hasebe,M. Hasebe,D,,180,533,M,24397,EUR,443232000,D,20,20,False,73.0,62.0,9.0,5.0,42.0,44.0,20.0,29.0,,8.0,,,,,,,,90.0,83.0,7.1,11.0,0,3.0,5.0,,,,,,3.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,
11201842,away,Eintracht Frankfurt,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9187,M,848287,EUR,935107200,D,2,2,False,48.0,41.0,6.0,2.0,32.0,35.0,9.0,13.0,7.0,4.0,,2.0,,,,,,90.0,60.0,7.0,7.0,2,3.0,2.0,,,,2.0,4.0,1.0,1.0,evanndicka,,2.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,
11201842,away,Eintracht Frankfurt,Junior Dina Ebimbe,junior-dina-ebimbe,J. D. Ebimbe,M,7,183,2071,M,904994,EUR,974764800,M,26,26,False,34.0,28.0,3.0,1.0,11.0,12.0,17.0,22.0,8.0,7.0,,2.0,,,,,,90.0,49.0,6.1,11.0,1,2.0,3.0,2.0,,3.0,,,,5.0,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,
11201842,away,Eintracht Frankfurt,Sebastian Rode,sebastian-rode,S. Rode,M,,179,171,M,35194,EUR,655603200,M,17,17,False,31.0,26.0,2.0,2.0,17.0,18.0,10.0,14.0,5.0,3.0,,2.0,,,,,,45.0,38.0,6.4,7.0,1,2.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,2.0,,,1.0,,,,,,True,,1.0,,,,
11201842,away,Eintracht Frankfurt,Djibril Sow,djibril-sow,D. Sow,M,20,184,1938,M,799054,EUR,855187200,M,8,8,False,58.0,51.0,3.0,,26.0,30.0,25.0,28.0,2.0,9.0,,1.0,,,,,,90.0,69.0,6.8,7.0,0,6.0,,3.0,,,2.0,,,1.0,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,
11201842,away,Eintracht Frankfurt,Christopher Lenz,christopher-lenz,C. Lenz,M,3,180,139,M,168897,EUR,780192000,M,25,25,False,34.0,25.0,4.0,2.0,14.0,17.0,15.0,31.0,3.0,8.0,,1.0,,,,,,90.0,76.0,7.5,24.0,1,9.0,1.0,5.0,2.0,2.0,4.0,,,2.0,,1.0,2.0,1.0,,14.0,,,,,,,,,,,,4.0,,,,
11201842,away,Eintracht Frankfurt,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6895,M,794338,EUR,839203200,F,15,15,False,29.0,24.0,3.0,2.0,9.0,11.0,15.0,19.0,1.0,2.0,,,,,,,,90.0,42.0,7.8,7.0,3,6.0,,2.0,1.0,1.0,2.0,,,1.0,kamadadaichi,,,,,1.0,,2.0,2.0,1.0,2.0,,,,,,,,,1.0,,
11201842,away,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5880,M,66518,EUR,707529600,F,27,27,False,32.0,24.0,1.0,1.0,9.0,10.0,16.0,23.0,8.0,1.0,,3.0,,,,,,78.0,48.0,6.7,14.0,0,6.0,1.0,2.0,1.0,2.0,3.0,,1.0,1.0,MarioGotze,,1.0,2.0,,1.0,2.0,3.0,1.0,,,,,,,,,1.0,,,,
11201842,away,Eintracht Frankfurt,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187,23528,M,871706,EUR,912816000,F,9,9,False,14.0,7.0,,,1.0,1.0,6.0,13.0,12.0,1.0,,1.0,,,,,,83.0,35.0,7.3,17.0,2,6.0,,1.0,1.0,1.0,1.0,2.0,1.0,,RKM,,,2.0,1.0,,3.0,9.0,3.0,1.0,1.0,,,,,,1.0,,,1.0,,1.0
11201842,away,Eintracht Frankfurt,Aurélio Buta,aurelio-buta,A. Buta,D,17,169,494,M,357752,EUR,855532800,D,24,24,True,7.0,6.0,1.0,1.0,2.0,2.0,4.0,7.0,3.0,2.0,,1.0,,,,,,45.0,19.0,6.5,7.0,0,1.0,1.0,,,2.0,1.0,2.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,
11201842,away,Eintracht Frankfurt,Jesper Lindstrøm,jesper-lindstrom,J. Lindstrøm,M,19,182,2674,M,947929,EUR,951782400,M,29,29,True,3.0,2.0,,,2.0,3.0,,,2.0,2.0,,,,,,,,12.0,11.0,6.5,4.0,1,3.0,,1.0,,,1.0,,,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,
11201842,away,Eintracht Frankfurt,Rafael Borré,rafael-borre,R. Borré,F,19,174,5874,M,560116,EUR,811123200,F,19,19,True,4.0,3.0,,,1.0,2.0,2.0,2.0,6.0,1.0,,1.0,,,,,,16.0,7.0,6.4,2.0,0,1.0,,1.0,1.0,,,4.0,,,rafaelsantosborre,,,,,,1.0,,,,,,,,,,,,,,,
11201842,away,Eintracht Frankfurt,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,933,M,981562,EUR,1000857600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11201842,away,Eintracht Frankfurt,Almamy Touré,almamy-toure,A. Touré,D,,182,275,M,580952,EUR,830649600,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11201842,away,Eintracht Frankfurt,Timothy Chandler,timothy-chandler,T. Chandler,M,22,186,267,M,40239,EUR,638668800,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11201842,away,Eintracht Frankfurt,Paxten Aaronson,paxten-aaronson,P. Aaronson,M,31,175,897,M,1035515,EUR,1061856000,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Paxten Aaronson,,,,,,,,
11201842,away,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2080,M,997012,EUR,1010620800,F,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11201842,away,Eintracht Frankfurt,Lucas Alario,lucas-alario,L. Alario,F,27,184,1109,M,249893,EUR,718502400,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
