match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_outfielderBlock,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,captain,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_totalOffside,stat_errorLeadToAShot
12499394,home,VfL Wolfsburg,Mohamed Amoura,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31367,M,1107591,EUR,957830400,F,9,9,False,26.0,18.0,2.0,2.0,0.0,5.0,6.0,13.0,21.0,,3.0,,,,,89.0,41.0,6.5,16.0,0.0631733,1,,Mohamed El Amine Amoura,,1.0,6.0,1.0,1.0,4.0,2.0,,,,,1.0,,1.0,,1.0,2.0,1.0,0.2791,0.3253,1.0,1.0,,,,,,amoura9,1.0,
12499394,home,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,True,21.0,16.0,2.0,,1.0,7.0,8.0,9.0,14.0,1.0,1.0,2.0,,,,32.0,27.0,6.9,6.0,0.00369152,1,,,,3.0,4.0,,,,,,1.0,,,,,1.0,,1.0,,2.0,0.2695,0.7213,1.0,1.0,,,,1.0,,,,
12499394,home,VfL Wolfsburg,Andreas Skov Olsen,andreas-skov-olsen,A. Skov Olsen,M,7,187,2523,M,888537,EUR,946425600,F,7,7,True,13.0,13.0,,,0.0,4.0,4.0,10.0,11.0,,,1.0,,,,32.0,20.0,7.1,3.0,0.300627,1,,,,,3.0,,1.0,1.0,,1.0,,,,,,,1.0,,,1.0,0.074,,2.0,2.0,1.0,,,2.0,,,,
12499394,home,VfL Wolfsburg,Bence Dárdai,bence-dardai,B. Dárdai,M,8,185,1186,M,1418624,EUR,1138060800,M,24,24,True,12.0,10.0,2.0,,0.0,1.0,1.0,9.0,12.0,1.0,2.0,,,,,27.0,16.0,6.7,3.0,0.0917521,0,,Bence Dárdai,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,
12499394,home,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,True,16.0,13.0,2.0,1.0,0.0,4.0,4.0,9.0,12.0,,1.0,3.0,,,,26.0,21.0,6.5,5.0,0.0240003,1,,,,1.0,2.0,,,1.0,,,,,,1.0,,1.0,,1.0,1.0,,0.1285,0.134,,,,,,,,,,
12499394,home,VfL Wolfsburg,Lukas Nmecha,lukas-nmecha,L. Nmecha,F,14,185,2645,M,803185,EUR,913593600,F,10,10,True,4.0,4.0,,,0.0,,,4.0,5.0,,,,,,,1.0,6.0,,2.0,0.0103243,0,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
12499394,home,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499394,home,VfL Wolfsburg,David Odogu,odogu-david,D. Odogu,D,27,190,1304,M,1424191,EUR,1149292800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499394,home,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jakub.kaminskii,,
12499394,home,VfL Wolfsburg,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499394,away,VfL Bochum 1848,Timo Horn,timo-horn,T. Horn,G,1,192,267,M,97923,EUR,737164800,G,1,1,False,42.0,24.0,34.0,16.0,0.0,9.0,11.0,15.0,31.0,1.0,1.0,11.0,,4.0,5.0,90.0,51.0,7.7,18.0,0.00769905,0,1.3954,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12499394,away,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,D,4,4,False,39.0,33.0,6.0,2.0,0.0,27.0,31.0,6.0,8.0,2.0,2.0,4.0,,,,90.0,52.0,7.4,7.0,0.0193578,1,,,,2.0,6.0,3.0,1.0,,,7.0,1.0,,,,2.0,,,1.0,,,0.1053,0.4306,,,,,,,1.0,,,
12499394,away,VfL Bochum 1848,Ivan Ordets,ivan-ordets,I. Ordets,D,,194,123,M,137673,EUR,710553600,D,20,20,False,33.0,25.0,2.0,,0.0,24.0,26.0,1.0,7.0,6.0,7.0,5.0,,,,90.0,41.0,6.8,8.0,0.00045601,0,,,,1.0,3.0,,,,,5.0,2.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,
12499394,away,VfL Bochum 1848,Bernardo,bernardo,Bernardo,D,13,186,580,M,828571,EUR,800409600,D,5,5,False,33.0,29.0,5.0,4.0,0.0,18.0,21.0,11.0,12.0,2.0,5.0,3.0,,,,90.0,53.0,7.2,6.0,0.0281916,1,,,,,1.0,,,,,8.0,3.0,3.0,2.0,,,,1.0,,1.0,1.0,0.067,,1.0,,,,,,,,,1.0
12499394,away,VfL Bochum 1848,Tim Oermann,tim-oermann,T. Oermann,D,15,187,294,M,1138778,EUR,1065398400,M,14,14,False,43.0,34.0,5.0,2.0,0.0,23.0,25.0,11.0,18.0,,1.0,6.0,,,,90.0,56.0,6.4,14.0,0.00710771,0,,,,,3.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
12499394,away,VfL Bochum 1848,Matúš Bero,matus-bero,M. Bero,M,19,181,413,M,187207,EUR,810345600,M,19,19,False,35.0,29.0,2.0,,1.0,12.0,13.0,19.0,28.0,1.0,4.0,4.0,,,,90.0,59.0,7.5,15.0,0.149042,3,,,,,4.0,,1.0,1.0,1.0,1.0,,2.0,,,1.0,,1.0,1.0,1.0,3.0,0.1715,0.0216,2.0,6.0,2.0,1.0,,1.0,,,,
12499394,away,VfL Bochum 1848,Ibrahima Sissoko,ibrahima-sissoko,I. Sissoko,M,28,193,1219,M,829093,EUR,877910400,M,6,6,False,30.0,23.0,3.0,2.0,0.0,12.0,14.0,11.0,17.0,1.0,5.0,3.0,,,,89.0,41.0,6.8,11.0,0.00962303,0,,,,,4.0,,,2.0,1.0,,3.0,2.0,1.0,1.0,,,,,2.0,3.0,,,,1.0,,,,,,,,
12499394,away,VfL Bochum 1848,Tom Krauß,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,M,17,17,False,46.0,39.0,6.0,4.0,0.0,20.0,25.0,20.0,23.0,,13.0,5.0,,,,90.0,67.0,7.1,11.0,0.0519912,0,,,,1.0,8.0,4.0,1.0,4.0,3.0,,,7.0,2.0,3.0,,,,,1.0,1.0,,,2.0,2.0,1.0,,,,,,,
12499394,away,VfL Bochum 1848,Gerrit Holtmann,gerrit-holtmann,G. Holtmann,F,17,183,244,M,253517,EUR,796089600,M,21,21,False,20.0,13.0,5.0,,0.0,5.0,5.0,11.0,21.0,,,2.0,,,,78.0,40.0,6.6,14.0,0.123748,0,,,,,6.0,1.0,2.0,1.0,,,,,,,,,,,,2.0,,,2.0,6.0,3.0,,,1.0,,,,
12499394,away,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,340719,EUR,733449600,F,33,33,False,35.0,27.0,2.0,1.0,0.0,10.0,10.0,17.0,26.0,7.0,8.0,4.0,,,,85.0,50.0,7.0,17.0,0.0269198,3,,,,4.0,9.0,,3.0,,,,1.0,,,1.0,,,1.0,1.0,5.0,2.0,0.2348,0.1521,1.0,1.0,,1.0,True,,,,,
12499394,away,VfL Bochum 1848,Giorgos Masouras,giorgos-masouras,G. Masouras,M,9,184,1892,M,592560,EUR,757382400,F,11,11,False,20.0,13.0,1.0,1.0,0.0,3.0,4.0,11.0,18.0,3.0,10.0,2.0,,,,89.0,36.0,6.9,10.0,0.0925609,3,,,,4.0,4.0,,,3.0,3.0,,,3.0,2.0,1.0,,1.0,,2.0,2.0,,0.2619,0.2469,1.0,2.0,1.0,1.0,,,,,1.0,
12499394,away,VfL Bochum 1848,Maximilian Wittek,maximilian-wittek,M. Wittek,D,32,173,158,M,254125,EUR,808963200,D,32,32,True,2.0,2.0,,,0.0,2.0,2.0,,,,2.0,1.0,,,,12.0,7.0,6.6,,2.892e-05,0,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12499394,away,VfL Bochum 1848,Moritz Broschinski,moritz-broschinski,M. Broschinski,F,17,188,263,M,924205,EUR,969667200,F,29,29,True,1.0,,,,0.0,,,,1.0,,1.0,1.0,,,,11.0,6.0,6.4,4.0,,0,,,,1.0,3.0,,,2.0,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,
12499394,away,VfL Bochum 1848,Cristian Gamboa,cristian-gamboa,C. Gamboa,D,,175,274,M,117794,EUR,625190400,D,2,2,True,,,,,0.0,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499394,away,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,True,,,,,0.0,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499394,away,VfL Bochum 1848,Patrick Drewes,patrick-drewes,P. Drewes,G,30,194,349,M,132607,EUR,728784000,G,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499394,away,VfL Bochum 1848,Jakov Medić,jakov-medic,J. Medić,D,5,194,859,M,872307,EUR,905126400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499394,away,VfL Bochum 1848,Koji Miyoshi,koji-miyoshi,K. Miyoshi,M,23,167,672,M,358984,EUR,859334400,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499394,away,VfL Bochum 1848,Dani de Wit,dani-de-wit,D. de Wit,M,20,183,552,M,855854,EUR,885945600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499394,away,VfL Bochum 1848,Mats Pannewig,mats-pannewig,M. Pannewig,M,24,195,73,M,1197157,EUR,1098921600,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
