match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_unsuccessfulTouch,stat_wonContest,captain,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_challengeLost,stat_goalAssist,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded,stat_clearanceOffLine,player_sofascoreId
11399500,home,Go Ahead Eagles,Victor Kaj Edvardsen,victor-kaj-edvardsen,V. K. Edvardsen,F,16,185,433,M,841420,EUR,821577600,F,16,16,False,21.0,14.0,2.0,1.0,5.0,5.0,9.0,17.0,,1.0,3.0,,,,90.0,30.0,6.9,11.0,0.4943,0.0,0.0972679,3,,,,1.0,,6.0,9.0,1.0,1.0,,,,1.0,1.0,,,3.0,,,,2.0,1.0,1.0,1.0,,,1.0,1.0,,2.0,,,,,
11399500,home,Go Ahead Eagles,Enric Llansana,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,21,21,True,28.0,25.0,1.0,1.0,9.0,9.0,16.0,19.0,,2.0,2.0,,,,45.0,37.0,6.8,5.0,0.0547,0.0,0.0644112,2,,,,,,,5.0,1.0,2.0,,,1.0,1.0,,,4.0,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,
11399500,home,Go Ahead Eagles,Sylla Sow,sylla-sow,S. Sow,F,88,182,143,M,845995,EUR,839462400,F,19,19,True,11.0,10.0,,,3.0,3.0,7.0,8.0,,2.0,,,,,30.0,24.0,7.3,8.0,0.5255,0.4836,0.013494,2,,,,,,,3.0,2.0,1.0,,,,1.0,1.0,,1.0,1.0,5.0,1.0,,1.0,,1.0,,1.0,,,,,1.0,,,,,
11399500,home,Go Ahead Eagles,Thibo Baeten,thibo-baeten,T. Baeten,F,23,183,162,M,964766,EUR,1023148800,F,32,32,True,11.0,11.0,1.0,1.0,6.0,6.0,5.0,5.0,,2.0,2.0,,,,30.0,20.0,6.7,3.0,0.0902,0.0797,0.00788341,2,,,,,,,4.0,,1.0,,,2.0,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,,,2.0,,,,,,,,,
11399500,home,Go Ahead Eagles,Erwin Mulder,erwin-mulder,E. Mulder,G,,193,46,M,19019,EUR,604886400,G,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399500,home,Go Ahead Eagles,Nando Verdoni,nando-verdoni,N. Verdoni,G,33,189,34,M,1130708,EUR,1096243200,G,33,33,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399500,home,Go Ahead Eagles,Dean James,dean-james,D. James,D,5,177,6697,M,1046722,EUR,957052800,D,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399500,home,Go Ahead Eagles,Pim Saathof,pim-saathof,P. Saathof,D,28,186,47,M,1171238,EUR,1072569600,D,28,28,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399500,home,Go Ahead Eagles,Gerrit Nauber,gerrit-nauber,G. Nauber,D,3,185,79,M,133168,EUR,703123200,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399500,home,Go Ahead Eagles,Luca Everink,luca-everink,L. Everink,D,36,179,80,M,1014260,EUR,981676800,D,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399500,home,Go Ahead Eagles,Xander Blomme,xander-blomme,X. Blomme,M,16,172,76,M,997161,EUR,1024617600,M,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399500,home,Go Ahead Eagles,Rashaan Fernandes,rashaan-fernandes,R. Fernandes,M,7,170,40,M,803024,EUR,901670400,F,7,7,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399500,home,Go Ahead Eagles,Dario Serra,serra-dario,D. Serra,F,21,180,33,M,1431589,EUR,1042934400,F,17,17,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399500,away,SC Heerenveen,Andries Noppert,andries-noppert,A. Noppert,G,44,203,438,M,339339,EUR,765676800,G,44,44,False,29.0,23.0,10.0,4.0,19.0,20.0,4.0,9.0,,,7.0,,2.0,3.0,90.0,44.0,6.7,7.0,0.0,0.0,0.00390832,0,-0.975,,,,,1.0,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,2.0,1.0,,,
11399500,away,SC Heerenveen,Hussein Ali,hussein-ali,H. Ali,D,15,180,1946,M,962056,EUR,1014940800,D,15,15,False,22.0,19.0,5.0,3.0,10.0,10.0,10.0,15.0,,1.0,3.0,,,,80.0,41.0,6.1,6.0,0.0,0.0,0.0765871,0,,,,3.0,1.0,1.0,5.0,,,3.0,1.0,1.0,1.0,,,2.0,1.0,,,,1.0,,,,,1.0,,,,,,,1.0,,
11399500,away,SC Heerenveen,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,6,185,91,M,961686,EUR,1012608000,D,6,6,False,64.0,45.0,26.0,13.0,26.0,34.0,19.0,30.0,3.0,4.0,9.0,1.0,,,90.0,81.0,6.0,20.0,0.0792,0.0,0.0199331,2,,,,,,1.0,2.0,,,7.0,,1.0,1.0,,,,,,,,1.0,,,2.0,,,,,,,,,,,
11399500,away,SC Heerenveen,Paweł Bochniewicz,pawel-bochniewicz,P. Bochniewicz,D,4,194,794,M,286097,EUR,822960000,D,5,5,False,76.0,64.0,10.0,6.0,38.0,44.0,26.0,32.0,5.0,10.0,4.0,,,,90.0,91.0,7.6,13.0,0.0,0.0,0.0193294,0,,,,,,3.0,5.0,,,5.0,3.0,1.0,3.0,1.0,2.0,,,1.0,,True,,,,,,2.0,,,,,,,,1.0,
11399500,away,SC Heerenveen,Mats Köhlert,mats-kohlert,M. Köhlert,D,27,168,173,M,794998,EUR,894067200,D,7,7,False,60.0,48.0,7.0,1.0,24.0,28.0,28.0,43.0,,,8.0,,,,90.0,85.0,6.6,22.0,0.0,0.0,0.26699,0,,,,11.0,4.0,,,,,,1.0,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,
11399500,away,SC Heerenveen,Luuk Brouwers,luuk-brouwers,L. Brouwers,M,8,180,141,M,794014,EUR,894153600,M,28,28,False,36.0,33.0,1.0,1.0,22.0,24.0,11.0,12.0,1.0,5.0,2.0,,,,80.0,45.0,6.7,4.0,0.062,0.0,0.0108107,1,,,,,,1.0,3.0,,1.0,1.0,,1.0,2.0,1.0,2.0,,,1.0,,,,,,,,2.0,,,,,,,,,
11399500,away,SC Heerenveen,Anas Tahiri,anas-tahiri,A. Tahiri,M,19,179,260,M,544156,EUR,800496000,M,26,26,False,34.0,31.0,1.0,1.0,13.0,14.0,19.0,23.0,,1.0,2.0,,,,45.0,42.0,6.9,6.0,0.0261,0.0,0.0607563,1,,,,3.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,
11399500,away,SC Heerenveen,Ché Nunnely,che-nunnely,C. Nunnely,M,11,170,190,M,825841,EUR,918086400,M,17,17,False,13.0,12.0,,,2.0,2.0,11.0,13.0,,1.0,,,,,64.0,20.0,6.6,3.0,0.1049,0.0,0.0771771,1,,Ché,Nunnely,2.0,1.0,1.0,2.0,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,
11399500,away,SC Heerenveen,Simon Olsson,simon-olsson,S. Olsson,M,10,185,159,M,850851,EUR,874195200,M,19,19,False,26.0,22.0,6.0,4.0,16.0,16.0,6.0,10.0,1.0,5.0,5.0,,,,90.0,37.0,6.5,6.0,0.0407,0.0,0.0712527,1,,,,,,,5.0,3.0,,1.0,,1.0,2.0,1.0,,,1.0,1.0,2.0,,,,,1.0,,4.0,,,,,,,,,
11399500,away,SC Heerenveen,Charlie Webster,charlie-webster,C. Webster,M,8,175,333,M,1142270,EUR,1075507200,M,14,14,False,22.0,18.0,2.0,,7.0,7.0,11.0,15.0,,1.0,1.0,,,,58.0,28.0,6.1,6.0,0.6467,0.1846,0.0157768,2,,,,,,,5.0,,,,,1.0,,,1.0,3.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,
11399500,away,SC Heerenveen,Ion Nicolaescu,ion-nicolaescu,I. Nicolaescu,F,98,184,981,M,891210,EUR,905126400,F,18,18,False,7.0,6.0,,,4.0,4.0,2.0,3.0,3.0,4.0,3.0,,,,64.0,19.0,6.8,5.0,0.2483,0.0267,0.00553509,4,,Ion,Nicolaescu,,,4.0,8.0,3.0,2.0,,,,,,1.0,,,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,
11399500,away,SC Heerenveen,Pelle van Amersfoort,pelle-van-amersfoort,P. v. Amersfoort,F,9,193,129,M,318585,EUR,828316800,M,11,11,True,13.0,10.0,,,,,10.0,13.0,3.0,4.0,,,,,45.0,18.0,6.5,4.0,0.0,0.0,0.0180245,0,,,,,,1.0,3.0,,,1.0,,,,,1.0,2.0,,1.0,,,,,,,,,,,,1.0,,,,,
11399500,away,SC Heerenveen,Espen Van Ee,van-ee-espen,E. v. Ee,M,22,179,71,M,1126965,EUR,1057363200,M,40,40,True,12.0,10.0,1.0,,5.0,6.0,5.0,6.0,,2.0,2.0,,,,26.0,21.0,6.6,3.0,0.0,0.0,0.00145281,0,,,,,,,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,
11399500,away,SC Heerenveen,Osame Sahraoui,osame-sahraoui,O. Sahraoui,M,11,170,7357,M,965357,EUR,992217600,F,20,20,True,14.0,10.0,,,6.0,7.0,4.0,7.0,,2.0,1.0,,,,26.0,30.0,6.9,11.0,0.1342,0.2962,0.00449441,1,,,,,,,6.0,6.0,,1.0,,,,,,,,,2.0,,2.0,,1.0,,1.0,,,,,,,,,,osamesahraoui
11399500,away,SC Heerenveen,Denzel Hall,denzel-hall,D. Hall,D,22,180,97,M,987523,EUR,990489600,D,2,2,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,1.0,2.0,,,,10.0,10.0,6.6,2.0,0.0,0.0,0.0006496,0,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,
11399500,away,SC Heerenveen,Daniel Karlsbakk,daniel-karlsbakk,D. Karlsbakk,F,11,186,589,M,1173573,EUR,1049673600,F,9,9,True,2.0,1.0,,,1.0,1.0,,1.0,,3.0,2.0,,,,10.0,12.0,6.3,7.0,0.0,0.0,5.022e-05,0,,Daniel Karlsbakk,,,,,4.0,1.0,,,,,2.0,1.0,1.0,,,3.0,,,2.0,,,,,1.0,,,,,,,,,
11399500,away,SC Heerenveen,Jan Bekkema,jan-bekkema,J. Bekkema,G,,186,29,M,843764,EUR,829008000,G,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399500,away,SC Heerenveen,Mickey van der Hart,mickey-van-der-hart,M. v. d. Hart,G,,188,97,M,242313,EUR,771465600,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399500,away,SC Heerenveen,Oliver Braude,braude-oliver,O. Braude,D,45,174,214,M,1150061,EUR,1077321600,M,45,45,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Oliver Braude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399500,away,SC Heerenveen,Roan van der Plaat,van-der-plaat-roan,R. v. d. Plaat,D,,179,30,M,1388320,EUR,1042156800,D,42,42,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399500,away,SC Heerenveen,Djenahro Nunumete,djenahro-nunumete,D. Nunumete,D,21,179,65,M,1000673,EUR,1012176000,M,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399500,away,SC Heerenveen,Melle Witteveen,melle-witteveen,M. Witteveen,M,25,174,50,M,1441150,EUR,1056412800,M,38,38,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
