match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_wonTackle,stat_totalCross,stat_challengeLost,player_firstName,player_lastName,stat_accurateCross,stat_totalContest,stat_wonContest,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_expectedGoals,stat_dispossessed,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_punches,stat_bigChanceCreated,stat_lastManTackle,stat_goals,stat_bigChanceMissed
12501576,home,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75751,M,RLeão,851284,EUR,928972800,F,10,10,False,,20.0,11.0,2.0,1.0,0.0,2.0,6.0,9.0,14.0,4.0,3.0,2.0,,,,,,83.0,34.0,6.7,16.0,0.0185061,2,,2.0,1.0,6.0,,,,,4.0,1.0,,,1.0,,,,2.0,1.0,,1.0,,,0.0654,1.0,1.0,1.0,0.0636,,,,,
12501576,home,Milan,Riccardo Sottil,riccardo-sottil,R. Sottil,M,23,180,1381,M,,893640,EUR,928368000,F,99,99,True,,8.0,6.0,2.0,1.0,0.0,1.0,1.0,5.0,7.0,2.0,1.0,1.0,,,,,,15.0,11.0,6.6,3.0,0.00510257,0,,,,1.0,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
12501576,home,Milan,Tammy Abraham,tammy-abraham,T. Abraham,F,18,195,19720,M,tammy_abraham,610766,EUR,875750400,F,90,90,True,,2.0,1.0,1.0,,0.0,,,1.0,2.0,2.0,,1.0,,,,,,15.0,5.0,6.6,2.0,0.0168886,0,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,
12501576,home,Milan,João Félix,joao-felix,J. Félix,F,79,181,127180,M,JFélix,851671,EUR,942192000,F,79,79,True,,15.0,12.0,1.0,,0.0,4.0,5.0,8.0,11.0,1.0,2.0,,,,,,,15.0,20.0,6.8,5.0,0.0186425,2,,,,2.0,,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,0.1341,1.0,,,,,,,,
12501576,home,Milan,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,chukwuezesamuel8,822470,EUR,927331200,F,21,21,True,,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,1.0,2.0,,,,,,,13.0,13.0,6.6,4.0,0.0070644,0,,1.0,,4.0,1.0,,,1.0,,,1.0,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,
12501576,home,Milan,Santiago Giménez,santiago-gimenez,S. Giménez,F,7,182,32556,M,sant.gimenez,892141,EUR,987552000,F,7,7,True,,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,,,,,13.0,2.0,6.5,,0.00090402,0,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
12501576,home,Milan,Lorenzo Torriani,lorenzo-torriani,L. Torriani,G,96,197,3855,M,,1403294,EUR,1107129600,G,96,96,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501576,home,Milan,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1322,M,,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501576,home,Milan,Alessandro Florenzi,alessandro-florenzi,A. Florenzi,D,,173,2203,M,,152420,EUR,668649600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501576,home,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,12,194,6237,M,MThiaw,1014286,EUR,997228800,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501576,home,Milan,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,,1034303,EUR,1044662400,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501576,home,Milan,Davide Bartesaghi,davide-bartesaghi,D. Bartesaghi,D,33,193,5573,M,,1390489,EUR,1135814400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501576,home,Milan,Warren Bondo,warren-bondo,W. Bondo,M,38,177,2004,M,,1000366,EUR,1063584000,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501576,home,Milan,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4211,M,yunusmusah8,983815,EUR,1038528000,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501576,away,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,,865646,EUR,962409600,G,29,29,False,,31.0,24.0,15.0,8.0,0.0,20.0,21.0,4.0,10.0,,8.0,,,,1.0,1.0,1.0,90.0,42.0,7.2,7.0,0.00083278,0,0.0636,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
12501576,away,Atalanta,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,,826185,EUR,958521600,D,16,16,False,,49.0,45.0,4.0,3.0,1.0,19.0,21.0,27.0,31.0,3.0,5.0,,,,,,,90.0,65.0,7.8,7.0,0.260623,0,,1.0,2.0,2.0,4.0,,1.0,1.0,,,,3.0,,,,1.0,1.0,,2.0,,,,,,,,,,1.0,,,
12501576,away,Atalanta,Isak Hien,hien-isak,I. Hien,D,4,191,2306,M,,1157713,EUR,916185600,D,4,4,False,,55.0,54.0,6.0,5.0,0.0,31.0,31.0,23.0,24.0,1.0,3.0,1.0,,,,,,90.0,64.0,7.2,3.0,0.00690529,0,,2.0,,3.0,2.0,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
12501576,away,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,,151003,EUR,730080000,D,19,19,False,,51.0,45.0,,,0.0,16.0,18.0,29.0,33.0,4.0,3.0,1.0,,,,,,59.0,56.0,7.1,6.0,0.0273708,0,,,2.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12501576,away,Atalanta,Juan Cuadrado,juan-cuadrado,J. Cuadrado,M,11,179,11319,M,cuadrado,47743,EUR,580608000,M,7,7,False,,35.0,31.0,4.0,2.0,0.0,7.0,8.0,24.0,32.0,4.0,2.0,1.0,,,,,,59.0,53.0,7.1,9.0,0.0313578,0,,1.0,1.0,3.0,,,2.0,2.0,,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,
12501576,away,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,,100389,EUR,670204800,M,15,15,False,True,72.0,61.0,7.0,3.0,0.0,21.0,24.0,41.0,49.0,4.0,3.0,1.0,,,,,,90.0,84.0,7.6,12.0,0.125449,0,,1.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,,1.0,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,1.0,,
12501576,away,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,ederson99,946888,EUR,931305600,M,13,13,False,,60.0,50.0,4.0,2.0,0.0,27.0,28.0,23.0,32.0,7.0,4.0,,,,,,,90.0,70.0,7.9,13.0,0.0352194,2,,,3.0,4.0,,,,1.0,,1.0,1.0,,,,,,4.0,3.0,3.0,1.0,,,0.4107,2.0,,1.0,0.4327,,,,1.0,
12501576,away,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,,132318,EUR,708220800,M,77,77,False,,25.0,24.0,,,0.0,8.0,8.0,16.0,17.0,5.0,2.0,,,,,,,59.0,38.0,7.0,2.0,0.00880267,0,,,,3.0,1.0,,,3.0,1.0,1.0,2.0,,2.0,,,,2.0,2.0,,,,,,,,,,,,,,
12501576,away,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,pasalicmario,190437,EUR,792288000,F,8,8,False,,48.0,41.0,4.0,2.0,0.0,16.0,16.0,26.0,34.0,,7.0,,,,,,,80.0,56.0,6.9,10.0,0.108997,0,,,,1.0,,,,,1.0,,,2.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,
12501576,away,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,80703,M,molalookman,824200,EUR,877305600,F,11,11,False,,30.0,27.0,,,0.0,5.0,6.0,23.0,29.0,4.0,5.0,1.0,,,,,,90.0,56.0,7.4,17.0,0.736011,4,,,2.0,4.0,2.0,,,1.0,5.0,,1.0,5.0,,,,1.0,1.0,,3.0,,3.0,,0.205,3.0,,1.0,0.0334,,1.0,,,
12501576,away,Atalanta,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186,15837,M,mateoretegui,914501,EUR,925344000,F,32,32,False,,17.0,15.0,,,0.0,3.0,3.0,12.0,14.0,1.0,2.0,1.0,,,,,,89.0,30.0,6.7,7.0,0.0438347,4,,1.0,,5.0,,,,,4.0,1.0,,,2.0,,,,,,1.0,3.0,1.0,,1.1839,1.0,1.0,,,,,,,1.0
12501576,away,Atalanta,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9985,M,odilonkossounou,973437,EUR,978566400,D,3,3,True,,13.0,12.0,1.0,1.0,0.0,8.0,9.0,4.0,4.0,,1.0,,,,,,,31.0,17.0,6.6,1.0,0.00370286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501576,away,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2015,M,,82943,EUR,655516800,D,2,2,True,,20.0,17.0,3.0,,0.0,14.0,15.0,3.0,5.0,1.0,4.0,,,,,,,31.0,26.0,6.7,4.0,0.00388718,1,,,,2.0,,1.0,,,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,,,0.0184,,,,,,,,,
12501576,away,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,,965011,EUR,1026345600,M,22,22,True,,15.0,14.0,2.0,1.0,0.0,7.0,7.0,8.0,9.0,3.0,1.0,,,,,,,31.0,24.0,6.9,2.0,0.0296667,0,,1.0,,1.0,,,,3.0,,,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,
12501576,away,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,cdk,960441,EUR,984182400,F,17,17,True,,7.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,6.0,4.0,,2.0,,,,,,10.0,20.0,6.3,8.0,0.00859139,0,,3.0,,9.0,,,,,2.0,1.0,,,,,,,5.0,2.0,,,,,,2.0,,,,,,,,
12501576,away,Atalanta,Ibrahim Sulemana,ibrahim-sulemana,I. Sulemana,M,25,180,1979,M,,105905,EUR,1053561600,M,6,6,True,,2.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,2.0,,1.0,6.57e-06,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501576,away,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501576,away,Atalanta,Rui Patrício,rui-patricio,R. Patrício,G,,190,3199,M,rpatricio1,17737,EUR,571881600,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501576,away,Atalanta,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,lakisamar10,980624,EUR,1014508800,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501576,away,Atalanta,Marco Brescianini,marco-brescianini,M. Brescianini,M,4,188,1111,M,,928800,EUR,948326400,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501576,away,Atalanta,Daniel Maldini,daniel-maldini,D. Maldini,F,27,187,4629,M,dani.malda,970928,EUR,1002758400,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
