match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_accurateOwnHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,stat_totalOffside,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_goals,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross,stat_bigChanceMissed,stat_bigChanceCreated,player_sofascoreId
11369994,home,Cercle Brugge,Warleson,,,warleson,Warleson,G,1,191.0,144,M,861071,EUR,841449600,G,1,1,False,26.0,10.0,26.0,10.0,1.0,2.0,10.0,24.0,1.0,2.0,1.0,9.0,1.0,1.0,2.0,2.0,1.0,90.0,32.0,7.4,16.0,0.00552698,1.0,0,0.4921,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369994,home,Cercle Brugge,Edgaras Utkus,,,edgaras-utkus,E. Utkus,D,3,190.0,321,M,921180,EUR,961632000,D,3,3,False,20.0,5.0,6.0,1.0,,7.0,2.0,14.0,4.0,6.0,5.0,5.0,,,,,,79.0,48.0,6.9,27.0,0.00609717,,0,,3.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11369994,home,Cercle Brugge,Boris Popović,,,boris-popovic,B. Popović,D,5,189.0,111,M,902050,EUR,951523200,D,5,5,False,14.0,8.0,3.0,2.0,,6.0,3.0,8.0,6.0,9.0,6.0,2.0,2.0,,,,,90.0,33.0,6.9,7.0,0.0073689,,0,,5.0,,7.0,1.0,4.0,2.0,1.0,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,
11369994,home,Cercle Brugge,Jesper Daland,,,jesper-daland,J. Daland,D,2,188.0,224,M,958915,EUR,947116800,D,4,4,False,23.0,10.0,5.0,2.0,,4.0,8.0,19.0,7.0,8.0,4.0,2.0,,,,,,90.0,33.0,7.4,13.0,0.45668,1.0,0,,2.0,,4.0,,1.0,1.0,1.0,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,
11369994,home,Cercle Brugge,Senna Miangue,Senna,Miangue,senna-miangue,S. Miangue,D,18,195.0,115,M,827573,EUR,855100800,D,18,18,False,24.0,11.0,8.0,1.0,,4.0,8.0,20.0,3.0,6.0,2.0,4.0,,,,,,90.0,49.0,6.6,22.0,0.0525463,,0,,3.0,,5.0,3.0,2.0,2.0,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,
11369994,home,Cercle Brugge,Félix Lemaréchal,,,felix-lemarechal,F. Lemaréchal,M,80,181.0,808,M,1130942,EUR,1060214400,M,6,6,False,18.0,12.0,3.0,1.0,,5.0,10.0,15.0,1.0,4.0,3.0,5.0,,,,,,90.0,39.0,7.0,14.0,0.0174002,,2,,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,,3.0,2.0,1.0,1.0,0.0617,0.0254,,,,,,,,,
11369994,home,Cercle Brugge,Hannes Van Der Bruggen,,,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180.0,73,M,94290,EUR,733622400,M,28,28,False,32.0,21.0,5.0,3.0,,4.0,19.0,28.0,1.0,6.0,2.0,7.0,2.0,,,,,90.0,52.0,6.6,17.0,0.0184642,,0,,2.0,,12.0,5.0,2.0,3.0,1.0,4.0,3.0,3.0,1.0,,,1.0,1.0,,,,,True,,,,,,,,
11369994,home,Cercle Brugge,Leonardo Lopes,,,leonardo-lopes,L. Lopes,M,22,168.0,202,M,783478,EUR,912384000,M,22,22,False,36.0,18.0,3.0,2.0,,5.0,14.0,32.0,8.0,14.0,2.0,6.0,2.0,,,,,90.0,56.0,7.3,24.0,0.0144318,2.0,0,,4.0,1.0,7.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,,2.0,2.0,,,,,,,,,,,,,
11369994,home,Cercle Brugge,Felipe Augusto,Felipe Augusto,,felipe-augusto,F. Augusto,F,99,187.0,1398,M,1106681,EUR,1077062400,M,10,10,False,4.0,1.0,,,,,1.0,5.0,1.0,3.0,1.0,,1.0,,,,,71.0,20.0,6.5,12.0,0.00172111,1.0,0,,,1.0,9.0,1.0,1.0,1.0,1.0,8.0,2.0,7.0,,,,,,,,,,,,,,,,,,
11369994,home,Cercle Brugge,Alan Minda,,,minda-alan,A. Minda,F,27,171.0,2590,M,1122552,EUR,1052870400,F,11,11,False,6.0,6.0,,,,,6.0,6.0,2.0,5.0,,3.0,,,,,,79.0,18.0,7.5,5.0,0.00863635,2.0,1,,,,6.0,,,,,2.0,,3.0,2.0,,,4.0,3.0,,1.0,0.1475,0.4831,,1.0,,,,,,,
