match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_shotOffTarget,player_firstName,player_lastName,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalOffside,stat_keyPass,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,captain,stat_accurateCross
12366746,home,Los Angeles FC,Hugo Lloris,hugo-lloris,H. Lloris,G,1,188,5078,M,LlorisH,9048,EUR,535939200,G,1,1,False,39.0,34.0,8.0,4.0,0.0,32.0,35.0,2.0,4.0,8.0,1.0,3.0,90.0,47.0,6.6,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12366746,home,Los Angeles FC,Sergi Palencia,sergi-palencia,S. Palencia,D,14,170,292,M,,793323,EUR,827539200,D,14,14,False,23.0,19.0,4.0,3.0,0.0,11.0,12.0,8.0,11.0,1.0,,,45.0,32.0,6.6,5.0,0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12366746,home,Los Angeles FC,Maxime Chanot,maxime-chanot,M. Chanot,D,25,186,112,M,,182951,EUR,627609600,D,25,25,False,49.0,45.0,1.0,,0.0,39.0,42.0,6.0,7.0,2.0,,,90.0,54.0,6.5,5.0,1,,2.0,2.0,1.0,1.0,3.0,,,,2.0,1.0,,,,,,,,,,,,,,,,
12366746,home,Los Angeles FC,Eddie Segura,eddie-segura,E. Segura,D,4,178,268,M,,869993,EUR,854841600,D,4,4,False,66.0,53.0,10.0,1.0,0.0,43.0,51.0,10.0,15.0,3.0,,,90.0,79.0,6.7,14.0,0,3.0,4.0,7.0,1.0,,1.0,6.0,3.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,
12366746,home,Los Angeles FC,Omar Campos,omar-campos,O. Campos,D,3,174,375,M,,1097747,EUR,1027123200,D,2,2,False,33.0,28.0,3.0,1.0,0.0,16.0,19.0,12.0,15.0,5.0,,,90.0,61.0,7.4,9.0,2,,3.0,10.0,,2.0,1.0,5.0,5.0,1.0,2.0,1.0,Omar Campos,,,,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,
12366746,home,Los Angeles FC,Timothy Tillman,timothy-tillman,T. Tillman,M,11,182,422,M,,844670,EUR,915408000,M,11,11,False,44.0,40.0,4.0,3.0,1.0,22.0,24.0,18.0,20.0,5.0,,,90.0,59.0,8.4,6.0,1,,5.0,8.0,1.0,1.0,,3.0,3.0,2.0,,,,,,,3.0,,,1.0,,2.0,3.0,2.0,1.0,1.0,,
12366746,home,Los Angeles FC,Ilie Sánchez,ilie-sanchez,I. Sánchez,M,6,180,132,M,,128613,EUR,659145600,M,6,6,False,56.0,51.0,2.0,,0.0,25.0,26.0,26.0,30.0,5.0,,,75.0,66.0,7.3,5.0,0,,1.0,9.0,1.0,,2.0,1.0,,,3.0,,,,,,1.0,,,1.0,,,4.0,4.0,,,True,
12366746,home,Los Angeles FC,Mateusz Bogusz,mateusz-bogusz,M. Bogusz,F,19,175,3341,M,,928455,EUR,998438400,M,19,19,False,39.0,35.0,2.0,2.0,0.0,13.0,13.0,23.0,31.0,3.0,,,79.0,51.0,8.1,9.0,4,,3.0,2.0,2.0,1.0,,1.0,1.0,,,1.0,,,,,1.0,5.0,1.0,,1.0,4.0,,,2.0,1.0,,1.0
12366746,home,Los Angeles FC,David Martínez Morales,david-martinez-morales,D. M. Morales,F,30,178,2946,M,,1188861,EUR,1139270400,F,30,30,False,8.0,7.0,1.0,1.0,0.0,2.0,2.0,6.0,8.0,1.0,,,45.0,26.0,7.3,10.0,6,,6.0,1.0,,4.0,,,,,,1.0,David Martínez Morales,,,2.0,1.0,2.0,2.0,,,1.0,2.0,,3.0,1.0,,1.0
12366746,home,Los Angeles FC,Kei Kamara,kei-kamara,K. Kamara,F,,188,844,M,,48978,EUR,462844800,F,23,23,False,14.0,10.0,,,0.0,3.0,5.0,7.0,9.0,3.0,,,45.0,16.0,6.7,4.0,1,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
12366746,home,Los Angeles FC,Denis Bouanga,denis-bouanga,D. Bouanga,F,99,180,8647,M,,760618,EUR,784512000,F,99,99,False,43.0,35.0,2.0,2.0,0.0,14.0,14.0,21.0,29.0,9.0,,,90.0,57.0,7.3,17.0,2,,6.0,3.0,,3.0,,,,,1.0,1.0,,,,2.0,1.0,,,,,4.0,4.0,1.0,1.0,,,
12366746,home,Los Angeles FC,Ryan Hollingshead,ryan-hollingshead,R. Hollingshead,D,24,185,170,M,,539390,EUR,671760000,D,24,24,True,27.0,23.0,1.0,,0.0,10.0,12.0,13.0,15.0,2.0,,,45.0,32.0,6.8,4.0,0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,2.0,,1.0,,,,,,
12366746,home,Los Angeles FC,Eduard Atuesta,eduard-atuesta,E. Atuesta,M,20,180,784,M,,846468,EUR,866678400,M,20,20,True,29.0,24.0,6.0,2.0,0.0,7.0,8.0,17.0,22.0,3.0,,,45.0,39.0,6.7,8.0,0,,4.0,4.0,2.0,,1.0,3.0,,2.0,1.0,,,,,1.0,,1.0,,1.0,,1.0,,,,,,
12366746,home,Los Angeles FC,Tomás Ángel,tomas-angel,T. Ángel,F,9,175,421,M,,1098316,EUR,1045699200,F,21,21,True,12.0,10.0,,,0.0,5.0,6.0,5.0,6.0,2.0,,,45.0,17.0,6.8,3.0,2,1.0,4.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,Tomás Ángel,,,,,,,1.0,,,1.0,,1.0,,,
12366746,home,Los Angeles FC,Erik Dueñas,erik-duenas,E. Dueñas,M,16,163,139,M,,1035651,EUR,1098057600,D,18,18,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,15.0,3.0,6.4,,1,,2.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,
12366746,home,Los Angeles FC,Nathan Ordaz,ordaz-nathan,N. Ordaz,F,27,180,821,M,,1213975,EUR,1073865600,F,27,27,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,11.0,3.0,6.6,,0,,,,,,,,,,,,Nathan Ordaz,,,,,,,,,,,,,,,
12366746,home,Los Angeles FC,Abraham Romero,abraham-romero,A. Romero,G,,190,65,M,,822904,EUR,887760000,G,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12366746,home,Los Angeles FC,Jesús Murillo,jesus-murillo,J. Murillo,D,2,183,194,M,,355872,EUR,761529600,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
