match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_wasFouled,stat_totalContest,stat_accurateCross,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_errorLeadToAShot,stat_totalOffside,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyWon,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_bigChanceCreated,stat_bigChanceMissed
14288973,home,Vitória SC,Charles,charles,Charles,G,27,186.0,127,M,155985,EUR,760320000,G,27,27,False,35.0,25.0,13.0,3.0,0.0,24.0,27.0,1.0,8.0,1.0,11.0,1.0,4.0,5.0,1.0,90.0,45.0,7.4,10.0,0.00029734,22.065758655846,5.0,11.808624616536,0.0782,0,0.6764,0.01,0.0,0.26,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288973,home,Vitória SC,Tony Strata,strata-tony,T. Strata,D,66,177.0,281,M,1488511,EUR,1094515200,D,66,66,False,30.0,26.0,1.0,1.0,0.0,18.0,20.0,8.0,10.0,2.0,6.0,,,,,90.0,49.0,6.5,13.0,0.0061172,94.662838829932,11.0,51.259327866282,,1,,-0.15,0.11,-0.03,,5.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0361,26.183069921109,32.979310423355,1.0,-0.11,,,,,,,,,,,,,,,,,,,,,,,
14288973,home,Vitória SC,Miguel Nóbrega,miguel-nobrega,M. Nóbrega,D,3,186.0,137,M,1066233,EUR,955929600,D,3,3,False,40.0,31.0,5.0,1.0,0.0,28.0,33.0,3.0,7.0,3.0,2.0,,,,,90.0,48.0,6.9,9.0,0.00044192,81.835226483488,13.0,1.4028237797374,,0,,-0.07,0.02,0.36,,,1.0,2.0,2.0,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14288973,home,Vitória SC,Rodrigo Abascal,rodrigo-abascal,R. Abascal,D,26,190.0,156,M,846416,EUR,758505600,D,26,26,False,60.0,43.0,12.0,4.0,0.0,32.0,37.0,11.0,23.0,3.0,4.0,,,,,90.0,73.0,6.8,20.0,0.00523105,111.61214430968,13.0,29.342255923609,,1,,0.06,0.01,0.16,,,4.0,3.0,5.0,,,1.0,4.0,1.0,1.0,,1.0,0.3403,,,,-0.53,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
14288973,home,Vitória SC,João Mendes,joao-mendes,J. Mendes,D,13,179.0,180,M,1133568,EUR,955584000,D,13,13,False,37.0,31.0,2.0,,0.0,12.0,14.0,19.0,23.0,1.0,5.0,,,,,90.0,55.0,7.0,11.0,0.0200744,138.02953328191,7.0,108.06852463491,,1,,0.16,0.25,-0.01,,3.0,,4.0,4.0,,,,1.0,,,2.0,2.0,0.0258,36.218262714375,110.4164140916,4.0,0.01,,,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
14288973,home,Vitória SC,Beni Mukendi,beni-mukendi,B. Mukendi,M,16,180.0,646,M,1002367,EUR,1021939200,M,16,16,False,42.0,37.0,3.0,2.0,0.0,20.0,21.0,17.0,21.0,1.0,3.0,,,,,90.0,52.0,7.3,6.0,0.018261,87.299930716012,14.0,-1.4022680393691,,0,,0.19,0.01,0.18,,,3.0,2.0,7.0,1.0,,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,
14288973,home,Vitória SC,Diogo Sousa,diogo-lobao,D. Lobao,M,23,176.0,105,M,1434543,EUR,1137715200,M,23,23,False,51.0,41.0,7.0,5.0,0.0,20.0,23.0,21.0,28.0,,7.0,,,,,80.0,69.0,8.3,11.0,0.32426,132.01598188155,11.0,88.654645094669,,3,,0.76,0.27,-0.07,,2.0,2.0,2.0,8.0,,,3.0,2.0,2.0,1.0,,2.0,0.19,27.900897068205,56.726720010741,3.0,-0.42,,,2.0,,4.0,1.0,4.0,,,1.0,,,,,,,,,,,,,
14288973,home,Vitória SC,Oumar Camara,oumar-camara,O. Camara,F,19,176.0,863,M,1563640,EUR,1178841600,M,19,19,False,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,2.0,,,,,45.0,10.0,6.7,4.0,0.00173552,30.551141558378,2.0,21.388684717767,,0,,-0.05,0.16,0.14,,1.0,,2.0,2.0,,,,,1.0,1.0,,1.0,,18.826159755245,24.76174703045,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,
14288973,home,Vitória SC,Gustavo Silva,gustavo-silva,G. Silva,F,11,180.0,417,M,1468082,EUR,928195200,M,11,11,False,10.0,7.0,,,0.0,1.0,2.0,6.0,8.0,2.0,,,,,,69.0,28.0,6.4,9.0,0.0805427,38.61054321848,5.0,20.019856341613,,1,,-0.24,0.13,-0.01,,,3.0,8.0,6.0,1.0,2.0,1.0,1.0,1.0,,3.0,3.0,0.1584,19.171891771219,19.239437855613,1.0,-0.38,,,2.0,1.0,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,
14288973,home,Vitória SC,Noah Saviolo,noah-saviolo,N. Saviolo,F,48,181.0,167,M,1153328,EUR,1078617600,M,48,48,False,12.0,11.0,,,0.0,3.0,3.0,8.0,9.0,1.0,3.0,,,,,90.0,34.0,7.5,11.0,0.171743,163.05412519297,13.0,105.29320584331,,1,,0.46,0.39,-0.06,,3.0,1.0,4.0,6.0,,1.0,,,2.0,1.0,5.0,2.0,0.0249,29.101164757714,104.34459668824,6.0,-0.29,Noah Saviolo,,,3.0,2.0,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,
14288973,home,Vitória SC,Nélson Oliveira,nelson-oliveira,N. Oliveira,F,7,186.0,461,M,42898,EUR,681609600,F,7,7,False,8.0,6.0,,,0.0,3.0,4.0,3.0,4.0,,1.0,,,,,63.0,16.0,6.5,7.0,0.0409386,23.687312508193,2.0,18.181882774477,,0,,0.09,0.03,-0.06,,,,2.0,2.0,1.0,,,,2.0,,5.0,1.0,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,
14288973,home,Vitória SC,Samu,samu,Samu,M,20,170.0,212,M,785808,EUR,830044800,M,20,20,True,13.0,10.0,1.0,1.0,0.0,2.0,3.0,8.0,10.0,,3.0,,,,,45.0,28.0,7.9,8.0,0.163296,19.344632365842,3.0,12.24432154117,,3,,0.28,0.02,-0.04,,4.0,,4.0,3.0,1.0,1.0,,1.0,3.0,3.0,1.0,2.0,0.8837,,,,0.31,,,,,,1.0,,1.0,,,,1.0,,2.0,1.0,1.4824,,,,,,,
