match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_sofascoreId,stat_aerialWon,stat_aerialLost,stat_blockedScoringAttempt,stat_accurateCross,stat_clearanceOffLine,stat_keyPass,stat_fouls,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_penaltyMiss,captain,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_penaltyConceded,stat_hitWoodwork
10389918,home,AS Monaco,Wissam Ben Yedder,,,wissam-ben-yedder,W. Ben Yedder,F,35,170,5487,M,119192,EUR,650419200,F,10,10,False,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,20.0,4.0,6.4,2.0,0.0,0.0,0.00097882,0,,,1.0,,,1.0,,,,,,,,1.0,,wisbenyedder,,,,,,,,,,,,,,,True,,,,,,,
10389918,home,AS Monaco,Eliot Matazo,,,eliot-matazo,E. Matazo,M,36,174,581,M,1046150,EUR,1013731200,M,15,15,True,10.0,6.0,1.0,,4.0,5.0,2.0,5.0,,,,,70.0,16.0,6.7,4.0,0.0233,0.0512,0.00117181,1,,,2.0,2.0,1.0,,,,2.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,
10389918,home,AS Monaco,Krépin Diatta,,,krepin-diatta,K. Diatta,M,27,173,13115,M,873534,EUR,919900800,F,27,27,True,19.0,12.0,1.0,,4.0,4.0,8.0,15.0,2.0,,,,69.0,32.0,6.6,12.0,0.0,0.0,0.00555905,0,,,5.0,3.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,krepindiatta,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
10389918,home,AS Monaco,Ismail Jakobs,,,ismail-jakobs,I. Jakobs,D,4,184,7001,M,897291,EUR,934848000,D,14,14,True,6.0,1.0,1.0,,,1.0,1.0,5.0,1.0,,,,29.0,8.0,6.6,6.0,0.0538,0.5295,0.0024458,1,,,3.0,2.0,,,,,,,,,,,,ismaijakobs,2.0,3.0,,,,,,,,,1.0,,,,,,,,,,,
10389918,home,AS Monaco,Thomas Didillon,,,thomas-didillon,T. Didillon,G,1,193,120,M,339809,EUR,817516800,G,30,30,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389918,home,AS Monaco,Malang Sarr,,,malang-sarr,M. Sarr,D,20,182,2159,M,826203,EUR,917049600,D,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389918,home,AS Monaco,Jean Lucas,,,jean-lucas,J. Lucas,M,6,181,3741,M,927975,EUR,898473600,M,11,11,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389918,home,AS Monaco,Maghnes Akliouche,,,maghnes-akliouche,M. Akliouche,M,11,183,5917,M,1130939,EUR,1014595200,M,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389918,home,AS Monaco,Myron Boadu,,,myron-boadu,M. Boadu,F,21,183,1735,M,856744,EUR,979430400,F,9,9,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389918,home,AS Monaco,Kevin Volland,Kevin,Volland,kevin-volland,K. Volland,F,31,179,1036,M,117373,EUR,712454400,F,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389918,away,Clermont Foot,Mory Diaw,,,mory-diaw,M. Diaw,G,99,197,3450,M,580226,EUR,740707200,G,99,99,False,20.0,15.0,8.0,3.0,14.0,14.0,1.0,6.0,12.0,,2.0,3.0,90.0,31.0,7.3,5.0,0.0,0.0,0.00212906,0,0.7025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,
10389918,away,Clermont Foot,Alidu Seidu,Alidu Seidu,,alidu-seidu,A. Seidu,D,36,173,2225,M,1049515,EUR,960076800,D,36,36,False,75.0,69.0,6.0,3.0,42.0,44.0,28.0,32.0,7.0,,,,90.0,88.0,6.9,10.0,0.0669,0.0784,0.208207,2,,1.0,4.0,4.0,1.0,,,,2.0,,,1.0,1.0,3.0,2.0,,1.0,,,1.0,,1.0,3.0,1.0,,,1.0,,,,,,,,,,,
10389918,away,Clermont Foot,Mateusz Wieteska,,,mateusz-wieteska,M. Wieteska,D,4,187,1515,M,286087,EUR,855619200,D,4,4,False,86.0,77.0,12.0,8.0,47.0,49.0,30.0,37.0,5.0,,,,90.0,92.0,7.0,9.0,0.1361,0.0,0.0263723,1,,,,2.0,,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
10389918,away,Clermont Foot,Maximiliano Caufriez,,,maximiliano-caufriez,M. Caufriez,D,5,189,161,M,800349,EUR,856051200,D,5,5,False,100.0,97.0,7.0,4.0,48.0,48.0,49.0,52.0,6.0,,,,90.0,114.0,7.3,4.0,0.1578,0.0,0.0317094,1,,,3.0,4.0,,,1.0,,3.0,1.0,2.0,3.0,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10389918,away,Clermont Foot,Elbasan Rashani,,,elbasan-rashani,E. Rashani,F,11,181,221,M,113409,EUR,736905600,M,18,18,False,32.0,27.0,,,11.0,12.0,16.0,24.0,3.0,,,,90.0,46.0,6.3,13.0,0.0825,0.0807,0.136588,1,,4.0,9.0,5.0,1.0,3.0,2.0,1.0,,,1.0,,,,,,4.0,3.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,
10389918,away,Clermont Foot,Yohann Magnin,,,yohann-magnin,Y. Magnin,M,8,183,60,M,942840,EUR,866851200,M,7,7,False,81.0,76.0,8.0,5.0,35.0,36.0,41.0,45.0,8.0,,,,90.0,96.0,7.4,8.0,0.0347,0.0,0.143366,1,,,7.0,5.0,1.0,,,,1.0,,2.0,4.0,1.0,2.0,1.0,,,2.0,1.0,,,2.0,4.0,,,,,,,,True,,,,,1.0,1.0,
10389918,away,Clermont Foot,Saîf-Eddine Khaoui,,,saif-eddine-khaoui,S. Khaoui,M,10,180,616,M,346262,EUR,798940800,M,10,10,False,32.0,28.0,1.0,1.0,11.0,13.0,17.0,21.0,7.0,,,,90.0,50.0,6.7,7.0,0.6463,0.3641,0.0304771,4,,2.0,4.0,5.0,1.0,,2.0,1.0,,,1.0,1.0,,,2.0,,1.0,1.0,,,,3.0,1.0,2.0,,2.0,2.0,,,,,,,,,,,
10389918,away,Clermont Foot,Neto Borges,,,neto-borges,N. Borges,D,21,183,239,M,920008,EUR,842572800,M,3,3,False,64.0,54.0,,,22.0,25.0,34.0,45.0,5.0,,,,90.0,90.0,7.6,18.0,0.1775,0.0,0.555426,2,,6.0,5.0,5.0,2.0,1.0,2.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,2.0,,4.0,,1.0,1.0,,,,,,,,,,,1.0,,
10389918,away,Clermont Foot,Muhammed-Cham Saračević,,,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,998,M,958901,EUR,969926400,F,70,70,False,56.0,46.0,6.0,3.0,18.0,21.0,28.0,38.0,10.0,,,,90.0,79.0,7.1,19.0,0.2306,0.0,0.227314,4,,3.0,7.0,4.0,2.0,3.0,1.0,,,,1.0,1.0,,1.0,2.0,,1.0,,2.0,,,3.0,1.0,2.0,,,,,,,,,,,,,,1.0
10389918,away,Clermont Foot,Grejohn Kyei,,,grejohn-kyei,G. Kyei,F,95,187,241,M,581146,EUR,808185600,F,95,95,False,14.0,13.0,,,2.0,2.0,11.0,12.0,,,,,64.0,22.0,6.3,5.0,0.0472,0.5337,0.0270494,1,,,2.0,1.0,,2.0,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
10389918,away,Clermont Foot,Komnen Andrić,,,komnen-andric,K. Andrić,F,17,189,318,M,314138,EUR,804556800,F,9,9,False,26.0,24.0,1.0,,9.0,9.0,15.0,17.0,3.0,,,,74.0,38.0,7.3,7.0,0.3277,0.0581,0.103881,2,,,7.0,3.0,,3.0,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,4.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,
10389918,away,Clermont Foot,Jim Allevinah,,,jim-allevinah,J. Allevinah,M,18,172,920,M,988632,EUR,793843200,F,11,11,True,13.0,13.0,,,2.0,2.0,11.0,11.0,,,,,26.0,18.0,6.8,1.0,0.0577,0.0,0.0400379,1,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
10389918,away,Clermont Foot,Jodel Dossou,Jodel,Dossou,jodel-dossou,J. Dossou,F,,180,1113,M,333165,EUR,700790400,M,20,20,True,1.0,1.0,,,,,1.0,1.0,,,,,16.0,4.0,6.6,,0.0496,0.0414,0.00335365,1,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,
10389918,away,Clermont Foot,Ouparine Djoco,,,ouparine-djoco,O. Djoco,G,,188,75,M,942838,EUR,893203200,G,40,40,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389918,away,Clermont Foot,Baïla Diallo,,,diallo-baila,B. Diallo,D,22,176,124,M,1099804,EUR,993340800,D,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389918,away,Clermont Foot,Arial Mendy,,,arial-mendy,A. Mendy,D,29,180,125,M,940371,EUR,784166400,D,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389918,away,Clermont Foot,Souleymane Cissé,Souleymane Cissé,,souleymane-cisse,S. Cissé,D,,190,25,M,1389737,EUR,1028764800,D,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389918,away,Clermont Foot,Florent Ogier,,,florent-ogier,F. Ogier,D,69,182,26,M,122943,EUR,606441600,D,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389918,away,Clermont Foot,Oliver Kamdem,,,kamdem-oliver,O. Kamdem,D,71,178,124,M,1171604,EUR,1034640000,M,17,17,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389918,away,Clermont Foot,Yanis Massolin,Yanis Massolin,,yanis-massolin,Y. Massolin,M,17,197,1116,M,1384651,EUR,1032480000,M,97,97,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
