match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_aerialWon,stat_fouls,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_errorLeadToAShot,stat_keyPass,stat_wasFouled,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_goals,stat_totalOffside,player_firstName,player_lastName,stat_outfielderBlock,stat_hitWoodwork
12530804,home,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190,177,M,236746,EUR,724636800,G,1,1,False,34.0,27.0,12.0,5.0,0.0,26.0,26.0,1.0,8.0,9.0,1.0,1.0,3.0,2.0,3.0,90.0,46.0,6.4,8.0,0.00051385,0,-0.3659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530804,home,Kasımpaşa,Jhon Espinoza,espinoza-jhon,J. Espinoza,D,14,177,133,M,929098,EUR,919814400,D,14,14,False,34.0,25.0,3.0,,0.0,8.0,11.0,17.0,28.0,1.0,,,,,,90.0,61.0,6.4,16.0,0.0216305,2,,5.0,2.0,6.0,6.0,3.0,1.0,2.0,2.0,1.0,6.0,2.0,0.0379,,,,,,,,,,,,,,,,,,,,
12530804,home,Kasımpaşa,Nicholas Opoku,nicholas-opoku,N. Opoku,D,20,190,508,M,885683,EUR,871257600,D,20,20,False,51.0,40.0,6.0,2.0,0.0,26.0,31.0,14.0,20.0,4.0,,2.0,,,,90.0,60.0,6.3,13.0,0.0067943,0,,,2.0,7.0,6.0,4.0,,,4.0,1.0,2.0,1.0,,4.0,1.0,,,,,,,,,,,,,,,,,,
12530804,home,Kasımpaşa,Yasin Özcan,yasin-ozcan,Y. Özcan,D,58,185,1802,M,1392102,EUR,1145491200,D,58,58,False,51.0,37.0,7.0,1.0,0.0,24.0,27.0,14.0,26.0,6.0,,1.0,,,,90.0,63.0,6.7,16.0,0.482829,0,,2.0,,3.0,5.0,1.0,,,3.0,2.0,2.0,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,
12530804,home,Kasımpaşa,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,77,169,248,M,234232,EUR,762825600,D,77,77,False,32.0,27.0,3.0,1.0,0.0,13.0,14.0,14.0,20.0,6.0,,1.0,,,,71.0,47.0,6.5,9.0,0.0443214,0,,2.0,,5.0,3.0,3.0,1.0,,1.0,1.0,2.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,
12530804,home,Kasımpaşa,Gökhan Gül,gokhan-gul,G. Gül,M,17,180,107,M,797820,EUR,900633600,M,6,6,False,33.0,28.0,5.0,3.0,0.0,11.0,12.0,17.0,21.0,1.0,,1.0,,,,89.0,46.0,6.7,8.0,0.0215979,4,,,2.0,5.0,3.0,,2.0,2.0,2.0,2.0,,,0.2255,2.0,1.0,,1.0,1.0,,,1.0,,1.0,2.0,,,,,,,,,
12530804,home,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182,1246,M,919225,EUR,773107200,M,12,12,False,31.0,21.0,6.0,2.0,0.0,9.0,9.0,13.0,25.0,4.0,,2.0,,,,90.0,50.0,7.0,15.0,0.0223963,1,,3.0,2.0,4.0,8.0,1.0,,1.0,2.0,,5.0,2.0,0.0116,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,
12530804,home,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179,1215,M,254979,EUR,761529600,M,10,10,False,56.0,48.0,8.0,6.0,1.0,11.0,12.0,38.0,51.0,4.0,,2.0,,,,90.0,73.0,7.9,18.0,0.590581,3,,7.0,1.0,5.0,3.0,,1.0,2.0,,,2.0,1.0,0.1438,,3.0,1.0,1.0,,1.0,,2.0,1.0,,,1.0,0.0512,,,,,,,
12530804,home,Kasımpaşa,Aytaç Kara,aytac-kara,A. Kara,M,35,188,161,M,128196,EUR,732844800,M,35,35,False,38.0,32.0,1.0,1.0,0.0,10.0,11.0,22.0,29.0,7.0,,,,,,71.0,46.0,6.9,8.0,0.0189839,1,,2.0,2.0,4.0,5.0,2.0,,,1.0,1.0,,,0.0543,2.0,,,1.0,1.0,,,1.0,2.0,,1.0,,,True,,,,,,
12530804,home,Kasımpaşa,Josip Brekalo,josip-brekalo,J. Brekalo,M,7,175,2226,M,357598,EUR,898560000,M,9,9,False,40.0,31.0,2.0,,0.0,7.0,8.0,27.0,40.0,5.0,,1.0,,,,90.0,61.0,6.8,21.0,0.29986,0,,8.0,,6.0,5.0,,2.0,,,,2.0,2.0,,1.0,2.0,3.0,3.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,
12530804,home,Kasımpaşa,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,10,184,1004,M,209374,EUR,666144000,F,18,18,False,27.0,24.0,2.0,2.0,0.0,7.0,7.0,17.0,20.0,5.0,,6.0,,,,90.0,47.0,8.6,13.0,0.118049,4,,,2.0,7.0,7.0,,4.0,2.0,,,,,1.5314,2.0,1.0,,1.0,1.0,,,1.0,4.0,1.0,,2.0,1.2815,,2.0,1.0,,,,
12530804,home,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184,380,M,822228,EUR,694137600,F,7,7,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,,19.0,3.0,6.5,1.0,0.0422642,0,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12530804,home,Kasımpaşa,Antonín Barák,antonin-barak,A. Barák,M,72,190,779,M,330705,EUR,786412800,M,72,72,True,14.0,13.0,,,0.0,3.0,3.0,10.0,13.0,3.0,,,,,,19.0,23.0,7.0,4.0,0.044601,2,,2.0,1.0,2.0,1.0,,1.0,,,,,,0.1387,,,,1.0,1.0,,,1.0,,,1.0,1.0,0.1038,,,,,,,
12530804,home,Kasımpaşa,Cafú,cafu,Cafú,M,8,185,212,M,110956,EUR,730684800,M,8,8,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,2.0,,,0.00023004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530804,home,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,25,190,31,M,840297,EUR,895190400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530804,home,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180,50,M,1498789,EUR,1139529600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530804,home,Kasımpaşa,Sadık Çiftpınar,sadik-ciftpinar,S. Çiftpınar,D,5,181,71,M,111811,EUR,725846400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
