match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_totalContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_keyPass,captain,stat_aerialLost,stat_totalClearance,stat_wonTackle,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_punches,stat_clearanceOffLine
11396244,home,RB Leipzig,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182,3709,M,838232,EUR,938131200,M,6,6,True,2.0,1.0,,,,,1.0,2.0,,,,,,11.0,2.0,6.5,1.0,0.00046837,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396244,home,RB Leipzig,Janis Blaswich,janis-blaswich,J. Blaswich,G,28,193,639,M,96832,EUR,673142400,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396244,home,RB Leipzig,El Chadaille Bitshiabu,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196,1701,M,1048009,EUR,1116201600,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396244,home,RB Leipzig,Lukas Klostermann,lukas-klostermann,L. Klostermann,D,16,188,717,M,319853,EUR,833760000,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396244,home,RB Leipzig,Christopher Lenz,christopher-lenz,C. Lenz,M,3,180,139,M,168897,EUR,780192000,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396244,away,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,36.0,17.0,31.0,12.0,9.0,12.0,8.0,24.0,1.0,1.0,14.0,7.0,9.0,90.0,59.0,9.8,20.0,0.00200181,0,2.5751,,,,,,,,,,,True,,2.0,,,,,,,,,,,,,,,,,4.0,2.0,
11396244,away,1. FSV Mainz 05,Sepp van den Berg,sepp-van-den-berg,S. van den Berg,D,4,192,2107,M,924378,EUR,1008806400,D,3,3,False,33.0,24.0,2.0,,22.0,23.0,2.0,10.0,6.0,6.0,4.0,,,90.0,54.0,8.5,9.0,0.00326055,2,,,,,6.0,,,,,,,,6.0,7.0,,,,,4.0,2.0,,0.0943,,,,,,1.0,1.0,0.0212,,,1.0
11396244,away,1. FSV Mainz 05,Josuha Guilavogui,josuha-guilavogui,J. Guilavogui,D,,188,210,M,45686,EUR,653702400,D,23,23,False,26.0,20.0,4.0,2.0,20.0,23.0,,3.0,,2.0,6.0,,,90.0,39.0,7.1,6.0,0.00027224,0,,,,,,,2.0,,,,,,,8.0,1.0,,,,,2.0,,,,,,,,,,,,,
11396244,away,1. FSV Mainz 05,Andreas Hanche-Olsen,andreas-hanche-olsen,A. Hanche-Olsen,D,25,185,370,M,794294,EUR,853459200,D,25,25,False,22.0,17.0,5.0,,14.0,16.0,3.0,6.0,2.0,5.0,2.0,,,81.0,30.0,6.7,5.0,0.00147901,0,,,,,,,2.0,,1.0,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,
11396244,away,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,M,19,19,False,32.0,21.0,2.0,1.0,18.0,24.0,3.0,8.0,,,6.0,,,56.0,46.0,6.4,14.0,0.00454622,0,,,,,3.0,1.0,,,,,,,,2.0,,,,,,1.0,2.0,,,,,,,,,,,,
11396244,away,1. FSV Mainz 05,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2537,M,906800,EUR,946857600,M,8,8,False,31.0,23.0,2.0,,18.0,21.0,5.0,10.0,,7.0,5.0,,,90.0,53.0,6.7,11.0,0.00821456,1,,,,,6.0,,2.0,2.0,5.0,,1.0,,1.0,7.0,1.0,,,,1.0,1.0,5.0,0.6835,,,,,1.0,1.0,,,,,
11396244,away,1. FSV Mainz 05,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,18,18,False,36.0,32.0,2.0,,23.0,23.0,12.0,17.0,,3.0,3.0,,,90.0,50.0,6.6,10.0,0.176729,1,,,,4.0,9.0,3.0,2.0,1.0,,,3.0,,1.0,,,2.0,1.0,,,,3.0,0.0268,3.0,2.0,,,,1.0,,,,,
11396244,away,1. FSV Mainz 05,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,M,2,2,False,12.0,9.0,,,5.0,6.0,4.0,6.0,,3.0,2.0,,,90.0,30.0,6.7,7.0,0.00514873,0,,,,,2.0,,3.0,3.0,,,1.0,,,5.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,
11396244,away,1. FSV Mainz 05,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,29,29,False,30.0,21.0,4.0,1.0,9.0,12.0,12.0,18.0,1.0,6.0,2.0,,,90.0,49.0,7.1,14.0,0.0117792,2,,,,,6.0,3.0,2.0,2.0,1.0,,1.0,,2.0,1.0,1.0,3.0,3.0,,,,,0.0727,,1.0,,,,2.0,,,,,
11396244,away,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,465,M,165413,EUR,700790400,F,9,9,False,10.0,4.0,,,4.0,7.0,,3.0,,1.0,4.0,,,56.0,15.0,6.6,6.0,3.989e-05,0,,,,,3.0,,1.0,,,,,,2.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,
11396244,away,1. FSV Mainz 05,Ludovic Ajorque,ludovic-ajorque,L. Ajorque,F,19,196,1365,M,343971,EUR,762134400,F,17,17,False,17.0,12.0,,,10.0,12.0,2.0,5.0,1.0,1.0,3.0,,,56.0,21.0,6.6,7.0,0.00336816,1,,,,,5.0,,,1.0,,,,,2.0,1.0,,1.0,,,,,1.0,0.0158,,1.0,,,,,1.0,0.0486,,,
11396244,away,1. FSV Mainz 05,Brajan Gruda,gruda-brajan,B. Gruda,M,10,178,2919,M,1198075,EUR,1085961600,M,43,43,True,7.0,7.0,,,2.0,2.0,5.0,7.0,,8.0,2.0,,,34.0,33.0,6.5,15.0,0.0172974,0,,Brajan Gruda,,2.0,8.0,3.0,4.0,6.0,2.0,,1.0,,,,1.0,3.0,2.0,,,,3.0,,,1.0,,,,,,,,,
11396244,away,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,D,30,30,True,16.0,13.0,1.0,1.0,4.0,5.0,10.0,12.0,1.0,1.0,2.0,,,34.0,29.0,7.0,5.0,0.631932,1,,,,1.0,6.0,,,,,,1.0,,4.0,2.0,,1.0,,1.0,,,,0.0281,1.0,1.0,1.0,,,,,,,,
11396244,away,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,M,7,7,True,9.0,7.0,,,4.0,4.0,3.0,5.0,1.0,4.0,1.0,,,34.0,14.0,6.6,4.0,0.0322417,0,,,,,2.0,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,
11396244,away,1. FSV Mainz 05,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,345,M,330099,EUR,829526400,M,20,20,True,3.0,,2.0,,,,,3.0,1.0,2.0,,,,9.0,4.0,6.6,3.0,,0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11396244,away,1. FSV Mainz 05,Lasse Riess,lasse-riess,L. Riess,G,1,191,83,M,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396244,away,1. FSV Mainz 05,Marco Richter,marco-richter,M. Richter,M,23,176,248,M,796027,EUR,880329600,F,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396244,away,1. FSV Mainz 05,Tom Krauß,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396244,away,1. FSV Mainz 05,Matondo-Merveille Papela,matondo-merveille-papela,M. Papela,M,21,174,63,M,930279,EUR,979776000,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396244,away,1. FSV Mainz 05,Jessic Ngankam,ngankam-jessic,J. Ngankam,F,24,180,394,M,906276,EUR,964051200,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
