match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_totalOffside,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_fouls,captain,stat_goals,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_challengeLost,stat_goalAssist
10438156,home,Sporting Braga,Abel Ruíz,abel-ruiz,A. Ruíz,F,9,182,1448,M,826013,EUR,949017600,F,9,9,False,20.0,17.0,3.0,3.0,2.0,3.0,15.0,17.0,3.0,2.0,1.0,,,,61.0,34.0,7.0,9.0,3,,,6.0,1.0,,2.0,,,1.0,,4.0,1.0,2.0,2.0,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,
10438156,home,Sporting Braga,André Castro,andre-castro,A. Castro,M,,179,107,M,41652,EUR,575942400,M,88,88,True,16.0,12.0,4.0,2.0,6.0,7.0,6.0,9.0,2.0,,,1.0,,,29.0,24.0,6.6,4.0,0,,,3.0,,,,,,,,,2.0,,2.0,,1.0,,,,,1.0,,,,,,,,
10438156,home,Sporting Braga,Álvaro Djaló,alvaro-djalo,Á. Djaló,F,14,176,1150,M,1160960,EUR,934761600,F,14,14,True,4.0,3.0,,,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,30.0,14.0,6.2,9.0,1,1.0,,6.0,4.0,,,,,,,2.0,,,,,,,1.0,Álvaro Djaló,,1.0,,,,,,,,
10438156,home,Sporting Braga,Vitinha,vitinha,Vitinha,F,9,183,2248,M,1093695,EUR,953078400,F,99,99,True,5.0,4.0,,,,,4.0,5.0,,4.0,,1.0,,,29.0,12.0,7.3,7.0,1,,,10.0,1.0,,1.0,,,,,,,1.0,3.0,,,1.0,,,,1.0,,1.0,,,,,1.0,1.0
10438156,home,Sporting Braga,Diego Lainez,diego-lainez,D. Lainez,M,16,168,2266,M,874535,EUR,960508800,F,18,18,True,10.0,8.0,,,3.0,4.0,5.0,6.0,1.0,2.0,1.0,3.0,,,19.0,15.0,6.8,4.0,0,,,2.0,,,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,1.0
10438156,home,Sporting Braga,Jean-Baptiste Gorby,jean-baptiste-gorby,J. Gorby,M,29,181,4294,M,1120039,EUR,1027555200,M,29,29,True,5.0,5.0,,,4.0,4.0,1.0,1.0,1.0,,,1.0,,,13.0,6.0,6.6,,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10438156,home,Sporting Braga,Tiago Sá,tiago-sa,T. Sá,G,12,188,145,M,344159,EUR,789782400,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438156,home,Sporting Braga,Bruno Rodrigues,bruno-rodrigues,B. Rodrigues,D,4,192,51,M,1021100,EUR,991958400,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438156,home,Sporting Braga,Cristián Borja,cristian-borja,C. Borja,D,26,182,1124,M,831038,EUR,729993600,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438156,home,Sporting Braga,Rodrigo Gomes,gomes-rodrigo,R. Gomes,M,21,171,1190,M,1006073,EUR,1057536000,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438156,away,Vizela,Fabijan Buntić,fabijan-buntic,F. Buntić,G,97,194,2915,M,827377,EUR,856742400,G,97,97,False,22.0,14.0,12.0,4.0,10.0,11.0,4.0,11.0,1.0,,,9.0,7.0,8.0,90.0,35.0,7.7,8.0,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10438156,away,Vizela,Igor Julião,igor-juliao,I. Julião,D,2,175,73,M,243579,EUR,777600000,D,14,14,False,18.0,12.0,3.0,2.0,4.0,6.0,9.0,15.0,4.0,,,6.0,,,45.0,38.0,6.9,10.0,0,3.0,1.0,3.0,1.0,,,2.0,,2.0,1.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,
10438156,away,Vizela,Anderson,anderson,Anderson,D,3,185,60,M,922629,EUR,794102400,D,5,5,False,23.0,14.0,6.0,1.0,12.0,16.0,2.0,7.0,5.0,,,1.0,,,90.0,38.0,6.3,10.0,0,,,3.0,,,,6.0,1.0,1.0,1.0,1.0,2.0,,,2.0,,,,,,2.0,,,,,,,1.0,
10438156,away,Vizela,Ivanildo Fernandes,ivanildo-fernandes,I. Fernandes,D,14,193,63,M,806515,EUR,827798400,D,4,4,False,27.0,16.0,8.0,,13.0,17.0,3.0,10.0,5.0,,,,,,90.0,45.0,6.9,12.0,1,,,2.0,,,1.0,8.0,1.0,2.0,,1.0,1.0,,,2.0,1.0,,,,,2.0,,,,,,,,
10438156,away,Vizela,Kiki Afonso,kiki-afonso,K. Afonso,D,24,181,59,M,324345,EUR,787017600,D,24,24,False,26.0,18.0,7.0,3.0,4.0,6.0,15.0,24.0,6.0,2.0,,4.0,,,90.0,53.0,6.7,16.0,0,4.0,1.0,5.0,,,,2.0,2.0,2.0,1.0,,2.0,1.0,2.0,2.0,2.0,1.0,,,,1.0,True,,,,,,,
10438156,away,Vizela,Raphael Guzzo,raphael-guzzo,R. Guzzo,M,14,180,92,M,190151,EUR,789350400,M,8,8,False,11.0,8.0,2.0,1.0,4.0,4.0,4.0,8.0,,,,1.0,,,31.0,13.0,6.2,4.0,0,1.0,,3.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,
10438156,away,Vizela,Claudemir,claudemir,Claudemir,M,,185,38,M,34257,EUR,575424000,M,6,6,False,26.0,23.0,2.0,1.0,14.0,14.0,9.0,12.0,4.0,1.0,,4.0,,,86.0,36.0,6.6,6.0,0,,,4.0,1.0,,,3.0,,2.0,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,1.0,
10438156,away,Vizela,Alex Méndez,alex-mendez,A. Méndez,M,19,178,126,M,985125,EUR,968198400,M,19,19,False,36.0,32.0,4.0,3.0,8.0,9.0,25.0,30.0,5.0,2.0,1.0,3.0,,,90.0,51.0,7.1,8.0,3,3.0,1.0,4.0,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,3.0,,1.0,,,1.0,,,1.0,,,,,,,1.0,
10438156,away,Vizela,Kiko Bondoso,bondoso-kiko,K. Bondoso,M,10,171,86,M,1082948,EUR,816566400,F,10,10,False,32.0,23.0,2.0,2.0,6.0,8.0,18.0,27.0,2.0,,,3.0,,,80.0,43.0,7.1,14.0,1,3.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,
10438156,away,Vizela,Milutin Osmajić,milutin-osmajic,M. Osmajić,F,28,186,445,M,928047,EUR,932860800,F,9,9,False,18.0,13.0,1.0,,4.0,6.0,9.0,12.0,5.0,,,1.0,,,90.0,25.0,6.9,7.0,2,,,6.0,,1.0,1.0,,,,,2.0,,2.0,2.0,5.0,,,,,,3.0,,,,,,,1.0,
10438156,away,Vizela,Kévin Zohi,kevin-zohi,K. Zohi,F,9,177,150,M,891793,EUR,850953600,F,22,22,False,7.0,5.0,,,1.0,2.0,4.0,5.0,,1.0,,2.0,,,45.0,12.0,6.4,3.0,2,,,4.0,,1.0,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,2.0,
10438156,away,Vizela,Samu,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,True,28.0,24.0,2.0,1.0,5.0,5.0,20.0,25.0,3.0,,,6.0,,,59.0,44.0,7.2,9.0,4,2.0,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,,2.0,,,1.0,,,,,,,,
10438156,away,Vizela,Carlos Isaac,isaac-carlos,C. Isaac,D,2,184,69,M,913214,EUR,893894400,D,7,7,True,15.0,14.0,1.0,,4.0,4.0,11.0,12.0,6.0,,,3.0,,,45.0,33.0,6.7,4.0,0,1.0,1.0,,,,,4.0,1.0,2.0,1.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,
10438156,away,Vizela,Nuno Moreira,nuno-moreira,N. Moreira,M,17,173,4313,M,851285,EUR,929491200,M,79,79,True,26.0,18.0,1.0,1.0,6.0,10.0,13.0,18.0,3.0,1.0,,6.0,,,45.0,45.0,6.8,14.0,3,2.0,1.0,4.0,2.0,2.0,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,1.0,,,,,,,,,,1.0,
10438156,away,Vizela,Alejandro Alvarado Jr,alejandro-alvarado-jr,A. Alvarado Jr,M,70,172,77,M,1025305,EUR,1059436800,M,70,70,True,4.0,3.0,,,,,3.0,5.0,2.0,2.0,1.0,,,,10.0,10.0,6.4,3.0,0,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
10438156,away,Vizela,Alexander Schmidt,alexander-schmidt,A. Schmidt,F,10,193,80,M,842499,EUR,885168000,F,11,11,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,11.0,3.0,6.7,,1,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
10438156,away,Vizela,Luiz Felipe,luis-felipe,L. Felipe,G,,197,35,M,928228,EUR,861840000,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438156,away,Vizela,Mohamed Aidara,mohamed-aidara,M. Aidara,D,45,186,19,M,913162,EUR,847238400,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438156,away,Vizela,Diego Rosa,diego-rosa,D. Rosa,M,33,180,531,M,1002415,EUR,1034380800,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438156,away,Vizela,Francis Cann,francis-cann,F. Cann,F,70,162,40,M,867262,EUR,886723200,F,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
