match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_fouls,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_outfielderBlock,stat_dispossessed,stat_keyPass,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,captain,stat_bigChanceCreated,stat_accurateCross,stat_totalOffside,stat_errorLeadToAGoal,stat_goodHighClaim,stat_ownGoals,stat_shotOffTarget,stat_bigChanceMissed
12436508,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,False,17.0,11.0,,,0.0,6.0,8.0,5.0,9.0,3.0,1.0,2.0,2.0,,,84.0,25.0,8.5,8.0,0.0689552,2,,,,,1.0,,2.0,2.0,0.9472,1.8096,,,1.0,1.0,,,,,,1.0,,2.0,,,,,1.0,,,,,
12436508,home,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,2,183,26779,M,KyleWalker2,44614,EUR,643852800,D,2,2,True,27.0,25.0,1.0,1.0,0.0,11.0,11.0,14.0,16.0,,1.0,2.0,,,,29.0,34.0,6.4,2.0,0.00669189,0,,,,1.0,3.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12436508,home,Manchester City,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,51151,M,IGunny,45853,EUR,656726400,M,19,19,True,23.0,21.0,,,0.0,10.0,12.0,11.0,11.0,1.0,,2.0,,,,29.0,25.0,6.5,3.0,0.00921972,0,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
12436508,home,Manchester City,James McAtee,james-mcatee,J. McAtee,M,24,180,10550,M,jamesmcatee_,1003334,EUR,1034899200,M,87,87,True,7.0,7.0,,,0.0,1.0,1.0,6.0,6.0,,,,,,,10.0,11.0,6.1,3.0,0.00433074,0,,,,,4.0,,,,,,2.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,
12436508,home,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,58418,M,JGrealish,189061,EUR,810691200,M,10,10,True,9.0,8.0,,,0.0,1.0,1.0,7.0,8.0,1.0,,,1.0,,,13.0,12.0,6.6,1.0,0.0107459,1,,,,1.0,1.0,,,,0.0369,,,,,,,,,,,,1.0,,,,,,,,,,,
12436508,home,Manchester City,Scott Carson,scott-carson,S. Carson,G,,188,5105,M,scottpcarson33,716,EUR,494553600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436508,home,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436508,home,Manchester City,Jahmai Simpson-Pusey,jahmai-simpson-pusey,J. Simpson-Pusey,D,4,187,1923,M,,1402924,EUR,1131062400,D,66,66,True,,,,,,,,,,,,,,,,,,,,,0,,Jahmai Simpson-Pusey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436508,home,Manchester City,Nico O'Reilly,nico-o-reilly,N. O’Reilly,D,33,193,15962,M,,1142703,EUR,1111363200,M,75,75,True,,,,,,,,,,,,,,,,,,,,,0,,Nico,O’Reilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436508,home,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,69678,M,Dokss,934386,EUR,1022457600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436508,away,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,,96531,EUR,730771200,G,23,23,False,37.0,29.0,14.0,6.0,0.0,29.0,34.0,,3.0,,,8.0,,2.0,4.0,90.0,44.0,6.2,8.0,8.273e-05,0,-1.4737,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
12436508,away,West Ham United,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1722,M,,138024,EUR,714441600,D,5,5,False,40.0,38.0,,,0.0,26.0,28.0,15.0,15.0,5.0,3.0,2.0,,,,90.0,68.0,6.8,6.0,0.162649,1,,,,,3.0,1.0,1.0,1.0,0.045,0.0747,,,2.0,2.0,3.0,3.0,3.0,1.0,,2.0,,,1.0,,,3.0,,,,1.0,,
12436508,away,West Ham United,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,,945217,EUR,946512000,D,25,25,False,33.0,31.0,1.0,,0.0,27.0,28.0,4.0,5.0,,2.0,1.0,,,,53.0,36.0,6.2,3.0,0.00128276,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12436508,away,West Ham United,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,,894474,EUR,864345600,D,26,26,False,45.0,41.0,6.0,3.0,0.0,31.0,33.0,10.0,12.0,1.0,4.0,,,,,90.0,51.0,6.2,4.0,0.00316863,0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
12436508,away,West Ham United,Aaron Wan-Bissaka,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,awbissaka,863653,EUR,880502400,D,29,29,False,45.0,39.0,1.0,1.0,0.0,27.0,30.0,12.0,17.0,5.0,2.0,3.0,1.0,,,90.0,69.0,6.6,13.0,0.0202462,1,,,,,3.0,,,3.0,0.0209,,3.0,2.0,2.0,,2.0,2.0,2.0,,,,,,3.0,,,,,,,,1.0,
12436508,away,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3256,M,,799041,EUR,793843200,M,28,28,False,31.0,17.0,9.0,4.0,1.0,14.0,18.0,4.0,14.0,3.0,1.0,4.0,,,,90.0,39.0,6.8,14.0,0.0615314,3,,,,,2.0,,1.0,,0.387,0.1651,,,2.0,2.0,1.0,,1.0,,,1.0,,,,True,1.0,1.0,,,,,2.0,1.0
12436508,away,West Ham United,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190,10872,M,EdsonAlvarez19,847151,EUR,877651200,M,19,19,False,52.0,49.0,2.0,1.0,0.0,37.0,39.0,13.0,14.0,3.0,1.0,5.0,1.0,,,87.0,65.0,5.9,8.0,0.0268552,0,,,,,4.0,2.0,,4.0,,,2.0,1.0,1.0,,1.0,,1.0,,,2.0,,,,,,1.0,,1.0,,,,
12436508,away,West Ham United,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89524,M,Kudus,905163,EUR,965174400,M,14,14,False,19.0,19.0,,,0.0,6.0,6.0,13.0,13.0,,,1.0,,,,72.0,31.0,6.1,4.0,0.0438991,5,,,,2.0,6.0,1.0,,1.0,0.2357,,1.0,,,,,,,,2.0,1.0,3.0,,1.0,,,,1.0,,,,2.0,1.0
12436508,away,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,63569,M,Paqueta,839981,EUR,872640000,M,10,10,False,61.0,52.0,7.0,7.0,0.0,25.0,27.0,27.0,34.0,9.0,1.0,12.0,2.0,,,90.0,81.0,7.9,14.0,0.612276,3,,,,,5.0,,,2.0,0.1227,,3.0,,2.0,2.0,5.0,4.0,,,,2.0,,,,,1.0,,,,,,3.0,
12436508,away,West Ham United,Crysencio Summerville,crysencio-summerville,C. Summerville,M,7,174,5285,M,csummerville7,917005,EUR,1004400000,M,7,7,False,26.0,21.0,2.0,2.0,0.0,11.0,12.0,10.0,17.0,8.0,,7.0,3.0,,,90.0,45.0,7.2,15.0,0.0245331,2,,,,,6.0,1.0,1.0,3.0,0.0976,0.2791,6.0,3.0,1.0,2.0,,,3.0,,1.0,3.0,,,,,1.0,,,,,,1.0,
12436508,away,West Ham United,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,9,188,9883,M,niclas.fuellkrug24,132645,EUR,729216000,F,11,11,False,17.0,12.0,,,0.0,5.0,5.0,7.0,12.0,3.0,2.0,,,,,90.0,21.0,7.4,5.0,0.0934734,2,,,,4.0,6.0,,1.0,,0.4638,0.7018,,,2.0,3.0,,,,,,3.0,,1.0,,,,,1.0,,,,1.0,
12436508,away,West Ham United,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2680,M,,829022,EUR,881798400,D,15,15,True,26.0,23.0,5.0,4.0,0.0,19.0,20.0,4.0,6.0,2.0,,1.0,,,,37.0,30.0,6.5,5.0,0.00352673,0,,,,,1.0,,,1.0,,,,,1.0,2.0,,,,1.0,,,,,1.0,,,,,,,,,
12436508,away,West Ham United,Luis Guilherme,luis-guilherme,Luis Guilherme,M,31,175,4554,M,guilhermelira06,1464248,EUR,1139443200,F,17,17,True,1.0,1.0,,,0.0,,,3.0,3.0,1.0,1.0,,,,,18.0,9.0,6.8,1.0,0.0842647,0,,Luis Guilherme,,,,,,1.0,,,,,,,1.0,,2.0,,,1.0,,,1.0,,,2.0,,,,,,
12436508,away,West Ham United,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,,130181,EUR,711849600,F,18,18,True,,,,,0.0,,,,,,,,,,,10.0,,6.3,,,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436508,away,West Ham United,Wesley Foderingham,wesley-foderingham,W. Foderingham,G,25,185,333,M,,187861,EUR,663811200,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436508,away,West Ham United,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170,763,M,,43443,EUR,629683200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436508,away,West Ham United,Carlos Soler,carlos-soler,C. Soler,M,18,180,3724,M,Carlos10Soler,832427,EUR,852163200,M,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436508,away,West Ham United,Oliver Scarles,scarles-oliver,O. Scarles,M,30,180,573,M,,1150952,EUR,1134345600,D,57,57,True,,,,,,,,,,,,,,,,,,,,,0,,Oliver Scarles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436508,away,West Ham United,Andy Irving,andy-irving,A. Irving,M,18,186,452,M,,845464,EUR,958176000,M,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436508,away,West Ham United,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,guiido_rodriguez,609752,EUR,766108800,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
