match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_sofascoreId,stat_outfielderBlock,stat_wasFouled,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_totalContest,captain,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_totalOffside,stat_accurateCross,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals
12441698,home,AFC Ajax,Remko Pasveer,remko-pasveer,R. Pasveer,G,22,186.0,801,M,2622,EUR,437097600,G,22,22,False,28.0,25.0,5.0,2.0,0.0,24.0,24.0,1.0,4.0,8.0,3.0,3.0,90.0,37.0,6.4,3.0,0.00064901,0,-1.1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441698,home,AFC Ajax,Anton Gaaei,anton-gaaei,A. Gaaei,D,3,183.0,906,M,1120315,EUR,1037664000,D,3,3,False,56.0,46.0,6.0,3.0,0.0,15.0,17.0,31.0,43.0,3.0,,,90.0,78.0,6.4,18.0,0.133241,0,,,,4.0,3.0,4.0,8.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12441698,home,AFC Ajax,Josip Šutalo,josip-sutalo,J. Šutalo,D,37,190.0,4308,M,954836,EUR,951696000,D,37,37,False,49.0,47.0,3.0,2.0,0.0,30.0,31.0,17.0,18.0,3.0,,,45.0,57.0,6.9,4.0,0.0111292,0,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,josip.sutalo,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12441698,home,AFC Ajax,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188.0,2109,M,139273,EUR,775440000,D,24,24,False,57.0,50.0,2.0,1.0,0.0,32.0,35.0,18.0,23.0,4.0,,,59.0,70.0,7.2,8.0,0.00879532,2,,,,1.0,1.0,4.0,3.0,6.0,,5.0,1.0,,3.0,,,,,2.0,2.0,1.0,0.1689,,,,,,,,,,,,,,,,,
12441698,home,AFC Ajax,Jorrel Hato,jorrel-hato,J. Hato,D,21,182.0,15501,M,1153079,EUR,1141689600,D,4,4,False,39.0,37.0,1.0,1.0,0.0,20.0,21.0,17.0,18.0,4.0,,,73.0,46.0,6.2,4.0,0.0219826,0,,,,,1.0,,3.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12441698,home,AFC Ajax,Jordan Henderson,jordan-henderson,J. Henderson,M,6,183.0,6342,M,42694,EUR,645580800,M,6,6,False,75.0,67.0,4.0,2.0,0.0,19.0,21.0,48.0,56.0,9.0,,,90.0,88.0,7.7,14.0,0.967414,1,,,,2.0,1.0,3.0,2.0,4.0,,1.0,1.0,3.0,,3.0,jordanhenderson,,,1.0,,,0.074,2.0,True,1.0,2.0,,,,,,,,,,,,,
12441698,home,AFC Ajax,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179.0,1575,M,97410,EUR,730252800,M,18,18,False,57.0,52.0,4.0,2.0,0.0,16.0,16.0,36.0,41.0,1.0,,,90.0,69.0,7.4,6.0,0.0580475,1,,,,,2.0,,3.0,4.0,,2.0,2.0,1.0,1.0,2.0,,,1.0,,3.0,1.0,0.0756,,,,1.0,1.0,,,,,,,,,,,,
12441698,home,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182.0,3631,M,959806,EUR,1021507200,M,8,8,False,26.0,22.0,,,0.0,8.0,9.0,14.0,18.0,1.0,,,73.0,34.0,6.6,5.0,0.0371099,3,,,,1.0,2.0,,4.0,3.0,,,,,1.0,1.0,,,1.0,,1.0,1.0,0.857,1.0,,1.0,,1.0,1.0,2.0,2.0,0.9674,,,,,,,,
12441698,home,AFC Ajax,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180.0,34487,M,218160,EUR,810345600,F,20,20,False,33.0,29.0,2.0,2.0,0.0,3.0,3.0,26.0,32.0,3.0,,,59.0,59.0,7.0,14.0,0.0461833,7,,,,2.0,1.0,,8.0,5.0,3.0,,,2.0,1.0,,bertrandtraore10,,2.0,4.0,,,0.8078,6.0,,3.0,,1.0,,1.0,2.0,0.4087,1.0,,,,,,,
12441698,home,AFC Ajax,Wout Weghorst,wout-weghorst,W. Weghorst,F,25,197.0,6772,M,252215,EUR,713145600,F,25,25,False,34.0,26.0,,,0.0,6.0,7.0,20.0,28.0,1.0,,,90.0,49.0,7.1,14.0,0.209912,3,,,,1.0,2.0,3.0,5.0,8.0,1.0,,,4.0,1.0,3.0,wout.weghorst,,4.0,1.0,,,0.4116,1.0,,1.0,,2.0,1.0,1.0,,,,1.0,,,,,,
12441698,home,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182.0,1909,M,100386,EUR,693100800,F,23,23,False,52.0,41.0,5.0,3.0,0.0,10.0,11.0,34.0,50.0,2.0,,,90.0,68.0,7.4,17.0,0.480125,1,,,,9.0,,2.0,2.0,4.0,,,,,2.0,3.0,,,,,1.0,,0.073,1.0,,1.0,,1.0,,,,,,,3.0,,,,,
12441698,home,AFC Ajax,Dies Janse,janse-dies,D. Janse,D,4,196.0,640,M,1470010,EUR,1137456000,D,36,36,True,42.0,36.0,3.0,1.0,0.0,21.0,22.0,15.0,21.0,,,,45.0,45.0,6.3,8.0,0.0171037,0,,Dies Janse,,1.0,,3.0,,4.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
12441698,home,AFC Ajax,Kian Fitz-Jim,kian-fitz-jim,K. Fitz-Jim,M,28,173.0,1158,M,1001945,EUR,1057363200,M,28,28,True,18.0,13.0,2.0,,0.0,3.0,4.0,11.0,15.0,2.0,,,31.0,27.0,6.1,8.0,0.0279565,2,,,,1.0,1.0,,4.0,2.0,1.0,,,1.0,1.0,,,,2.0,2.0,,,0.0878,1.0,,,,,,,,,,,1.0,,,,,
12441698,home,AFC Ajax,Mika Godts,mika-godts,M. Godts,F,11,176.0,3962,M,1149146,EUR,1118102400,F,11,11,True,20.0,18.0,2.0,2.0,0.0,2.0,2.0,16.0,20.0,1.0,,,31.0,29.0,6.9,6.0,0.081947,1,,Mika Godts,,2.0,,,3.0,3.0,1.0,,,,,1.0,,,1.0,,,,0.0374,3.0,,2.0,,1.0,1.0,,,,,,,,,,,
12441698,home,AFC Ajax,Owen Wijndal,owen-wijndal,O. Wijndal,D,5,174.0,794,M,836673,EUR,943747200,D,5,5,True,17.0,16.0,2.0,1.0,0.0,,,16.0,18.0,1.0,,,17.0,22.0,6.9,2.0,0.0226595,1,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,1.0,0.0318,,,,,1.0,,,,,,,,,,,,
12441698,home,AFC Ajax,Jorthy Mokio,jorthy-mokio,J. Mokio,M,24,182.0,3119,M,1563462,EUR,1204243200,D,31,31,True,11.0,10.0,1.0,1.0,0.0,5.0,5.0,5.0,6.0,3.0,,,17.0,13.0,6.4,2.0,0.00862504,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12441698,home,AFC Ajax,Matheus,matheus,Matheus,G,1,190.0,1504,M,603946,EUR,711504000,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441698,home,AFC Ajax,Jay Gorter,jay-gorter,J. Gorter,G,1,190.0,472,M,981603,EUR,959644800,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441698,home,AFC Ajax,Lucas Rosa,lucas-rosa,L. Rosa,D,2,177.0,710,M,970860,EUR,954720000,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441698,home,AFC Ajax,Ahmetcan Kaplan,ahmetcan-kaplan,A. Kaplan,D,4,189.0,1602,M,1064177,EUR,1042675200,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441698,home,AFC Ajax,Youri Regeer,youri-regeer,Y. Regeer,M,6,177.0,742,M,996940,EUR,1061164800,M,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441698,home,AFC Ajax,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180.0,7090,M,910048,EUR,1012521600,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,brianbrobbeyy,,,,,,,,,,,,,,,,,,,,,,,
12441698,home,AFC Ajax,Christian Rasmussen,kjelder-rasmussen-christian,C. Rasmussen,F,10,184.0,576,M,996989,EUR,1042934400,F,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441698,away,NEC Nijmegen,Robin Roefs,robin-roefs,R. Roefs,G,22,193.0,2142,M,1012928,EUR,1042761600,G,22,22,False,43.0,15.0,33.0,5.0,0.0,12.0,17.0,3.0,26.0,18.0,3.0,4.0,90.0,69.0,8.0,28.0,0.00031039,0,1.3761,,,,,2.0,,3.0,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,7.0,1.0,1.0,1.0,
12441698,away,NEC Nijmegen,Brayann Pereira,brayann-pereira,B. Pereira,D,2,172.0,178,M,1012639,EUR,1053475200,D,2,2,False,22.0,20.0,,,0.0,14.0,15.0,6.0,8.0,1.0,,,80.0,39.0,7.4,6.0,0.00402482,1,,,,1.0,1.0,1.0,5.0,1.0,1.0,2.0,,1.0,1.0,,,2.0,,,,,0.1421,,,,,,2.0,,1.0,0.8389,,,,,,,,1.0
12441698,away,NEC Nijmegen,Philippe Sandler,philippe-sandler,P. Sandler,D,3,188.0,233,M,842275,EUR,855532800,D,3,3,False,46.0,41.0,5.0,2.0,0.0,34.0,36.0,7.0,10.0,7.0,,,80.0,59.0,7.5,5.0,0.0867008,0,,,,,2.0,1.0,3.0,4.0,,6.0,2.0,,1.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,
12441698,away,NEC Nijmegen,Iván Márquez,ivan-marquez,I. Márquez,D,44,191.0,78,M,862479,EUR,771120000,D,4,4,False,34.0,30.0,3.0,,0.0,26.0,27.0,4.0,7.0,3.0,,,90.0,45.0,6.9,5.0,0.0260909,0,,,,,3.0,1.0,7.0,2.0,,5.0,1.0,,3.0,,,2.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,
12441698,away,NEC Nijmegen,Calvin Verdonk,calvin-verdonk,C. Verdonk,D,24,174.0,14345,M,361780,EUR,862012800,D,24,24,False,48.0,37.0,7.0,3.0,0.0,25.0,32.0,12.0,19.0,5.0,,,90.0,71.0,7.5,14.0,0.0150182,0,,,,3.0,,,1.0,6.0,,5.0,1.0,,1.0,2.0,c.verdonk,,,,6.0,5.0,,,True,,,,,,,,,,,,,,,
12441698,away,NEC Nijmegen,Kodai Sano,kodai-sano,K. Sano,M,23,176.0,1274,M,1184054,EUR,1064448000,M,23,23,False,42.0,34.0,3.0,2.0,1.0,23.0,27.0,11.0,15.0,3.0,,,90.0,64.0,7.6,9.0,0.0177294,0,,Kodai Sano,,,,3.0,3.0,12.0,1.0,3.0,2.0,,,1.0,,2.0,2.0,,6.0,1.0,,1.0,,1.0,,,2.0,,,,1.0,,,,,,,
12441698,away,NEC Nijmegen,Vito van Crooij,vito-van-crooij,V. van Crooij,M,32,172.0,213,M,385708,EUR,822873600,M,32,32,False,30.0,26.0,2.0,1.0,0.0,19.0,21.0,8.0,10.0,3.0,,,90.0,51.0,6.4,7.0,0.015574,0,,,,1.0,3.0,,10.0,2.0,,7.0,,2.0,1.0,,,1.0,1.0,,1.0,,,1.0,,,,,5.0,,,,,,1.0,,,,,
12441698,away,NEC Nijmegen,Sontje Hansen,sontje-hansen,S. Hansen,M,27,172.0,611,M,1199057,EUR,1021680000,M,10,10,False,15.0,13.0,,,0.0,5.0,6.0,8.0,9.0,1.0,,,87.0,26.0,7.4,7.0,0.0330092,2,,,,,1.0,1.0,2.0,3.0,,,,4.0,,2.0,,,1.0,,,,0.0464,2.0,,1.0,,1.0,,,1.0,0.2844,,,,,,,,1.0
12441698,away,NEC Nijmegen,Sami Ouaissa,sami-ouaissa,S. Ouaissa,M,25,180.0,488,M,1394147,EUR,1096675200,M,25,25,False,16.0,15.0,,,0.0,10.0,10.0,5.0,6.0,4.0,,,90.0,26.0,7.4,6.0,0.29861,1,,Sami Ouaissa,,,,1.0,3.0,3.0,2.0,2.0,,3.0,1.0,1.0,,,1.0,,1.0,1.0,0.0933,,,,1.0,,,,1.0,0.1783,,,,,,,,1.0
12441698,away,NEC Nijmegen,Thomas Ouwejan,thomas-ouwejan,T. Ouwejan,D,5,184.0,243,M,798180,EUR,844041600,M,5,5,False,11.0,3.0,1.0,,0.0,1.0,3.0,3.0,12.0,2.0,,,59.0,22.0,6.6,12.0,0.0829509,1,,,,4.0,3.0,1.0,3.0,2.0,,1.0,,,,,,,1.0,1.0,,,0.0439,,,,,,,,,,,,1.0,,,,,
12441698,away,NEC Nijmegen,Bryan Linssen,bryan-linssen,B. Linssen,F,30,170.0,352,M,47753,EUR,655344000,F,30,30,False,8.0,3.0,,,0.0,1.0,1.0,2.0,7.0,1.0,,,80.0,19.0,7.1,6.0,0.00391208,2,,,,,2.0,3.0,4.0,5.0,,1.0,,1.0,2.0,,,,2.0,,1.0,1.0,0.0918,,,,,1.0,,,1.0,0.0803,,1.0,,,,,,
12441698,away,NEC Nijmegen,Başar Önal,basar-onal,B. Önal,F,11,173.0,621,M,1193676,EUR,1089072000,F,11,11,True,5.0,4.0,,,0.0,,,4.0,5.0,,,,31.0,14.0,6.8,3.0,0.00485917,2,,Basar Onal,,,1.0,,1.0,3.0,,1.0,,2.0,,,,,2.0,,1.0,1.0,0.3703,,,,,,,1.0,2.0,0.4951,,,,,,,,
12441698,away,NEC Nijmegen,Yousri Sbai,yousri-sbai,Y. Sbai,D,23,,59,M,2026504,EUR,1091923200,M,33,33,True,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,,,,10.0,8.0,6.5,2.0,0.00022487,0,,,,,1.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
