match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_wonTackle,stat_penaltyConceded,stat_goals,player_sofascoreId,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,captain,stat_errorLeadToAGoal,stat_shotOffTarget,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist
10406611,home,KVC Westerlo,Edisson Jordanov,,,edisson-jordanov,E. Jordanov,D,24,172.0,62,M,129922,EUR,739497600,D,32,32,True,10.0,7.0,3.0,1.0,4.0,5.0,3.0,6.0,1.0,,,,,22.0,13.0,6.3,6.0,0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10406611,home,KVC Westerlo,Yusuke Matsuo,,,yusuke-matsuo,Y. Matsuo,M,24,170.0,228,M,991209,EUR,869616000,M,79,79,True,3.0,1.0,1.0,,,,1.0,3.0,,,,,,12.0,4.0,6.3,3.0,0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406611,home,KVC Westerlo,Muhammed Gümüşkaya,,,muhammed-gumuskaya,M. Gümüşkaya,M,10,177.0,178,M,929649,EUR,978307200,M,17,17,True,1.0,1.0,,,,,1.0,1.0,1.0,,,,,2.0,2.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
10406611,home,KVC Westerlo,Igor Vetokele,,,igor-vetokele,I. Vetokele,F,,173.0,40,M,106236,EUR,701308800,F,25,25,True,1.0,1.0,,,,,1.0,1.0,,,,,,2.0,3.0,,1.0,0,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
10406611,home,KVC Westerlo,Nick Gillekens,,,nick-gillekens,N. Gillekens,G,1,185.0,45,M,794577,EUR,804902400,G,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406611,home,KVC Westerlo,Tuur Dierckx,,,tuur-dierckx,T. Dierckx,F,,171.0,133,M,190409,EUR,799977600,F,55,55,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406611,away,KAA Gent,Paul Nardi,,,paul-nardi,P. Nardi,G,16,187.0,112,M,155717,EUR,769219200,G,1,1,False,24.0,18.0,9.0,4.0,15.0,17.0,3.0,7.0,10.0,1.0,2.0,,2.0,90.0,34.0,6.3,6.0,0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,
10406611,away,KAA Gent,Joseph Okumu,,,joseph-okumu,J. Okumu,D,2,193.0,662,M,985933,EUR,864604800,D,2,2,False,86.0,71.0,23.0,16.0,45.0,47.0,26.0,39.0,13.0,,,,,90.0,99.0,6.6,17.0,1,,3.0,2.0,1.0,,,,,,5.0,,1.0,,1.0,2.0,,1.0,,2.0,,,,,,,,,,,1.0,,,,
10406611,away,KAA Gent,Michael Ngadeu,,,michael-ngadeu,M. Ngadeu,D,5,190.0,812,M,245705,EUR,659318400,D,5,5,False,71.0,65.0,6.0,3.0,58.0,59.0,7.0,12.0,8.0,,,,,90.0,79.0,6.8,6.0,0,,,3.0,,,,,,,,2.0,,,,1.0,1.0,3.0,1.0,,2.0,,,,,,,,,,,,,,
10406611,away,KAA Gent,Jordan Torunarigha,,,jordan-torunarigha,J. Torunarigha,D,25,189.0,608,M,801003,EUR,870912000,D,23,23,False,63.0,51.0,7.0,,36.0,42.0,15.0,21.0,9.0,,,,,90.0,69.0,5.9,14.0,0,,2.0,1.0,,2.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10406611,away,KAA Gent,Kamil Piątkowski,,,kamil-piatkowski,K. Piątkowski,D,91,191.0,2382,M,942335,EUR,961545600,M,4,4,False,23.0,18.0,2.0,,11.0,13.0,7.0,12.0,3.0,,,,,52.0,39.0,6.2,9.0,1,2.0,4.0,2.0,1.0,,2.0,,,,,2.0,,,,,,2.0,,1.0,2.0,,,,,,,1.0,,,,,,,
10406611,away,KAA Gent,Sven Kums,,,sven-kums,S. Kums,M,,176.0,162,M,45990,EUR,572832000,M,24,24,False,70.0,59.0,8.0,6.0,27.0,29.0,32.0,41.0,5.0,,,,,90.0,82.0,7.0,11.0,1,,2.0,3.0,,,,,,,3.0,2.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,True,,1.0,,,,1.0
10406611,away,KAA Gent,Julien De Sart,,,julien-de-sart,J. De Sart,M,4,187.0,181,M,149795,EUR,788140800,M,13,13,False,55.0,43.0,9.0,4.0,14.0,15.0,29.0,42.0,10.0,,,,,90.0,78.0,7.0,17.0,3,2.0,3.0,6.0,1.0,,3.0,2.0,,1.0,1.0,4.0,2.0,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,
10406611,away,KAA Gent,Alessio Castro-Montes,,,alessio-castro-montes,A. Castro-Montes,M,21,175.0,290,M,839898,EUR,863827200,M,14,14,False,32.0,25.0,2.0,1.0,12.0,14.0,14.0,23.0,6.0,,,,,90.0,67.0,6.7,22.0,2,5.0,7.0,8.0,,1.0,5.0,2.0,,1.0,,5.0,6.0,1.0,,,,2.0,3.0,,2.0,,,,,1.0,,,,,1.0,,,,
10406611,away,KAA Gent,Hyun-Seok Hong,,,hyun-seok-hong,H. Hong,M,24,177.0,1224,M,942937,EUR,929491200,F,7,7,False,34.0,28.0,2.0,,12.0,13.0,17.0,25.0,8.0,,,,,90.0,48.0,7.3,12.0,0,4.0,3.0,5.0,2.0,,,,,,,2.0,3.0,2.0,3.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,1.0
10406611,away,KAA Gent,Gift Orban,,,gift-orban,G. Orban,F,16,178.0,5532,M,1217613,EUR,1026864000,F,20,20,False,19.0,12.0,2.0,1.0,3.0,3.0,9.0,17.0,4.0,,,,,90.0,35.0,8.9,13.0,4,1.0,3.0,2.0,1.0,1.0,3.0,2.0,,4.0,,,3.0,,2.0,,,,,,,,2.0,giftorban,1.0,,1.0,,,,,,,,
10406611,away,KAA Gent,Hugo Cuypers,,,hugo-cuypers,H. Cuypers,F,9,185.0,1408,M,836289,EUR,855273600,F,11,11,False,21.0,15.0,,,7.0,8.0,8.0,14.0,4.0,,,,,90.0,45.0,6.9,15.0,4,1.0,9.0,5.0,2.0,3.0,1.0,,1.0,3.0,,2.0,3.0,2.0,1.0,1.0,,2.0,,3.0,2.0,,1.0,,,,,1.0,,,,,,,
10406611,away,KAA Gent,Jens Petter Hauge,,,jens-petter-hauge,J. P. Hauge,F,10,184.0,3970,M,838805,EUR,939686400,F,10,10,True,29.0,23.0,3.0,,9.0,10.0,14.0,20.0,2.0,,,,,38.0,41.0,6.6,9.0,0,1.0,2.0,3.0,1.0,,,,,,,1.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
10406611,away,KAA Gent,Davy Roef,,,davy-roef,D. Roef,G,33,187.0,232,M,156663,EUR,760492800,G,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406611,away,KAA Gent,Bruno Godeau,,,bruno-godeau,B. Godeau,D,31,190.0,68,M,247321,EUR,705456000,D,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406611,away,KAA Gent,Sulayman Marreh,,,sulayman-marreh,S. Marreh,M,,184.0,166,,238410,EUR,821664000,M,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406611,away,KAA Gent,Rune Van Den Bergh,Rune,Van den Bergh,van-den-bergh-rune,R. V. d. Bergh,M,27,188.0,27,M,1126691,EUR,1043625600,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406611,away,KAA Gent,Malick Fofana,Malick Fofana,,malick-fofana,M. Fofana,F,11,169.0,6184,M,1195784,EUR,1112227200,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406611,away,KAA Gent,Ahmed Abdullahi,,,abdullahi-ahmed,A. Abdullahi,F,9,,662,M,1442017,EUR,1087603200,F,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
