match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_outfielderBlock,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_totalOffside,stat_wonContest,stat_shotOffTarget,stat_wonTackle,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,stat_goalAssist,stat_penaltyWon,stat_errorLeadToAShot
11450214,home,Galatasaray,Fernando Muslera,fernando-muslera,F. Muslera,G,16,190,9264,M,Muslera,28381,EUR,519264000,G,1,1,False,True,29.0,27.0,6.0,4.0,25.0,25.0,2.0,4.0,6.0,1.0,2.0,1.0,3.0,1.0,90.0,37.0,7.2,2.0,0.00062178,0,0.3228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450214,home,Galatasaray,Sacha Boey,boey-sacha,S. Boey,D,93,178,14707,M,sacha_boey,980418,EUR,968803200,D,93,93,False,,54.0,45.0,1.0,,18.0,24.0,27.0,33.0,8.0,,,,,,90.0,85.0,7.6,16.0,0.0634712,1,,,,3.0,3.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.6187,0.8768,2.0,,,,,,,,,,,,,,,,
11450214,home,Galatasaray,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187,2642,M,Nelsson,846148,EUR,908323200,D,25,25,False,,65.0,58.0,6.0,2.0,39.0,41.0,19.0,24.0,2.0,,,,,,90.0,73.0,6.7,7.0,0.00907337,0,,,,,1.0,4.0,1.0,5.0,,,,,,3.0,2.0,,,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,
11450214,home,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185,6104,M,abdulkerimbard1,178963,EUR,778896000,D,42,42,False,,73.0,67.0,7.0,3.0,40.0,43.0,27.0,30.0,3.0,,,,,,90.0,91.0,7.5,7.0,0.0122606,3,,,,,1.0,3.0,1.0,5.0,,,1.0,,,5.0,4.0,1.0,,0.1201,,,,,,,,1.0,3.0,,,,,,,,,
11450214,home,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,53,186,13210,M,barisalperyilmaz,904096,EUR,959040000,D,53,53,False,,48.0,40.0,3.0,1.0,14.0,17.0,26.0,31.0,8.0,,,,,,90.0,73.0,7.2,13.0,0.0701079,0,,,,,,2.0,6.0,10.0,3.0,1.0,4.0,,,2.0,1.0,3.0,1.0,,,2.0,,,1.0,2.0,,4.0,,3.0,,,,,,,,
11450214,home,Galatasaray,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2104,M,,142619,EUR,741657600,M,8,8,False,,56.0,51.0,,,18.0,19.0,33.0,39.0,2.0,,,,,,65.0,70.0,6.8,8.0,0.0440646,3,,,,2.0,,,3.0,2.0,1.0,,1.0,,,1.0,,1.0,,0.0688,,,,,,2.0,,1.0,1.0,1.0,2.0,,,,,,,
11450214,home,Galatasaray,Lucas Torreira,lucas-torreira,L. Torreira,M,34,168,8760,M,ltorreira34,754794,EUR,823996800,M,34,34,False,,68.0,61.0,2.0,1.0,26.0,26.0,35.0,42.0,11.0,,,,,,79.0,82.0,7.1,11.0,0.136278,1,,,,,,,5.0,1.0,1.0,2.0,2.0,,,3.0,,,1.0,0.0542,,1.0,2.0,,,1.0,,1.0,1.0,,,,,,,,,
11450214,home,Galatasaray,Tetê,tete,Tetê,F,21,175,4004,M,Tete,980327,EUR,950572800,M,20,20,False,,44.0,36.0,1.0,1.0,11.0,11.0,26.0,34.0,7.0,,,,,,83.0,69.0,6.7,16.0,0.315703,3,,,,1.0,,,6.0,4.0,,2.0,4.0,1.0,,,3.0,,4.0,0.3355,0.2876,2.0,,,2.0,2.0,,2.0,2.0,,,1.0,2.0,1.0,,,,
11450214,home,Galatasaray,Dries Mertens,dries-mertens,D. Mertens,M,,169,10127,M,driesmertens,32493,EUR,547257600,M,10,10,False,,24.0,18.0,,,4.0,5.0,14.0,25.0,2.0,,,,,,65.0,44.0,7.2,17.0,0.296702,2,,,,6.0,,,5.0,3.0,1.0,1.0,1.0,1.0,,,,2.0,4.0,0.0572,0.2532,2.0,,,,3.0,,1.0,1.0,1.0,,,,,2.0,,,
11450214,home,Galatasaray,Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24917,M,KAktürkoğlu,903324,EUR,908928000,M,7,7,False,,35.0,29.0,2.0,2.0,5.0,5.0,27.0,33.0,3.0,,,,,,78.0,57.0,8.5,13.0,0.272699,2,,,,3.0,1.0,,5.0,4.0,,1.0,5.0,1.0,1.0,1.0,2.0,1.0,3.0,0.9586,0.9073,4.0,,,1.0,,,2.0,1.0,,,3.0,1.0,,1.0,1.0,,
