match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_fouls,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_wasFouled,stat_dispossessed,stat_shotOffTarget,stat_unsuccessfulTouch,captain,stat_goalAssist,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_totalOffside,stat_goodHighClaim
10406715,home,KAS Eupen,Lennart Moser,lennart-moser,L. Moser,G,99,196,55,M,886064,EUR,944438400,G,1,1,False,22.0,15.0,12.0,5.0,15.0,17.0,5.0,15.0,1.0,1.0,2.0,90.0,35.0,6.7,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406715,home,KAS Eupen,Yentl Van Genechten,yentl-van-genechten,Y. V. Genechten,D,2,191,45,M,921951,EUR,966556800,D,2,2,False,33.0,23.0,7.0,1.0,16.0,16.0,18.0,8.0,3.0,,,90.0,61.0,7.0,16.0,0,7.0,1.0,5.0,4.0,2.0,4.0,2.0,1.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
10406715,home,KAS Eupen,Rune Paeshuyse,rune-paeshuyse,R. Paeshuyse,D,28,187,35,M,1020435,EUR,1017273600,D,28,28,False,62.0,53.0,6.0,5.0,44.0,47.0,15.0,5.0,1.0,,,90.0,65.0,6.2,9.0,0,9.0,,5.0,4.0,3.0,,,,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,
10406715,home,KAS Eupen,Oleksandr Filin,oleksandr-filin,O. Filin,D,25,179,38,M,788155,EUR,835660800,D,4,4,False,31.0,27.0,4.0,2.0,23.0,24.0,7.0,,,,,45.0,32.0,6.7,4.0,0,4.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
10406715,home,KAS Eupen,Loic Bessile,loic-bessile,L. Bessile,D,29,183,84,M,826213,EUR,919382400,D,5,5,False,60.0,51.0,8.0,2.0,43.0,44.0,16.0,5.0,,,,90.0,66.0,6.7,9.0,0,8.0,,1.0,5.0,,2.0,,,3.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
10406715,home,KAS Eupen,Jason Davidson,jason-davidson,J. Davidson,D,2,180,74,M,105350,EUR,678153600,D,3,3,False,72.0,53.0,7.0,2.0,23.0,25.0,51.0,4.0,1.0,,,90.0,98.0,6.7,27.0,1,30.0,4.0,3.0,6.0,,1.0,,1.0,2.0,2.0,1.0,,,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10406715,home,KAS Eupen,Jerome Deom,deom-jerome,J. Deom,M,24,175,45,M,839883,EUR,924480000,M,14,14,False,4.0,4.0,,,2.0,2.0,2.0,,,,,11.0,7.0,6.7,,0,2.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10406715,home,KAS Eupen,Stef Peeters,stef-peeters,S. Peeters,M,8,188,82,M,201988,EUR,697593600,M,8,8,False,66.0,47.0,12.0,7.0,18.0,18.0,53.0,8.0,2.0,,,90.0,90.0,7.1,28.0,1,31.0,5.0,6.0,5.0,,,,,,,3.0,,,2.0,1.0,4.0,2.0,1.0,2.0,True,1.0,2.0,1.0,,,,,,,,
10406715,home,KAS Eupen,Nathan Bitumazala,nathan-bitumazala,N. Bitumazala,M,10,178,85,M,1010227,EUR,1039478400,M,17,17,False,23.0,20.0,3.0,2.0,7.0,7.0,16.0,6.0,3.0,,,69.0,28.0,6.5,6.0,0,13.0,,3.0,3.0,,,,,1.0,1.0,,,,,1.0,,1.0,,2.0,,,,1.0,1.0,,,,,,,
10406715,home,KAS Eupen,Konan N'Dri,ndri-konan,K. N'Dri,F,11,174,435,M,978327,EUR,972604800,F,11,11,False,7.0,7.0,,,2.0,2.0,5.0,2.0,2.0,,,90.0,31.0,7.3,7.0,5,5.0,,11.0,9.0,1.0,,,,2.0,2.0,,,,4.0,,5.0,1.0,3.0,2.0,,,,5.0,2.0,1.0,2.0,1.0,,,,
