match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_shotValueNormalized,stat_totalClearance,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_fouls,captain,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_goals
14032399,home,KVC Westerlo,Koen Van Langendonck,,,koen-van-langendonck,K. V. Langendonck,G,30,188.0,44,M,247481,EUR,613353600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032399,home,KVC Westerlo,Clinton Nsiala,,,clinton-nsiala,C. Nsiala,D,6,182.0,272,M,1141169,EUR,1074297600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032399,home,KVC Westerlo,Roman Neustädter,,,roman-neustadter,R. Neustädter,D,33,190.0,122,M,38471,EUR,572140800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032399,home,KVC Westerlo,Raf Smekens,,,smekens-raf,R. Smekens,M,17,181.0,28,M,1177983,EUR,1075334400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032399,home,KVC Westerlo,Nacho Ferri,,,nacho-ferri,N. Ferri,F,90,192.0,459,M,1196903,EUR,1096934400,F,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032399,away,Sint-Truidense VV,Léo Kokubo,,,leo-kokubo,L. Kokubo,G,16,193.0,966,M,997020,EUR,980208000,G,16,16,False,31.0,19.0,15.0,4.0,0.0,17.0,20.0,2.0,11.0,,,10.0,,,1.0,90.0,41.0,6.7,13.0,0.00137886,20.460925795419,5.0,9.4707380527508,0.0,-0.0001,0,0.0229,0.11,0.0,-0.02,0.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,2.0,
14032399,away,Sint-Truidense VV,Taiga Hata,,,taiga-hata,T. Hata,M,3,175.0,259,M,1002356,EUR,1011484800,D,3,3,False,33.0,25.0,4.0,3.0,0.0,14.0,19.0,11.0,14.0,,4.0,4.0,,1.0,,90.0,53.0,7.2,9.0,0.0959121,73.510713154679,7.0,34.444922549516,1.0,,0,,0.18,0.02,0.2,,2.0,4.0,,,,,3.0,3.0,,,20.028243598547,25.025913150173,,2.0,,1.0,,1.0,3.0,2.0,,,2.0,,1.0,1.0,1.0,,,,,
14032399,away,Sint-Truidense VV,Shogo Taniguchi,Shogo,Taniguchi,shogo-taniguchi,S. Taniguchi,D,5,182.0,732,M,386958,EUR,679536000,D,5,5,False,64.0,53.0,8.0,2.0,1.0,37.0,41.0,16.0,23.0,4.0,6.0,5.0,,1.0,,90.0,75.0,7.7,12.0,0.0120405,135.82478449646,16.0,102.8513254958,1.0,,2,,0.25,0.16,0.38,,,1.0,,,2.0,,1.0,,0.182,,31.308765888517,32.94650209051,-0.16,4.0,1.0,1.0,,,1.0,,,,1.0,True,,1.0,,,,,,
14032399,away,Sint-Truidense VV,Visar Musliu,Visar,Musliu,visar-musliu,V. Musliu,D,26,186.0,207,M,134231,EUR,784684800,D,26,26,False,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,6.0,2.0,,,2.454e-05,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032399,away,Sint-Truidense VV,Simen Juklerød,Simen,Juklerød,simen-juklerod,S. Juklerød,D,18,186.0,64,M,252515,EUR,769219200,D,18,18,False,28.0,18.0,2.0,,0.0,10.0,17.0,8.0,11.0,2.0,5.0,1.0,,1.0,,90.0,55.0,7.0,16.0,0.222962,57.628245576006,7.0,27.731625121354,0.0,,0,,0.39,-0.24,-0.12,,3.0,6.0,1.0,,,,2.0,1.0,,,,,,4.0,1.0,2.0,2.0,,,2.0,,,1.0,,2.0,,,,,,,
14032399,away,Sint-Truidense VV,Rihito Yamamoto,,,rihito-yamamoto,R. Yamamoto,M,6,179.0,455,M,1030211,EUR,1008115200,M,6,6,False,32.0,25.0,3.0,2.0,0.0,12.0,14.0,13.0,18.0,1.0,7.0,7.0,,4.0,,90.0,55.0,8.2,18.0,0.121562,54.452472740608,9.0,19.509183170599,2.0,,5,,0.2,0.24,-0.15,,2.0,9.0,3.0,2.0,1.0,2.0,,,1.1179,1.2303,12.465295625093,16.230123079536,0.57,,5.0,1.0,,,,4.0,3.0,2.0,1.0,,,,,,,,,2.0
14032399,away,Sint-Truidense VV,Abdoulaye Sissako,,,abdoulaye-sissako,A. Sissako,M,8,186.0,79,M,846330,EUR,896140800,M,8,8,False,41.0,38.0,3.0,3.0,0.0,25.0,27.0,13.0,14.0,,5.0,9.0,,,,90.0,52.0,7.8,5.0,0.00967941,115.78893447933,13.0,53.304221500428,1.0,,1,,-0.04,0.15,0.27,,,1.0,1.0,1.0,,1.0,4.0,2.0,0.6737,0.6865,24.44715165758,26.572999529598,0.32,,2.0,,1.0,,,,,,,,,,,,,,,1.0
14032399,away,Sint-Truidense VV,Robert-Jan Vanwesemael,,,vanwesemael-robert-jan,R. Vanwesemael,M,60,175.0,67,M,1047164,EUR,1017100800,M,60,60,False,24.0,19.0,,,0.0,10.0,12.0,9.0,12.0,,3.0,1.0,,,,67.0,31.0,6.5,6.0,0.0296414,99.543626087585,10.0,-19.61630787709,1.0,,1,,-0.21,0.21,-0.03,,,5.0,1.0,1.0,1.0,,2.0,2.0,0.0368,,15.665498192685,15.674483245071,-0.29,,,1.0,,,,1.0,1.0,,3.0,,,,,,,,,
14032399,away,Sint-Truidense VV,Ryotaro Ito,Ryotaro,Ito,ryotaro-ito,R. Ito,M,13,174.0,672,M,831697,EUR,886723200,M,13,13,False,38.0,34.0,7.0,6.0,0.0,13.0,15.0,21.0,23.0,,3.0,3.0,,1.0,,86.0,51.0,7.7,7.0,0.296242,115.43635115335,15.0,55.788123579226,1.0,,3,,0.46,0.31,-0.06,,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.137,0.0409,32.025756675069,32.811408016115,0.02,,,6.0,,,,1.0,,1.0,,,2.0,,1.0,,,,,
14032399,away,Sint-Truidense VV,Ilias Sebaoui,Ilias Sebaoui,,ilias-sebaoui,I. Sebaoui,M,10,180.0,683,M,1154586,EUR,1002153600,M,10,10,False,32.0,24.0,7.0,2.0,1.0,10.0,12.0,14.0,20.0,,2.0,5.0,,,,90.0,45.0,6.6,13.0,0.364264,111.130074295,12.0,44.543004490762,0.0,,3,,0.13,0.26,0.18,,,5.0,3.0,,1.0,1.0,2.0,2.0,0.224,0.1151,,,0.05,1.0,2.0,3.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,
14032399,away,Sint-Truidense VV,Keisuke Goto,,,goto-keisuke,K. Goto,F,42,191.0,1367,M,1391315,EUR,1117756800,F,42,42,False,15.0,10.0,1.0,,1.0,3.0,4.0,7.0,11.0,3.0,4.0,,,,,86.0,22.0,8.1,6.0,0.182345,30.527770314046,4.0,16.398268907635,1.0,,2,,-0.12,0.36,0.13,,,5.0,,,1.0,1.0,1.0,,0.9404,0.7068,9.0023369965271,9.4727873405878,0.48,,1.0,1.0,5.0,,1.0,,,,1.0,,,1.0,,1.0,,,,1.0
14032399,away,Sint-Truidense VV,Loïc Mbe Soh,,,loic-mbe-soh,L. M. Soh,D,4,186.0,287,M,904992,EUR,992390400,D,4,4,True,59.0,52.0,5.0,1.0,0.0,40.0,44.0,12.0,15.0,,1.0,2.0,,1.0,,84.0,62.0,6.7,7.0,0.00296639,84.77822370478,12.0,42.302484351214,0.0,,0,,0.19,0.04,0.16,,,4.0,,,,,,,,,,,,2.0,,,2.0,,,,,,3.0,,,,,,,,,
14032399,away,Sint-Truidense VV,Kaito Matsuzawa,Kaito,Matsuzawa,kaito-matsuzawa,K. Matsuzawa,M,38,176.0,200,M,1514300,EUR,981331200,F,38,38,True,11.0,11.0,,,0.0,6.0,6.0,5.0,5.0,,8.0,3.0,,2.0,,23.0,21.0,7.2,1.0,0.0191143,31.969404389114,4.0,1.2387603596187,0.0,,0,,-0.04,0.04,0.13,,1.0,,5.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14032399,away,Sint-Truidense VV,Ryan Merlen,Ryan,Merlen,ryan-merlen,R. Merlen,M,14,188.0,39,M,1402293,EUR,1021075200,M,14,14,True,8.0,6.0,,,0.0,3.0,3.0,3.0,5.0,,1.0,,,,,4.0,10.0,,3.0,0.00292513,22.713246584301,3.0,20.684365335167,0.0,,0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14032399,away,Sint-Truidense VV,Oumar Diouf,Oumar Diouf,,oumar-diouf,O. Diouf,F,77,180.0,185,M,1493499,EUR,1052956800,F,77,77,True,,,,,0.0,,,,,,,,,,,4.0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032399,away,Sint-Truidense VV,Matt Lendfers,Matt Lendfers,,matt-lendfers,M. Lendfers,G,21,190.0,61,M,1393695,EUR,1141948800,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032399,away,Sint-Truidense VV,Wolke Janssens,,,janssens-wolke,W. Janssens,D,22,185.0,37,M,794418,EUR,789782400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032399,away,Sint-Truidense VV,Joedrick Pupe,,,pupe-joedrick,J. Pupe,D,23,189.0,67,M,891609,EUR,865382400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032399,away,Sint-Truidense VV,Alouis Diriken,,,alouis-diriken,A. Diriken,M,33,187.0,37,M,1481773,EUR,1080777600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032399,away,Sint-Truidense VV,Isaías Delpupo,Isaias Del Pupo,,delpupo-isaias,I. Delpupo,M,11,176.0,147,M,1046241,EUR,1049068800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
