match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,captain,stat_shotOffTarget,stat_penaltyConceded,stat_fouls,stat_totalCross,stat_aerialLost,stat_interceptionWon,stat_accurateCross,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceCreated,stat_goalAssist,stat_challengeLost,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_errorLeadToAShot
11409136,home,Sporting CP,Antonio Adán,antonio-adan,A. Adán,G,1,192,816,M,59623,EUR,547862400,G,1,1,False,23.0,20.0,4.0,1.0,19.0,19.0,1.0,4.0,5.0,1.0,1.0,2.0,90.0,28.0,6.4,3.0,0.00019262,0,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409136,home,Sporting CP,Ousmane Diomande,diomande-ousmane,O. Diomande,D,26,190,4976,M,1394342,EUR,1070496000,D,26,26,False,78.0,75.0,6.0,4.0,62.0,63.0,13.0,15.0,7.0,,,,90.0,89.0,6.8,5.0,0.017266,1,,Ousmane,Diomande,ousdiomande,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0752,,,,,,,,,,,,,,,,,,,,,,
11409136,home,Sporting CP,Sebastián Coates,sebastian-coates,S. Coates,D,4,196,2042,M,47443,EUR,655257600,D,4,4,False,63.0,59.0,5.0,5.0,47.0,49.0,12.0,14.0,5.0,,,,59.0,66.0,6.4,4.0,0.0120009,1,,Sebastián,Coates,,4.0,,5.0,,,,,,,,,1.0,0.0643,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11409136,home,Sporting CP,Matheus Reis,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,D,2,2,False,72.0,65.0,6.0,3.0,39.0,39.0,26.0,34.0,3.0,,,,59.0,79.0,6.7,9.0,0.0186777,0,,,,,2.0,2.0,5.0,1.0,1.0,1.0,,1.0,2.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11409136,home,Sporting CP,Ricardo Esgaio,ricardo-esgaio,R. Esgaio,D,47,171,673,M,97000,EUR,737510400,M,47,47,False,31.0,22.0,3.0,,12.0,16.0,11.0,18.0,3.0,,,,59.0,51.0,6.6,14.0,0.10309,0,,,,,,,3.0,,,,,1.0,3.0,1.0,2.0,,,,,,,3.0,,,1.0,1.0,,,,,,,,,,,,,
11409136,home,Sporting CP,Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,104.0,93.0,5.0,2.0,53.0,57.0,40.0,48.0,9.0,,,,90.0,121.0,7.6,14.0,0.0625487,3,,Morten,Hjulmand,,,3.0,4.0,,,,,,4.0,3.0,2.0,,0.7325,,2.0,,2.0,1.0,1.0,2.0,,3.0,1.0,1.0,0.8292,,,,,,,,,,
11409136,home,Sporting CP,Daniel Bragança,daniel-braganca,D. Bragança,M,23,178,1406,M,861979,EUR,927763200,M,23,23,False,45.0,42.0,,,28.0,29.0,14.0,16.0,2.0,,,,65.0,53.0,7.5,4.0,0.0264114,3,,Daniel,Bragança,,,,1.0,,1.0,1.0,,,,,,,0.1787,,2.0,,,,,1.0,,,,1.0,0.4064,1.0,,,,,,,,,
11409136,home,Sporting CP,Nuno Santos,nuno-santos,N. Santos,M,11,179,1386,M,352882,EUR,792547200,M,11,11,False,46.0,39.0,1.0,,21.0,22.0,19.0,30.0,9.0,,,,90.0,76.0,7.2,14.0,0.645056,1,,Nuno,Santos,,,1.0,4.0,,,,1.0,,2.0,2.0,,2.0,0.0132,,,,1.0,6.0,,,1.0,1.0,,,,,1.0,,,,,,,,
11409136,home,Sporting CP,Marcus Edwards,edwards-marcus,M. Edwards,M,10,167,2823,M,795066,EUR,912643200,F,10,10,False,50.0,37.0,2.0,1.0,7.0,7.0,31.0,47.0,6.0,,,,90.0,76.0,9.2,27.0,0.304367,4,,,,,1.0,7.0,7.0,3.0,6.0,4.0,2.0,,2.0,1.0,5.0,,0.2805,,,,1.0,4.0,,,1.0,9.0,,2.0,0.8393,1.0,1.0,1.0,1.0,,,,,,
11409136,home,Sporting CP,Viktor Gyökeres,viktor-gyokeres,V. Gyökeres,F,14,187,198098,M,804508,EUR,896918400,F,9,9,False,34.0,27.0,,,3.0,4.0,24.0,30.0,3.0,,,,90.0,47.0,8.1,11.0,0.152037,3,,,,VGyökeres,,8.0,2.0,,4.0,2.0,1.0,,,,2.0,,0.1286,,2.0,,1.0,,5.0,,,4.0,,,,,1.0,2.0,,,,,,,
11409136,home,Sporting CP,Pedro Gonçalves,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,F,8,8,False,45.0,37.0,3.0,2.0,14.0,14.0,24.0,35.0,4.0,,,,90.0,71.0,7.6,19.0,0.176399,4,,,,pedroogoncalves28,,5.0,7.0,3.0,2.0,2.0,,,5.0,2.0,3.0,,0.1146,,2.0,,1.0,4.0,,,1.0,2.0,,2.0,0.5772,,,,1.0,,,,,,
11409136,home,Sporting CP,Jeremiah St. Juste,jeremiah-st-juste,J. St. Juste,D,8,185,1155,M,787640,EUR,845683200,D,3,3,True,29.0,29.0,3.0,3.0,18.0,18.0,11.0,11.0,2.0,,,,31.0,34.0,6.9,1.0,0.00718008,0,,,,,2.0,1.0,3.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11409136,home,Sporting CP,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,True,35.0,29.0,3.0,2.0,18.0,20.0,11.0,15.0,6.0,,,,31.0,36.0,6.7,6.0,0.0152266,0,,Gonçalo,Inácio,goncaloinacio_25,1.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,
11409136,home,Sporting CP,Francisco Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,F,17,17,True,23.0,22.0,1.0,,10.0,10.0,12.0,13.0,1.0,,,,31.0,32.0,6.6,1.0,0.00856042,3,,Francisco,Trincão,trincao,1.0,1.0,3.0,,,,1.0,,1.0,,,1.0,0.2953,,1.0,,,,1.0,,,,1.0,1.0,0.94,,,,,,,,,,
11409136,home,Sporting CP,Paulinho,paulinho,Paulinho,F,26,187,4934,M,205790,EUR,721267200,F,20,20,True,8.0,4.0,,,2.0,2.0,2.0,6.0,1.0,,,,25.0,13.0,7.1,6.0,0.0753028,2,,,,,,2.0,,1.0,1.0,,1.0,,,,,,0.4038,,,,,,,,,,,1.0,0.343,1.0,,,,1.0,,,,,
11409136,home,Sporting CP,Franco Israel,franco-israel,F. Israel,G,81,189,2282,M,1084846,EUR,956361600,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
