match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalClearance,stat_outfielderBlock,player_firstName,player_lastName,stat_aerialLost,stat_wonContest,stat_shotOffTarget,stat_bigChanceCreated,stat_goalAssist,stat_accurateCross,stat_totalOffside,stat_bigChanceMissed,captain,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_penaltyConceded,stat_errorLeadToAGoal,stat_ownGoals,stat_blockedScoringAttempt
11897410,home,Fenerbahçe,Edin Džeko,edin-dzeko,E. Džeko,F,10,193,23278,M,EDzeko,14990,EUR,511401600,F,9,9,False,12.0,6.0,,,4.0,6.0,2.0,4.0,1.0,,,,45.0,20.0,9.7,0.00028256,3,,2.0,6.0,,,,,,3.0,3.0,,,,,2.0,,6.0,2.0158,2.4234,1.0,1.0,,,,,,,1.0,,,1.0,,True,1.0,,,,,,,
11897410,home,Fenerbahçe,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185,6844,M,mbatshuayi,147745,EUR,749520000,F,23,23,True,16.0,14.0,,,6.0,6.0,,2.0,,,,,45.0,24.0,7.0,0.0278342,2,,8.0,10.0,,2.0,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,5.0,1.2702,0.9727,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,
11897410,home,Fenerbahçe,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,18,191,738,M,,284767,EUR,741225600,F,22,22,True,7.0,6.0,,,1.0,1.0,,1.0,,,,,45.0,10.0,6.5,0.00276301,0,,5.0,6.0,,3.0,,1.0,,,,,,,1.0,1.0,2.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
11897410,home,Fenerbahçe,Cengiz Ünder,cengiz-under,C. Ünder,F,11,173,4739,M,cengizunder,758876,EUR,868838400,F,20,20,True,24.0,19.0,1.0,,3.0,3.0,,,3.0,,,,25.0,31.0,7.3,0.278015,2,,17.0,23.0,2.0,1.0,,,1.0,2.0,,,,,1.0,,,9.0,0.101,0.2413,,,,,,,,,,,1.0,,,,,,,,,,,
11897410,home,Fenerbahçe,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181,12216,M,dusantadic,38560,EUR,595987200,F,10,10,True,9.0,7.0,,,2.0,2.0,,,2.0,,,,24.0,11.0,6.5,0.00820555,0,,5.0,8.0,1.0,2.0,,,,,,,,,1.0,,1.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
11897410,home,Fenerbahçe,Bartuğ Elmaz,bartug-elmaz,B. Elmaz,M,6,179,1215,M,,997165,EUR,1045612800,M,28,28,True,18.0,16.0,1.0,1.0,6.0,6.0,,,3.0,,,,10.0,20.0,6.6,0.00630432,0,,10.0,13.0,1.0,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
11897410,home,Fenerbahçe,İrfan Can Eğribayat,irfan-can-egribayat,İ. C. Eğribayat,G,71,193,1983,M,,594618,EUR,891216000,G,70,70,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11897410,home,Fenerbahçe,Samet Akaydın,samet-akaydin,S. Akaydın,D,3,190,969,M,,863600,EUR,763516800,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11897410,home,Fenerbahçe,Mert Hakan Yandaş,mert-hakan-yandas,M. H. Yandaş,M,8,174,1764,M,,856849,EUR,777254400,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11897410,home,Fenerbahçe,Emre Mor,emre-mor,E. Mor,M,99,169,2594,M,,826258,EUR,869702400,M,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11897410,away,Konyaspor,Deniz Ertaş,deniz-ertas,D. Ertaş,G,1,194,250,M,,1195772,EUR,1111276800,G,1,1,False,37.0,12.0,32.0,7.0,8.0,13.0,,,10.0,,,,90.0,46.0,6.0,0.00063501,0,-1.2786,4.0,24.0,,1.0,1.0,,,,,,,,,,,25.0,,,,1.0,,Deniz Ertas,,,,,,,,,,,,2.0,1.0,5.0,,,,
11897410,away,Konyaspor,Ahmet Oğuz,ahmet-oguz,A. Oğuz,D,22,175,120,M,,603902,EUR,727142400,D,22,22,False,26.0,23.0,5.0,4.0,19.0,19.0,1.0,9.0,9.0,,,,90.0,57.0,5.7,0.00222858,0,,4.0,10.0,3.0,8.0,1.0,3.0,3.0,,,2.0,5.0,2.0,1.0,3.0,1.0,15.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
11897410,away,Konyaspor,Adil Demirbağ,adil-demirbag,A. Demirbağ,D,4,182,168,M,,787949,EUR,881712000,D,4,4,False,23.0,19.0,4.0,2.0,17.0,20.0,,1.0,2.0,,,,67.0,28.0,5.2,0.00111295,0,,2.0,3.0,,2.0,,,,,,2.0,,,,1.0,2.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,
11897410,away,Konyaspor,Kahraman Demirtaş,kahraman-demirtas,K. Demirtaş,D,47,184,25,M,,845313,EUR,762480000,D,20,20,False,19.0,14.0,5.0,2.0,12.0,14.0,,,1.0,,,,45.0,23.0,5.7,0.00070615,0,,2.0,5.0,,1.0,,,,,,1.0,,,,,1.0,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
11897410,away,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,,224112,EUR,638928000,D,12,12,False,28.0,19.0,5.0,1.0,10.0,16.0,,4.0,6.0,,,,90.0,53.0,6.4,0.0115957,1,,9.0,13.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,15.0,0.0209,0.4437,1.0,2.0,,,,1.0,1.0,,,,,,,True,,,,,,,,
11897410,away,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,,904303,EUR,923616000,M,5,5,False,18.0,11.0,5.0,4.0,10.0,14.0,2.0,3.0,1.0,,,,90.0,33.0,5.6,0.00104374,0,,1.0,4.0,,4.0,3.0,1.0,,,,4.0,1.0,1.0,,1.0,,8.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,
11897410,away,Konyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179,82,M,,847782,EUR,746841600,M,6,6,False,24.0,13.0,4.0,,10.0,13.0,,4.0,5.0,,,,90.0,35.0,6.1,0.00170827,0,,3.0,11.0,,5.0,,1.0,,,,1.0,3.0,1.0,1.0,1.0,2.0,13.0,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,
11897410,away,Konyaspor,Louka Prip,prip-louka,L. Prip,M,,182,142,M,,976127,EUR,867542400,M,11,11,False,11.0,7.0,1.0,1.0,2.0,2.0,,4.0,2.0,,,,45.0,19.0,6.4,0.00188362,1,,5.0,9.0,,2.0,,,2.0,,,,3.0,3.0,1.0,1.0,,7.0,0.03,,,,,,,,,,,,,,,,,,,,,,,1.0
11897410,away,Konyaspor,Alexandru Cicâldău,alexandru-cicaldau,A. Cicâldău,M,20,178,682,M,,827540,EUR,868320000,M,8,8,False,24.0,20.0,3.0,1.0,10.0,11.0,,1.0,4.0,,,,60.0,30.0,6.1,0.00367638,0,,10.0,14.0,1.0,3.0,,1.0,,,,1.0,,,1.0,1.0,1.0,7.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
11897410,away,Konyaspor,Marlos Moreno,marlos-moreno,M. Moreno,F,7,173,1658,M,,818942,EUR,843177600,M,70,70,False,13.0,9.0,3.0,1.0,3.0,4.0,,8.0,5.0,,,,82.0,36.0,6.1,0.00147585,0,,6.0,9.0,,12.0,1.0,1.0,8.0,,,1.0,1.0,1.0,4.0,4.0,1.0,14.0,,,,1.0,,,,4.0,3.0,,,,,,,,,,,,,,,
11897410,away,Konyaspor,Emrehan Gedikli,emrehan-gedikli,E. Gedikli,F,9,185,198,M,,997130,EUR,1051228800,F,90,90,False,18.0,13.0,,,9.0,11.0,1.0,1.0,2.0,,,,90.0,25.0,6.3,0.00337456,1,,4.0,7.0,,4.0,,1.0,,,,,,,2.0,,,8.0,0.0252,,,1.0,,,,3.0,,,,,,1.0,,,,,,,,,,1.0
11897410,away,Konyaspor,Robert Murić,robert-muric,R. Murić,M,,182,210,M,,283853,EUR,826588800,M,7,7,True,7.0,6.0,1.0,,,1.0,,,,,,,45.0,10.0,6.4,0.0171936,0,,6.0,6.0,,,,,,,,1.0,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
11897410,away,Konyaspor,Oğulcan Ülgün,ogulcan-ulgun,O. Ülgün,M,35,178,135,M,,1063942,EUR,894844800,M,35,35,True,7.0,6.0,1.0,,4.0,4.0,,1.0,1.0,,,,45.0,15.0,6.3,0.00030095,1,,2.0,3.0,,2.0,,1.0,,,,1.0,1.0,1.0,1.0,,,3.0,0.0105,,,1.0,,Ogulcan Ülgün,,1.0,,,,,,,,,,,,,,,,1.0
11897410,away,Konyaspor,Niko Rak,niko-rak,N. Rak,M,32,173,121,M,,1048837,EUR,1059177600,M,21,21,True,9.0,8.0,,,6.0,7.0,,2.0,1.0,,,,30.0,15.0,6.5,0.00208683,0,,2.0,2.0,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
11897410,away,Konyaspor,Steven​ N'Zonzi,steven-nzonzi,S. N'Zonzi,M,15,196,565,M,,51652,EUR,598147200,M,37,37,True,19.0,16.0,5.0,5.0,10.0,10.0,,,2.0,,,,23.0,19.0,6.6,0.00621677,0,,6.0,9.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
11897410,away,Konyaspor,Yasir Subaşı,yasir-subasi,Y. Subaşı,D,3,180,51,M,,796555,EUR,820454400,D,3,3,True,3.0,1.0,1.0,,,2.0,,,,,,,8.0,4.0,6.2,0.00041725,0,,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11897410,away,Konyaspor,Mehmet Erdoğan,mehmet-erdogan,M. Erdoğan,G,1,193,37,M,,1173536,EUR,1088899200,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Mehmet Erdogan,,,,,,,,,,,,,,,,,,
11897410,away,Konyaspor,Cebrail Karayel,cebrail-karayel,C. Karayel,D,77,176,32,M,,816485,EUR,776908800,D,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11897410,away,Konyaspor,Yunus Malli,yunus-malli,Y. Malli,M,,179,114,M,,136262,EUR,698889600,M,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11897410,away,Konyaspor,Mehmet Ali Büyüksayar,buyuksayar-mehmet-ali,M. A. Büyüksayar,F,42,166,33,M,,1390214,EUR,1083974400,M,42,42,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Mehmet,Ali Büyüksayar,,,,,,,,,,,,,,,,,
11897410,away,Konyaspor,Nélson Oliveira,nelson-oliveira,N. Oliveira,F,7,186,454,M,,42898,EUR,681609600,F,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
