match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_lastName,stat_wonContest,stat_dispossessed,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_errorLeadToAShot,stat_ownGoals,stat_hitWoodwork
12441693,home,SC Heerenveen,Andries Noppert,andries-noppert,A. Noppert,G,44,203,438,M,339339,EUR,765676800,G,44,44,False,42.0,12.0,35.0,6.0,0.0,7.0,13.0,5.0,29.0,1.0,14.0,1.0,1.0,2.0,1.0,1.0,1.0,90.0,48.0,6.6,30.0,0.00151396,0,-0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441693,home,SC Heerenveen,Oliver Braude,braude-oliver,O. Braude,D,45,174,214,M,1150061,EUR,1077321600,D,45,45,False,51.0,40.0,10.0,7.0,1.0,19.0,21.0,22.0,31.0,2.0,5.0,,,,,,,90.0,90.0,8.5,16.0,0.153983,2,,Oliver Braude,1.0,1.0,2.0,2.0,5.0,15.0,1.0,1.0,1.0,2.0,1.0,2.0,8.0,4.0,1.0,5.0,1.0,0.0444,3.0,,,,,,,,,,,,,,
12441693,home,SC Heerenveen,Sam Kersten,sam-kersten,S. Kersten,D,4,191,83,M,847072,EUR,886118400,D,4,4,False,49.0,44.0,2.0,1.0,0.0,25.0,26.0,19.0,23.0,5.0,1.0,,,,,,,90.0,58.0,6.8,5.0,0.0104361,0,,,,,2.0,4.0,2.0,4.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
12441693,home,SC Heerenveen,Nikolai Soyset Hopland,hopland-nikolai-soyset,N. S. Hopland,D,17,186,224,M,1121247,EUR,1090627200,D,17,17,False,68.0,57.0,9.0,6.0,0.0,32.0,37.0,25.0,31.0,4.0,4.0,,,,,,,90.0,76.0,7.1,12.0,0.0192603,0,,,,,2.0,5.0,2.0,5.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
12441693,home,SC Heerenveen,Mats Köhlert,mats-kohlert,M. Köhlert,D,27,168,173,M,794998,EUR,894067200,D,11,11,False,42.0,39.0,1.0,1.0,0.0,22.0,25.0,19.0,22.0,2.0,3.0,,,,,,,69.0,66.0,6.0,10.0,0.0994006,0,,,5.0,2.0,1.0,1.0,7.0,4.0,2.0,3.0,,,,1.0,2.0,1.0,1.0,,2.0,,1.0,,1.0,,,,,,,,,,,,
12441693,home,SC Heerenveen,Marcus Linday,marcus-linday,M. Linday,M,16,186,207,M,1627623,EUR,1054512000,M,16,16,False,61.0,53.0,3.0,1.0,0.0,25.0,26.0,28.0,35.0,1.0,2.0,,,,,,,90.0,70.0,7.0,10.0,0.0763813,0,,Marcus Linday,,,1.0,1.0,2.0,2.0,,,,,,2.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,
12441693,home,SC Heerenveen,Luuk Brouwers,luuk-brouwers,L. Brouwers,M,8,180,141,M,794014,EUR,894153600,M,8,8,False,44.0,40.0,1.0,1.0,0.0,19.0,19.0,21.0,25.0,1.0,2.0,,,,,,,78.0,52.0,7.3,5.0,0.0442537,1,,,,,,1.0,1.0,2.0,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,0.1158,1.0,,,,True,,,,,,,,,,
12441693,home,SC Heerenveen,Jacob Trenskow,trenskow-jacob,J. Trenskow,M,20,178,432,M,1015627,EUR,975196800,M,20,20,False,22.0,22.0,,,0.0,5.0,5.0,17.0,18.0,1.0,3.0,,,,,,,59.0,32.0,7.7,4.0,0.599066,2,,,1.0,,,,1.0,,,,,,,,,,1.0,,,0.1041,3.0,,,1.0,,1.0,1.0,1.0,0.2638,,,,,,
12441693,home,SC Heerenveen,Levi Smans,levi-smans,L. Smans,M,14,175,135,M,1133678,EUR,1048550400,M,14,14,False,23.0,17.0,3.0,1.0,0.0,5.0,6.0,16.0,24.0,1.0,4.0,,,,,,,90.0,46.0,7.3,17.0,0.441058,2,,Levi Smans,7.0,4.0,1.0,1.0,5.0,5.0,,3.0,,1.0,,,2.0,2.0,5.0,1.0,1.0,0.1568,4.0,,1.0,1.0,,1.0,,,0.392,1.0,1.0,,,,
12441693,home,SC Heerenveen,Ilias Sebaoui,ilias-sebaoui,I. Sebaoui,M,10,180,683,M,1154586,EUR,1002153600,M,10,10,False,21.0,15.0,1.0,,0.0,5.0,7.0,10.0,15.0,1.0,9.0,,,,,,,78.0,36.0,7.1,10.0,0.136192,4,,Ilias Sebaoui,1.0,,1.0,1.0,4.0,4.0,1.0,3.0,,3.0,,,,,2.0,1.0,1.0,0.6819,,,2.0,,,,1.0,,,,,,,,
