match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalClearance,stat_wasFouled,stat_keyPass,captain,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,player_firstName,player_lastName,stat_challengeLost,stat_totalContest,stat_goalAssist,stat_shotOffTarget,player_sofascoreId,stat_wonContest,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11368643,home,Mallorca,Vedat Muriqi,vedat-muriqi,V. Muriqi,F,7,194,5879,M,310874,EUR,767145600,F,7,7,False,20.0,13.0,1.0,1.0,3.0,3.0,10.0,19.0,2.0,,,83.0,39.0,6.7,17.0,0.00915389,1,,2.0,2.0,4.0,10.0,9.0,,1.0,,1.0,1.0,1.0,1.0,0.0453,,,,2.0,,,6.0,,,,,,3.0,,,vedatmuriqi,2.0,1.0,,,,
11368643,home,Mallorca,Manu Morlanes,manu-morlanes,M. Morlanes,M,8,178,430,M,826004,EUR,916099200,M,8,8,True,6.0,6.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,,,28.0,12.0,6.7,,0.00406228,0,,,,,1.0,3.0,,,,2.0,,,,,,,,1.0,,,,,2.0,,,1.0,,,,,,,,,,
11368643,home,Mallorca,Abdón Prats,abdon-prats,A. Prats,F,9,181,325,M,146852,EUR,724550400,F,9,9,True,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,,,27.0,12.0,6.8,2.0,0.0396138,1,,,3.0,,5.0,3.0,,,,1.0,,1.0,1.0,0.0423,,,,2.0,2.0,,1.0,,,,,,,,1.0,,,1.0,,,,
11368643,home,Mallorca,Sergi Darder,sergi-darder,S. Darder,M,10,180,979,M,110783,EUR,756518400,M,10,10,True,4.0,3.0,1.0,,2.0,2.0,1.0,3.0,1.0,,,17.0,7.0,6.6,2.0,0.00032275,0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
11368643,home,Mallorca,Omar Mascarell,omar-mascarell,O. Mascarell,M,5,181,553,M,255999,EUR,728611200,M,5,5,True,1.0,,,,,1.0,,,,,,12.0,3.0,6.6,1.0,,0,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11368643,home,Mallorca,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,844752,EUR,790905600,D,22,22,True,,,,,,,,,,,,11.0,2.0,6.6,,,0,,,1.0,,2.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11368643,home,Mallorca,Dominik Greif,dominik-greif,D. Greif,G,1,197,925,M,791046,EUR,860284800,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368643,home,Mallorca,Iván Cuéllar,ivan-cuellar,I. Cuéllar,G,25,187,119,M,19013,EUR,454464000,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368643,home,Mallorca,Matija Nastasić,matija-nastasic,M. Nastasić,D,15,188,481,M,98440,EUR,733276800,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368643,home,Mallorca,Pablo Maffeo,pablo-maffeo,P. Maffeo,D,23,173,2206,M,788216,EUR,868665600,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368643,home,Mallorca,Toni Lato,toni-lato,T. Lato,D,3,173,265,M,828239,EUR,880070400,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368643,home,Mallorca,Javi Llabrés,javi-llabres,J. Llabrés,M,19,174,115,M,1162309,EUR,1031702400,F,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Javi Llabrés,,,,,,,,,,,,
11368643,home,Mallorca,Nemanja Radonjić,nemanja-radonjic,N. Radonjić,F,49,185,4597,M,802665,EUR,824342400,M,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n.radonjic7,,,,,,
11368643,away,Las Palmas,Álvaro Valles,alvaro-valles,Á. Valles,G,1,192,931,M,964983,EUR,869788800,G,13,13,False,22.0,18.0,14.0,10.0,10.0,11.0,8.0,11.0,11.0,1.0,1.0,90.0,34.0,6.9,5.0,0.00207579,0,-0.4918,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
11368643,away,Las Palmas,Julián Araujo,julian-araujo,J. Araujo,D,22,175,4723,M,978150,EUR,997660800,D,28,28,False,31.0,24.0,3.0,,10.0,13.0,14.0,18.0,2.0,,,78.0,53.0,7.1,8.0,0.0540089,1,,,,2.0,1.0,8.0,,,,2.0,1.0,1.0,1.0,0.0157,,,5.0,3.0,1.0,,,1.0,,,,,1.0,,1.0,julian_araujo,1.0,,,,,
11368643,away,Las Palmas,Saúl Coco,saul-coco,S. Coco,D,23,188,1248,M,1089453,EUR,918518400,D,23,23,False,48.0,43.0,1.0,,20.0,22.0,23.0,26.0,1.0,,,90.0,62.0,6.9,7.0,0.0115642,1,,,2.0,2.0,5.0,7.0,,,,4.0,2.0,1.0,1.0,0.0378,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,
11368643,away,Las Palmas,Alex Suárez,alex-suarez,A. Suárez,D,4,179,259,M,914848,EUR,725846400,D,4,4,False,58.0,52.0,,,30.0,31.0,22.0,27.0,2.0,,,90.0,65.0,6.8,6.0,0.00631754,0,,,3.0,3.0,5.0,4.0,,,,1.0,1.0,,2.0,,,,3.0,,,,,1.0,1.0,,,,,,,,,,,,,
11368643,away,Las Palmas,Mika Mármol,mika-marmol,M. Mármol,D,3,181,783,M,979146,EUR,993945600,D,15,15,False,38.0,31.0,2.0,,18.0,20.0,14.0,21.0,5.0,,,90.0,67.0,6.6,20.0,0.037836,0,,3.0,1.0,2.0,5.0,6.0,,,,2.0,2.0,,,,,1.0,2.0,2.0,1.0,,,,1.0,,,,4.0,,,,,,,,,
11368643,away,Las Palmas,Marvin Park,park-marvin,M. Park,D,2,177,650,M,960401,EUR,952387200,M,2,2,False,11.0,7.0,,,2.0,3.0,5.0,11.0,2.0,,,90.0,32.0,6.7,12.0,0.00233918,0,,3.0,2.0,1.0,5.0,7.0,,,,3.0,1.0,3.0,1.0,,,,,3.0,,,2.0,,,,,,,,,,,,,,,
11368643,away,Las Palmas,Javier Muñoz,javier-munoz,J. Muñoz,M,14,179,313,M,353154,EUR,793929600,M,5,5,False,19.0,17.0,2.0,1.0,5.0,5.0,12.0,15.0,2.0,,,63.0,34.0,7.0,6.0,0.0112943,1,,1.0,1.0,,3.0,4.0,,,,4.0,3.0,2.0,1.0,0.0383,,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,
11368643,away,Las Palmas,Kirian Rodríguez,kirian-rodriguez,K. Rodríguez,M,20,180,441,M,964985,EUR,825984000,M,20,20,False,93.0,86.0,3.0,1.0,36.0,37.0,50.0,58.0,8.0,,,90.0,102.0,7.3,9.0,0.0481106,0,,2.0,3.0,2.0,4.0,6.0,,,,3.0,1.0,,,,,,,1.0,2.0,True,,,1.0,,,1.0,,,,,,,,,,
11368643,away,Las Palmas,Enzo Loiodice,loiodice-enzo,E. Loiodice,M,12,176,327,M,933426,EUR,975283200,M,12,12,False,34.0,31.0,1.0,1.0,18.0,19.0,13.0,15.0,5.0,,,78.0,44.0,6.6,7.0,0.0184963,0,,,,2.0,4.0,4.0,,,,,,1.0,1.0,,,,,1.0,1.0,,3.0,,,,,,1.0,,,,1.0,,,,,
11368643,away,Las Palmas,Benito Ramírez,benito-ramirez,B. Ramírez,M,21,180,82,M,868223,EUR,805420800,M,11,11,False,3.0,1.0,,,1.0,1.0,,4.0,1.0,,,45.0,12.0,6.0,11.0,1.13e-06,0,,2.0,1.0,,5.0,,,,,,,4.0,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,
11368643,away,Las Palmas,Sory Kaba,sory-kaba,S. Kaba,F,39,191,1042,M,869131,EUR,806889600,F,16,16,False,10.0,6.0,2.0,1.0,1.0,1.0,5.0,9.0,1.0,,,63.0,20.0,6.4,11.0,0.0345704,1,,,4.0,4.0,8.0,5.0,,1.0,,,,4.0,1.0,0.0863,,,,1.0,1.0,,1.0,,,,,,2.0,,,,,,,,,
11368643,away,Las Palmas,Alberto Moleiro,alberto-moleiro,A. Moleiro,M,20,172,3634,M,1012444,EUR,1064880000,M,10,10,True,26.0,23.0,1.0,,8.0,9.0,15.0,18.0,,,,45.0,46.0,7.1,12.0,0.0158163,2,,1.0,,,4.0,8.0,1.0,,,,,3.0,,0.1725,0.439,,,4.0,,,2.0,,,,,,6.0,,1.0,,4.0,,,,,
11368643,away,Las Palmas,José Campaña,jose-campana,J. Campaña,M,20,179,241,M,96373,EUR,738806400,M,21,21,True,28.0,27.0,,,6.0,6.0,21.0,22.0,1.0,,,27.0,31.0,6.6,4.0,0.0287926,0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
11368643,away,Las Palmas,Marc Cardona,marc-cardona,M. Cardona,F,22,182,195,M,841854,EUR,805161600,F,19,19,True,8.0,6.0,1.0,,1.0,2.0,5.0,6.0,,,,27.0,12.0,6.7,3.0,0.0244594,1,,,,,,2.0,,,,,,1.0,,0.0281,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,3.0,,,,
11368643,away,Las Palmas,Sandro Ramírez,sandro-ramirez,S. Ramírez,M,19,175,945,M,188407,EUR,805248000,F,9,9,True,14.0,12.0,,,1.0,1.0,11.0,13.0,,,,12.0,18.0,6.5,3.0,0.00480527,0,,,,,2.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
11368643,away,Las Palmas,Munir El Haddadi,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,350170,EUR,809913600,F,17,17,True,4.0,4.0,,,,,4.0,5.0,,,,12.0,6.0,6.6,1.0,0.00092575,0,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11368643,away,Las Palmas,Aarón Escandell,aaron-escandell,A. Escandell,G,13,188,1011,M,368922,EUR,812160000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368643,away,Las Palmas,Álvaro Lemos,alvaro-lemos,Á. Lemos,D,18,175,74,M,813645,EUR,733449600,D,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368643,away,Las Palmas,Juanma Herzog,juanma-herzog,J. Herzog,D,15,186,242,M,1513451,EUR,1084406400,D,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368643,away,Las Palmas,Eric Curbelo,eric-curbelo,E. Curbelo,D,23,181,52,M,868227,EUR,758505600,D,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368643,away,Las Palmas,Omenuke Mfulu,omenuke-mfulu,O. Mfulu,M,,182,893,M,552668,EUR,764121600,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368643,away,Las Palmas,Fabio González,fabio-gonzalez,F. González,M,,176,37,M,894477,EUR,855705600,M,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368643,away,Las Palmas,Cristian Herrera,cristian-herrera,C. Herrera,F,17,189,85,M,362032,EUR,668822400,F,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
