match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_interceptionWon,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_lastManTackle,stat_unsuccessfulTouch,stat_hitWoodwork,stat_bigChanceMissed,player_firstName,player_lastName,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_outfielderBlock
13981470,home,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187.0,4421,M,lukaszskorupski28,44906,EUR,673401600,G,1,1,False,28.0,25.0,4.0,2.0,0.0,25.0,26.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,90.0,36.0,6.8,3.0,0.00012865,0,0.07,-0.01,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981470,home,Bologna,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187.0,1108,M,,928104,EUR,929750400,D,20,20,False,48.0,42.0,3.0,1.0,0.0,15.0,17.0,31.0,4.0,2.0,4.0,,,,90.0,69.0,7.4,13.0,0.317144,1,0.59,0.06,0.15,27.0,3.0,1.0,1.0,1.0,6.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0063,2.0,0.0,,,,,,,,,,,,,,,,,,,,,
13981470,home,Bologna,Torbjørn Heggem,torbjorn-heggem,T. Heggem,D,14,192.0,759,M,,933264,EUR,916099200,D,14,14,False,51.0,48.0,7.0,5.0,0.0,33.0,35.0,16.0,2.0,4.0,4.0,,,,90.0,59.0,7.0,3.0,0.00895114,0,0.12,0.15,0.2,15.0,,,1.0,,4.0,,,,,2.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
13981470,home,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185.0,4571,M,,818481,EUR,898819200,D,26,26,False,65.0,58.0,5.0,3.0,0.0,33.0,36.0,29.0,3.0,3.0,2.0,2.0,,,90.0,72.0,7.4,8.0,0.0134176,0,0.25,0.23,0.35,25.0,,,1.0,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
13981470,home,Bologna,Juan Miranda,juan-miranda,J. Miranda,D,33,185.0,2208,M,,855829,EUR,948240000,D,33,33,False,76.0,66.0,10.0,6.0,0.0,26.0,31.0,45.0,7.0,1.0,7.0,1.0,,,90.0,103.0,8.0,15.0,0.138599,1,0.38,0.2,0.17,40.0,4.0,,1.0,2.0,2.0,,1.0,,,4.0,3.0,,0.0405,2.0,0.01,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
13981470,home,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182.0,2495,M,,814882,EUR,889660800,M,6,6,False,50.0,45.0,10.0,10.0,0.0,11.0,14.0,36.0,4.0,2.0,1.0,1.0,,,73.0,58.0,8.6,5.0,0.0352191,1,0.28,0.02,-0.01,34.0,,,,1.0,2.0,,,,,2.0,,2.0,0.1464,2.0,0.56,,,,,,1.0,1.0,0.5952,,,,,,,,,,,,,
13981470,home,Bologna,Remo Freuler,remo-freuler,R. Freuler,M,8,181.0,1928,M,,115516,EUR,703296000,M,8,8,False,89.0,81.0,4.0,2.0,0.0,29.0,33.0,56.0,6.0,,3.0,,,,90.0,102.0,7.7,11.0,0.153108,1,0.45,0.26,0.51,52.0,,,1.0,,6.0,,2.0,1.0,1.0,5.0,4.0,1.0,0.015,1.0,-0.08,3.0,1.0,,,,,,,True,1.0,2.0,,,,,,,,,,
13981470,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183.0,5740,M,,793645,EUR,854064000,M,7,7,False,8.0,8.0,,,0.0,3.0,3.0,5.0,1.0,,2.0,,,,45.0,18.0,7.7,3.0,0.0184437,4,0.09,0.24,-0.02,5.0,1.0,,,,1.0,,1.0,1.0,1.0,,,1.0,0.5145,1.0,0.47,,1.0,,1.0,,2.0,1.0,0.801,,,2.0,1.0,,,,,,,,,
13981470,home,Bologna,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188.0,1820,M,,826064,EUR,922838400,M,21,21,False,13.0,12.0,,,0.0,3.0,3.0,10.0,3.0,1.0,,2.0,,,56.0,30.0,7.0,6.0,0.00897725,2,-0.19,0.01,-0.06,9.0,,,3.0,,10.0,2.0,2.0,1.0,,,,4.0,0.062,,0.53,,,,1.0,,1.0,1.0,0.1702,,,2.0,,,,,,,,,,
13981470,home,Bologna,Nicolò Cambiaghi,cambiaghi-nicolo,N. Cambiaghi,F,28,173.0,1123,M,,971005,EUR,977961600,M,28,28,False,17.0,14.0,,,1.0,3.0,3.0,14.0,3.0,,2.0,2.0,,,56.0,26.0,8.9,5.0,0.268137,2,0.41,0.32,-0.09,11.0,3.0,1.0,,,4.0,,1.0,1.0,,,,2.0,0.3082,2.0,0.51,2.0,,2.0,,,2.0,1.0,0.7052,,,,,1.0,,,,,,,,
13981470,home,Bologna,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190.0,2354,M,,905381,EUR,965260800,F,24,24,False,25.0,18.0,5.0,4.0,2.0,6.0,7.0,18.0,5.0,1.0,,1.0,,,75.0,36.0,7.2,11.0,0.170439,3,0.17,0.08,0.14,12.0,,,1.0,3.0,5.0,2.0,1.0,,1.0,1.0,,1.0,0.5881,3.0,-0.56,,,1.0,1.0,,1.0,,0.428,,,,,1.0,,,,,,,,
13981470,home,Bologna,Federico Bernardeschi,federico-bernardeschi,F. Bernardeschi,M,10,185.0,3292,M,,294597,EUR,761270400,F,10,10,True,27.0,25.0,4.0,2.0,0.0,2.0,2.0,25.0,2.0,,2.0,1.0,,,45.0,43.0,8.0,11.0,0.525254,1,0.96,0.06,-0.01,23.0,5.0,2.0,,,4.0,2.0,3.0,1.0,,,,,0.0702,5.0,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
13981470,home,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186.0,1385,M,,1067204,EUR,1042502400,M,80,80,True,17.0,14.0,,,0.0,5.0,5.0,12.0,3.0,,3.0,1.0,,,34.0,21.0,6.7,4.0,0.0749402,2,-0.19,0.26,0.15,9.0,1.0,,,2.0,,,,,1.0,,,,0.1947,,-0.52,,,,1.0,,,,,,,,,,,,,,,,,
13981470,home,Bologna,Jonathan Rowe,jonathan-rowe,J. Rowe,F,11,173.0,2307,M,,1065261,EUR,1051660800,F,11,11,True,19.0,18.0,1.0,1.0,0.0,1.0,1.0,18.0,1.0,,1.0,,,,34.0,25.0,6.0,2.0,0.0215941,4,-0.16,0.17,0.13,17.0,,,,,2.0,,1.0,,,1.0,1.0,1.0,1.3543,,-0.78,,,,4.0,,,,,,,,,2.0,Jon Rowe,,,,,,,
13981470,home,Bologna,Tommaso Pobega,tommaso-pobega,T. Pobega,M,4,188.0,1344,M,,928796,EUR,931996800,M,4,4,True,10.0,8.0,1.0,1.0,0.0,1.0,2.0,8.0,,,,,,,17.0,12.0,6.6,2.0,0.00657029,0,0.11,0.04,-0.01,7.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
