match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_unsuccessfulTouch,stat_dispossessed,stat_aerialLost,stat_goals,stat_bigChanceMissed,stat_outfielderBlock,stat_hitWoodwork,stat_errorLeadToAShot,captain,stat_penaltyWon,stat_totalOffside,stat_errorLeadToAGoal,stat_penaltyConceded,stat_penaltyFaced,stat_clearanceOffLine
11352473,home,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7123,M,guglielmovicario,553606,EUR,844646400,G,13,13,False,29.0,23.0,13.0,7.0,22.0,25.0,1.0,4.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,90.0,41.0,7.0,6.0,0.00029562,0,0.0459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352473,home,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173,10890,M,pedroporro29,913654,EUR,937180800,D,23,23,False,48.0,37.0,6.0,3.0,13.0,16.0,27.0,41.0,5.0,1.0,4.0,1.0,,,,90.0,81.0,8.5,18.0,0.39209,3,,1.0,9.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.1001,0.1472,3.0,,,,,,,,,,,,,,,,,,
11352473,home,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37910,M,cutiromero2,829932,EUR,893635200,D,17,17,False,50.0,44.0,3.0,2.0,23.0,25.0,21.0,25.0,10.0,1.0,3.0,1.0,,,,90.0,64.0,7.3,7.0,0.0227252,1,,,,,3.0,4.0,1.0,1.0,,,1.0,,,5.0,3.0,3.0,0.034,,,,,1.0,1.0,,,,,,,,,,,,,,
11352473,home,Tottenham Hotspur,Ben Davies,ben-davies,B. Davies,D,33,181,2694,M,,94758,EUR,735609600,D,33,33,False,66.0,57.0,8.0,6.0,39.0,43.0,18.0,23.0,6.0,4.0,6.0,1.0,,,,90.0,78.0,7.3,10.0,0.109899,1,,,,,4.0,1.0,,,,1.0,,,1.0,1.0,1.0,,0.021,,,,,,,1.0,,,,,,,,,,,,,
11352473,home,Tottenham Hotspur,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186,5941,M,udogiethree,983572,EUR,1038441600,D,38,38,False,45.0,41.0,,,18.0,21.0,23.0,25.0,4.0,2.0,8.0,1.0,,,,90.0,64.0,7.8,10.0,0.0362237,1,,,1.0,,1.0,2.0,1.0,,,,1.0,,1.0,2.0,2.0,,0.8985,0.9113,2.0,,,,3.0,,1.0,1.0,,,,,,,,,,,
11352473,home,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,pape,1002711,EUR,1031961600,M,29,29,False,46.0,40.0,2.0,,12.0,14.0,28.0,35.0,7.0,,7.0,,,,,73.0,63.0,7.0,11.0,0.0253519,1,,,3.0,,2.0,5.0,1.0,1.0,,1.0,,,1.0,4.0,3.0,1.0,0.2131,,2.0,,,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,,
11352473,home,Tottenham Hotspur,Yves Bissouma,yves-bissouma,Y. Bissouma,M,8,181,19170,M,YB8,844842,EUR,841363200,M,8,8,False,74.0,64.0,1.0,,27.0,30.0,37.0,44.0,10.0,1.0,2.0,1.0,,,,86.0,92.0,7.7,12.0,0.0201212,1,,,,,,4.0,1.0,1.0,,,1.0,,1.0,8.0,6.0,,0.035,0.162,,,,2.0,,2.0,,,,1.0,,,,,,,,,
11352473,home,Tottenham Hotspur,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,M,22,22,False,22.0,17.0,,,3.0,5.0,15.0,21.0,6.0,1.0,3.0,,,,,86.0,43.0,7.6,12.0,0.164187,2,,,4.0,1.0,1.0,4.0,4.0,4.0,1.0,2.0,,,1.0,1.0,,1.0,0.1539,,3.0,,,1.0,1.0,2.0,,,,,2.0,1.0,,,,,,,
11352473,home,Tottenham Hotspur,Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,186,11735,M,dejan_k10,928124,EUR,956620800,M,21,21,False,40.0,36.0,1.0,1.0,7.0,8.0,30.0,33.0,5.0,,3.0,2.0,,,,90.0,59.0,7.8,15.0,0.625748,2,,,1.0,1.0,1.0,8.0,3.0,1.0,2.0,,2.0,,,1.0,,2.0,0.162,0.2993,5.0,,,,4.0,4.0,,,,,,,,,,,,,
11352473,home,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184,117494,M,HMSon,111505,EUR,710553600,M,7,7,False,31.0,25.0,,,8.0,11.0,17.0,21.0,7.0,,7.0,2.0,,,,89.0,54.0,9.5,12.0,0.344968,4,,2.0,1.0,,,6.0,5.0,3.0,2.0,2.0,2.0,,2.0,2.0,1.0,1.0,1.0692,1.2237,4.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,True,1.0,1.0,,,,
