match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalContest,stat_bigChanceCreated,stat_dispossessed,stat_wonContest,captain,stat_challengeLost,stat_bigChanceMissed,stat_totalOffside,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_clearanceOffLine
13981425,home,Cagliari,Michael Folorunsho,,,michael-folorunsho,M. Folorunsho,M,90,190,1521,M,869795,EUR,886809600,F,90,90,False,19.0,12.0,1.0,,0.0,5.0,7.0,7.0,12.0,3.0,90.0,40.0,6.1,18.0,0.00443845,2,,-0.21,0.15,0.15,2.0,1.0,,5.0,1.0,1.0,2.0,,5.0,0.0944,-0.21,,,,,,,,1.0,,,,3.0,,2.0,1.0,,,,,,,,,,,
13981425,home,Cagliari,Luca Mazzitelli,,,luca-mazzitelli,L. Mazzitelli,M,4,180,415,M,369866,EUR,816393600,M,4,4,True,11.0,10.0,4.0,4.0,0.0,3.0,4.0,7.0,7.0,,29.0,14.0,6.7,2.0,0.0279067,0,,0.26,0.01,-0.1,1.0,,,2.0,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,
13981425,home,Cagliari,Zito Luvumbo,,,zito-luvumbo,Z. Luvumbo,F,15,171,5304,M,1000150,EUR,1015632000,F,77,77,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,29.0,20.0,6.5,7.0,0.00295927,3,,-0.05,0.29,-0.05,1.0,,,3.0,3.0,1.0,,,3.0,0.3498,-0.54,LuvumboZito,,1.0,,2.0,,,2.0,,0.3008,,1.0,,2.0,1.0,,1.0,,,,,,,,,
13981425,home,Cagliari,Gianluca Gaetano,,,gaetano-gianluca,G. Gaetano,M,10,183,1108,M,902019,EUR,957484800,M,10,10,True,11.0,9.0,1.0,1.0,1.0,4.0,6.0,5.0,5.0,1.0,16.0,15.0,7.1,3.0,0.155496,2,,0.29,0.21,-0.05,,,,1.0,1.0,,,,1.0,0.1579,-0.11,,,,,1.0,,2.0,1.0,,0.2674,,,1.0,,,,1.0,,,1.0,,,,,,
13981425,home,Cagliari,Riyad Idrissi,,,riyad-idrissi,R. Idrissi,M,3,182,466,M,1123175,EUR,1118620800,D,3,3,True,8.0,5.0,,,0.0,4.0,6.0,1.0,2.0,3.0,15.0,13.0,6.6,4.0,0.00020939,0,,-0.01,0.01,0.15,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
13981425,home,Cagliari,Semih Kılıçsoy,,,semih-kilicsoy,S. Kilicsoy,F,9,178,11712,M,1142606,EUR,1124064000,F,9,9,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,9.0,4.0,6.2,2.0,0.00112071,0,,-0.1,-0.06,-0.01,,2.0,,3.0,,,,,,,,semihkilicsoy9,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
13981425,home,Cagliari,Giuseppe Ciocci,,,giuseppe-ciocci,G. Ciocci,G,24,190,97,M,992605,EUR,1011830400,G,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981425,home,Cagliari,Velizar-Iliya Iliev,,,iliev-velizar-iliya,V. Iliev,G,31,194,139,M,1137731,EUR,1121817600,G,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981425,home,Cagliari,Nicolò Cavuoti,,,nicolo-cavuoti,N. Cavuoti,M,20,178,118,M,1013041,EUR,1049414400,M,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981425,home,Cagliari,Mattia Felici,,,felici-mattia,M. Felici,M,17,180,329,M,975811,EUR,987465600,F,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981425,home,Cagliari,Alessandro Di Pardo,,,alessandro-di-pardo,A. D. Pardo,M,29,182,158,M,928814,EUR,932256000,D,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981425,home,Cagliari,Alessandro Vinciguerra,,,vinciguerra-alessandro,A. Vinciguerra,F,22,167,128,M,1122805,EUR,1124323200,F,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981425,away,Fiorentina,David De Gea,,,david-de-gea,D. De Gea,G,43,192,23723,M,69378,EUR,657936000,G,43,43,False,32.0,24.0,9.0,1.0,0.0,23.0,25.0,1.0,7.0,6.0,90.0,43.0,6.1,8.0,0.00012909,0,0.0172,0.02,0.01,-0.39,,,,,,,1.0,,,,,d_degea,,,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,0.2425,0.27,
13981425,away,Fiorentina,Pietro Comuzzo,Pietro Comuzzo,,comuzzo-pietro,P. Comuzzo,D,15,185,1322,M,1210848,EUR,1108857600,D,15,15,False,24.0,20.0,1.0,,0.0,15.0,17.0,5.0,7.0,2.0,62.0,33.0,6.9,4.0,0.00144925,0,,0.03,0.0,0.23,,,1.0,,2.0,,5.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981425,away,Fiorentina,Marin Pongračić,,,marin-pongracic,M. Pongračić,D,5,193,2505,M,847467,EUR,873936000,D,5,5,False,66.0,61.0,6.0,3.0,0.0,52.0,53.0,9.0,13.0,7.0,90.0,79.0,6.9,6.0,0.00493762,0,,0.09,0.22,-0.14,1.0,,1.0,4.0,7.0,,2.0,3.0,,,,,,2.0,2.0,2.0,4.0,,,,,,1.0,,,1.0,,,,,,,,,,,
13981425,away,Fiorentina,Luca Ranieri,,,luca-ranieri,L. Ranieri,D,6,187,1115,M,893998,EUR,924825600,D,6,6,False,39.0,35.0,2.0,1.0,0.0,22.0,24.0,13.0,15.0,1.0,45.0,47.0,7.1,5.0,0.00178438,0,,0.03,0.05,0.24,,,2.0,2.0,5.0,,2.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,2.0,,,1.0,True,,,,,,,,,,
13981425,away,Fiorentina,Dodô,,,dodo,Dodô,D,2,166,3348,M,822518,EUR,911260800,M,2,2,False,24.0,16.0,3.0,,0.0,6.0,7.0,10.0,17.0,3.0,90.0,44.0,6.7,15.0,0.0310312,0,,-0.03,0.28,-0.06,2.0,,,3.0,4.0,,1.0,,,,,,,,,2.0,,,,,,1.0,4.0,,,2.0,,1.0,,,,,,,,,
13981425,away,Fiorentina,Simon Sohm,,,simon-sohm,S. Sohm,M,23,188,941,M,909991,EUR,986947200,M,7,7,False,38.0,30.0,5.0,3.0,0.0,18.0,19.0,12.0,19.0,2.0,90.0,51.0,7.3,13.0,0.525309,0,,0.42,0.04,-0.03,1.0,1.0,2.0,3.0,6.0,,1.0,2.0,2.0,,,,,,1.0,3.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,
13981425,away,Fiorentina,Nicolò Fagioli,,,nicolo-fagioli,N. Fagioli,M,44,178,4280,M,901850,EUR,981936000,M,44,44,False,71.0,63.0,5.0,3.0,0.0,32.0,33.0,31.0,38.0,10.0,90.0,85.0,7.4,12.0,0.119637,1,,0.45,0.21,-0.07,2.0,,,2.0,4.0,1.0,,2.0,2.0,0.0288,0.0,nicolofagioli,,1.0,2.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,
13981425,away,Fiorentina,Robin Gosens,,,robin-gosens,R. Gosens,D,21,183,3165,M,377118,EUR,773366400,M,21,21,False,30.0,23.0,3.0,1.0,0.0,12.0,15.0,11.0,15.0,2.0,77.0,38.0,7.2,8.0,0.0100872,0,,-0.2,0.05,0.25,,1.0,3.0,2.0,3.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0
13981425,away,Fiorentina,Albert Guðmundsson,,,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,804909,EUR,866332800,F,10,10,False,19.0,18.0,,,1.0,12.0,12.0,6.0,7.0,2.0,72.0,25.0,6.5,4.0,0.121218,0,,0.11,0.02,-0.04,1.0,,,5.0,1.0,,,,2.0,,,,,,,1.0,3.0,1.0,,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,
13981425,away,Fiorentina,Cher Ndour,,,ndour-cher,C. Ndour,M,27,190,2173,M,1114422,EUR,1090886400,F,27,27,False,25.0,18.0,2.0,,0.0,10.0,11.0,8.0,14.0,,45.0,34.0,6.3,11.0,0.00393369,0,,-0.18,-0.32,0.16,,,,3.0,3.0,,1.0,1.0,2.0,,,,,,,2.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,
13981425,away,Fiorentina,Moise Kean,,,moise-kean,M. Kean,F,20,183,15084,M,835601,EUR,951696000,F,20,20,False,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,90.0,9.0,6.1,2.0,0.00090637,1,,-0.01,0.04,0.0,,2.0,,3.0,3.0,1.0,,,1.0,0.6855,-0.84,moise_kean,,,,2.0,,,,,,,2.0,,,1.0,,,1.0,2.0,,,,,,,
13981425,away,Fiorentina,Mattia Viti,,,mattia-viti,M. Viti,D,2,190,528,M,1009268,EUR,1011830400,D,26,26,True,29.0,25.0,1.0,,0.0,16.0,17.0,9.0,12.0,1.0,45.0,36.0,6.5,6.0,0.003038,0,,0.07,0.01,-0.2,,1.0,,3.0,5.0,,,5.0,2.0,,,,,,3.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,
13981425,away,Fiorentina,Rolando Mandragora,,,rolando-mandragora,R. Mandragora,M,8,183,2103,M,548178,EUR,867542400,M,8,8,True,19.0,14.0,3.0,1.0,0.0,6.0,6.0,8.0,13.0,,45.0,31.0,7.7,10.0,0.00452912,1,,-0.11,-0.34,-0.01,1.0,1.0,2.0,4.0,7.0,,,2.0,1.0,0.2254,0.52,,1.0,,2.0,3.0,1.0,1.0,1.0,1.0,0.7843,,1.0,,1.0,,,,,,,,,,,,
13981425,away,Fiorentina,Pablo Marí,,,pablo-mari,P. Marí,D,30,191,1707,M,208988,EUR,746755200,D,18,18,True,10.0,6.0,4.0,,0.0,6.0,6.0,,4.0,,28.0,14.0,5.9,4.0,2.693e-05,0,,-0.01,0.0,-0.28,,1.0,1.0,3.0,1.0,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
13981425,away,Fiorentina,Jacopo Fazzini,,,jacopo-fazzini,J. Fazzini,F,22,178,840,M,1012179,EUR,1047772800,M,22,22,True,5.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,18.0,11.0,6.6,1.0,0.0224859,1,,0.05,0.05,-0.04,1.0,1.0,,1.0,2.0,,,1.0,1.0,0.0399,-0.13,,,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,
13981425,away,Fiorentina,Fabiano Parisi,,,fabiano-parisi,F. Parisi,D,65,178,788,M,972886,EUR,973728000,D,65,65,True,5.0,4.0,1.0,,0.0,2.0,2.0,2.0,3.0,2.0,13.0,13.0,6.3,5.0,0.00051336,0,,0.0,-0.16,-0.16,,,,1.0,1.0,,,,1.0,,,,,2.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,
13981425,away,Fiorentina,Tommaso Martinelli,,,martinelli-tommaso,T. Martinelli,G,50,194,712,M,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981425,away,Fiorentina,Luca Lezzerini,,,luca-lezzerini,L. Lezzerini,G,1,195,135,M,139272,EUR,796003200,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981425,away,Fiorentina,Eman Košpo,Eman Kospo,,eman-kospo,E. Kospo,D,23,191,2191,M,1542041,EUR,1179360000,D,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981425,away,Fiorentina,Eddy Kouadio,Eddy Kouadio,,eddy-kouadio,E. Kouadio,D,60,191,227,M,1526933,EUR,1146960000,D,60,60,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981425,away,Fiorentina,Abdelhamid Sabiri,,,abdelhamid-sabiri,A. Sabiri,M,11,186,4184,M,807400,EUR,849139200,M,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,abdelhamidsabiri,,,,,,,,,,,,,,,,,,,,,,,,,
13981425,away,Fiorentina,Amir Richardson,Amir Richardson,,amir-richardson,A. Richardson,M,25,195,11630,M,1121333,EUR,1011830400,M,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,ami2r,,,,,,,,,,,,,,,,,,,,,,,,,
13981425,away,Fiorentina,Niccolò Fortini,Niccolò Fortini,,niccolo-fortini,N. Fortini,M,29,185,609,M,1526934,EUR,1139788800,D,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981425,away,Fiorentina,Riccardo Braschi,Riccardo Braschi,,riccardo-braschi,R. Braschi,F,61,190,200,M,1526932,EUR,1156377600,F,61,61,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981425,away,Fiorentina,Edin Džeko,,,edin-dzeko,E. Džeko,F,10,193,23224,M,14990,EUR,511401600,F,9,9,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,EDzeko,,,,,,,,,,,,,,,,,,,,,,,,,
