match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_wonTackle,stat_expectedGoalsOnTarget,captain,stat_errorLeadToAShot,stat_totalCross,stat_unsuccessfulTouch,stat_dispossessed,stat_totalContest,stat_wonContest,stat_errorLeadToAGoal,stat_accurateCross,stat_penaltyWon,stat_hitWoodwork,stat_penaltyFaced,player_sofascoreId,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyConceded
14064520,home,Toulouse,Guillaume Restes,Guillaume,Restes,guillaume-restes,G. Restes,G,1,188.0,2069,M,1154630,EUR,1110499200,G,1,1,False,26.0,20.0,7.0,1.0,0.0,19.0,21.0,1.0,5.0,1.0,6.0,1.0,2.0,3.0,3.0,1.0,1.0,90.0,36.0,5.9,6.0,0.00397821,0.2551,0,-0.7414,0.08,0.01,-0.17,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064520,home,Toulouse,Mark McKenzie,,,mark-mckenzie,M. McKenzie,D,3,183.0,647,M,922759,EUR,919900800,D,3,3,False,52.0,41.0,6.0,2.0,0.0,22.0,26.0,19.0,26.0,4.0,2.0,,,,,,,90.0,76.0,6.7,14.0,0.110094,,1,,0.28,0.14,-0.39,,3.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0337,1.0,-0.12,,,,,,,,,,,,,,,,,,,,,,,
14064520,home,Toulouse,Charlie Cresswell,,,charlie-cresswell,C. Cresswell,D,4,190.0,1084,M,1020744,EUR,1029456000,D,4,4,False,74.0,67.0,5.0,2.0,0.0,52.0,53.0,15.0,21.0,10.0,5.0,1.0,,,,,,90.0,96.0,8.4,7.0,0.0102028,,4,,0.17,0.17,0.21,,4.0,5.0,5.0,,,8.0,,4.0,1.0,0.3488,1.0,0.47,2.0,2.0,1.0,1.0,3.0,0.5451,,,,,,,,,,,,,,,,,
14064520,home,Toulouse,Rasmus Nicolaisen,,,rasmus-nicolaisen,R. Nicolaisen,D,2,190.0,261,M,798124,EUR,858470400,D,2,2,False,61.0,56.0,1.0,1.0,0.0,40.0,42.0,16.0,19.0,2.0,4.0,1.0,,,,,,90.0,69.0,5.9,7.0,0.00798689,,0,,-0.01,0.1,-0.54,,2.0,1.0,4.0,1.0,,2.0,1.0,,2.0,,,,,,,,,,True,1.0,,,,,,,,,,,,,,,
14064520,home,Toulouse,Djibril Sidibé,,,djibril-sidibe,D. Sidibé,D,19,182.0,538,M,123388,EUR,712368000,M,19,19,False,21.0,15.0,2.0,1.0,0.0,6.0,7.0,9.0,14.0,2.0,2.0,,,,,,,61.0,30.0,6.4,9.0,0.0214044,,0,,0.12,0.01,-0.1,,1.0,1.0,4.0,1.0,,2.0,1.0,1.0,2.0,,,,,,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,
14064520,home,Toulouse,Cristian Cásseres Jr.,,,cristian-casseres-jr,C. Cásseres Jr.,M,23,174.0,1378,M,878938,EUR,948326400,M,23,23,False,36.0,30.0,1.0,,0.0,18.0,19.0,12.0,17.0,3.0,6.0,2.0,,,,,,80.0,48.0,6.3,12.0,0.0164351,,1,,-0.03,0.23,-0.1,,,,4.0,1.0,1.0,1.0,1.0,1.0,,0.0596,,-0.2,,,,,,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,
14064520,home,Toulouse,Abu Francis,,,francis-abu,A. Francis,M,17,182.0,1495,M,988801,EUR,988329600,M,17,17,False,26.0,22.0,1.0,,0.0,13.0,14.0,9.0,12.0,3.0,2.0,,,,,,,61.0,36.0,6.0,4.0,0.0341346,,2,,-0.16,0.01,-0.37,,2.0,1.0,2.0,,1.0,2.0,1.0,1.0,,0.0305,1.0,-0.11,,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,
14064520,home,Toulouse,Dayann Methalie,,,dayann-methalie,D. Methalie,M,24,186.0,426,M,1894003,EUR,1139961600,M,24,24,False,25.0,19.0,2.0,1.0,0.0,10.0,14.0,9.0,11.0,6.0,3.0,,,,,,,90.0,49.0,6.8,14.0,0.193613,,1,,0.19,0.13,-0.09,,,,3.0,,1.0,1.0,1.0,3.0,,0.0171,,-0.12,,,,1.0,1.0,,,,2.0,2.0,1.0,5.0,3.0,,,,,,,,,,
14064520,home,Toulouse,Aron Dønnum,,,aron-donnum,A. Dønnum,M,15,179.0,643,M,863133,EUR,893030400,F,15,15,False,39.0,27.0,4.0,1.0,0.0,4.0,4.0,23.0,35.0,5.0,6.0,3.0,,,,,,90.0,65.0,8.6,23.0,0.41018,,2,,0.59,0.5,-0.02,,,,3.0,,1.0,,3.0,2.0,1.0,0.8112,3.0,0.3,1.0,,1.0,,,0.8556,,,9.0,2.0,2.0,,,,3.0,1.0,,,,,,,
14064520,home,Toulouse,Yann Gboho,,,yann-gboho,Y. Gboho,F,10,173.0,957,M,911851,EUR,979430400,F,10,10,False,29.0,24.0,1.0,,1.0,5.0,5.0,19.0,24.0,5.0,4.0,2.0,,,,,,90.0,47.0,7.2,13.0,0.138638,,1,,0.31,0.41,-0.05,,,,7.0,1.0,1.0,,1.0,,1.0,0.0393,4.0,-0.16,,,,,,,,,1.0,2.0,2.0,6.0,3.0,,,,1.0,,,,,,
