match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_aerialLost,stat_fouls,stat_outfielderBlock,stat_totalOffside,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_penaltyConceded,stat_errorLeadToAShot,stat_penaltyWon,stat_goalAssist,stat_goals
11352675,home,Manchester United,André Onana,,,andre-onana,A. Onana,G,24,190,53850,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,42.0,32.0,16.0,7.0,29.0,32.0,3.0,10.0,1.0,3.0,1.0,4.0,1.0,7.0,1.0,1.0,90.0,55.0,7.9,12.0,0.00318038,0,0.9466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352675,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,D,20,20,False,31.0,26.0,1.0,,13.0,16.0,14.0,18.0,3.0,2.0,,,,,,,90.0,46.0,6.3,8.0,0.0154499,0,,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11352675,home,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194,28057,M,harrymaguire93,149380,EUR,731289600,D,5,5,False,54.0,47.0,4.0,3.0,31.0,33.0,16.0,21.0,8.0,3.0,,,,,,,90.0,65.0,6.6,7.0,0.0183335,1,,,,2.0,,4.0,,,1.0,,1.0,1.0,0.0295,,,,,,,,,,,,,,,,,,,
11352675,home,Manchester United,Jonny Evans,,,jonny-evans,J. Evans,D,,188,4344,M,6jevans,30144,EUR,568166400,D,35,35,False,63.0,54.0,5.0,2.0,47.0,53.0,7.0,10.0,4.0,8.0,,,,,,,90.0,68.0,6.1,9.0,0.00141251,0,,,,,4.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,
11352675,home,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187,8884,M,victorlindelof,143334,EUR,774403200,D,2,2,False,34.0,30.0,3.0,3.0,21.0,23.0,9.0,12.0,1.0,1.0,,,,,,,73.0,47.0,6.6,6.0,0.00517352,0,,1.0,,,1.0,,,2.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
11352675,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,False,45.0,32.0,2.0,2.0,14.0,25.0,18.0,26.0,,6.0,,,,,,,86.0,57.0,6.9,21.0,0.264368,1,,6.0,,,3.0,,1.0,1.0,,,,,0.054,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,
11352675,home,Manchester United,Sofyan Amrabat,,,sofyan-amrabat,S. Amrabat,M,34,183,27708,M,sofyanamrabat,359272,EUR,840585600,M,4,4,False,12.0,10.0,,,6.0,6.0,4.0,6.0,1.0,1.0,,,,,,,45.0,20.0,6.5,2.0,0.00076335,0,,,,,3.0,3.0,1.0,,2.0,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,
11352675,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,31.0,25.0,3.0,1.0,8.0,9.0,19.0,27.0,,3.0,3.0,,,,,,90.0,49.0,6.8,13.0,0.0783756,2,,5.0,2.0,1.0,8.0,5.0,4.0,,3.0,2.0,1.0,1.0,0.1056,1.0,3.0,,1.0,1.0,,,2.0,True,1.0,0.0547,,,,,,,,
11352675,home,Manchester United,Scott McTominay,,,scott-mctominay,S. McTominay,M,8,193,25748,M,ScottMcTominay,879346,EUR,850003200,M,39,39,False,28.0,24.0,1.0,1.0,15.0,18.0,9.0,10.0,2.0,6.0,2.0,,,,,,90.0,42.0,7.3,6.0,0.00973683,2,,,,,1.0,5.0,1.0,1.0,4.0,2.0,,,0.2194,,,2.0,1.0,,,,,,2.0,0.1236,1.0,1.0,,,,,,
11352675,home,Manchester United,Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,185,357139,M,Rashford,814590,EUR,878256000,M,10,10,False,16.0,11.0,1.0,1.0,5.0,7.0,6.0,10.0,2.0,1.0,,,,,,,86.0,28.0,5.9,11.0,0.0396943,1,,1.0,,1.0,7.0,2.0,1.0,,,,1.0,,0.5374,2.0,,,,,,,2.0,,,,5.0,1.0,1.0,,,,,
11352675,home,Manchester United,Rasmus Højlund,,,rasmus-hojlund,R. Højlund,F,19,191,70296,M,RHøjlund,1086417,EUR,1044316800,F,11,11,False,16.0,12.0,,,3.0,5.0,9.0,11.0,1.0,4.0,1.0,,,,,,73.0,24.0,6.7,7.0,0.0523905,0,,,,,4.0,4.0,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,2.0,,,2.0,,,,2.0,2.0,,1.0,,,,
11352675,home,Manchester United,Mason Mount,,,mason-mount,M. Mount,M,7,181,41304,M,MMount,836694,EUR,915926400,M,7,7,True,9.0,5.0,,,3.0,6.0,2.0,3.0,1.0,1.0,2.0,,,,,,45.0,15.0,6.6,6.0,0.00130344,0,,,,2.0,2.0,4.0,,1.0,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,
11352675,home,Manchester United,Sergio Reguilón,,,sergio-reguilon,S. Reguilón,D,,178,5856,M,sergio_regui,858195,EUR,850694400,D,15,15,True,5.0,4.0,,,1.0,1.0,3.0,4.0,,,,,,,,,17.0,14.0,6.2,3.0,0.00289551,0,,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
