match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wasFouled,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_keyPass,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_punches,player_sofascoreId,stat_bigChanceMissed
10411622,home,Hellas Verona,Milan Đurić,milan-duric,M. Đurić,F,9,199,819,M,76132,EUR,643334400,F,19,19,False,39.0,20.0,,,5.0,9.0,15.0,30.0,1.0,,,,83.0,51.0,7.4,24.0,0.0,0.0,0.0956775,29.05708970282,5.0,-13.86,2.415,0,,6.0,18.0,,1.0,2.0,1.0,1.0,3.0,12.0,,1.0,1.0,,,4.0,3.0,,,,,,,,,,,,,3.0,,,,,,
10411622,home,Hellas Verona,Giangiacomo Magnani,giangiacomo-magnani,G. Magnani,D,96,190,252,M,812829,EUR,812764800,D,23,23,True,15.0,9.0,5.0,2.0,8.0,10.0,1.0,5.0,4.0,,,,61.0,28.0,7.4,6.0,0.0122,0.0216,0.000265065,37.115895180602,7.0,-15.435,4.2,1,,3.0,6.0,5.0,1.0,4.0,3.0,,2.0,2.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
10411622,home,Hellas Verona,Ibrahim Sulemana,ibrahim-sulemana,I. Sulemana,M,25,180,1979,M,105905,EUR,1053561600,M,77,77,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,,,,21.0,8.0,6.8,,0.0,0.0,0.000542934,23.446535597825,3.0,2.1,4.62,0,,1.0,2.0,,,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10411622,home,Hellas Verona,Yayah Kallon,yayah-kallon,Y. Kallon,F,9,175,173,M,967510,EUR,993859200,F,30,30,True,4.0,3.0,1.0,,,1.0,3.0,3.0,2.0,,,,21.0,7.0,6.6,1.0,0.0,0.0,0.00179891,42.72779851995,5.0,16.8,17.22,0,,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,17.402834711621,1.0,,,,,,,,,,
10411622,home,Hellas Verona,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,1034303,EUR,1044662400,M,24,24,True,,,,,,,,,,,,,8.0,2.0,6.5,1.0,0.0,0.0,0.0,,,,,0,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10411622,home,Hellas Verona,Thomas Henry,thomas-henry,T. Henry,F,9,191,450,M,795541,EUR,780019200,F,9,9,True,5.0,,,,,1.0,,4.0,,,,,17.0,9.0,6.7,7.0,0.0582,0.0,0.0,11.361698954602,2.0,0.21000000000002,3.255,1,,1.0,4.0,,,,,2.0,,4.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,
10411622,home,Hellas Verona,Alessandro Berardi,alessandro-berardi,A. Berardi,G,,185,37,M,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411622,home,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411622,home,Hellas Verona,Juan Cabal,juan-cabal,J. Cabal,D,32,185,4400,M,988037,EUR,978912000,D,32,32,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411622,home,Hellas Verona,Koray Günter,koray-gunter,K. Günter,D,22,185,217,M,138165,EUR,776995200,D,21,21,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411622,home,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,1050692,EUR,1072569600,D,42,42,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411622,home,Hellas Verona,Deyovaisio Zeefuik,deyovaisio-zeefuik,D. Zeefuik,D,42,185,212,M,843156,EUR,889574400,D,2,2,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411622,home,Hellas Verona,Joselito Gómez,joselito-gomez,J. Gómez,M,4,184,70,M,1154191,EUR,1076284800,M,83,83,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411622,home,Hellas Verona,Roberto Piccoli,roberto-piccoli,R. Piccoli,F,91,190,1557,M,958982,EUR,980553600,F,20,20,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411622,home,Hellas Verona,Jayden Braaf,jayden-braaf,J. Braaf,F,,179,344,M,961688,EUR,1030752000,F,25,25,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411622,home,Hellas Verona,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179,1937,M,877037,EUR,959299200,F,26,26,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411622,away,Lecce,Wladimiro Falcone,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,27.0,12.0,24.0,9.0,4.0,5.0,8.0,22.0,6.0,,,2.0,90.0,34.0,6.3,15.0,0.0,0.0,0.00153247,21.90438331885,3.0,8.82,8.61,0,-1.2898,,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
10411622,away,Lecce,Valentin Gendrey,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,17,17,False,41.0,31.0,6.0,4.0,11.0,15.0,21.0,28.0,4.0,,,,90.0,72.0,7.5,13.0,0.0,0.0,0.0674969,41.609333327552,8.0,-12.18,4.83,0,,4.0,13.0,1.0,1.0,5.0,5.0,,3.0,3.0,,,3.0,2.0,1.0,3.0,,,,2.0,1.0,,,,,,,,,1.0,,,,,,
10411622,away,Lecce,Federico Baschirotto,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,48.0,34.0,9.0,2.0,21.0,23.0,13.0,26.0,7.0,,,,90.0,57.0,6.4,15.0,0.0,0.0,0.0109496,81.76907187148,13.0,22.26,10.5,0,,10.0,6.0,3.0,1.0,2.0,2.0,5.0,5.0,4.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10411622,away,Lecce,Samuel Umtiti,samuel-umtiti,S. Umtiti,D,,182,3972,M,96547,EUR,753235200,D,93,93,False,31.0,23.0,6.0,3.0,13.0,16.0,10.0,15.0,6.0,,,,72.0,42.0,6.6,9.0,0.0,0.0,0.0127408,95.675892419484,12.0,34.125,20.685,0,,3.0,5.0,2.0,,3.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,21.12396461368,1.0,,,,,,,,,samumtiti,
10411622,away,Lecce,Antonino Gallo,antonino-gallo,A. Gallo,D,25,183,673,M,945616,EUR,947030400,D,25,25,False,16.0,12.0,3.0,,3.0,4.0,9.0,12.0,6.0,,,,45.0,24.0,6.6,4.0,0.0,0.0,0.0383444,51.976998888259,2.0,50.19,25.305,0,,1.0,4.0,,,3.0,2.0,,,,1.0,,,,,1.0,,,,,,,,,51.976998888259,2.0,,,,1.0,,,,,,
10411622,away,Lecce,Alexis Blin,alexis-blin,A. Blin,M,28,184,149,M,318657,EUR,842832000,M,29,29,False,54.0,40.0,4.0,,16.0,18.0,25.0,40.0,10.0,,,,90.0,77.0,6.4,20.0,0.3108,0.7062,0.0289166,95.465142704548,12.0,38.535,12.705,1,,8.0,5.0,4.0,,1.0,,,4.0,3.0,1.0,2.0,2.0,1.0,1.0,,,,,4.0,1.0,,1.0,,27.030923799376,2.0,,,,2.0,,,,,,1.0
10411622,away,Lecce,Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,55.0,45.0,7.0,1.0,16.0,20.0,29.0,35.0,11.0,,,,90.0,62.0,6.3,12.0,0.0286,0.0,0.043821,71.84505041565,12.0,10.185,10.92,1,,5.0,2.0,,,1.0,1.0,,3.0,1.0,1.0,1.0,,,2.0,,1.0,Morten,Hjulmand,,,,,,,,,,,,1.0,,True,,,
10411622,away,Lecce,Joan González,joan-gonzalez,J. González,M,,190,178,M,1137730,EUR,1012521600,M,16,16,False,31.0,30.0,2.0,1.0,9.0,9.0,21.0,23.0,5.0,,,,64.0,43.0,5.9,9.0,0.0,0.0,0.0146017,46.493532689987,6.0,39.165,14.91,0,,8.0,2.0,,,1.0,,,3.0,,,3.0,2.0,,,1.0,2.0,,,1.0,,,,,26.732761107952,2.0,,,,,,,,,,
10411622,away,Lecce,Gabriel Strefezza,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,877201,EUR,861321600,F,27,27,False,37.0,29.0,5.0,3.0,7.0,8.0,23.0,36.0,2.0,,,,82.0,57.0,7.4,17.0,0.0874,0.0,0.28596,93.035572631318,13.0,26.145,12.495,0,,5.0,9.0,,,2.0,2.0,1.0,,2.0,2.0,,4.0,2.0,,3.0,1.0,,,7.0,1.0,,,,12.931637521985,1.0,,1.0,,2.0,,,,,,
10411622,away,Lecce,Lorenzo Colombo,lorenzo-colombo,L. Colombo,F,29,183,2440,M,930191,EUR,1015545600,F,9,9,False,31.0,19.0,1.0,,5.0,6.0,14.0,25.0,1.0,,,,64.0,50.0,6.1,25.0,0.1302,0.0279,0.0143439,38.273949035014,5.0,22.26,8.925,2,,16.0,1.0,,,,,2.0,9.0,1.0,1.0,1.0,4.0,,,,6.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,
10411622,away,Lecce,Federico Di Francesco,federico-di-francesco,F. D. Francesco,M,94,171,208,M,320979,EUR,771552000,F,11,11,False,22.0,18.0,,,2.0,4.0,16.0,19.0,1.0,,,,90.0,39.0,6.6,12.0,0.2131,0.1488,0.0788183,65.538606548884,10.0,4.41,8.4,3,,4.0,5.0,,,2.0,1.0,1.0,,1.0,,,3.0,,,2.0,3.0,,,1.0,,,1.0,,,,,,,,2.0,,,,,
10411622,away,Lecce,Giuseppe Pezzella,giuseppe-pezzella,G. Pezzella,M,3,187,619,M,814589,EUR,880761600,D,97,97,True,19.0,14.0,1.0,,8.0,11.0,7.0,11.0,5.0,,,,45.0,44.0,6.4,10.0,0.0783,0.0,0.0119041,65.467773005901,10.0,20.895,9.45,2,,4.0,1.0,2.0,,,,,2.0,,,1.0,1.0,,,1.0,1.0,,,3.0,1.0,2.0,,,,,,,,,,,,,,
10411622,away,Lecce,Youssef Maleh,maleh-youssef,Y. Maleh,M,29,177,1361,M,849274,EUR,903744000,M,32,32,True,8.0,6.0,,,1.0,1.0,6.0,10.0,,,,,26.0,19.0,6.6,6.0,0.0,0.0,0.00600656,26.675391183011,4.0,23.73,10.395,0,,3.0,3.0,2.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,,3.0,1.0,,,,,,,,,,,,,,,
10411622,away,Lecce,Lameck Banda,lameck-banda,L. Banda,M,19,165,4769,M,911350,EUR,980726400,M,22,22,True,6.0,4.0,,,2.0,2.0,2.0,5.0,2.0,,,,26.0,25.0,5.7,11.0,0.0,0.0,0.000816191,45.561855564295,4.0,23.835,22.89,0,,9.0,5.0,,,1.0,,1.0,2.0,1.0,,2.0,7.0,2.0,,1.0,1.0,,,1.0,,,,,22.890101004583,1.0,,,,,,,,,lameckbanda.10,
10411622,away,Lecce,Alessandro Tuia,alessandro-tuia,A. Tuia,D,13,183,77,M,41468,EUR,644803200,D,13,13,True,15.0,9.0,4.0,,6.0,6.0,3.0,9.0,1.0,,,,18.0,18.0,6.5,6.0,0.0,0.0,0.00162689,66.910994004217,7.0,49.35,18.48,0,,2.0,1.0,1.0,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10411622,away,Lecce,Joel Voelkerling Persson,joel-voelkerling-persson,J. V. Persson,F,34,194,90,M,1087744,EUR,1042588800,F,31,31,True,5.0,3.0,,,,1.0,3.0,4.0,,,,,8.0,7.0,6.6,3.0,0.0,0.0,0.000653829,5.5441112001835,1.0,-3.255,-3.255,0,,1.0,3.0,,,,,,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10411622,away,Lecce,Marco Bleve,marco-bleve,M. Bleve,G,1,184,60,M,307036,EUR,813974400,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411622,away,Lecce,Federico Brancolini,federico-brancolini,F. Brancolini,G,12,192,112,M,848420,EUR,995068800,G,21,21,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411622,away,Lecce,Mats Lemmens,mats-lemmens,M. Lemmens,D,83,184,74,M,1137727,EUR,1015718400,D,83,83,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411622,away,Lecce,Tommaso Cassandro,tommaso-cassandro,T. Cassandro,D,84,185,120,M,929775,EUR,947376000,D,84,84,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411622,away,Lecce,Þórir Jóhann Helgason,thorir-johann-helgason,J. T. Helgason,M,14,187,318,M,886628,EUR,970099200,M,14,14,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411622,away,Lecce,Kristoffer Askildsen,askildsen-kristoffer,K. Askildsen,M,19,190,141,M,954855,EUR,978998400,M,7,7,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411622,away,Lecce,Rémi Oudin,remi-oudin,R. Oudin,M,28,185,292,M,842709,EUR,848275200,F,28,28,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411622,away,Lecce,Marcin Listkowski,listkowski-marcin,M. Listkowski,F,10,178,284,M,796673,EUR,887068800,F,19,19,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411622,away,Lecce,Assan Ceesay,assan-ceesay,A. Ceesay,F,,188,448,M,842158,EUR,763862400,F,77,77,True,,,,,,,,,,,,,,,,,,0.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
