match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_aerialLost,stat_totalCross,stat_totalContest,stat_wonContest,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork
11452998,home,Al Tai,Victor Braga,victor-braga,V. Braga,G,1,193.0,79,M,805020,EUR,698284800,G,1,1,False,23.0,18.0,7.0,2.0,18.0,20.0,3.0,12.0,1.0,4.0,1.0,4.0,90.0,37.0,7.3,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452998,home,Al Tai,Tariq Mohammed,tariq-mohammed,T. Mohammed,M,6,170.0,26,M,871619,EUR,810345600,D,8,8,False,46.0,37.0,6.0,3.0,23.0,27.0,19.0,7.0,,,,,90.0,81.0,7.3,12.0,0,,,14.0,1.0,1.0,7.0,1.0,5.0,6.0,5.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11452998,home,Al Tai,Ibrahim Alnakhli,ibrahim-alnakhli,I. Alnakhli,D,88,176.0,35,M,847004,EUR,857865600,D,88,88,False,23.0,20.0,3.0,1.0,20.0,22.0,1.0,4.0,,,,,78.0,37.0,6.8,3.0,1,,,,1.0,3.0,3.0,,3.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
11452998,home,Al Tai,Enzo Roco,enzo-roco,E. Roco,D,3,191.0,398,M,105971,EUR,713923200,D,5,5,False,35.0,30.0,9.0,5.0,26.0,27.0,8.0,,,,,,90.0,45.0,6.8,5.0,0,,,4.0,2.0,2.0,3.0,,4.0,2.0,1.0,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11452998,home,Al Tai,Hussain Qasim,hussain-qasim,H. Qasim,D,12,179.0,18,M,948595,EUR,874800000,D,12,12,False,31.0,27.0,3.0,1.0,19.0,20.0,12.0,5.0,,,,,90.0,46.0,6.5,10.0,0,,,8.0,1.0,6.0,3.0,1.0,2.0,1.0,,,2.0,,2.0,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,
11452998,home,Al Tai,Alfa Semedo,alfa-semedo,A. Semedo,M,30,190.0,367,M,887343,EUR,872899200,M,30,30,False,53.0,45.0,6.0,4.0,32.0,35.0,19.0,9.0,,,,,90.0,66.0,6.6,14.0,2,,,13.0,1.0,4.0,5.0,2.0,,,3.0,2.0,1.0,1.0,,,1.0,2.0,,1.0,1.0,,,True,2.0,1.0,,,,,,,,,
11452998,home,Al Tai,Robert Bauer,robert-bauer,R. Bauer,D,,183.0,117,M,253871,EUR,797385600,M,27,27,False,35.0,32.0,3.0,2.0,20.0,21.0,14.0,5.0,,,,,90.0,39.0,6.7,3.0,0,,,12.0,,1.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
11452998,home,Al Tai,Andrei Cordea,andrei-cordea,A. Cordea,M,24,176.0,392,M,944628,EUR,930182400,M,11,11,False,20.0,16.0,2.0,1.0,12.0,15.0,9.0,4.0,,,,,78.0,41.0,6.6,17.0,3,,,5.0,,5.0,3.0,1.0,,,1.0,,4.0,2.0,1.0,,,1.0,1.0,4.0,1.0,,2.0,,2.0,,1.0,1.0,,,,,,,
11452998,home,Al Tai,Bernard Mensah,bernard-mensah,B. Mensah,M,43,180.0,416,M,546220,EUR,782352000,M,43,43,False,38.0,37.0,,,21.0,21.0,19.0,8.0,,,,,90.0,58.0,6.5,11.0,1,,,17.0,,10.0,7.0,1.0,,,2.0,2.0,3.0,4.0,1.0,,,3.0,,2.0,6.0,1.0,1.0,,,,1.0,1.0,,,,,,,
11452998,home,Al Tai,Virgil Misidjan,virgil-misidjan,V. Misidjan,F,7,173.0,281,M,148623,EUR,743472000,M,10,10,False,16.0,15.0,3.0,3.0,9.0,9.0,12.0,2.0,,,,,90.0,35.0,6.7,10.0,2,,,7.0,,9.0,4.0,2.0,,,,,1.0,3.0,2.0,,,3.0,,5.0,3.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,
