match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_ownGoals,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_wasFouled,player_firstName,player_lastName,stat_dispossessed,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
12499603,home,Eintracht Frankfurt,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196340,M,873554,EUR,918345600,F,7,7,False,14.0,12.0,2.0,,0.0,3.0,3.0,9.0,19.0,,,,,,,90.0,42.0,6.7,17.0,0.0352382,5,,8.0,1.0,,5.0,4.0,1.0,2.0,1.0,,4.0,,1.0,,,,,1.0,1.0,1.0,5.0,1.0,0.449,,,,2.0,,,1.0,OMarmoush,,,,,,,,
12499603,home,Eintracht Frankfurt,Can Uzun,can-uzun,C. Uzun,M,42,186,10657,M,1440948,EUR,1131667200,M,20,20,True,24.0,18.0,2.0,,0.0,2.0,5.0,19.0,24.0,1.0,,,,,,45.0,40.0,7.4,10.0,0.392429,4,,5.0,,,,3.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,1.0,,2.0,,0.4968,0.4443,3.0,,1.0,Can Uzun,,,can.uzun10,3.0,,,,,,,
12499603,home,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,True,36.0,33.0,1.0,1.0,0.0,3.0,4.0,31.0,33.0,4.0,,,,,,45.0,43.0,6.9,4.0,0.226572,1,,1.0,1.0,,5.0,2.0,1.0,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,2.0,0.2181,,2.0,,,Hugo Larsson,,1.0,,1.0,,,,,,,
12499603,home,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,F,36,36,True,14.0,11.0,,,0.0,1.0,2.0,10.0,13.0,2.0,,,,,,30.0,23.0,7.1,4.0,0.208217,3,,1.0,,1.0,1.0,4.0,,1.0,1.0,,2.0,,1.0,,,2.0,,,2.0,1.0,,1.0,0.0965,,1.0,,,,,,,,1.0,,,,,,
12499603,home,Eintracht Frankfurt,Jean-Mattéo Bahoya,jean-matteo-bahoya,J. Bahoya,M,19,180,2331,M,1146148,EUR,1115424000,F,19,19,True,15.0,12.0,,,0.0,3.0,4.0,9.0,14.0,2.0,,,,,,29.0,22.0,6.9,7.0,0.0832083,1,,3.0,,1.0,1.0,2.0,,,,,,,1.0,,,,,,1.0,1.0,,1.0,0.0284,,2.0,,,Jean Bahoya,,,,,,1.0,,,,,
12499603,home,Eintracht Frankfurt,Igor Matanović,igor-matanovic,I. Matanović,F,31,197,3237,M,1019321,EUR,1049068800,F,9,9,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,29.0,7.0,6.9,1.0,0.00060901,3,,,3.0,3.0,4.0,3.0,,,,,2.0,1.0,,,,,,,,,,,0.3146,,,,,,,1.0,,,,,,,,,
12499603,home,Eintracht Frankfurt,Amil Šiljević,amil-siljevic,A. Šiljević,G,1,188,134,M,2006785,EUR,1169164800,G,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amil Siljevic,,,,,,,,,,,
12499603,home,Eintracht Frankfurt,Niels Nkounkou,nkounkou-niels,N. Nkounkou,D,25,184,549,M,941179,EUR,973036800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499603,home,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MarioGotze,,,,,,,,
12499603,home,Eintracht Frankfurt,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,341589,EUR,820454400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499603,away,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,44.0,16.0,37.0,9.0,0.0,7.0,9.0,9.0,35.0,13.0,,,,4.0,7.0,90.0,63.0,8.3,28.0,0.00208891,0,0.8731,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,1.0,
12499603,away,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,D,21,21,False,22.0,15.0,5.0,,0.0,10.0,12.0,5.0,10.0,5.0,,,,,,90.0,37.0,6.8,10.0,0.00222321,0,,,4.0,1.0,6.0,1.0,,,,,,,,,,8.0,3.0,1.0,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,
12499603,away,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,False,17.0,13.0,2.0,,0.0,11.0,12.0,2.0,5.0,2.0,,,,,,85.0,39.0,7.2,5.0,0.00035085,1,,,1.0,5.0,3.0,7.0,1.0,1.0,,,1.0,,,,,14.0,2.0,,2.0,1.0,,,0.0299,,,,,,,,,,,,,,,,
12499603,away,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,D,31,31,False,25.0,17.0,5.0,1.0,0.0,13.0,14.0,4.0,11.0,5.0,,,,,,90.0,51.0,8.2,9.0,0.00196547,1,,,3.0,2.0,4.0,6.0,1.0,,,,1.0,,,,,10.0,2.0,4.0,2.0,1.0,,,0.0117,,,,2.0,,,,,,,,,,,,1.0
12499603,away,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,M,19,19,False,20.0,12.0,1.0,,0.0,6.0,9.0,6.0,11.0,4.0,,,,,,76.0,35.0,6.4,11.0,0.0135738,0,,,2.0,3.0,6.0,5.0,,3.0,1.0,,,,,,,2.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,
12499603,away,1. FSV Mainz 05,Kaishu Sano,kaishu-sano,K. Sano,M,6,176,2306,M,1028307,EUR,978134400,M,6,6,False,20.0,11.0,2.0,,0.0,6.0,9.0,5.0,11.0,2.0,,,,,,90.0,38.0,6.7,14.0,0.00675086,2,,,2.0,2.0,6.0,6.0,2.0,3.0,2.0,,,,2.0,,,5.0,2.0,,1.0,,3.0,1.0,0.0782,,,,1.0,,,,,,,1.0,,,,,
12499603,away,1. FSV Mainz 05,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,18,18,False,9.0,5.0,1.0,,0.0,4.0,6.0,1.0,3.0,2.0,,,,,,21.0,12.0,3.5,4.0,0.00015473,0,,,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,1.0,,,,True,,,,,,,,,,,,,
12499603,away,1. FSV Mainz 05,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,M,2,2,False,17.0,14.0,2.0,1.0,0.0,8.0,9.0,6.0,8.0,3.0,,,,,,90.0,37.0,6.1,9.0,0.00824425,0,,,,,9.0,4.0,3.0,4.0,1.0,,,,,,,4.0,,,1.0,,2.0,2.0,,,,,2.0,,,1.0,,,,,,,,,
12499603,away,1. FSV Mainz 05,Paul Nebel,paul-nebel,P. Nebel,F,8,169,1155,M,980621,EUR,1034208000,F,8,8,False,21.0,16.0,1.0,,0.0,8.0,10.0,9.0,16.0,1.0,,1.0,,,,90.0,49.0,9.1,11.0,0.0275809,3,,5.0,2.0,3.0,6.0,8.0,1.0,1.0,1.0,,,2.0,1.0,,2.0,4.0,,1.0,2.0,2.0,1.0,2.0,0.2868,0.9383,1.0,,2.0,,,1.0,,1.0,,1.0,,,,,
12499603,away,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,F,7,7,False,29.0,24.0,,,0.0,15.0,17.0,9.0,12.0,3.0,,,,,,76.0,44.0,7.1,9.0,0.00934381,1,,,1.0,1.0,2.0,3.0,,,,,,1.0,,,,3.0,,,1.0,,3.0,,0.1112,0.1051,1.0,,1.0,,,1.0,,,,,,,,,
12499603,away,1. FSV Mainz 05,Armindo Sieb,armindo-sieb,A. Sieb,F,11,180,600,M,1005834,EUR,1045440000,F,11,11,False,6.0,5.0,,,0.0,3.0,3.0,2.0,3.0,,,,,,,58.0,16.0,6.6,4.0,0.0018709,0,,,3.0,2.0,7.0,5.0,3.0,2.0,2.0,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,,
12499603,away,1. FSV Mainz 05,Nikolas Veratschnig,nikolas-veratschnig,N. Veratschnig,D,22,178,239,M,1138150,EUR,1043366400,D,22,22,True,7.0,5.0,,,0.0,3.0,3.0,2.0,4.0,3.0,,,,,,28.0,15.0,6.6,5.0,0.0242556,1,,,3.0,1.0,4.0,2.0,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,0.0785,,1.0,,,Nikolas Veratschnig,,,,,,1.0,,,,,
12499603,away,1. FSV Mainz 05,Hyun-Seok Hong,hyun-seok-hong,H. Hong,M,24,177,1224,M,942937,EUR,929491200,M,14,14,True,3.0,2.0,1.0,,0.0,,,2.0,3.0,1.0,,,,,,14.0,8.0,6.6,3.0,0.118774,0,,,,,2.0,2.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,2.0,,,1.0,,,,,,,,,
12499603,away,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,D,30,30,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,14.0,4.0,6.6,1.0,0.00312068,0,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
12499603,away,1. FSV Mainz 05,Moritz Jenz,jenz-moritz,M. Jenz,D,15,190,340,M,920525,EUR,925430400,D,3,3,True,2.0,,,,0.0,,1.0,,1.0,,,,,,,10.0,4.0,6.7,2.0,,0,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12499603,away,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,465,M,165413,EUR,700790400,F,9,9,True,1.0,,,,0.0,,,,1.0,,,,,,,10.0,4.0,6.4,2.0,,0,,,4.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12499603,away,1. FSV Mainz 05,Lasse Riess,lasse-riess,L. Riess,G,1,191,83,M,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499603,away,1. FSV Mainz 05,Andreas Hanche-Olsen,andreas-hanche-olsen,A. Hanche-Olsen,D,25,185,370,M,794294,EUR,853459200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499603,away,1. FSV Mainz 05,Maxim Leitsch,maxim-leitsch,M. Leitsch,D,5,188,95,M,842869,EUR,895449600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499603,away,1. FSV Mainz 05,Nelson Weiper,nelson-weiper,N. Weiper,F,44,192,1136,M,1152505,EUR,1111017600,F,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nelson Weiper,,,,,,,,,,,
