match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_totalClearance,stat_wasFouled,player_firstName,player_lastName,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,player_sofascoreId
11368621,home,Cádiz,Roger Martí,roger-marti,R. Martí,F,9,178,227,M,212074,EUR,662860800,F,21,21,False,,27.0,20.0,1.0,,0.0,8.0,8.0,12.0,19.0,3.0,2.0,1.0,4.0,,,,,55.0,36.0,6.6,10.0,0.0154061,0,,,,,4.0,,,,,,,,1.0,,2.0,,,,,,1.0,2.0,,,1.0,,,,
11368621,home,Cádiz,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185,229,M,141945,EUR,675475200,F,19,19,True,,12.0,9.0,2.0,1.0,0.0,3.0,3.0,7.0,11.0,2.0,1.0,,1.0,,,,,35.0,19.0,6.8,7.0,0.326299,0,,2.0,1.0,,4.0,1.0,1.0,,2.0,1.0,,1.0,2.0,,,,,,,,2.0,2.0,,,,,,,
11368621,home,Cádiz,Juanmi,juanmi,Juanmi,F,7,169,648,M,96369,EUR,737856000,F,9,9,True,,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,,,,1.0,,,,,35.0,12.0,6.4,5.0,0.00337173,0,,,,,3.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,3.0,,,,1.0,,,,
11368621,home,Cádiz,Brian Ocampo,brian-ocampo,B. Ocampo,M,10,173,942,M,941405,EUR,930268800,F,10,10,True,,11.0,7.0,3.0,1.0,0.0,1.0,2.0,6.0,16.0,4.0,4.0,3.0,4.0,,,,,23.0,27.0,7.1,12.0,0.0702617,1,,7.0,,1.0,2.0,,,2.0,,,,1.0,,,,,,,,,,2.0,0.0117,,,,1.0,,
11368621,home,Cádiz,Iza Carcelén,iza-carcelen,I. Carcelén,D,20,174,127,M,800403,EUR,735523200,D,20,20,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,,,1.0,,,,,13.0,5.0,6.5,2.0,0.00102684,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368621,home,Cádiz,Maximiliano Gómez,maximiliano-gomez,M. Gómez,F,9,186,1051,M,805245,EUR,839980800,F,25,25,True,,3.0,2.0,,,0.0,,,2.0,3.0,2.0,,,,,,,,13.0,5.0,6.6,2.0,0.00628942,0,,,,2.0,2.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,
11368621,home,Cádiz,David Gil,david-gil,D. Gil,G,1,183,78,M,138390,EUR,758246400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368621,home,Cádiz,Mamadou Mbaye,mamadou-mbaye,M. Mbaye,D,15,188,162,M,921621,EUR,898992000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368621,home,Cádiz,Lucas Pires,lucas-pires,L. Pires,D,23,182,554,M,1136896,EUR,985392000,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368621,home,Cádiz,Diadié Samassékou,diadie-samassekou,D. Samassékou,M,18,175,1716,M,796358,EUR,821318400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368621,home,Cádiz,Álex Fernández,alex-fernandez,Á. Fernández,M,8,183,168,M,148588,EUR,719107200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368621,home,Cádiz,Iván Alejo,ivan-alejo,I. Alejo,M,14,184,174,M,352486,EUR,792374400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368621,home,Cádiz,Darwin Machís,darwin-machis,D. Machís,F,11,174,1580,M,252863,EUR,729043200,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368621,away,Las Palmas,Álvaro Valles,alvaro-valles,Á. Valles,G,1,192,931,M,964983,EUR,869788800,G,13,13,False,,42.0,26.0,23.0,7.0,0.0,23.0,25.0,3.0,17.0,1.0,1.0,1.0,6.0,3.0,3.0,,,90.0,49.0,7.1,16.0,0.00260375,0,0.1233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368621,away,Las Palmas,Julián Araujo,julian-araujo,J. Araujo,D,22,175,4723,M,978150,EUR,997660800,D,28,28,False,,38.0,30.0,4.0,2.0,0.0,19.0,21.0,11.0,17.0,5.0,2.0,1.0,8.0,,,,,68.0,54.0,6.9,13.0,0.173077,0,,,,2.0,1.0,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,julian_araujo
11368621,away,Las Palmas,Saúl Coco,saul-coco,S. Coco,D,23,188,1248,M,1089453,EUR,918518400,D,23,23,False,,34.0,29.0,7.0,2.0,0.0,21.0,23.0,8.0,11.0,6.0,,,5.0,,,,,90.0,55.0,7.5,5.0,0.00299629,1,,,,5.0,3.0,,,1.0,1.0,,,,3.0,13.0,,,,1.0,,,,,0.0197,,,,,1.0,
11368621,away,Las Palmas,Mika Mármol,mika-marmol,M. Mármol,D,3,181,783,M,979146,EUR,993945600,D,15,15,False,,41.0,29.0,10.0,,0.0,26.0,29.0,3.0,12.0,2.0,,,6.0,,,,,90.0,51.0,6.8,12.0,0.00105114,0,,,,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,5.0,,,,,,,,,,,,,,,
11368621,away,Las Palmas,Sergi Cardona,sergi-cardona,S. Cardona,D,23,186,1119,M,986245,EUR,932256000,D,3,3,False,,39.0,30.0,3.0,,0.0,9.0,13.0,22.0,29.0,6.0,1.0,,5.0,,,,,90.0,71.0,7.2,17.0,0.0471019,1,,3.0,1.0,2.0,6.0,1.0,,1.0,1.0,,,2.0,2.0,3.0,3.0,,,,1.0,,1.0,1.0,0.0712,0.0769,1.0,,,,
11368621,away,Las Palmas,Javier Muñoz,javier-munoz,J. Muñoz,M,14,179,313,M,353154,EUR,793929600,M,5,5,False,,46.0,37.0,5.0,1.0,0.0,12.0,16.0,25.0,32.0,9.0,2.0,2.0,4.0,,,,,90.0,67.0,7.0,15.0,0.045818,2,,2.0,,,4.0,1.0,,,5.0,4.0,1.0,1.0,1.0,1.0,2.0,,,,,,3.0,1.0,0.0764,,1.0,1.0,1.0,1.0,
11368621,away,Las Palmas,Kirian Rodríguez,kirian-rodriguez,K. Rodríguez,M,20,180,441,M,964985,EUR,825984000,M,20,20,False,True,74.0,60.0,6.0,1.0,0.0,29.0,30.0,31.0,44.0,6.0,3.0,3.0,10.0,,,,,90.0,92.0,7.0,21.0,0.0511984,2,,,,,14.0,2.0,1.0,1.0,1.0,1.0,,1.0,5.0,1.0,2.0,,,,,,2.0,3.0,0.1422,,4.0,,2.0,,
11368621,away,Las Palmas,Enzo Loiodice,loiodice-enzo,E. Loiodice,M,12,176,327,M,933426,EUR,975283200,M,12,12,False,,40.0,30.0,1.0,,0.0,13.0,18.0,17.0,23.0,5.0,,,5.0,,,,,73.0,56.0,6.8,17.0,0.0652025,0,,1.0,,,2.0,,,,4.0,,,1.0,1.0,1.0,1.0,,,,,,4.0,,,,1.0,,,,
11368621,away,Las Palmas,Marvin Park,park-marvin,M. Park,D,2,177,650,M,960401,EUR,952387200,F,2,2,False,,30.0,23.0,1.0,,0.0,8.0,11.0,15.0,21.0,3.0,,,3.0,,,,,84.0,44.0,6.6,12.0,0.00909527,0,,2.0,,1.0,12.0,3.0,,,2.0,2.0,,,6.0,,,,,,,,2.0,2.0,,,1.0,,,,
11368621,away,Las Palmas,Sandro Ramírez,sandro-ramirez,S. Ramírez,M,19,175,945,M,188407,EUR,805248000,F,9,9,False,,19.0,17.0,1.0,1.0,0.0,1.0,1.0,17.0,21.0,2.0,2.0,1.0,1.0,,,,,68.0,35.0,6.6,12.0,0.0466254,0,,3.0,1.0,,7.0,1.0,,,,,1.0,2.0,4.0,,1.0,,,,,,4.0,1.0,,,1.0,,,,
11368621,away,Las Palmas,Alberto Moleiro,alberto-moleiro,A. Moleiro,M,20,172,3634,M,1012444,EUR,1064880000,F,10,10,False,,35.0,29.0,2.0,1.0,0.0,9.0,11.0,20.0,24.0,2.0,5.0,1.0,3.0,,,,,84.0,45.0,6.5,11.0,0.0279165,2,,,,,7.0,1.0,,,1.0,,,,2.0,,,,,,,,1.0,,0.1369,,,,2.0,,
11368621,away,Las Palmas,Alex Suárez,alex-suarez,A. Suárez,D,4,179,259,M,914848,EUR,725846400,D,4,4,True,,11.0,10.0,3.0,3.0,0.0,8.0,9.0,2.0,2.0,2.0,,,2.0,,,,,22.0,21.0,6.9,3.0,0.00273076,0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,
11368621,away,Las Palmas,Marc Cardona,marc-cardona,M. Cardona,F,22,182,195,M,841854,EUR,805161600,F,19,19,True,,7.0,5.0,,,0.0,1.0,2.0,4.0,5.0,4.0,6.0,3.0,2.0,,,,,22.0,19.0,6.0,8.0,0.00783935,1,,,,1.0,8.0,1.0,,,,,1.0,,,,,,,,,,2.0,3.0,0.1095,,1.0,1.0,1.0,,
11368621,away,Las Palmas,José Campaña,jose-campana,J. Campaña,M,20,179,241,M,96373,EUR,738806400,M,21,21,True,,6.0,5.0,,,0.0,1.0,2.0,4.0,4.0,1.0,,,2.0,,,,,17.0,11.0,6.6,2.0,0.00269092,0,,,,1.0,,,,,,,,,,3.0,1.0,,,,,,1.0,,,,,,,,
11368621,away,Las Palmas,Máximo Perrone,maximo-perrone,M. Perrone,M,23,178,8372,M,1086286,EUR,1041897600,M,8,8,True,,7.0,6.0,,,0.0,2.0,3.0,4.0,4.0,,,,,,,,,14.0,7.0,6.4,1.0,0.00093301,0,,,,,3.0,1.0,,,,,,,2.0,,,Maximo Perrone,,,,,,,,,,,,,maxiperrone16
11368621,away,Las Palmas,Munir El Haddadi,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,350170,EUR,809913600,F,17,17,True,,8.0,5.0,3.0,1.0,0.0,1.0,1.0,4.0,7.0,1.0,,,4.0,,,,,14.0,12.0,6.6,5.0,0.0027738,0,,,,1.0,3.0,,,,,,,,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,
11368621,away,Las Palmas,Aarón Escandell,aaron-escandell,A. Escandell,G,13,188,1011,M,368922,EUR,812160000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368621,away,Las Palmas,Álvaro Lemos,alvaro-lemos,Á. Lemos,D,18,175,74,M,813645,EUR,733449600,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368621,away,Las Palmas,Fabio González,fabio-gonzalez,F. González,M,,176,37,M,894477,EUR,855705600,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368621,away,Las Palmas,Benito Ramírez,benito-ramirez,B. Ramírez,M,21,180,82,M,868223,EUR,805420800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368621,away,Las Palmas,Omenuke Mfulu,omenuke-mfulu,O. Mfulu,M,,182,893,M,552668,EUR,764121600,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368621,away,Las Palmas,Sory Kaba,sory-kaba,S. Kaba,F,39,191,1042,M,869131,EUR,806889600,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368621,away,Las Palmas,Cristian Herrera,cristian-herrera,C. Herrera,F,17,189,85,M,362032,EUR,668822400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
