match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalOffside,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_expectedGoals,stat_shotOffTarget,stat_keyPass,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_hitWoodwork
12764240,home,Malmö FF,Isaac Kiese Thelin,isaac-kiese-thelin,I. K. Thelin,F,9,186,713,M,178743,EUR,709344000,F,9,9,False,2.0,1.0,1.0,1.0,0.0,,,2.0,2.0,7.0,4.0,,,2.0,,,,69.0,9.0,6.8,4.0,0.148752,1,,,,1.0,4.0,,,,,1.0,,1.0,1.0,,,2.0,,,,,0.041,1.0,1.0,,,,,,,
12764240,home,Malmö FF,Erik Botheim,erik-botheim,E. Botheim,F,20,187,1101,M,844292,EUR,947462400,F,20,20,True,4.0,3.0,,,0.0,1.0,1.0,3.0,,,1.0,,,1.0,,,,29.0,5.0,6.5,1.0,0.0150685,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12764240,home,Malmö FF,Otto Rosengren,otto-rosengren,O. Rosengren,M,7,178,503,M,1106662,EUR,1053043200,M,7,7,True,16.0,14.0,1.0,1.0,0.0,12.0,12.0,8.0,,1.0,1.0,,,1.0,,,,21.0,22.0,6.6,6.0,0.00083429,0,,,,2.0,1.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,
12764240,home,Malmö FF,Taha Ali,taha-ali,T. Ali,M,22,174,1454,M,1022820,EUR,899251200,M,22,22,True,11.0,6.0,,,0.0,3.0,4.0,7.0,,2.0,4.0,,,1.0,,,,21.0,23.0,6.6,10.0,0.0177517,0,,,,3.0,,,,,,,,3.0,,,,,5.0,3.0,,,,,,,,,,,,
12764240,home,Malmö FF,Sebastian Jørgensen,sebastian-jorgensen,S. Jørgensen,M,8,183,241,M,947923,EUR,960336000,M,14,14,True,2.0,2.0,,,0.0,1.0,1.0,1.0,,,,,,,,,,6.0,2.0,,,0.00230009,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12764240,home,Malmö FF,Zakaria Loukili,loukili-zakaria,Z. Loukili,M,34,180,111,M,1423255,EUR,1138147200,M,34,34,True,4.0,3.0,,,0.0,1.0,1.0,3.0,,,,,,,,,,6.0,5.0,,2.0,0.0012103,0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12764240,home,Malmö FF,Ricardo Friedrich,ricardo-friedrich,R. Friedrich,G,1,188,89,M,794783,EUR,729993600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764240,home,Malmö FF,Martin Olsson,martin-olsson,M. Olsson,D,,170,80,M,27247,EUR,579830400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764240,home,Malmö FF,Elison Makolli,makolli-elison,E. Makolli,D,33,186,101,M,1142219,EUR,1105315200,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764240,home,Malmö FF,Nils Zätterström,nils-zatterstrom,N. Zätterström,D,13,192,408,M,1435226,EUR,1112054400,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764240,home,Malmö FF,Søren Rieks,soren-rieks,S. Rieks,M,5,184,59,M,23188,EUR,544752000,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764240,home,Malmö FF,Adrian Skogmar,skogmar-adrian,A. Skogmar,M,37,175,120,M,1503622,EUR,1132704000,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764240,home,Malmö FF,Daníel Tristan Guðjohnsen,daniel-tristan-gudjohnsen,D. T. Gudjohnsen,F,32,190,369,M,1153194,EUR,1141171200,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,Daníel Tristan Gudjohnsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764240,away,Rangers,Jack Butland,jack-butland,J. Butland,G,1,196,717,M,98448,EUR,731721600,G,1,1,False,28.0,16.0,15.0,3.0,0.0,14.0,15.0,13.0,,,,,7.0,,,,,90.0,32.0,6.5,13.0,0.00047496,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12764240,away,Rangers,James Tavernier,james-tavernier,J. Tavernier,D,2,176,1674,M,126074,EUR,688867200,D,2,2,False,30.0,20.0,3.0,1.0,0.0,13.0,16.0,17.0,2.0,6.0,11.0,4.0,2.0,3.0,,,,90.0,59.0,7.8,15.0,0.0963604,0,,,,9.0,,3.0,1.0,6.0,5.0,2.0,1.0,,,3.0,2.0,,,,,,,,3.0,,True,,,,,
12764240,away,Rangers,John Souttar,john-souttar,J. Souttar,D,5,185,363,M,287563,EUR,843609600,D,5,5,False,35.0,26.0,6.0,1.0,0.0,22.0,27.0,8.0,4.0,1.0,4.0,,,,,,,90.0,44.0,7.2,9.0,0.0011665,1,,,,4.0,,6.0,,,,1.0,1.0,,,,,,,,,,0.0444,,,,,,1.0,0.128,,
12764240,away,Rangers,Robin Pröpper,robin-propper,R. Pröpper,D,3,190,266,M,196082,EUR,748742400,D,4,4,False,58.0,46.0,12.0,4.0,0.0,41.0,49.0,9.0,3.0,4.0,4.0,,5.0,1.0,,,,90.0,70.0,7.0,14.0,0.0035299,1,,,,5.0,3.0,6.0,1.0,,,2.0,,2.0,,,,,,,,,0.055,1.0,1.0,,,,,,,
12764240,away,Rangers,Neraysho Kasanwirjo,neraysho-kasanwirjo,N. Kasanwirjo,D,21,185,417,M,961678,EUR,1013990400,D,24,24,False,38.0,34.0,10.0,8.0,0.0,23.0,26.0,13.0,1.0,1.0,2.0,,1.0,,,,,90.0,48.0,7.0,6.0,0.0211026,1,,,,11.0,,,,1.0,1.0,,,,,1.0,,,1.0,,,,0.2773,1.0,1.0,,,1.0,,,,
12764240,away,Rangers,Mohammed Diomande,mohammed-diomande,M. Diomande,M,10,183,1805,M,1018785,EUR,1004400000,M,10,10,False,31.0,29.0,1.0,,0.0,17.0,17.0,15.0,1.0,4.0,7.0,,7.0,1.0,,,,90.0,49.0,7.3,5.0,0.0119728,0,,,,13.0,,4.0,1.0,4.0,3.0,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,2.0,,,,,,,
12764240,away,Rangers,Connor Barron,connor-barron,C. Barron,M,8,175,273,M,997419,EUR,1030579200,M,8,8,False,41.0,32.0,5.0,,0.0,25.0,30.0,11.0,,1.0,2.0,,3.0,,,,,90.0,53.0,7.0,9.0,0.0104306,0,,,,7.0,,2.0,4.0,2.0,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,
12764240,away,Rangers,Václav Černý,vaclav-cerny,V. Černý,M,18,182,3503,M,280631,EUR,877046400,M,18,18,False,24.0,15.0,1.0,,0.0,8.0,13.0,12.0,1.0,5.0,3.0,1.0,4.0,,,,,69.0,44.0,6.6,13.0,0.00804079,4,,,,7.0,1.0,2.0,1.0,1.0,,1.0,,,,1.0,,2.0,1.0,1.0,2.0,,0.4896,2.0,,,,1.0,,,,
12764240,away,Rangers,Tom Lawrence,tom-lawrence,T. Lawrence,M,34,175,362,M,135246,EUR,758419200,M,11,11,False,32.0,28.0,1.0,,0.0,12.0,12.0,21.0,,5.0,4.0,1.0,4.0,1.0,,,,80.0,46.0,7.0,7.0,0.0334977,2,,,,16.0,1.0,,1.0,2.0,2.0,1.0,,,,1.0,,1.0,2.0,1.0,,,0.186,2.0,,,,,,,,
12764240,away,Rangers,Nedim Bajrami,nedim-bajrami,N. Bajrami,M,14,179,1674,M,825861,EUR,920160000,M,14,14,False,26.0,23.0,3.0,2.0,0.0,10.0,11.0,17.0,,7.0,3.0,1.0,8.0,3.0,,,,84.0,48.0,8.9,10.0,0.558962,4,,,,14.0,2.0,1.0,1.0,,,1.0,,2.0,,2.0,1.0,1.0,2.0,,1.0,,0.7045,,4.0,4.0,,,3.0,1.1228,1.0,
12764240,away,Rangers,Cyriel Dessers,cyriel-dessers,C. Dessers,F,33,184,3780,M,541464,EUR,786844800,F,9,9,False,12.0,10.0,1.0,,0.0,2.0,3.0,9.0,2.0,12.0,6.0,1.0,2.0,2.0,,,,90.0,30.0,6.0,11.0,0.0591946,2,,,,8.0,4.0,,,1.0,1.0,1.0,,3.0,,,,4.0,3.0,1.0,,,0.9079,2.0,1.0,,,2.0,,,,1.0
12764240,away,Rangers,Ross McCausland,mccausland-ross,R. McCausland,F,45,183,217,M,1020145,EUR,1052697600,F,45,45,True,2.0,1.0,,,0.0,1.0,1.0,1.0,,1.0,4.0,1.0,2.0,1.0,,,,21.0,13.0,7.3,1.0,3.37e-06,2,,,,,,2.0,1.0,1.0,1.0,,,,1.0,,,,2.0,2.0,,,0.2328,1.0,,,,1.0,1.0,0.1121,1.0,
12764240,away,Rangers,Nicolas Raskin,nicolas-raskin,N. Raskin,M,43,179,1753,M,889378,EUR,982886400,M,43,43,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,10.0,7.0,6.7,,0.00086735,0,,,,3.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12764240,away,Rangers,Dujon Sterling,dujon-sterling,D. Sterling,D,21,186,366,M,794100,EUR,940723200,D,21,21,True,2.0,1.0,,,0.0,1.0,1.0,1.0,,2.0,,1.0,,,,,,6.0,4.0,,2.0,0.00010006,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12764240,away,Rangers,Liam Kelly,liam-kelly,L. Kelly,G,31,183,246,M,287555,EUR,822355200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764240,away,Rangers,Mason Munn,mason-munn,M. Munn,G,54,191,41,M,1403474,EUR,1143676800,G,54,54,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764240,away,Rangers,Leon Balogun,leon-balogun,L. Balogun,D,27,190,370,M,37234,EUR,583459200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764240,away,Rangers,Leon King,leon-king,L. King,D,20,183,181,M,1004543,EUR,1074038400,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764240,away,Rangers,Robbie Fraser,fraser-robbie,R. Fraser,D,47,178,72,M,1142346,EUR,1049241600,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764240,away,Rangers,Kieran Dowell,kieran-dowell,K. Dowell,M,26,183,182,M,784503,EUR,876441600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764240,away,Rangers,Cole McKinnon,cole-mckinnon,C. McKinnon,M,24,174,45,M,1008436,EUR,1043798400,M,48,48,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764240,away,Rangers,Zak Lovelace,zak-lovelace,Z. Lovelace,F,29,182,134,M,1170314,EUR,1137974400,F,50,50,True,,,,,,,,,,,,,,,,,,,,,,,0,,Zak Lovelace,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764240,away,Rangers,Findlay Curtis,findlay-curtis,F. Curtis,F,52,178,1419,M,1489210,EUR,1159660800,F,52,52,True,,,,,,,,,,,,,,,,,,,,,,,0,,Findlay Curtis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
