match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,length,injury,from,confirmed,description
14062008,FT,3.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
14062008,,,,,90,3.0,,1,,,card,Marcel Sabitzer,Foul,False,123770752.0,False,yellow,133908.0,Marcel Sabitzer,,,,,
14062008,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,10.0,,,,
14062008,,3.0,3.0,,89,,,2,,,goal,,,,321163335.0,True,regular,542038.0,Eric Smith,,,,,
14062008,,,,,87,,,4,,,substitution,,,,124323792.0,True,regular,,,,False,,,
14062008,,,,,87,,,4,,,substitution,,,,124323793.0,False,regular,,,,False,,,
14062008,,2.0,3.0,,86,,,5,,,goal,,,,321163172.0,True,penalty,887500.0,Danel Sinani,,,penalty,,
14062008,,,,,85,,,6,,,card,Filippo Mané,Professional foul last man,False,123770687.0,False,red,1137131.0,Filippo Mané,,,,,
14062008,,,,,84,,,7,,,varDecision,,,,35555.0,True,penaltyNotAwarded,1888501.0,Abdoulie Ceesay,,,,False,
14062008,,,,,77,,,14,,,substitution,,,,124323688.0,True,regular,,,,False,,,
14062008,,,,,77,,,14,,,substitution,,,,124323671.0,True,injury,,,,True,,,
14062008,,1.0,3.0,,74,,,17,,,goal,,,,321162485.0,False,regular,226978.0,Julian Brandt,,,,,
14062008,,,,,68,,,23,,,substitution,,,,124323604.0,True,regular,,,,False,,,
14062008,,1.0,2.0,,67,,,24,,,goal,,,,321162177.0,False,regular,799046.0,Waldemar Anton,,,,,
14062008,,,,,65,,,26,,,card,Yan Couto,Argument,False,123770461.0,False,yellow,1002813.0,Yan Couto,,,,,
14062008,,1.0,1.0,,50,,,41,,,goal,,,,321161537.0,True,regular,1112796.0,Andreas Hountondji,,,,,
14062008,,,,,46,,,45,,,substitution,,,,124323366.0,False,regular,,,,False,,,
14062008,,,,,46,,,45,,,substitution,,,,124323362.0,False,regular,,,,False,,,
14062008,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
14062008,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,3.0,,,,
14062008,,,,,39,,,7,,,inGamePenalty,,goalkeeperSave,,118557895.0,False,missed,328027.0,Serhou Guirassy,,,,,Goalkeeper save
14062008,,,,,37,,,9,,,card,Eric Smith,Foul,False,123769975.0,True,yellow,542038.0,Eric Smith,,,,,
14062008,,0.0,1.0,,34,,,12,,,goal,,,,321160026.0,False,regular,328027.0,Serhou Guirassy,,,,,
14062008,,,,,26,,,20,,,card,Ramy Bensebaini,Foul,False,123769869.0,False,yellow,577726.0,Ramy Bensebaini,,,,,
14062008,,,,,22,,,24,,,card,Adam Dźwigała,Foul,False,123769805.0,True,yellow,252343.0,Adam Dźwigała,,,,,
