match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,captain,stat_aerialLost,stat_dispossessed,stat_wonContest,stat_keyPass,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,stat_totalOffside,stat_lastManTackle,stat_bigChanceMissed,stat_penaltyConceded,stat_penaltyFaced,stat_punches
11369365,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,32.0,18.0,18.0,5.0,14.0,17.0,4.0,15.0,2.0,2.0,13.0,1.0,1.0,2.0,3.0,90.0,43.0,7.5,14.0,0.00171544,0,0.4669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369365,home,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,False,27.0,25.0,2.0,1.0,14.0,14.0,12.0,15.0,1.0,2.0,6.0,,,,,85.0,59.0,7.3,13.0,0.0585066,0,,,,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11369365,home,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,False,65.0,55.0,13.0,7.0,39.0,42.0,16.0,23.0,2.0,6.0,4.0,1.0,,,,90.0,71.0,7.2,10.0,0.0169272,0,,,,,,2.0,,1.0,,3.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,
11369365,home,Osasuna,David García,david-garcia,D. García,D,5,185,306,M,591136,EUR,761184000,D,5,5,False,48.0,41.0,7.0,4.0,29.0,30.0,12.0,18.0,4.0,4.0,6.0,,,,,90.0,61.0,7.3,9.0,0.00474461,0,,,,,,2.0,,8.0,1.0,,,,,,True,2.0,,,,,,,,,,,,,,,,,,,,
11369365,home,Osasuna,Rubén Peña,ruben-pena,R. Peña,D,7,170,186,M,255973,EUR,679795200,D,15,15,False,44.0,35.0,3.0,1.0,13.0,15.0,23.0,34.0,,3.0,10.0,2.0,,,,85.0,76.0,6.9,20.0,0.127896,0,,,,5.0,1.0,5.0,2.0,3.0,,,,2.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11369365,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,False,44.0,32.0,4.0,2.0,12.0,15.0,20.0,29.0,4.0,6.0,2.0,1.0,,,,68.0,55.0,6.8,15.0,0.0171659,0,,,,,,5.0,,,1.0,1.0,1.0,1.0,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
11369365,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,57.0,44.0,3.0,3.0,29.0,30.0,15.0,27.0,2.0,4.0,9.0,1.0,,,,90.0,71.0,7.2,15.0,0.0301552,2,,,,,,4.0,,,,1.0,,1.0,,2.0,,1.0,1.0,,,2.0,4.0,0.0651,,,,,,,,,,,,,,
11369365,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,False,50.0,38.0,1.0,,7.0,9.0,31.0,41.0,,2.0,9.0,2.0,,,,80.0,64.0,6.6,18.0,0.162211,0,,,,,,10.0,2.0,,,,,2.0,3.0,2.0,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,
11369365,home,Osasuna,Chimy Ávila,chimy-avila,C. Ávila,F,9,171,2160,M,789381,EUR,760492800,F,9,9,False,37.0,27.0,11.0,9.0,12.0,14.0,15.0,29.0,,4.0,3.0,3.0,,,,90.0,55.0,8.0,17.0,0.560141,2,,,,6.0,,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,2.0,0.0566,1.0,1.0,2.0,0.0498,,,,,,,,,,
11369365,home,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,12.0,6.0,,,1.0,1.0,5.0,12.0,4.0,5.0,2.0,1.0,,,,80.0,26.0,8.5,11.0,0.0151697,4,,,,1.0,,7.0,2.0,2.0,,,,1.0,1.0,,,3.0,1.0,,,,,1.4853,,,3.0,1.9969,budimir_ante,1.0,2.0,1.0,2.0,,,,,
11369365,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,F,16,16,False,44.0,40.0,1.0,,12.0,13.0,28.0,33.0,,3.0,10.0,,,,,90.0,53.0,7.0,8.0,0.034599,0,,,,2.0,,5.0,5.0,,,,,,3.0,,,,,3.0,1.0,,1.0,,,1.0,,,,,,,,,,,,
11369365,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,True,13.0,10.0,1.0,,3.0,3.0,7.0,11.0,,1.0,2.0,,,,,22.0,17.0,6.9,4.0,0.0225293,0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,
11369365,home,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192,691,M,997280,EUR,973209600,F,23,23,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,,1.0,,,,,10.0,11.0,6.8,2.0,0.0489644,3,,,,,,4.0,,,,,,2.0,2.0,,,2.0,,,1.0,1.0,,0.4917,,,,,,2.0,,,,,1.0,,,
11369365,home,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,19,19,True,14.0,13.0,1.0,,5.0,5.0,8.0,9.0,,,1.0,,,,,10.0,15.0,6.7,1.0,0.030991,0,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11369365,home,Osasuna,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,844752,EUR,790905600,D,2,2,True,5.0,4.0,,,1.0,1.0,3.0,4.0,,,,,,,,14.0,7.0,6.6,1.0,0.00193229,0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11369365,home,Osasuna,Kike Barja,kike-barja,K. Barja,F,11,178,163,M,591132,EUR,860112000,F,11,11,True,4.0,4.0,,,,,4.0,5.0,,1.0,,,,,,14.0,11.0,6.6,5.0,0.0365454,1,,,,1.0,,5.0,3.0,,,,,2.0,3.0,1.0,,,,1.0,1.0,,,0.0636,,,1.0,0.1221,,,,,1.0,,1.0,,,
11369365,home,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369365,home,Osasuna,Pablo Valencia,pablo-valencia,P. Valencia,G,13,188,74,M,1009653,EUR,984700800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369365,home,Osasuna,Johan Mojica,johan-mojica,J. Mojica,D,22,185,3950,M,344847,EUR,714355200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369365,home,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369365,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369365,home,Osasuna,Darko Brašanac,darko-brasanac,D. Brašanac,M,5,178,208,M,94539,EUR,697852800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369365,home,Osasuna,Iker Muñoz,iker-munoz,I. Muñoz,M,8,179,228,M,1119586,EUR,1036454400,M,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
