match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_totalContest,stat_challengeLost,stat_outfielderBlock,stat_wasFouled,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalOffside,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14083104,home,Real Oviedo,Salomón Rondón,salomon-rondon,S. Rondón,F,23,189,12917,M,35532,EUR,621907200,F,23,23,False,13.0,10.0,,,0.0,3.0,4.0,7.0,9.0,1.0,,,,,,90.0,26.0,6.3,8.0,0.0435774,,1,,0.05,0.01,0.14,,,3.0,3.0,8.0,4.0,,,,1.0,1.0,,,,,2.0,,,,,4.0,1.0,0.0108,0.0,,,,salorondon23,3.0,,,,,
14083104,home,Real Oviedo,Haissem Hassan,haissem-hassan,H. Hassan,M,10,173,5683,M,942836,EUR,1013126400,F,10,10,True,6.0,5.0,,,0.0,3.0,3.0,2.0,3.0,,1.0,,,,,21.0,9.0,6.5,1.0,0.00143262,,1,,-0.02,0.02,0.13,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,0.0477,-0.16,,,,,,1.0,,,,
14083104,home,Real Oviedo,Pablo Agudín,pablo-agudin,P. Agudín,M,27,178,43,M,1587199,EUR,1194480000,M,27,27,True,4.0,2.0,,,0.0,,1.0,2.0,3.0,,2.0,,,,,8.0,9.0,6.6,4.0,0.00092567,,1,,-0.03,0.04,0.13,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,1.0,,,1.0,,0.0262,-0.06,,,,,,1.0,,,,
14083104,home,Real Oviedo,Luka Ilić,luka-ilic,L. Ilić,M,21,182,1075,M,885664,EUR,930873600,M,21,21,True,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,,8.0,3.0,6.7,,0.00107044,,0,,0.05,,0.13,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14083104,home,Real Oviedo,Abdel Rahim,abdel-rahim-alhassane,A. R. Alhassane,D,3,184,3785,M,1120504,EUR,1009843200,D,3,3,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,1.0,,,,,4.0,5.0,,1.0,0.00411082,,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14083104,home,Real Oviedo,Horațiu Moldovan,horatiu-moldovan,H. Moldovan,G,1,186,2538,M,857065,EUR,885254400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083104,home,Real Oviedo,Eric Bailly,eric-bailly,E. Bailly,D,2,187,4273,M,606346,EUR,766108800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ericbailly,,,,,,
14083104,home,Real Oviedo,Dani Calvo,dani-calvo,D. Calvo,D,12,190,179,M,560756,EUR,765158400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083104,home,Real Oviedo,Oier Luengo,oier-luengo-redondo,O. Luengo,D,3,185,126,M,857229,EUR,879206400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083104,home,Real Oviedo,Lucas Ahijado,lucas-ahijado,L. Ahijado,D,24,173,119,M,597876,EUR,791424000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083104,home,Real Oviedo,Brandon Domingues,brandon-domingues,B. Domingues,M,11,172,231,M,1035697,EUR,960249600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083104,home,Real Oviedo,Kwasi Sibo,kwasi-sibo,K. Sibo,M,6,182,4457,M,905639,EUR,898646400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083104,home,Real Oviedo,Álex Forés,alex-fores,Á. Forés,F,19,180,170,M,1086128,EUR,987033600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083104,away,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,29.0,23.0,11.0,5.0,0.0,19.0,20.0,4.0,9.0,1.0,5.0,2.0,2.0,2.0,,90.0,39.0,7.8,6.0,0.00182742,0.4929,0,0.6483,0.11,0.0,0.19,0.42,,,1.0,,2.0,,,,,,True,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0
14083104,away,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,D,7,7,False,32.0,27.0,4.0,3.0,0.0,15.0,18.0,12.0,14.0,3.0,3.0,,,,,90.0,66.0,8.0,19.0,0.085884,,0,,0.23,0.13,0.19,,6.0,,,2.0,7.0,2.0,4.0,2.0,3.0,,,1.0,1.0,,3.0,1.0,,,1.0,,,,,,,,,,,,,,
14083104,away,Osasuna,Flavien Boyomo,boyomo-flavien,F. Boyomo,D,22,181,2526,M,1067582,EUR,1002412800,D,22,22,False,39.0,30.0,5.0,,0.0,24.0,28.0,6.0,11.0,8.0,2.0,,,,,90.0,59.0,6.9,11.0,0.00152249,,0,,0.05,0.05,0.26,,,2.0,1.0,4.0,4.0,,3.0,1.0,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
14083104,away,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,False,54.0,48.0,3.0,1.0,0.0,40.0,43.0,8.0,11.0,6.0,2.0,,,,,90.0,62.0,6.9,6.0,0.00264239,,1,,0.14,0.02,0.26,,,2.0,4.0,5.0,5.0,,1.0,1.0,,3.0,,,,,,,,,1.0,,1.0,0.0136,-0.14,,,,,,,,,,
14083104,away,Osasuna,Abel Bretones,abel-bretones,A. Bretones,D,23,188,428,M,1010165,EUR,966816000,D,23,23,False,29.0,23.0,6.0,2.0,0.0,14.0,15.0,9.0,14.0,1.0,5.0,,,,,90.0,51.0,7.3,8.0,0.0527853,,2,,0.14,0.29,0.23,,1.0,,,2.0,4.0,,1.0,,,,,1.0,1.0,1.0,3.0,1.0,,,1.0,,1.0,0.1043,-0.17,,1.0,0.1499,,,,,,,
14083104,away,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,M,14,14,False,20.0,17.0,2.0,2.0,0.0,7.0,7.0,10.0,13.0,1.0,2.0,,,,,70.0,43.0,6.5,15.0,0.221086,,0,,0.27,0.08,-0.13,,5.0,2.0,,10.0,2.0,,2.0,1.0,5.0,1.0,,3.0,3.0,,,3.0,,,2.0,2.0,,,,,,,,,,,,,
14083104,away,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,False,55.0,51.0,6.0,5.0,0.0,21.0,22.0,30.0,33.0,2.0,5.0,,,,,85.0,65.0,7.0,7.0,0.0499397,,0,,0.34,0.11,0.13,,2.0,1.0,1.0,5.0,2.0,1.0,,,,3.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,
14083104,away,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,5.0,3.0,,,0.0,1.0,2.0,2.0,3.0,1.0,,,,,,18.0,6.0,6.4,2.0,0.00049053,,0,,-0.01,,0.15,,,1.0,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
14083104,away,Osasuna,Victor Muñoz,victor-munoz,V. Muñoz,F,21,173,8442,M,1145642,EUR,1058054400,M,21,21,False,22.0,18.0,1.0,,0.0,1.0,2.0,17.0,20.0,1.0,4.0,,,,,90.0,48.0,6.7,18.0,0.302998,,2,,0.26,0.29,0.17,,6.0,,1.0,9.0,4.0,,,,1.0,,,8.0,,,2.0,2.0,1.0,,2.0,2.0,,0.0542,-0.23,,1.0,0.1567,,,1.0,,,,
14083104,away,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192,691,M,997280,EUR,973209600,F,9,9,False,22.0,17.0,1.0,1.0,0.0,8.0,9.0,9.0,13.0,2.0,3.0,,,,,90.0,45.0,6.7,14.0,0.118439,,2,,-0.17,0.1,0.19,,1.0,4.0,3.0,8.0,10.0,,3.0,3.0,5.0,,,3.0,,,2.0,1.0,2.0,,1.0,3.0,1.0,0.3113,-0.53,,1.0,0.0613,,,,,,,
14083104,away,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,8.0,6.0,,,0.0,1.0,1.0,5.0,7.0,1.0,4.0,,,,,85.0,22.0,6.1,6.0,0.0570541,,4,,-0.04,0.06,0.15,,,6.0,3.0,11.0,5.0,,1.0,1.0,3.0,4.0,,,,,1.0,,,,,1.0,2.0,0.3379,0.05,,2.0,0.8501,budimir_ante,,,,,,
14083104,away,Osasuna,Iker Muñoz,iker-munoz,I. Muñoz,M,8,179,228,M,1119586,EUR,1036454400,M,8,8,True,38.0,38.0,1.0,1.0,0.0,15.0,15.0,23.0,23.0,1.0,3.0,,,,,72.0,48.0,7.1,1.0,0.0190257,,0,,0.14,0.18,0.14,,,2.0,1.0,6.0,7.0,,3.0,1.0,1.0,3.0,,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,
14083104,away,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,True,6.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,,2.0,,,,,20.0,8.0,6.5,,0.00366202,,0,,0.0,0.03,-0.05,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
14083104,away,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,5,5,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,1.0,,,,,8.0,3.0,6.7,,0.00013111,,0,,0.01,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083104,away,Osasuna,Kike Barja,kike-barja,K. Barja,F,11,178,163,M,591132,EUR,860112000,F,11,11,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,8.0,2.0,6.5,,0.00256175,,0,,-0.07,0.04,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083104,away,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083104,away,Osasuna,Dimitrios Stamatakis,stamatakis-dimitrios,D. Stamatakis,G,31,191,130,M,1163077,EUR,1051056000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083104,away,Osasuna,Iñigo Arguibide,inigo-arguibide,I. Arguibide,D,41,178,53,M,1495856,EUR,1113868800,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083104,away,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083104,away,Osasuna,Asier Osambela,asier-osambela,A. Osambela,M,29,186,85,M,1399702,EUR,1099094400,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083104,away,Osasuna,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180,1503,M,352544,EUR,792288000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
