match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,player_lastName,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_wonContest,stat_errorLeadToAShot,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,player_sofascoreId
13105331,home,Athletico,Mycael,Mycael,mycael,Mycael,G,1,191,790,M,1128850,EUR,1079049600,G,41,41,False,23.0,10.0,21.0,8.0,0.0,3.0,3.0,7.0,20.0,1.0,6.0,1.0,3.0,90.0,29.0,7.2,13.0,0.00152701,0,0.1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13105331,home,Athletico,Leonardo Godoy,,leonardo-godoy,L. Godoy,D,29,174,518,M,794006,EUR,799027200,D,29,29,False,20.0,13.0,7.0,2.0,0.0,6.0,7.0,8.0,15.0,2.0,3.0,,,90.0,41.0,6.8,14.0,0.0250723,0,,2.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
13105331,home,Athletico,Lucas Belezi,,belezi-lucas,L. Belezi,D,45,186,218,M,1130040,EUR,1052352000,D,45,45,False,27.0,22.0,7.0,4.0,0.0,13.0,15.0,9.0,12.0,12.0,2.0,,,90.0,44.0,7.8,5.0,0.00578811,0,,,,1.0,5.0,1.0,7.0,,,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
13105331,home,Athletico,Thiago Heleno,,thiago-heleno,T. Heleno,D,44,185,283,M,33106,EUR,590457600,D,44,44,False,18.0,14.0,7.0,5.0,0.0,10.0,12.0,4.0,6.0,4.0,,,,90.0,29.0,7.4,4.0,0.0160209,2,,,,4.0,3.0,5.0,3.0,,,2.0,,,,2.0,,,,True,1.0,1.0,1.0,1.0,0.1806,0.1099,,,,,,,,
13105331,home,Athletico,Lucas Esquivel,Lucas Esquivel,lucas-esquivel,L. Esquivel,D,37,183,1067,M,1087079,EUR,1003017600,D,37,37,False,28.0,20.0,8.0,5.0,0.0,8.0,12.0,12.0,16.0,5.0,5.0,,,90.0,47.0,7.4,10.0,0.0120967,1,,,,,,,5.0,,,2.0,1.0,2.0,,,3.0,1.0,,,,1.0,,,0.0155,,,,,,,,,
13105331,home,Athletico,Erick,,erick,Erick,M,14,176,1116,M,874063,EUR,879465600,M,26,26,False,14.0,12.0,,,0.0,6.0,7.0,6.0,7.0,3.0,3.0,,,82.0,28.0,7.4,2.0,0.00759216,1,,,,3.0,4.0,5.0,8.0,,2.0,2.0,,2.0,,,,,,,,,1.0,1.0,0.0354,0.203,1.0,2.0,,,,,,
13105331,home,Athletico,Gabriel Girotto,,gabriel-girotto,Gabriel,M,6,171,540,M,242052,EUR,710726400,M,3,3,False,28.0,25.0,2.0,1.0,1.0,13.0,13.0,12.0,15.0,3.0,9.0,,,90.0,39.0,6.8,5.0,0.00666412,0,,,,2.0,1.0,6.0,4.0,1.0,1.0,2.0,,1.0,2.0,,2.0,,,,,,,2.0,,,,,1.0,,,,,
13105331,home,Athletico,Tomás Cuello,,tomas-cuello,T. Cuello,M,28,176,1951,M,871273,EUR,952214400,M,28,28,False,21.0,12.0,1.0,,0.0,2.0,3.0,11.0,21.0,,4.0,,,90.0,45.0,8.3,16.0,0.363912,5,,3.0,1.0,4.0,4.0,11.0,10.0,1.0,6.0,3.0,2.0,,3.0,,2.0,2.0,,,,1.0,2.0,2.0,0.2445,0.7122,2.0,4.0,,1.0,2.0,1.0,,
13105331,home,Athletico,Nikão,,nikao,Nikão,M,11,174,442,M,139300,EUR,712368000,M,11,11,False,24.0,17.0,5.0,4.0,0.0,4.0,6.0,16.0,22.0,,3.0,,,89.0,45.0,7.0,17.0,0.293565,2,,4.0,3.0,4.0,3.0,8.0,5.0,1.0,2.0,,6.0,1.0,3.0,,1.0,1.0,,,,2.0,,1.0,0.1346,,,,,,,,1.0,
13105331,home,Athletico,Julimar,,julimar,Julimar,F,20,188,376,M,1167536,EUR,980380800,M,20,20,False,7.0,6.0,2.0,1.0,0.0,1.0,1.0,5.0,7.0,,4.0,,,25.0,13.0,6.9,2.0,0.0154616,2,,1.0,,,,1.0,2.0,,1.0,,,,1.0,,1.0,,,,,2.0,,1.0,0.0795,,,1.0,,,,,,
13105331,home,Athletico,Pablo,,pablo,Pablo,F,92,185,909,M,374486,EUR,709257600,F,92,92,False,21.0,17.0,1.0,1.0,0.0,5.0,6.0,12.0,15.0,,4.0,,,82.0,28.0,6.9,5.0,0.0222513,3,,,,1.0,3.0,4.0,6.0,1.0,,,,2.0,3.0,,1.0,1.0,,,1.0,2.0,1.0,1.0,0.7053,0.0887,1.0,,,,,,,
13105331,home,Athletico,João Cruz,,joao-cruz,J. Cruz,M,8,172,469,M,1485226,EUR,1147392000,M,57,57,True,17.0,12.0,2.0,,0.0,5.0,6.0,8.0,14.0,,1.0,,,65.0,31.0,6.9,9.0,0.120834,0,,3.0,1.0,,,2.0,,1.0,,2.0,1.0,,2.0,,,,,,,,,,,,1.0,,,1.0,,,,
13105331,home,Athletico,Fernando,,fernando,Fernando,D,17,181,188,M,1017746,EUR,937267200,D,6,6,True,4.0,1.0,2.0,,0.0,,1.0,1.0,3.0,,,,,8.0,7.0,6.5,4.0,0.00020559,0,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,
13105331,home,Athletico,Fernandinho,,fernandinho,Fernandinho,M,,179,1901,M,13630,EUR,484012800,M,5,5,True,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,,1.0,,,8.0,6.0,6.7,2.0,0.00078341,0,,,,1.0,,2.0,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,
13105331,home,Athletico,Christian,,christian,Christian,M,88,178,1761,M,981733,EUR,977184000,M,88,88,True,,,,,0.0,,,,,,,,,8.0,1.0,6.7,,,1,,,,,,,,,,,,,,,,,,,,1.0,,,0.0989,,,,,,,,,
13105331,home,Athletico,Léo Linck,,leo-linck,L. Linck,G,24,194,1042,M,1119887,EUR,983577600,G,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13105331,home,Athletico,Marcos Victor,Marcos Victor,marcos-victor,M. Victor,D,44,184,514,M,1174196,EUR,1009324800,D,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13105331,home,Athletico,Mateo Gamarra,,gamarra-mateo,M. Gamarra,D,14,185,727,M,1085451,EUR,972000000,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13105331,home,Athletico,Bruno Zapelli,,bruno-zapelli,Bruno Zapelli,M,10,181,1443,M,1092354,EUR,1021507200,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13105331,home,Athletico,Zé Vitor,Zé Vitor,ze-vitor,Z. Vitor,M,8,194,77,M,1188028,EUR,957225600,M,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13105331,home,Athletico,Bruno Praxedes,,bruno-praxedes,B. Praxedes,M,25,186,445,M,1018093,EUR,1013126400,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13105331,home,Athletico,Emersonn,Emersonn,emersonn,Emersonn,F,20,186,559,M,1128844,EUR,1089936000,F,90,90,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13105331,home,Athletico,Lucas Di Yorio,,lucas-di-yorio,L. D. Yorio,F,9,190,908,M,838303,EUR,848620800,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13105331,away,Atlético Mineiro,Everson,,everson,Everson,G,22,193,2202,M,870748,EUR,648604800,G,22,22,False,24.0,24.0,5.0,5.0,0.0,23.0,23.0,1.0,1.0,,6.0,4.0,4.0,90.0,32.0,7.2,,0.00028358,0,0.1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13105331,away,Atlético Mineiro,Renzo Saravia,,renzo-saravia,R. Saravia,D,26,178,1136,M,315916,EUR,740188800,D,26,26,False,60.0,52.0,5.0,1.0,0.0,28.0,30.0,24.0,31.0,1.0,4.0,,,61.0,68.0,6.5,11.0,0.00794595,0,,1.0,,1.0,2.0,2.0,3.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
13105331,away,Atlético Mineiro,Rodrigo Battaglia,,rodrigo-battaglia,R. Battaglia,D,5,187,1317,M,158257,EUR,679276800,D,21,21,False,92.0,84.0,11.0,7.0,0.0,56.0,59.0,28.0,33.0,4.0,3.0,,,90.0,101.0,7.2,8.0,0.0121517,0,,,,4.0,3.0,4.0,3.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,
13105331,away,Atlético Mineiro,Lyanco,,lyanco,Lyanco,D,4,187,2874,M,797893,EUR,854755200,D,2,2,False,88.0,82.0,7.0,3.0,0.0,42.0,44.0,40.0,46.0,,5.0,,,90.0,101.0,6.9,11.0,0.0722314,1,,2.0,,3.0,2.0,6.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,,,,1.0,,2.0,0.0105,,,1.0,,,,,,
13105331,away,Atlético Mineiro,Gustavo Scarpa,,gustavo-scarpa,G. Scarpa,M,10,177,5525,M,559036,EUR,757728000,M,6,6,False,59.0,51.0,10.0,6.0,0.0,17.0,18.0,34.0,50.0,2.0,9.0,,,90.0,91.0,6.9,22.0,0.0386642,1,,9.0,,,3.0,6.0,10.0,2.0,1.0,1.0,3.0,4.0,,,2.0,1.0,,,,,1.0,1.0,0.0105,0.0378,3.0,1.0,1.0,,,,,gustavoscarpa10
13105331,away,Atlético Mineiro,Fausto Vera,,fausto-vera,F. Vera,M,8,181,1966,M,930690,EUR,954028800,M,18,18,False,47.0,40.0,1.0,,0.0,23.0,24.0,17.0,23.0,1.0,3.0,,,90.0,54.0,6.7,7.0,0.0164225,3,,,,4.0,1.0,5.0,2.0,,,,,,1.0,,1.0,,,,,2.0,,2.0,0.0787,,,,,,1.0,,,
13105331,away,Atlético Mineiro,Otávio,,otavio,Otávio,M,94,173,1027,M,552686,EUR,768009600,M,5,5,False,29.0,27.0,1.0,1.0,0.0,12.0,13.0,15.0,16.0,,,,,45.0,31.0,6.7,3.0,0.00521106,1,,,,,,,,,,,1.0,,2.0,,,,,,,1.0,,,0.0127,,,,,,,,,
13105331,away,Atlético Mineiro,Rubens,Rubens,rubens,Rubens,M,44,178,1492,M,1093196,EUR,993081600,M,44,44,False,24.0,18.0,2.0,1.0,0.0,10.0,13.0,8.0,14.0,4.0,2.0,,,45.0,45.0,6.7,12.0,0.0105046,1,,3.0,,2.0,2.0,4.0,4.0,1.0,,,1.0,,,,2.0,1.0,,,,1.0,,,0.0322,,1.0,,,,,,,
